rule	category	count	pct	examples
m ś → ṃ ś	anusvāra / nasal	469	1.7	kaḥ syātteṣāṃ śamopāya ityuktvā dhyānamāsthitāḥ teṣām→syātteṣāṃ +śama · atha te śaraṇaṃ śakraṃ dadṛśurdhyānacakṣuṣā śaraṇaṃ+śakraṃ · kaḥ sahasrākṣabhavanaṃ gacchet praṣṭuṃ śacīpatim praṣṭuṃ+śacīpatim · tasmai provāca bhagavānāyurvedaṃ śatakratuḥ āyurvedam→bhagavānāyurvedaṃ +śatakratuḥ
m n → ṃ n	anusvāra / nasal	466	1.68	sendriyaṃ cetanaṃ dravyaṃ nirindriyamacetanam dravyaṃ+nirindriyam · sa nityo yatra hi dravyaṃ na tatrāniyato guṇaḥ dravyaṃ+na · caitanye kāraṇaṃ nityo draṣṭā paśyati hi kriyāḥ kāraṇaṃ+nityo · sādhanaṃ na tvasādhyānāṃ vyādhīnāmupadiśyate sādhanaṃ+na
m y → ṃ y	anusvāra / nasal	433	1.57	sa vakṣyati śamopāyaṃ yathāvad amaraprabhuḥ upāyam→śamopāyaṃ +yathāvad · tadbrūhi me śamopāyaṃ yathāvadamaraprabho upāyam→śamopāyaṃ +yathāvat · kālabuddhīndriyārthānāṃ yogo mithyā na cāti ca arthānām→kālabuddhīndriyārthānāṃ +yogo · tathā sukhānāṃ yogastu sukhānāṃ kāraṇaṃ samaḥ sukhānāṃ+yogaḥ
m d → ṃ d	anusvāra / nasal	389	1.41	atha te śaraṇaṃ śakraṃ dadṛśurdhyānacakṣuṣā śakraṃ+dadṛśuḥ · dadarśa balahantāraṃ dīpyamānamivānalam balahantāraṃ+dīpyamānam · taṃ puṇyaṃ śuśruvuḥ śabdaṃ divi devarṣayaḥ sthitāḥ śabdaṃ+divi · hitāhitaṃ sukhaṃ duḥkham āyus tasya hitāhitam sukhaṃ+duḥkham
aḥ v → o v	visarga	362	1.31	agastyo vāmadevaśca mārkaṇḍeyāśvalāyanau agastyo+vāmadevaḥ · dīrghamāyuścikīrṣanto vedaṃ vardhanamāyuṣaḥ cikīrṣantaḥ→dīrghamāyuścikīrṣanto +vedaṃ · śivo vāyur vavau sarvā bhābhir unmīlitā diśaḥ śivo+vāyur · tasyāyuṣaḥ puṇyatamo vedo vedavidāṃ mataḥ puṇyatamo+vedo
a i → e	vowel coalescence	293	1.06	ahamarthe niyujyeyam atreti prathamaṃ vacaḥ atra+iti→atreti · śarīrendriyasattvātmasaṃyogo dhāri jīvitam śarīra+indriya→śarīrendriyasattvātmasaṃyogo · sendriyaṃ cetanaṃ dravyaṃ nirindriyamacetanam sa+indriyam→sendriyaṃ · dhāmārgavam athekṣvāku jīmūtaṃ kṛtavedhanam atha+ikṣvāku→athekṣvāku
t a → d a	consonant / other	292	1.06	sa vakṣyati śamopāyaṃ yathāvad amaraprabhuḥ yathāvad+amara · tadbrūhi me śamopāyaṃ yathāvadamaraprabho yathāvat+amara→yathāvadamaraprabho · yathāvadacirāt sarvaṃ bubudhe tanmanā muniḥ yathāvat+acirāt→yathāvadacirāt · vedasyāsya tadarthaṃ hi vedo 'yaṃ saṃprakāśitaḥ tat+artham→tadarthaṃ
ā a → ā	vowel coalescence	285	1.03	madhūni gorasāḥ pittaṃ vasā majjāsṛgāmiṣam majjā+asṛk→majjāsṛgāmiṣam · prakīryā codakīryā ca pratyakpuṣpā tathābhayā tathā+abhayā→tathābhayā · yathā viṣaṃ yathā śastraṃ yathāgniraśaniryathā yathā+agniḥ→yathāgniraśaniryathā · ṣaḍ virecanaśatāni iti yaduktaṃ tadiha saṃgraheṇodāhṛtya vistareṇa kalpopaniṣadi vyākhyāsyāmaḥ tatra trayastriṃśadyogaśataṃ praṇītaṃ phaleṣu ekonacatvāriṃśajjīmūtakeṣu yogāḥ pañcacatvāriṃśadikṣvākuṣu dhāmārgavaḥ ṣaṣṭidhā bhavati yogayuktaḥ kuṭajastvaṣṭādaśadhā yogameti kṛtavedhanaṃ ṣaṣṭidhā bhavati yogayuktaṃ śyāmātrivṛdyogaśataṃ praṇītaṃ daśāpare cātra bhavanti yogāḥ caturaṅgulo dvādaśadhā yogameti lodhraṃ vidhau ṣoḍaśayogayuktaṃ mahāvṛkṣo bhavati viṃśatiyogayuktaḥ ekonacatvāriṃśat saptalāśaṅkhinyoryogāḥ aṣṭacatvāriṃśaddantīdravantyoḥ iti ṣaḍvirecanaśatāni daśā+apare→daśāpare
m g → ṃ g	anusvāra / nasal	284	1.03	kaḥ sahasrākṣabhavanaṃ gacchet praṣṭuṃ śacīpatim bhavanam→sahasrākṣabhavanaṃ +gacchet · sa śakrabhavanaṃ gatvā surarṣigaṇamadhyagam bhavanam→śakrabhavanaṃ +gatvā · samavāyo 'pṛthagbhāvo bhūmyādīnāṃ guṇairmataḥ ādīnām→bhūmyādīnāṃ +guṇaiḥ · taddravyaṃ samavāyī tu niśceṣṭaḥ kāraṇaṃ guṇaḥ kāraṇaṃ+guṇaḥ
a e → ai	vowel coalescence	284	1.03	nipetuḥ sajalāś caiva divyāḥ kusumavṛṣṭayaḥ ca+eva→caiva · mūlinyaḥ ṣoḍaśaikonā phalinyo viṃśatiḥ smṛtāḥ ṣoḍaśa+ekonā→ṣoḍaśaikonā · mahāsnehāśca catvāraḥ pañcaiva lavaṇāni ca pañca+eva→pañcaiva · śvetā jyotiṣmatī caiva yojyā śīrṣavirecane ca+eva→caiva
m bh → ṃ bh	anusvāra / nasal	283	1.02	aśvibhyāṃ bhagavāñchakraḥ pratipede ha kevalam aśvibhyāṃ+bhagavān · bhavāya bhūtasaṃghānāṃ pratiṣṭhāṃ bhuvi lebhire pratiṣṭhāṃ+bhuvi · kṣārāḥ kṣīraṃ phalaṃ puṣpaṃ bhasma tailāni kaṇṭakāḥ puṣpaṃ+bhasma · yogādapi viṣaṃ tīkṣṇamuttamaṃ bheṣajaṃ bhavet bheṣajaṃ+bhavet
m j → ṃ j	anusvāra / nasal	255	0.92	dīrghaṃ jīvitamanvicchanbharadvāja upāgamat dīrghaṃ+jīvitam · tat punastrividhaṃ proktaṃ jaṅgamaudbhidapārthivam proktaṃ+jaṅgama · oṣadhīrnāmarūpābhyāṃ jānate hyajapā vane rūpābhyām→oṣadhīrnāmarūpābhyāṃ +jānate · dhīmatā kiṃcidādeyaṃ jīvitārogyakāṅkṣiṇā ādeyam→kiṃcidādeyaṃ +jīvita
aḥ n → o n	visarga	236	0.85	ātreyo gautamaḥ sāṃkhyaḥ pulastyo nārado'sitaḥ pulastyo+nāradaḥ · naro narakapātī syāttasya saṃbhāṣaṇādapi naro+naraka · śākairmāṃsaistilairmāṣaiḥ siddhā varco nirasyati varco+nirasyati · tathā vātakaphātmāno na bhavantyūrdhvajatrujāḥ ātmānaḥ→vātakaphātmāno +na
aḥ m → o m	visarga	236	0.85	kāṅkāyanaḥ kaikaśeyo dhaumyo mārīcakāśyapau dhaumyo+mārīca · śaunakaḥ śākuneyaśca maitreyo maimatāyaniḥ maitreyo+maimatāyaniḥ · prādurbhūto manuṣyāṇāmantarāyo mahān ayam prādurbhūto+manuṣyāṇām · prādurbhūto manuṣyāṇāmantarāyo mahān ayam antarāyaḥ→manuṣyāṇāmantarāyo +mahān
t y → d y	consonant / other	232	0.84	svedeṣvapi ca tadyuktamānāheṣvagadeṣu ca tat+yuktam→tadyuktamānāheṣvagadeṣu · tadyuktamupanāheṣu pariṣeke tathaiva ca tat+yuktam→tadyuktamupanāheṣu · ṣaḍ virecanaśatāni iti yaduktaṃ tadiha saṃgraheṇodāhṛtya vistareṇa kalpopaniṣadi vyākhyāsyāmaḥ tatra trayastriṃśadyogaśataṃ praṇītaṃ phaleṣu ekonacatvāriṃśajjīmūtakeṣu yogāḥ pañcacatvāriṃśadikṣvākuṣu dhāmārgavaḥ ṣaṣṭidhā bhavati yogayuktaḥ kuṭajastvaṣṭādaśadhā yogameti kṛtavedhanaṃ ṣaṣṭidhā bhavati yogayuktaṃ śyāmātrivṛdyogaśataṃ praṇītaṃ daśāpare cātra bhavanti yogāḥ caturaṅgulo dvādaśadhā yogameti lodhraṃ vidhau ṣoḍaśayogayuktaṃ mahāvṛkṣo bhavati viṃśatiyogayuktaḥ ekonacatvāriṃśat saptalāśaṅkhinyoryogāḥ aṣṭacatvāriṃśaddantīdravantyoḥ iti ṣaḍvirecanaśatāni trayastriṃśat+yoga→trayastriṃśadyogaśataṃ · pañcavidhaṃ kaṣāyakalpanamiti tadyathā svarasaḥ kalkaḥ śṛtaḥ śītaḥ phāṇṭaḥ kaṣāya iti tat+yathā→tadyathā
u a → v a	vowel coalescence	213	0.77	tadā bhūteṣvanukrośaṃ puraskṛtya maharṣayaḥ bhūteṣu+anukrośam→bhūteṣvanukrośaṃ · sādhu bhūteṣvanukrośa ityuccair abruvan samam bhūteṣu+anukrośaḥ→bhūteṣvanukrośa · sādhanaṃ na tvasādhyānāṃ vyādhīnāmupadiśyate tu+asādhyānām→tvasādhyānāṃ · svādvamlalavaṇā vāyuṃ kaṣāyasvādutiktakāḥ svādu+amla→svādvamlalavaṇā
m h → ṃ h	anusvāra / nasal	210	0.76	vedasyāsya tadarthaṃ hi vedo 'yaṃ saṃprakāśitaḥ artham→tadarthaṃ +hi · madanaṃ kuṭajaṃ caiva trapuṣaṃ hastiparṇinī trapuṣaṃ+hastiparṇinī · hāstikaṃ lavaṇaṃ mūtraṃ hitaṃ tu krimikuṣṭhinām mūtraṃ+hitaṃ · imāṃstrīnaparān vṛkṣānāhuryeṣāṃ hitāstvacaḥ yeṣām→vṛkṣānāhuryeṣāṃ +hitāḥ
t v → d v	consonant / other	209	0.76	ṣaḍvṛkṣāñchodhanānetānapi vidyādvicakṣaṇaḥ vidyāt+vicakṣaṇaḥ→vidyādvicakṣaṇaḥ · dūrādvinirgataḥ parvacchinno nāḍītanūkṛtaḥ dūrāt+vinirgataḥ→dūrādvinirgataḥ · dhanyaṃ maṅgalyamāyuṣyaṃ śrīmadvyasanasūdanam śrīmat+vyasana→śrīmadvyasanasūdanam · tasmādvasante karmāṇi vamanādīni kārayet tasmāt+vasante→tasmādvasante
m b → ṃ b	anusvāra / nasal	206	0.74	padairalpairmatiṃ buddhvā vipulāṃ paramarṣaye matim→padairalpairmatiṃ +buddhvā · trisūtraṃ śāśvataṃ puṇyaṃ bubudhe yaṃ pitāmahaḥ puṇyaṃ+bubudhe · yathāvadacirāt sarvaṃ bubudhe tanmanā muniḥ sarvaṃ+bubudhe · praśastaṃ baddhaviṇmūtraviṣaśleṣmāmayārśasām praśastaṃ+baddha
ḥ i → Ø i	visarga	201	0.73	tapasastejasā dīptā hūyamānā ivāgnayaḥ hūyamānā+iva · kaḥ syātteṣāṃ śamopāya ityuktvā dhyānamāsthitāḥ upāyaḥ→śamopāya +iti · sādhu bhūteṣvanukrośa ityuccair abruvan samam anukrośaḥ→bhūteṣvanukrośa +iti · ṣaḍ virecanāśrayā iti kṣīramūlatvakpatrapuṣpaphalānīti āśrayāḥ→virecanāśrayā +iti
m r → ṃ r	anusvāra / nasal	195	0.7	ghṛtaṃ ca siddhaṃ madhuśeṣayuktaṃ raktānilārtiṃ praṇudet pradehaḥ yuktam→madhuśeṣayuktaṃ +rakta · bādhiryamāndhyamūkatvaṃ raktapittaṃ śirobhramam tvam→bādhiryamāndhyamūkatvaṃ +raktapittaṃ · harṣaṇaṃ kāmyamojasyaṃ ratnābharaṇadhāraṇam ojasyam→kāmyamojasyaṃ +ratna · tatra ravirbhābhirādadāno jagataḥ snehaṃ vāyavastīvrarūkṣāś copaśoṣayantaḥ śiśiravasantagrīṣmeṣu yathākramaṃ raukṣyamutpādayanto rūkṣān rasāṃstiktakaṣāyakaṭukāṃś cābhivardhayanto nṛṇāṃ daurbalyamāvahanti yathākramaṃ+raukṣyam
ḥ v → Ø v	visarga	193	0.7	vaikhānasā vālakhilyāstathā cānye maharṣayaḥ vaikhānasā+vālakhilyāḥ · sa vakṣyati śamopāyaṃ yathāvad amaraprabhuḥ sa+vakṣyati · svādvamlalavaṇā vāyuṃ kaṣāyasvādutiktakāḥ lavaṇāḥ→svādvamlalavaṇā +vāyuṃ · ya etān vetti saṃyoktuṃ vikāreṣu sa vedavit sa+veda
ḥ a → r a	visarga	191	0.69	padairalpairmatiṃ buddhvā vipulāṃ paramarṣaye padaiḥ+alpaiḥ→padairalpairmatiṃ · tenāyur amitaṃ lebhe bharadvājaḥ sukhānvitam āyuḥ→tenāyur +amitaṃ · phalairvanaspatiḥ puṣpairvānaspatyaḥ phalairapi phalaiḥ+api→phalairapi · jihvānirlekhanāni syuratīkṣṇānyanṛjūni ca syuḥ+atīkṣṇāni→syuratīkṣṇānyanṛjūni
aḥ bh → o bh	visarga	179	0.65	ṛṣiprokto bharadvājas tasmācchakram upāgamat proktaḥ→ṛṣiprokto +bharadvājas · aṅgirā jamadagniśca vasiṣṭhaḥ kaśyapo bhṛguḥ kaśyapo+bhṛguḥ · pārikṣirbhikṣur ātreyo bharadvājaḥ kapiñjalaḥ ātreyo+bharadvājaḥ · samavāyo 'pṛthagbhāvo bhūmyādīnāṃ guṇairmataḥ bhāvaḥ→'pṛthagbhāvo +bhūmi
aḥ a → o a	visarga	172	0.62	so 'nantapāraṃ triskandhamāyurvedaṃ mahāmatiḥ so+ananta · samavāyo 'pṛthagbhāvo bhūmyādīnāṃ guṇairmataḥ samavāyo+apṛthak · rūkṣaḥ śīto laghuḥ sūkṣmaścalo 'tha viśadaḥ kharaḥ calaḥ→sūkṣmaścalo +'tha · svāduramlo 'tha lavaṇaḥ kaṭukastikta eva ca amlaḥ→svāduramlo +'tha
ḥ v → r v	visarga	171	0.62	śivo vāyur vavau sarvā bhābhir unmīlitā diśaḥ vāyur+vavau · bheṣajairvinivartante vikārāḥ sādhyasaṃmatāḥ bheṣajaiḥ+vinivartante→bheṣajairvinivartante · phalairvanaspatiḥ puṣpairvānaspatyaḥ phalairapi phalaiḥ+vanaspatiḥ→phalairvanaspatiḥ · phalairvanaspatiḥ puṣpairvānaspatyaḥ phalairapi puṣpaiḥ+vānaspatyaḥ→puṣpairvānaspatyaḥ
i ā → y ā	vowel coalescence	162	0.59	samavāyo 'pṛthagbhāvo bhūmyādīnāṃ guṇairmataḥ bhūmi+ādīnām→bhūmyādīnāṃ · etāni vamane caiva yojyānyāsthāpaneṣu ca yojyāni+āsthāpaneṣu→yojyānyāsthāpaneṣu · mukhyāni yāni diṣṭāni sarvāṇyātreyaśāsane sarvāṇi+ātreya→sarvāṇyātreyaśāsane · pīlūnyāragvadhaṃ drākṣāṃ dravantīṃ niculāni ca pīlūni+āragvadham→pīlūnyāragvadhaṃ
m l → ṃ l	anusvāra / nasal	154	0.56	tenāyur amitaṃ lebhe bharadvājaḥ sukhānvitam amitaṃ+lebhe · vakṣyate yan manuṣyāṇāṃ lokayor ubhayor hitam manuṣyāṇāṃ+lokayor · uṣṇaṃ tīkṣṇamatho 'rūkṣaṃ kaṭukaṃ lavaṇānvitam kaṭukaṃ+lavaṇa · hāstikaṃ lavaṇaṃ mūtraṃ hitaṃ tu krimikuṣṭhinām hāstikaṃ+lavaṇaṃ
aḥ h → o h	visarga	140	0.51	śarkarākṣo hiraṇyākṣo lokākṣaḥ paiṅgireva ca śarkarākṣo+hiraṇyākṣo · vyādhayo hi samutpannāḥ sarvaprāṇibhayaṃkarāḥ vyādhayo+hi · nabhasi snigdhagambhīro harṣādbhūtair udīritaḥ gambhīraḥ→snigdhagambhīro +harṣāt · dvayāśrayāṇāṃ vyādhīnāṃ trividho hetusaṃgrahaḥ trividho+hetu
ḥ bh → Ø bh	visarga	139	0.5	siddhāḥ paraṃ sarṣapatailayuktāścūrṇapradehā bhiṣajā prayojyāḥ pradehāḥ→sarṣapatailayuktāścūrṇapradehā +bhiṣajā · pañcāśanmahākaṣāyā iti yaduktaṃ tadanuvyākhyāsyāmaḥ tadyathā jīvanīyo bṛṃhaṇīyo lekhanīyo bhedanīyaḥ saṃdhānīyo dīpanīya iti ṣaṭkaḥ kaṣāyavargaḥ balyo varṇyaḥ kaṇṭhyo hṛdya iti catuṣkaḥ kaṣāyavargaḥ tṛptighno 'rśoghnaḥ kuṣṭhaghnaḥ kaṇḍūghnaḥ krimighno viṣaghna iti ṣaṭkaḥ kaṣāyavargaḥ stanyajananaḥ stanyaśodhanaḥ śukrajananaḥ śukraśodhana iti catuṣkaḥ kaṣāyavargaḥ snehopagaḥ svedopago vamanopago virecanopaga āsthāpanopago 'nuvāsanopagaḥ śirovirecanopaga iti saptakaḥ kaṣāyavargaḥ chardinigrahaṇastṛṣṇānigrahaṇo hikkānigrahaṇa iti trikaḥ kaṣāyavargaḥ purīṣasaṃgrahaṇīyaḥ purīṣavirajanīyo mūtrasaṃgrahaṇīyo mūtravirajanīyo mūtravirecanīya iti pañcakaḥ kaṣāyavargaḥ kāsaharaḥ śvāsaharaḥ śothaharo jvaraharaḥ śramahara iti pañcakaḥ kaṣāyavargaḥ dāhapraśamanaḥ śītapraśamana udardapraśamano 'ṅgamardapraśamanaḥ śūlapraśamana iti pañcakaḥ kaṣāyavargaḥ śoṇitasthāpano vedanāsthāpanaḥ saṃjñāsthāpanaḥ prajāsthāpano vayaḥsthāpana iti pañcakaḥ kaṣāyavargaḥ iti pañcāśanmahākaṣāyā mahatāṃ ca kaṣāyāṇāṃ lakṣaṇodāharaṇārthaṃ vyākhyātā bhavanti vyākhyātā+bhavanti · iti pañcakaṣāyaśatānyabhisamasya pañcāśanmahākaṣāyā mahatāṃ ca kaṣāyāṇāṃ lakṣaṇodāharaṇārthaṃ vyākhyātā bhavanti vyākhyātā+bhavanti · saṃyogaṃ ca prayogaṃ ca yo veda sa bhiṣagvaraḥ sa+bhiṣaj
aḥ y → o y	visarga	134	0.48	tantrasya kartā prathamam agniveśo yato 'bhavat agniveśo+yato · sa nityo yatra hi dravyaṃ na tatrāniyato guṇaḥ nityo+yatra · kaṣāyo yo 'bhiniryāti sa śītaḥ samudāhṛtaḥ kaṣāyo+yo · snaihikaṃ dhūmaje doṣe vāyuḥ pittānugo yadi anugaḥ→pittānugo +yadi
aḥ r → o r	visarga	134	0.48	mānasaḥ punaruddiṣṭo rajaśca tama eva ca uddiṣṭaḥ→punaruddiṣṭo +rajaḥ · rasanārtho rasastasya dravyamāpaḥ kṣitistathā arthaḥ→rasanārtho +rasaḥ · yaḥ piṇḍo rasapiṣṭānāṃ sa kalkaḥ parikīrtitaḥ piṇḍo+rasa · tatra ravirbhābhirādadāno jagataḥ snehaṃ vāyavastīvrarūkṣāś copaśoṣayantaḥ śiśiravasantagrīṣmeṣu yathākramaṃ raukṣyamutpādayanto rūkṣān rasāṃstiktakaṣāyakaṭukāṃś cābhivardhayanto nṛṇāṃ daurbalyamāvahanti utpādayantaḥ→raukṣyamutpādayanto +rūkṣān
aḥ d → o d	visarga	133	0.48	brahmajñānasya nidhayo damasya niyamasya ca nidhayo+damasya · śiṣyebhyo dattavān ṣaḍbhyaḥ sarvabhūtānukampayā śiṣyebhyo+dattavān · khādīnyātmā manaḥ kālo diśaśca dravyasaṃgrahaḥ kālo+diśaḥ · caitanye kāraṇaṃ nityo draṣṭā paśyati hi kriyāḥ nityo+draṣṭā
i u → y u	vowel coalescence	130	0.47	kaḥ syātteṣāṃ śamopāya ityuktvā dhyānamāsthitāḥ iti+uktvā→ityuktvā · sādhu bhūteṣvanukrośa ityuccair abruvan samam iti+uccais→ityuccair · ityuktaṃ kāraṇaṃ kāryaṃ dhātusāmyamihocyate iti+uktam→ityuktaṃ · ityuktā nāmakarmabhyāṃ mūlinyaḥ phalinīḥ śṛṇu iti+uktāḥ→ityuktā
ā u → o	vowel coalescence	126	0.46	ajīrṇānāhayorvāte gulme śūle tathodare tathā+udare→tathodare · sāmānyena mayoktastu pṛthaktvena pravakṣyate mayā+uktaḥ→mayoktastu · pāṇḍuroge 'mlapitte ca śoṣe gulme tathodare tathā+udare→tathodare · kṣiptvoṣṇatoye mṛditaṃ tat phāṇṭaṃ parikīrtitam kṣiptvā+uṣṇa→kṣiptvoṣṇatoye
i e → y e	vowel coalescence	124	0.45	nāmakarmabhiruktāni phalānyekonaviṃśatiḥ phalāni+ekonaviṃśatiḥ→phalānyekonaviṃśatiḥ · snehā hyete ca vihitā vātapittakaphāpahāḥ hi+ete→hyete · ajājīṃ cājagandhāṃ ca pīlūnyelāṃ hareṇukām pīlūni+elām→pīlūnyelāṃ · tailāktagātrasya kṛtāni cūrṇānyetāni dadyādavacūrṇanārtham cūrṇāni+etāni→cūrṇānyetāni
ḥ e → Ø e	visarga	119	0.43	mānasaḥ punaruddiṣṭo rajaśca tama eva ca tama+eva · svāduramlo 'tha lavaṇaḥ kaṭukastikta eva ca tiktaḥ→kaṭukastikta +eva · ya etān vetti saṃyoktuṃ vikāreṣu sa vedavit ya+etān · manaḥśilāle gṛhadhūma elā kāsīsalodhrārjunamustasarjāḥ gṛhadhūma+elā
