rule	category	count	pct	examples
d p → t p	consonant / other	8	1.37	atha tatpūrvakaṃ trividham anumānaṃ pūrvavat śeṣavat sāmānyatodṛṣṭaṃ ca tad+pūrvakam→tatpūrvakaṃ · tatprāmāṇye vā na sarvapramāṇavipratiṣedhaḥ tad+prāmāṇye→tatprāmāṇye · mantrāyurvedaprāmāṇyavat ca tatprāmāṇyam āptaprāmāṇyāt tad+prāmāṇyam→tatprāmāṇyam · tatprāmāṇye vā nārthāpattyaprāmāṇyam tad+prāmāṇye→tatprāmāṇye
aḥ n → o n	visarga	8	1.37	udāharaṇāpekṣaḥ tathā iti upasaṃhāro na tathā iti vā sādhyasya upanayaḥ upasaṃhāro+na · yasmāt prakaraṇacintā so nirṇayārthamapadiṣṭaḥ prakaraṇasamaḥ so+nirṇaya · yathoktādhyavasāyāt eva tadviśeṣāpekṣāt saṃśaye nāsaṃśayo nātyantasaṃśayo vā asaṃśayaḥ→nāsaṃśayo +na · jñānaliṅgatvāt ātmano nānavarodhaḥ ātmano+na
ā u → o	vowel coalescence	8	1.37	yathoktopapannaś chalajātinigrahasthānasādhanopālambho jalpaḥ yathā+ukta→yathoktopapannaś · yathoktādhyavasāyāt eva tadviśeṣāpekṣāt saṃśaye nāsaṃśayo nātyantasaṃśayo vā yathā+ukta→yathoktādhyavasāyāt · prasiddhasādharmyāt upamānasiddheḥ yathoktadoṣānupapattiḥ yathā+ukta→yathoktadoṣānupapattiḥ · yathoktahetutvāt pāratantryāt akṛtābhyāgamācca na manasaḥ yathā+ukta→yathoktahetutvāt
ḥ c → ś c	visarga	7	1.2	saścaturvidhaḥ sarvatantrapratitantrādhikaraṇābhyupagamasaṃsthityarthāntarabhāvāt saḥ+caturvidhaḥ→saścaturvidhaḥ · vipratipattir apratipattiśca nigrahasthānam apratipattiḥ+ca→apratipattiśca · traikālyāpratiṣedhaś ca śabdāt ātodyasiddhivat tatsiddheḥ pratiṣedhaḥ→traikālyāpratiṣedhaś +ca · vikāradharmitve nityatvābhāvāt kālāntare vikāropapatteś cāpratiṣedhaḥ upapatteḥ→vikāropapatteś +ca
d s → t s	consonant / other	7	1.2	yatsiddhau anyaprakaraṇasiddhiḥ saḥ adhikaraṇasiddhāntaḥ yad+siddhau→yatsiddhau · aviśeṣe vā kiṃcitsādharmyāt ekacchalaprasaṅgaḥ kiṃcid+sādharmyāt→kiṃcitsādharmyāt · yugapatsiddhau pratyarthaniyatatvāt kramavṛttitvābhāvo buddhīnām yugapad+siddhau→yugapatsiddhau · praṇidhānaliṅgādijñānānām ayugapadbhāvāt ayugapatsmaraṇam ayugapad+smaraṇam→ayugapatsmaraṇam
m n → ṃ n	anusvāra / nasal	7	1.2	hetvapadeśāt pratijñāyāḥ punarvacanaṃ nigamanam punarvacanaṃ+nigamanam · vimṛśya pakṣapratipakṣābhyām arthāvadhāraṇaṃ nirṇayaḥ avadhāraṇam→arthāvadhāraṇaṃ +nirṇayaḥ · sarvaṃ nityam pañcabhūtanityatvāt sarvaṃ+nityam · buddheścaivaṃ nimittasadbhāvopalambhāt evam→buddheścaivaṃ +nimitta
m v → ṃ v	anusvāra / nasal	7	1.2	nātulyaprakṛtīnāṃ vikāravikalpāt prakṛtīnām→nātulyaprakṛtīnāṃ +vikāra · yā śabdasamūhatyāgaparigrahasaṅkhyāvṛddhyapacayavarṇasamāsānubandhānāṃ vyaktopacārāt vyaktiḥ anubandhānām→śabdasamūhatyāgaparigrahasaṅkhyāvṛddhyapacayavarṇasamāsānubandhānāṃ +vyakta · karmakāritaśca indriyāṇāṃ vyūhaḥ puruṣārthatantraḥ indriyāṇāṃ+vyūhaḥ · tadanityatvamagnerdāhyaṃ vināśyānuvināśavat dāhyam→tadanityatvamagnerdāhyaṃ +vināśya
ā a → ā	vowel coalescence	6	1.03	tathātyantasaṃśayaḥ taddharmasātatyopapatteḥ tathā+atyanta→tathātyantasaṃśayaḥ · na ekasmin nāsāsthivyavahite dvitvābhimānāt nāsā+asthi→nāsāsthivyavahite · hetūpādānāt pratiṣeddhavyābhyanujñā pratiṣeddhavyā+abhyanujñā→pratiṣeddhavyābhyanujñā · nākṛtābhyāgamaprasaṅgāt nā+akṛta→nākṛtābhyāgamaprasaṅgāt
aḥ d → o d	visarga	5	0.85	so dvividho dṛṣṭādṛṣṭārthatvāt so+dvividho · so dvividho dṛṣṭādṛṣṭārthatvāt dvividho+dṛṣṭa · laukikaparīkṣakāṇāṃ yasmin arthe buddhisāmyaṃ so dṛṣṭāntaḥ so+dṛṣṭāntaḥ · pratiṣedhaṃ sadoṣamabhyupetya pratiṣedhavipratiṣedhe samāno doṣaprasaṅgo matānujñā samāno+doṣa
m s → ṃ s	anusvāra / nasal	5	0.85	laukikaparīkṣakāṇāṃ yasmin arthe buddhisāmyaṃ so dṛṣṭāntaḥ sāmyam→buddhisāmyaṃ +so · tat trividham vākchalaṃ sāmānyacchalam upacāracchalaṃ ca iti vākchalaṃ+sāmānyacchalam · na tadvikārāṇāṃ suvarṇabhāvāvyatirekāt vikārāṇām→tadvikārāṇāṃ +suvarṇa · gandharasarūpasparśaśabdānāṃ sparśaparyantāḥ pṛthivyāḥ śabdānām→gandharasarūpasparśaśabdānāṃ +sparśa
u a → v a	vowel coalescence	5	0.85	hetvapadeśāt pratijñāyāḥ punarvacanaṃ nigamanam hetu+apadeśāt→hetvapadeśāt · lakṣiteṣvalakṣaṇalakṣitatvāt alakṣitānāṃ tatprameyasiddheḥ lakṣiteṣu+alakṣaṇa→lakṣiteṣvalakṣaṇalakṣitatvāt · sahacaraṇasthānatādarthyavṛttamānadhāraṇasāmīpyayogasādhanādhipatyebhyo brāhmaṇamañcakaṭarājasaktucandanagaṅgāśāṭakānnapuruṣeṣv atadbhāve api tadupacāraḥ puruṣeṣu→brāhmaṇamañcakaṭarājasaktucandanagaṅgāśāṭakānnapuruṣeṣv +a · tannimittaṃ tvavayavyabhimānaḥ tu+avayavi→tvavayavyabhimānaḥ
t c → c c	consonant / other	5	0.85	kvacit nivṛttidarśanāt anivṛttidarśanāc ca kvacit anekāntaḥ darśanāt→anivṛttidarśanāc +ca · kṣudādibhiḥ pravartanācca pravartanāt+ca→pravartanācca · sādhyadṛṣṭāntayor dharmavikalpād ubhayasādhyatvāc cotkarṣāpakarṣavarṇyavikalpasādhyasamāḥ tvāt→ubhayasādhyatvāc +ca · dṛṣṭāntasya kāraṇānapadeśāt pratyavasthānācca pratidṛṣṭāntena prasaṅgapratidṛṣṭāntasamau pratyavasthānāt+ca→pratyavasthānācca
aḥ m → o m	visarga	5	0.85	vyaktir guṇaviśeṣāśrayo mūrtiḥ āśrayaḥ→guṇaviśeṣāśrayo +mūrtiḥ · bhūtebhyo mūrtyupādānavat tadupādānam bhūtebhyo+mūrti · pratiṣedhaṃ sadoṣamabhyupetya pratiṣedhavipratiṣedhe samāno doṣaprasaṅgo matānujñā prasaṅgaḥ→doṣaprasaṅgo +matānujñā · pratijñāhāniḥ pratijñāntaraṃ pratijñāvirodhaḥ pratijñāsaṃnyāso hetvantaram arthāntaraṃ nirarthakam avijñātārtham apārthakam aprāptakālaṃ nyūnam adhikaṃ punaruktam ananubhāṣaṇam ajñānam apratibhā vikṣepo matānujñā paryanuyojyopekṣaṇaṃ niranuyojyānuyogo 'pasiddhānto hetvābhāsāśca nigrahasthānāni vikṣepo+matānujñā
m j → ṃ j	anusvāra / nasal	4	0.68	indriyārthasannikarṣotpannaṃ jñānam avyapadeśyam avyabhicāri vyavasāyātmakaṃ pratyakṣam utpannam→indriyārthasannikarṣotpannaṃ +jñānam · sādharmyavaidharmyābhyāṃ pratyavasthānaṃ jātiḥ pratyavasthānaṃ+jātiḥ · vyaktyākṛtiyukte api aprasaṅgāt prokṣaṇādināṃ mṛdgavake jātiḥ ādīnām→prokṣaṇādināṃ +jātiḥ · tattvādhyavasāyasaṃrakṣaṇārthaṃ jalpavitaṇḍe bījaprarohasaṃrakṣaṇārthaṃ kaṇṭakaśākhāvaraṇavat artham→tattvādhyavasāyasaṃrakṣaṇārthaṃ +jalpa
m h → ṃ h	anusvāra / nasal	4	0.68	udāharaṇasādharmyāt sādhyasādhanaṃ hetuḥ sādhanam→sādhyasādhanaṃ +hetuḥ · pūrvaṃ hi pramāṇasiddhau na indriyārthasannikarṣāt pratyakṣotpattiḥ pūrvaṃ+hi · dṛṣṭānumitānāṃ hi niyogapratiṣedhānupapattiḥ anumitānām→dṛṣṭānumitānāṃ +hi · viṣṭaṃ hi aparaṃ pareṇa viṣṭaṃ+hi
d a → t a	consonant / other	4	0.68	kvacit nivṛttidarśanāt anivṛttidarśanāc ca kvacit anekāntaḥ kvacit+anekāntaḥ · na yugapat arthānupalabdheḥ yugapat+artha · na yugapat agrahaṇāt yugapat+agrahaṇāt · na yugapat anekakriyopalabdheḥ yugapat+aneka
a p → cā p	consonant / other	4	0.68	śabde aitihyānarthāntarabhāvāt anumāne arthāpattisambhavābhāvānarthāntarabhāvāt cāpratiṣedhaḥ a+pratiṣedhaḥ→cāpratiṣedhaḥ · vikāradharmitve nityatvābhāvāt kālāntare vikāropapatteś cāpratiṣedhaḥ a+pratiṣedhaḥ→cāpratiṣedhaḥ · niyamāniyamavirodhāt aniyame niyamāt cāpratiṣedhaḥ a+pratiṣedhaḥ→cāpratiṣedhaḥ · anavasthākāritvād anavasthānupapatteś cāpratiṣedhaḥ a+pratiṣedhaḥ→cāpratiṣedhaḥ
d n → n n	consonant / other	4	0.68	vināśakāraṇānupalabdheś cāvasthāne tannityatvaprasaṅgaḥ tad+nitya→tannityatvaprasaṅgaḥ · tadabhāvaḥ sātmakapradāhe api tannityatvāt tad+nitya→tannityatvāt · vināśakāraṇānupalabdheścāvasthāne tannityatvaprasaṅgaḥ tad+nitya→tannityatvaprasaṅgaḥ · tannimittaṃ tvavayavyabhimānaḥ tad+nimittam→tannimittaṃ
ḥ j → r j	visarga	3	0.51	buddhirupalabdhir jñānam iti anarthāntaram upalabdhiḥ→buddhirupalabdhir +jñānam · ākṛtir jātiliṅgākhyā ākṛtir+jāti · jñātur jñānasādhanopapatteḥ saṃjñābhedamātram jñātur+jñāna
ḥ v → r v	visarga	3	0.51	pravṛttir vāgbuddhiśarīrārambhaḥ pravṛttir+vāc · vidhir vidhāyakaḥ vidhir+vidhāyakaḥ · nāsanna sanna sadasat sadasator vaidharmyāt asatoḥ→sadasator +vaidharmyāt
m y → ṃ y	anusvāra / nasal	3	0.51	laukikaparīkṣakāṇāṃ yasmin arthe buddhisāmyaṃ so dṛṣṭāntaḥ parīkṣakāṇām→laukikaparīkṣakāṇāṃ +yasmin · buddhyā vivecanāttu bhāvānāṃ yāthātmyānupalabdhistantvapakarṣaṇe paṭasadbhāvānupalabdhivat tadanupalabdhiḥ bhāvānāṃ+yāthātmya · tadarthaṃ yamaniyamābhyāsātmasaṃskāro yogāccādhyātmavidhyupāyaiḥ artham→tadarthaṃ +yama
aḥ j → o j	visarga	3	0.51	yathoktopapannaś chalajātinigrahasthānasādhanopālambho jalpaḥ upālambhaḥ→chalajātinigrahasthānasādhanopālambho +jalpaḥ · taiścāpadeśo jñānaviśeṣāṇām apadeśaḥ→taiścāpadeśo +jñāna · smaraṇaṃ tu ātmano jñasvābhāvyāt ātmano+jña
d n → t n	consonant / other	3	0.51	kvacit nivṛttidarśanāt anivṛttidarśanāc ca kvacit anekāntaḥ kvacit+nivṛtti · senāvanavat grahaṇam iti cet nātīndriyatvāt aṇūnām cet+na · asati arthe nābhāvaḥ iti cet nānyalakṣaṇopapatteḥ cet+na
a e → ai	vowel coalescence	3	0.51	na caikadeśopalabdhiravayavisadbhāvāt ca+eka→caikadeśopalabdhiravayavisadbhāvāt · kṛtsnaikadeśāvṛttitvād avayavānām avayavyabhāvaḥ kṛtsna+eka→kṛtsnaikadeśāvṛttitvād · sarvatraivam sarvatra+evam→sarvatraivam
u u → ū	vowel coalescence	3	0.51	kṛtatākartavyatopapatteḥ tūbhayathā grahaṇam tu+ubhayathā→tūbhayathā · hetūpādānāt pratiṣeddhavyābhyanujñā hetu+upādānāt→hetūpādānāt · hetūdāharaṇādhikam adhikam hetu+udāharaṇa→hetūdāharaṇādhikam
i ā → y ā	vowel coalescence	3	0.51	vyaktyākṛtijātisaṃnidhopacārāt saṃśayaḥ vyakti+ākṛti→vyaktyākṛtijātisaṃnidhopacārāt · vyaktyākṛtiyukte api aprasaṅgāt prokṣaṇādināṃ mṛdgavake jātiḥ vyakti+ākṛti→vyaktyākṛtiyukte · vyaktyākṛtijātayaḥ tu padārthaḥ vyakti+ākṛti→vyaktyākṛtijātayaḥ
m m → ṃ m	anusvāra / nasal	3	0.51	nātmapratipattihetūnāṃ manasi sambhavāt hetūnām→nātmapratipattihetūnāṃ +manasi · jñānāyaugapadyāt ekaṃ manaḥ ekaṃ+manaḥ · teṣāṃ mohaḥ pāpīyān nāmūḍhasyetarotpatteḥ teṣāṃ+mohaḥ
m k → ṃ k	anusvāra / nasal	3	0.51	aprāpyagrahaṇaṃ kācābhrapaṭalasphaṭikāntaritopalabdheḥ aprāpyagrahaṇaṃ+kāca · śarīrotpattinimittavat saṃyogotpattinimittaṃ karma nimittam→saṃyogotpattinimittaṃ +karma · tattvādhyavasāyasaṃrakṣaṇārthaṃ jalpavitaṇḍe bījaprarohasaṃrakṣaṇārthaṃ kaṇṭakaśākhāvaraṇavat artham→bījaprarohasaṃrakṣaṇārthaṃ +kaṇṭaka
a i → e	vowel coalescence	3	0.51	na itaretaradharmaprasaṅgāt itara+itara→itaretaradharmaprasaṅgāt · tadupalabdhir itaretaradravyaguṇavaidharmyāt itara+itara→itaretaradravyaguṇavaidharmyāt · na rūpādīnām itaretaravaidharmyāt itara+itara→itaretaravaidharmyāt
s k → ḥ k	consonant / other	3	0.51	manaḥkarmanimittatvāt ca saṃyogāvyucchedaḥ manas+karma→manaḥkarmanimittatvāt · sadyaḥ kālāntare ca phalaniṣpatteḥ saṃśayaḥ sadyaḥ+kāla · na sadyaḥ kālāntaropabhogyatvāt sadyaḥ+kāla
yāḥ v → er v	visarga	3	0.51	bādhanānivṛtter vedayataḥ paryeṣaṇadoṣād apratiṣedhaḥ nivṛttyāḥ→bādhanānivṛtter +vedayataḥ · mithyopalabdher vināśastattvajñānāt svapnaviṣayābhimānapraṇāśavat pratibodhe upalabdhyāḥ→mithyopalabdher +vināśaḥ · kiṃcitsādharmyād upasaṃhārasiddher vaidharmyād apratiṣedhaḥ siddhyāḥ→upasaṃhārasiddher +vaidharmyād
yāḥ a → er a	visarga	3	0.51	prāgutpatter abhāvānityatvavat svābhāvike 'pyanityatvam utpattyāḥ→prāgutpatter +abhāva · mūrtimatāṃ ca saṃsthānopapatter avayavasadbhāvaḥ upapattyāḥ→saṃsthānopapatter +avayava · tadanupalabdher anupalambhād abhāvasiddhau tadviparītopapatter anupalabdhisamaḥ upapattyāḥ→tadviparītopapatter +anupalabdhisamaḥ
t u → d u	consonant / other	3	0.51	sādhyadṛṣṭāntayor dharmavikalpād ubhayasādhyatvāc cotkarṣāpakarṣavarṇyavikalpasādhyasamāḥ vikalpāt→dharmavikalpād +ubhaya · kiṃcitsādharmyād upasaṃhārasiddher vaidharmyād apratiṣedhaḥ sādharmyāt→kiṃcitsādharmyād +upasaṃhāra · sādharmyātsaṃśaye na saṃśayo vaidharmyādubhayathā vā saṃśaye 'tyantasaṃśayaprasaṅgo nityatvānabhyupagamācca sāmānyasyāpratiṣedhaḥ vaidharmyāt+ubhayathā→vaidharmyādubhayathā
aḥ l → o l	visarga	2	0.34	icchādveṣaprayatnasukhaduḥkhajñānāni ātmano liṅgam iti ātmano+liṅgam · yugapat jñānānutpattir manaso liṅgam manaso+liṅgam
ḥ ā → r ā	visarga	2	0.34	pṛthivī āpaḥ tejo vāyurākāśam iti bhūtāni vāyuḥ+ākāśam→vāyurākāśam · alātacakradarśanavat tadupalabdhir āśusañcārāt upalabdhiḥ→tadupalabdhir +āśu
d j → t j	consonant / other	2	0.34	yugapat jñānānutpattir manaso liṅgam yugapat+jñāna · yugapat jñānānupalabdheśca na manasaḥ yugapat+jñāna
ḥ m → r m	visarga	2	0.34	yugapat jñānānutpattir manaso liṅgam anutpattiḥ→jñānānutpattir +manaso · indriyair manasaḥ sannikarṣābhāvāt tadanutpattiḥ indriyair+manasaḥ
āt a → ataḥ a	consonant / other	2	0.34	sambhavataḥ arthasyātisāmānyayogāt asaṃbhūtārthakalpanā sāmānyacchalam sambhavataḥ+arthasya · nānumīyamānasya pratyakṣataḥ anupalabdhir abhāvahetuḥ pratyakṣataḥ+anupalabdhir
ā ā → ā	vowel coalescence	2	0.34	avyavasthātmani vyavasthitatvāt cāvyavasthāyāḥ avyavasthā+ātmani→avyavasthātmani · tathāhārasya tathā+āhārasya→tathāhārasya
aḥ b → o b	visarga	2	0.34	yugapatsiddhau pratyarthaniyatatvāt kramavṛttitvābhāvo buddhīnām abhāvaḥ→kramavṛttitvābhāvo +buddhīnām · sahacaraṇasthānatādarthyavṛttamānadhāraṇasāmīpyayogasādhanādhipatyebhyo brāhmaṇamañcakaṭarājasaktucandanagaṅgāśāṭakānnapuruṣeṣv atadbhāve api tadupacāraḥ ādhipatyebhyaḥ→sahacaraṇasthānatādarthyavṛttamānadhāraṇasāmīpyayogasādhanādhipatyebhyo +brāhmaṇa
yāḥ c → eś c	visarga	2	0.34	vināśakāraṇānupalabdheś cāvasthāne tannityatvaprasaṅgaḥ anupalabdhyāḥ→vināśakāraṇānupalabdheś +ca · anavasthākāritvād anavasthānupapatteś cāpratiṣedhaḥ anupapattyāḥ→anavasthānupapatteś +ca
i u → y u	vowel coalescence	2	0.34	kṣīravināśe kāraṇānupalabdhivat dadhyutpattivat ca tadutpattiḥ dadhi+utpatti→dadhyutpattivat · bhūtebhyo mūrtyupādānavat tadupādānam mūrti+upādāna→mūrtyupādānavat
t ā → d ā	consonant / other	2	0.34	na tad āśugatitvānmanasaḥ tad+āśu · samāropaṇādātmanyapratiṣedhaḥ samāropaṇāt+ātmani→samāropaṇādātmanyapratiṣedhaḥ
d l → l l	consonant / other	2	0.34	talliṅgatvāt icchādveṣayoḥ pārthivādyeṣu apratiṣedhaḥ tad+liṅga→talliṅgatvāt · tallakṣaṇāvarodhādapratiṣedhaḥ tad+lakṣaṇa→tallakṣaṇāvarodhādapratiṣedhaḥ
m r → ṃ r	anusvāra / nasal	2	0.34	trairāśyaṃ rāgadveṣamohārthāntarbhāvāt trairāśyaṃ+rāga · doṣanimittaṃ rūpādayo viṣayaḥ saṅkalpakṛtāḥ nimittam→doṣanimittaṃ +rūpa
t v → d v	consonant / other	2	0.34	vyaktād vyaktānām pratyakṣaprāmāṇyāt vyaktād+vyaktānām · āśrayavyatirekād vṛkṣaphalotpattivad ityahetuḥ vyatirekāt→āśrayavyatirekād +vṛkṣa
t gh → d gh	consonant / other	2	0.34	na ghaṭād ghaṭaniṣpatteḥ ghaṭād+ghaṭa · vyaktād ghaṭaniṣpatter apratiṣedhaḥ vyaktād+ghaṭa
t bh → d bh	consonant / other	2	0.34	abhāvād bhāvotpattiḥ nānupamṛdya prādurbhāvāt abhāvād+bhāva · ekasmin bhedābhāvād bhedaśabdaprayogānupapatterapraśnaḥ abhāvāt→bhedābhāvād +bheda
t n → n n	consonant / other	2	0.34	animittanimittatvān nānimittataḥ tvāt→animittanimittatvān +na · nāsanna sanna sadasat sadasator vaidharmyāt sat+na→sanna
t d → d d	consonant / other	2	0.34	vividhabādhanāyogād duḥkhameva janmotpattiḥ yogāt→vividhabādhanāyogād +duḥkham · pratiṣedhavipratiṣedhe pratiṣedhadoṣavad doṣaḥ vat→pratiṣedhadoṣavad +doṣaḥ
aḥ a → o a	visarga	2	0.34	pṛthak cāvayavebhyo 'vṛtteḥ avayavebhyaḥ→cāvayavebhyo +'vṛtteḥ · na pralayo 'ṇusadbhāvāt pralayo+aṇu
ḥ t → s t	visarga	2	0.34	mithyopalabdher vināśastattvajñānāt svapnaviṣayābhimānapraṇāśavat pratibodhe vināśaḥ+tattva→vināśastattvajñānāt · jñānagrahaṇābhyāsas tadvidyaiśca saha saṃvādaḥ abhyāsaḥ→jñānagrahaṇābhyāsas +tad
m ś → ṃ ś	anusvāra / nasal	2	0.34	taṃ śiṣyagurusabrahmacāriviśiṣṭaśreyo'rthibhir anasūyibhir abhyupeyāt taṃ+śiṣya · anuvāde tu apunaruktaṃ śabdābhyāsāt arthaviśeṣopapatteḥ apunaruktaṃ+śabda
aḥ h → o h	visarga	2	0.34	pratijñāhāniḥ pratijñāntaraṃ pratijñāvirodhaḥ pratijñāsaṃnyāso hetvantaram arthāntaraṃ nirarthakam avijñātārtham apārthakam aprāptakālaṃ nyūnam adhikaṃ punaruktam ananubhāṣaṇam ajñānam apratibhā vikṣepo matānujñā paryanuyojyopekṣaṇaṃ niranuyojyānuyogo 'pasiddhānto hetvābhāsāśca nigrahasthānāni pratijñāsaṃnyāso+hetvantaram · aviśeṣokte hetau pratiṣiddhe viśeṣamicchato hetvantaram icchataḥ→viśeṣamicchato +hetvantaram
s a → r a	consonant / other	2	0.34	pariṣatprativādibhyāṃ trirabhihitam apy avijñātam avijñātārtham tris+abhihitam→trirabhihitam · vijñātasya pariṣadā trir abhihitasyāpi apratyuccāraṇam ananubhāṣaṇam trir+abhihitasya
ā i → e	vowel coalescence	1	0.17	ceṣṭendriyārthāśrayaḥ śarīram ceṣṭā+indriya→ceṣṭendriyārthāśrayaḥ
ī a → ī ā	vowel coalescence	1	0.17	pṛthivī āpaḥ tejo vāyurākāśam iti bhūtāni pṛthivī+āpaḥ
ī ā → y ā	vowel coalescence	1	0.17	gandharasarūpasparśaśabdāḥ pṛthivyādiguṇāḥ tadarthāḥ pṛthivī+ādi→pṛthivyādiguṇāḥ
ḥ u → r u	visarga	1	0.17	buddhirupalabdhir jñānam iti anarthāntaram buddhiḥ+upalabdhiḥ→buddhirupalabdhir
c b → g b	consonant / other	1	0.17	pravṛttir vāgbuddhiśarīrārambhaḥ vāc+buddhi→vāgbuddhiśarīrārambhaḥ
