rule	category	count	pct	examples
s g → ḥ g	consonant / other	3	0.7	tat na vedmi kutaḥ gatā asi na tena te anunayāmi kutaḥ+gatā · dṛśyase purataḥ gatāgatam eva me vidadhāsi purataḥ+gatāgatam · ripuḥ iva sakhīsaṃvāsaḥ ayam śikhī iva himānilaḥ viṣam iva sudhāraśmiḥ yasmin dunoti manaḥgate manas+gate→manaḥgate
e p → ava p	consonant / other	3	0.7	vratam iva tava parirambhasukhāya karoti kusumaśayanīyam tava+parirambha · racayati śayanam sacakitanayanam paśyati tava panthānam tava+panthānam · tava padapallavavairiparābhavam idam anubhavatu suveśam tava+pada
s m → ḥ m	consonant / other	3	0.7	vikirati muhuḥ śvāsān āśāḥ puraḥ muhuḥ īkṣate praviśati muhuḥ kuñjam guñjan muhuḥ bahu tāmyati puraḥ+muhuḥ · kṣaṇam jagatprāṇa vidhāya mādhavaṃ puraḥ mama prāṇaharaḥ bhaviṣyasi puraḥ+mama · darśayati iva bahiḥ madanadrumanavakisalayaparivāram bahiḥ+madana
e l → ava l	consonant / other	2	0.47	vasati daśanaśikhare dharaṇī tava lagnā śaśini kalaṅkakalā iva nimagnā tava+lagnā · nīlanalinābham api tanvi tava locanam dhārayati kokanadarūpam tava+locanam
iḥ bh → Ø bh	visarga	2	0.47	dinamaṇimaṇḍalamaṇḍana bhavakhaṇḍana e maṇḍanaiḥ→dinamaṇimaṇḍalamaṇḍana +bhava · amalakamaladalalocana bhavamocana e locanaiḥ→amalakamaladalalocana +bhava
r ā → ḥ ā	consonant / other	2	0.47	murārim ārāt upadarśayantī asau sakhī samakṣam punaḥ āha rādhikām punaḥ+āha · bādhām vidhehi malayānila pañcabāṇa prāṇān gṛhāṇa na gṛham punaḥ āśrayiṣye punaḥ+āśrayiṣye
d u → t u	consonant / other	2	0.47	gopavadhūḥ anugāyati kācit udañcitapañcamarāgam kācit+udañcita · mārāṅke ratikelisaṃkularaṇārambhe tayā sāhasaprāyam kāntajayāya kiṃcit upari prārambhi yatsambhramāt kiṃcit+upari
r a → ḥ a	consonant / other	2	0.47	yuvatiṣu valattṛṣṇe kṛṣṇe vihāriṇi mām vinā punaḥ api manaḥ vāmam kāmam karoti karomi kim punaḥ+api · muhuḥ avalokitamaṇḍanalīlā muhuḥ+avalokita
m p → ṃ p	anusvāra / nasal	2	0.47	kim purā iva sasaṃbhramaṃ parirambhaṇam na dadāsi sambhramam→sasaṃbhramaṃ +parirambhaṇam · kṣaṇam jagatprāṇa vidhāya mādhavaṃ puraḥ mama prāṇaharaḥ bhaviṣyasi mādhavaṃ+puraḥ
ḥ i → Ø i	visarga	2	0.47	malayajarajaḥ na idam bhasma prihārahite mayi prahara na harabhrāntyā anaṅga krudhā kimu dhāvasi na+idam · idānīm rādhāyāḥ priyatamasamālokasamaye papāta svedāmbuprasara iva harṣāśrunikaraḥ prasaraḥ→svedāmbuprasara +iva
d m → n m	consonant / other	2	0.47	sā bimbādharamādhurī iti viṣayāsaṅge api cen mānasam tasyām lagnasamādhi hanta virahavyādhiḥ katham vardhate cen+mānasam · nāsā abhyeti tilaprasūnapadavīm kundābhadanti priye prāyaḥ tvanmukhasevayā vijayate viśvam saḥ puṣpāyudhaḥ tvad+mukha→tvanmukhasevayā
r ś → ḥ ś	consonant / other	2	0.47	vikirati muhuḥ śvāsān āśāḥ puraḥ muhuḥ īkṣate praviśati muhuḥ kuñjam guñjan muhuḥ bahu tāmyati muhuḥ+śvāsān · racayati muhuḥ śayyām paryākulam muhuḥ īkṣate madanakadanaklāntaḥ kānte priyaḥ tava vartate muhuḥ+śayyām
r ī → ḥ ī	consonant / other	2	0.47	vikirati muhuḥ śvāsān āśāḥ puraḥ muhuḥ īkṣate praviśati muhuḥ kuñjam guñjan muhuḥ bahu tāmyati muhuḥ+īkṣate · racayati muhuḥ śayyām paryākulam muhuḥ īkṣate madanakadanaklāntaḥ kānte priyaḥ tava vartate muhuḥ+īkṣate
ā p → m p	consonant / other	2	0.47	aṅgeṣu ābharaṇam karoti bahuśaḥ patre api saṃcāriṇi prāptam tvām pariśaṅkate vitanute śayyām ciram dhyāyati tvām+pariśaṅkate · saḥ tvām paśyati vepate pulakayati ānandati svidyati pratyudgacchati mūrchati sthiratamaḥpuñje nikuñje priyaḥ tvām+paśyati
a e → ai	vowel coalescence	2	0.47	iti ākalpavikalpatalparacanāsaṃkalpalīlāśatavyāsaktā api vinā tvayā varatanuḥ naiṣā niśām neṣyati na+eṣā→naiṣā · tat sarvam jayadevapaṇḍitakaveḥ kṛṣṇaikatānātmanaḥ sānandāḥ pariśodhayantu sudhiyaḥ śrīgītagovindataḥ kṛṣṇa+ekatāna→kṛṣṇaikatānātmanaḥ
ā ā → ā	vowel coalescence	2	0.47	paśya adya priyasaṃgamāya dayitasya ākṛṣyamāṇam guṇair utkaṇṭhārtibharāt iva sphuṭat idam cetaḥ svayam yāsyāmi utkaṇṭhā+ārti→utkaṇṭhārtibharāt · sā mām drakṣyati vakṣyati smarakathām pratyaṅgam āliṅganaiḥ prītim yāsyati raṃsyate sakhi samāgatya iti cintākulaḥ cintā+ākulaḥ→cintākulaḥ
iḥ c → Ø c	visarga	2	0.47	manobhavānandana candanānila prasīda re dakṣiṇa muñca vāmatām ānandanaiḥ→manobhavānandana +candana · kuru yadunandana candanaśiśiratareṇa kareṇa payodhare yadunandana+candana
e s → ava s	consonant / other	2	0.47	vapuḥ anuharati tava smarasaṅgarakharanakharakṣatarekham tava+smara · vihasati yuvatisabhā tava sakalā tava+sakalā
s i → ḥ i	consonant / other	2	0.47	bahiḥ iva malinataram tava kṛṣṇa manaḥ api bhaviṣyati nūnam bahiḥ+iva · tava idam paśyantyāḥ prasaradanurāgam bahiḥ iva priyāpādālaktachuritam aruṇachāyahṛdayam bahiḥ+iva
e m → i m	consonant / other	2	0.47	vyathayati vṛthā maunam tanvi prapañcaya pañcamam taruṇi madhurālāpaiḥ tāpam vinodaya dṛṣṭibhiḥ taruṇi+madhura · śaśimukhi mukharaya maṇiraśanāguṇam anuguṇakaṇṭhaninādam mukhe→śaśimukhi +mukharaya
s s → ḥ s	consonant / other	2	0.47	asya aṅgam tat alaṃkuru kṣaṇam iha bhrūkṣepalakṣmīlavakrīte dāse iva upasevitapadāmbhoje kutaḥ sambhramaḥ kutaḥ+sambhramaḥ · niṣpandā jaghanasthalī śithilā dorvalliḥ utkampitam vakṣaḥ mīlitam akṣi pauruṣarasaḥ strīṇām kutaḥ sidhyati kutaḥ+sidhyati
c → aḥ c	consonant / other	1	0.23	ittham nandanideśataḥ calitayoḥ pratyadhvakuñjadrumam rādhāmādhavayoḥ jayanti yamunākūle rahaḥkelayaḥ nideśāt→nandanideśataḥ +calitayoḥ
s k → ḥ k	consonant / other	1	0.23	ittham nandanideśataḥ calitayoḥ pratyadhvakuñjadrumam rādhāmādhavayoḥ jayanti yamunākūle rahaḥkelayaḥ rahas+kelayaḥ→rahaḥkelayaḥ
aḥ a → o '	visarga	1	0.23	śṛṅgārottarasatprameyaracanaiḥ ācāryagovardhanaspardhī ko 'pi na viśrutaḥ śrutidharaḥ dhoyī kavikṣmāpatiḥ ko+'pi
e t → ava t	consonant / other	1	0.23	kṣitiḥ ativipulatare tava tiṣṭhati pṛṣṭhe dharaṇidharaṇakiṇacakragariṣṭhe tava+tiṣṭhati
ī dh → i dh	consonant / other	1	0.23	kṣitiḥ ativipulatare tava tiṣṭhati pṛṣṭhe dharaṇidharaṇakiṇacakragariṣṭhe dharaṇī+dharaṇa→dharaṇidharaṇakiṇacakragariṣṭhe
iḥ d → Ø d	visarga	1	0.23	nindasi yajñavidheḥ ahaha śrutijātam sadayahṛdaya darśitapaśughātam hṛdayaiḥ→sadayahṛdaya +darśita
e n → ubhyam n	consonant / other	1	0.23	paulastyam jayate halam kalayate kāruṇyam ātanvate mlecchān mūrchayate daśākṛtikṛte kṛṣṇāya tubhyam namaḥ tubhyam+namaḥ
iḥ g → Ø g	visarga	1	0.23	madhumuranarakavināśana garuḍāsana e vināśanaiḥ→madhumuranarakavināśana +garuḍa
t b → d b	consonant / other	1	0.23	amandam kandarpajvarajanitacintākulatayā valadbādhām rādhām sarasam idam ūce sahacarī valat+bādhām→valadbādhām
t m → n m	consonant / other	1	0.23	kvacit api latākuñje guñjanmadhuvratamaṇḍalī mukharaśikhare līnā dīnā api uvāca rahaḥ sakhīm guñjat+madhuvrata→guñjanmadhuvratamaṇḍalī
ā m → ī m	consonant / other	1	0.23	kvacit api latākuñje guñjanmadhuvratamaṇḍalī mukharaśikhare līnā dīnā api uvāca rahaḥ sakhīm maṇḍalā→guñjanmadhuvratamaṇḍalī +mukhara
m ś → ṃ ś	anusvāra / nasal	1	0.23	viśadakadambatale militam kalikaluṣabhayaṃ śamayantam bhayam→kalikaluṣabhayaṃ +śamayantam
ḥ a → ḥ '	visarga	1	0.23	durālokastokastabakanavakāśokalatikāvikāsaḥ kāsāropavanapavano 'pi vyathayati pavanaḥ+'pi
ḥ a → pavano a	visarga	1	0.23	durālokastokastabakanavakāśokalatikāvikāsaḥ kāsāropavanapavano 'pi vyathayati pavanaḥ→kāsāropavanapavano +'pi
t bh → d bh	consonant / other	1	0.23	api bhrāmyadbhṛṅgīraṇitaramaṇīyā na mukulaprasūtiḥ cūtānām sakhi śikhariṇī iyam sukhayati bhrāmyat+bhṛṅgī→bhrāmyadbhṛṅgīraṇitaramaṇīyā
ḥ k → Ø k	visarga	1	0.23	kṛtānutāpaḥ sa kalindanandinītaṭāntakuñje viṣasāda mādhavaḥ sa+kalinda
ak v → ā v	consonant / other	1	0.23	kim vane anusarāmi tām iha kim vṛthā vilapāmi vṛthā+vilapāmi
o kh → vi kh	consonant / other	1	0.23	tanvi khinnam asūyayā hṛdayam tava ākalayāmi tanvi+khinnam
e ā → ava ā	vowel coalescence	1	0.23	tanvi khinnam asūyayā hṛdayam tava ākalayāmi tava+ākalayāmi
ama v → e v	consonant / other	1	0.23	dṛśyase purataḥ gatāgatam eva me vidadhāsi me+vidadhāsi
e ī → ava ī	vowel coalescence	1	0.23	kṣamyatām aparam kadāpi tava īdṛśam na karomi tava+īdṛśam
iḥ k → ī k	visarga	1	0.23	hṛdi bisalatāhāraḥ na ayam bhujaṅgamanāyakaḥ kuvalayadalaśreṇī kaṇṭhe na sā garaladyutiḥ śreṇiḥ→kuvalayadalaśreṇī +kaṇṭhe
iḥ k → Ø k	visarga	1	0.23	malayajarajaḥ na idam bhasma prihārahite mayi prahara na harabhrāntyā anaṅga krudhā kimu dhāvasi anaṅga+krudhā
iḥ ś → Ø ś	visarga	1	0.23	tasyāḥ eva mṛgīdṛśaḥ manasijapreṅkhatkaṭākṣāśuga śreṇījarjaritam manāk api manaḥ na adya api saṃdhukṣate āśugaiḥ→manasijapreṅkhatkaṭākṣāśuga +śreṇi
i j → ī j	consonant / other	1	0.23	tasyāḥ eva mṛgīdṛśaḥ manasijapreṅkhatkaṭākṣāśuga śreṇījarjaritam manāk api manaḥ na adya api saṃdhukṣate śreṇi+jarjaritam→śreṇījarjaritam
o t → vi t	consonant / other	1	0.23	moham tāvat ayam ca tanvi tanutām bimbādharaḥ rāgavān sadvṛttastanamaṇḍalaḥ tava katham prāṇaiḥ mama krīḍati tanvi+tanu
t v → d v	consonant / other	1	0.23	moham tāvat ayam ca tanvi tanutām bimbādharaḥ rāgavān sadvṛttastanamaṇḍalaḥ tava katham prāṇaiḥ mama krīḍati sat+vṛtta→sadvṛttastanamaṇḍalaḥ
s v → ḥ v	consonant / other	1	0.23	praṇamati makaram adhaḥ vinidhāya kare ca śaram navacūtam adhaḥ+vinidhāya
e c → ava c	consonant / other	1	0.23	pratipadam idam api nigadati mādhava tava caraṇe patitā aham tava+caraṇe
ā e → m e	vowel coalescence	1	0.23	kiṃtu klāntivaśena śītalatanum tvām ekam eva priyam dhyāyantī rahasi sthitā kathamapi kṣīṇā kṣaṇam prāṇiti tvām+ekam
r j → ḥ j	consonant / other	1	0.23	iti madhuripuṇā sakhī niyuktā svayam idam etya punaḥ jagāda rādhām punaḥ+jagāda
i _ → i rujam	consonant / other	1	0.23	manasi valitavirahe niśi niśi rujam upayāti niśi+rujam
_ u → rujam u	consonant / other	1	0.23	manasi valitavirahe niśi niśi rujam upayāti rujam+upayāti
e n → ava n	consonant / other	1	0.23	luṭhati dharaṇiśayane bahu vilapati tava nāma tava+nāma
ī ś → i ś	consonant / other	1	0.23	luṭhati dharaṇiśayane bahu vilapati tava nāma dharaṇī+śayane→dharaṇiśayane
r m → ḥ m	consonant / other	1	0.23	pūrvam yatra samam tvayā ratipateḥ āsāditāḥ siddhayaḥ tasmin eva nikuñjamanmathamahātīrthe punaḥ mādhavaḥ punaḥ+mādhavaḥ
ā a → m a	vowel coalescence	1	0.23	dhyāyan tvām aniśam japan api tava eva ālāpamantrāvalīm bhūyaḥ tvatkucakumbhanirbharaparīrambhāmṛtam vāñchati tvām+aniśam
e e → ava e	vowel coalescence	1	0.23	dhyāyan tvām aniśam japan api tava eva ālāpamantrāvalīm bhūyaḥ tvatkucakumbhanirbharaparīrambhāmṛtam vāñchati tava+eva
d k → t k	consonant / other	1	0.23	dhyāyan tvām aniśam japan api tava eva ālāpamantrāvalīm bhūyaḥ tvatkucakumbhanirbharaparīrambhāmṛtam vāñchati tvad+kuca→tvatkucakumbhanirbharaparīrambhāmṛtam
a ī → e	vowel coalescence	1	0.23	na kuru nitambini gamanavilambanam anusara tam hṛdayeśam hṛdaya+īśam→hṛdayeśam
ī i → iḥ i	vowel coalescence	1	0.23	hariḥ abhimānī rajaniḥ idānīm iyam api yāti virāmam rajaniḥ+idānīm
r k → ḥ k	consonant / other	1	0.23	vikirati muhuḥ śvāsān āśāḥ puraḥ muhuḥ īkṣate praviśati muhuḥ kuñjam guñjan muhuḥ bahu tāmyati muhuḥ+kuñjam
r b → ḥ b	consonant / other	1	0.23	vikirati muhuḥ śvāsān āśāḥ puraḥ muhuḥ īkṣate praviśati muhuḥ kuñjam guñjan muhuḥ bahu tāmyati muhuḥ+bahu
ā d → ī d	consonant / other	1	0.23	kokānām karuṇasvanena sadṛśī dīrghā madabhyarthanā tat mugdhe viphalam vilambanam asau ramyaḥ abhisārakṣaṇaḥ sadṛśī+dīrghā
r s → ḥ s	consonant / other	1	0.23	sabhayacakitam vinyasyantīm dṛśam timire pathi pratitaru muhuḥ sthitvā mandam padāni vitanvatīm muhuḥ+sthitvā
ā u → m u	vowel coalescence	1	0.23	kathamapi rahaḥ prāptām aṅgaiḥ anaṅgataraṃgibhiḥ sumukhi subhagaḥ paśyan saḥ tvām upaitu kṛtārthatām tvām+upaitu
e s → i s	consonant / other	1	0.23	kathamapi rahaḥ prāptām aṅgaiḥ anaṅgataraṃgibhiḥ sumukhi subhagaḥ paśyan saḥ tvām upaitu kṛtārthatām mukhe→sumukhi +subhagaḥ
d c → c c	consonant / other	1	0.23	taccaritam govinde manasijamande sakhī prāha tad+caritam→taccaritam
e r → ava r	consonant / other	1	0.23	jīvati param iha tava ratikalayā tava+rati
ā ś → a ś	consonant / other	1	0.23	madhuripuḥ aham iti bhāvanaśīlā bhāvanā+śīlā→bhāvanaśīlā
ḥ d → r d	visarga	1	0.23	vṛndāvanāntaram adīpayat aṃśujālair diksundarīvadanacandanabinduḥ induḥ jālaiḥ→aṃśujālair +diś
ś s → k s	consonant / other	1	0.23	vṛndāvanāntaram adīpayat aṃśujālair diksundarīvadanacandanabinduḥ induḥ diś+sundarī→diksundarīvadanacandanabinduḥ
j a → k a	consonant / other	1	0.23	srak api hṛdi hanti mām ativiṣamaśilayā srak+api
ḥ ā → Ø ā	visarga	1	0.23	kāntaḥ klāntamanāḥ manāk api pathi prasthātum eva akṣamaḥ saṃketīkṛtamañjuvañjulalatākuñje api yat na āgataḥ na+āgataḥ
n a → d a	consonant / other	1	0.23	vicaladalakalalitānanacandrā vicalan+alaka→vicaladalakalalitānanacandrā
s a → r a	consonant / other	1	0.23	bahirapavaraṇam yāvakabharaṇam janayati hṛdi yojite bahis+apavaraṇam→bahirapavaraṇam
i _ → i sudṛśam	consonant / other	1	0.23	ramayati sudṛśam kāmapi subhṛśam khalahaladharasodare ramayati+sudṛśam
_ k → sudṛśam k	consonant / other	1	0.23	ramayati sudṛśam kāmapi subhṛśam khalahaladharasodare sudṛśam+kām
ḥ u → r u	visarga	1	0.23	paśya adya priyasaṃgamāya dayitasya ākṛṣyamāṇam guṇair utkaṇṭhārtibharāt iva sphuṭat idam cetaḥ svayam yāsyāmi guṇair+utkaṇṭhā
