rule	category	count	pct	examples
aḥ n → o n	visarga	149	1.14	sa sādhubhir bahiṣkāryo nāstiko vedanindakaḥ bahiṣkāryo+nāstiko · tasya śāstre 'dhikāro 'smiñ jñeyo nānyasya kasyacit jñeyo+na · upaspṛśya dvijo nityam annam adyāt samāhitaḥ dvijo+nityam · japyenaiva tu saṃsidhyed brāhmaṇo nātra saṃśayaḥ brāhmaṇo+na
aḥ a → o '	visarga	134	1.03	yo 'vamanyeta te mūle hetuśāstrāśrayād dvijaḥ yo+'vamanyeta · vaiśyo 'dbhiḥ prāśitābhis tu śūdraḥ spṛṣṭābhir antataḥ vaiśyo+'dbhiḥ · tad ity ṛco 'syāḥ sāvitryāḥ parameṣṭhī prajāpatiḥ ṛco+'syāḥ · oṃkārapūrvikās tisro mahāvyāhṛtayo 'vyayāḥ mahāvyāhṛtayo+'vyayāḥ
u a → v a	vowel coalescence	128	0.98	te sarvārtheṣv amīmāṃsye tābhyāṃ dharmo hi nirbabhau artheṣu→sarvārtheṣv +amīmāṃsye · arthakāmeṣv asaktānāṃ dharmajñānaṃ vidhīyate kāmeṣu→arthakāmeṣv +a · sa jñeyo yajñiyo deśo mlecchadeśas tv ataḥ paraḥ tv+ataḥ · sahasrakṛtvas tv abhyasya bahir etat trikaṃ dvijaḥ tv+abhyasya
aḥ d → o d	visarga	128	0.98	sa jñeyo yajñiyo deśo mlecchadeśas tv ataḥ paraḥ yajñiyo+deśo · etān dvijātayo deśān saṃśrayeran prayatnataḥ dvijātayo+deśān · baijikaṃ gārbhikaṃ caino dvijānām apamṛjyate enaḥ→caino +dvijānām · pailavaudumbarau vaiśyo daṇḍān arhanti dharmataḥ vaiśyo+daṇḍān
n c → ṃś c	anusvāra / nasal	122	0.93	yathā saṃkalpitāṃś ceha sarvān kāmān samaśnute saṃkalpitāṃś+ca · brāhmān yaunāṃś ca sambandhān nācared brāhmaṇaḥ saha yaunāṃś+ca · mātulāṃś ca pitṛvyāṃś ca śvaśurān ṛtvijo gurūn mātulāṃś+ca · mātulāṃś ca pitṛvyāṃś ca śvaśurān ṛtvijo gurūn pitṛvyāṃś+ca
t n → n n	consonant / other	122	0.93	sambhavaś cāsya sarvasya varṇadharmān nibodhata dharmāt→varṇadharmān +nibodhata · brāhmān yaunāṃś ca sambandhān nācared brāhmaṇaḥ saha sambandhān+na · nocchiṣṭaṃ kasyacid dadyān nādyād etat tathāntarā dadyān+na · na caivātyaśanaṃ kuryān na cocchiṣṭaḥ kvacid vrajet kuryān+na
m m → ṃ m	anusvāra / nasal	119	0.91	strīṇāṃ sukhodyam akrūraṃ vispaṣṭārthaṃ manoharam artham→vispaṣṭārthaṃ +manoharam · ṣaṣṭhe 'nnaprāśanaṃ māsi yad veṣṭaṃ maṅgalaṃ kule iṣṭam→veṣṭaṃ +maṅgalaṃ · ekādaśaṃ mano jñeyaṃ svaguṇenobhayātmakam ekādaśaṃ+mano · tasya nityaṃ kṣaraty eṣa payo dadhi ghṛtaṃ madhu ghṛtaṃ+madhu
ḥ a → r a	visarga	116	0.89	naitair apūtair vidhivad āpady api hi karhicit etaiḥ→naitair +a · ṛjavas te tu sarve syur avraṇāḥ saumyadarśanāḥ syur+avraṇāḥ · kāyam aṅgulimūle 'gre devaṃ pitryaṃ tayor adhaḥ tayor+adhaḥ · anuṣṇābhir aphenābhir adbhis tīrthena dharmavit uṣṇābhiḥ→anuṣṇābhir +a
t d → d d	consonant / other	112	0.86	yo 'vamanyeta te mūle hetuśāstrāśrayād dvijaḥ āśrayāt→hetuśāstrāśrayād +dvijaḥ · sa śūdravad bahiṣkāryaḥ sarvasmād dvijakarmaṇaḥ sarvasmād+dvija · upanīya tu yaḥ śiṣyaṃ vedam adhyāpayed dvijaḥ adhyāpayed+dvijaḥ · nityaṃ snātvā śuciḥ kuryād devarṣipitṛtarpaṇam kuryād+deva
m g → ṃ g	anusvāra / nasal	109	0.83	tayor evāntaraṃ giryor āryāvartaṃ vidur budhāḥ antaram→evāntaraṃ +giryor · baijikaṃ gārbhikaṃ caino dvijānām apamṛjyate baijikaṃ+gārbhikaṃ · caturthe māsi kartavyaṃ śiśor niṣkramaṇaṃ gṛhāt niṣkramaṇaṃ+gṛhāt · vyatyastapāṇinā kāryam upasaṃgrahaṇaṃ guroḥ upasaṃgrahaṇaṃ+guroḥ
m bh → ṃ bh	anusvāra / nasal	105	0.8	śriyaṃ pratyaṅmukho bhuṅkte ṛtaṃ bhuṅkte hy udaṅmukhaḥ ṛtaṃ+bhuṅkte · agnīndhanaṃ bhaikṣacaryām adhaḥśayyāṃ guror hitam indhanam→agnīndhanaṃ +bhaikṣa · adattvā tu ya etebhyaḥ pūrvaṃ bhuṅkte 'vicakṣaṇaḥ pūrvaṃ+bhuṅkte · aghaṃ sa kevalaṃ bhuṅkte yaḥ pacatyātmakāraṇāt kevalaṃ+bhuṅkte
t c → c c	consonant / other	102	0.78	etac caturvidhaṃ prāhuḥ sākṣād dharmasya lakṣaṇam etac+caturvidhaṃ · pratyag eva prayāgāc ca madhyadeśaḥ prakīrtitaḥ prayāgāc+ca · ā samudrāt tu vai pūrvād ā samudrācca paścimāt samudrāt+ca→samudrācca · pūjayed aśanaṃ nityam adyāc caitad akutsayan adyāc+ca
m h → ṃ h	anusvāra / nasal	102	0.78	pūjitaṃ hy aśanaṃ nityaṃ balam ūrjaṃ ca yacchati pūjitaṃ+hy · pāyūpasthaṃ hastapādaṃ vāk caiva daśamī smṛtā upastham→pāyūpasthaṃ +hasta · paścimām tu samāsīno malaṃ hanti divākṛtam malaṃ+hanti · naityake nāsty anadhyāyo brahmasattraṃ hi tat smṛtam brahmasattraṃ+hi
ā e → ai	vowel coalescence	95	0.73	trivṛtā granthinaikena tribhiḥ pañcabhir eva vā granthinā+ekena→granthinaikena · na tathaitāni śakyante saṃniyantum asevayā tathā+etāni→tathaitāni · vidyayaiva samaṃ kāmaṃ martavyaṃ brahmavādinā vidyayā+eva→vidyayaiva · tān prājño 'ham iti brūyāt striyaḥ sarvās tathaiva ca tathā+eva→tathaiva
aḥ y → o y	visarga	90	0.69	hṛdayenābhyanujñāto yo dharmas taṃ nibodhata abhyanujñātaḥ→hṛdayenābhyanujñāto +yo · kṛṣṇasāras tu carati mṛgo yatra svabhāvataḥ mṛgo+yatra · sa jñeyo yajñiyo deśo mlecchadeśas tv ataḥ paraḥ jñeyo+yajñiyo · eṣā dharmasya vo yoniḥ samāsena prakīrtitā vo+yoniḥ
m b → ṃ b	anusvāra / nasal	87	0.67	taṃ devanirmitaṃ deśaṃ brahmāvartaṃ pracakṣate deśaṃ+brahmāvartaṃ · maṅgalyaṃ brāhmaṇasya syāt kṣatriyasya balānvitam maṅgalyaṃ+brāhmaṇasya · pūjitaṃ hy aśanaṃ nityaṃ balam ūrjaṃ ca yacchati nityaṃ+balam · tripadā caiva sāvitrī vijñeyaṃ brahmaṇo mukham vijñeyaṃ+brahmaṇo
ḥ v → r v	visarga	85	0.65	naitair apūtair vidhivad āpady api hi karhicit pūtaiḥ→apūtair +vidhivad · mātaraṃ vā svasāraṃ vā mātur vā bhaginīṃ nijām mātur+vā · saṃdhyayor vedavid vipro vedapuṇyena yujyate saṃdhyayor+veda · mahato 'py enaso māsāt tvacevāhir vimucyate ahiḥ→tvacevāhir +vimucyate
n t → ṃs t	anusvāra / nasal	85	0.65	yaś caitān prāpnuyāt sarvān yaś caitān kevalāṃs tyajet kevalāṃs+tyajet · pūrvāṃ saṃdhyāṃ japaṃs tiṣṭhet sāvitrīm ā arkadarśanāt japaṃs+tiṣṭhet · pūrvāṃ saṃdhyāṃ japaṃs tiṣṭhan naiśam eno vyapohati japaṃs+tiṣṭhan · sevetemāṃs tu niyamān brahmacārī gurau vasan imān→sevetemāṃs +tu
t y → d y	consonant / other	84	0.64	yad yaddhi kurute kiṃcit tat tat kāmasya ceṣṭitam yad+yat · etāni mānyasthānāni garīyo yad yad uttaram yad+yad · sambhūtiṃ tasya tāṃ vidyād yad yonāv abhijāyate vidyād+yad · sambhūtiṃ tasya tāṃ vidyād yad yonāv abhijāyate yad+yonāv
a i → e	vowel coalescence	83	0.63	akāmasya kriyā kācid dṛśyate neha karhicit na+iha→neha · yathā saṃkalpitāṃś ceha sarvān kāmān samaśnute ca+iha→ceha · sarvaṃ tu samavekṣyedaṃ nikhilaṃ jñānacakṣuṣā samavekṣya+idam→samavekṣyedaṃ · kāryaḥ śarīrasaṃskāraḥ pāvanaḥ pretya ceha ca ca+iha→ceha
aḥ m → o m	visarga	77	0.59	tatas tathā sa tenokto maharṣir manunā bhṛguḥ uktaḥ→tenokto +mahā · yathedam uktavān śāstraṃ purā pṛṣṭo manur mayā pṛṣṭo+manur · yaḥ kaścit kasyacid dharmo manunā parikīrtitaḥ dharmo+manunā · niṣekādiśmaśānānto mantrair yasyodito vidhiḥ antaḥ→niṣekādiśmaśānānto +mantrair
m j → ṃ j	anusvāra / nasal	77	0.59	sarvaṃ tu samavekṣyedaṃ nikhilaṃ jñānacakṣuṣā nikhilaṃ+jñāna · dharmaṃ jijñāsamānānāṃ pramāṇaṃ paramaṃ śrutiḥ dharmaṃ+jijñāsamānānāṃ · akṣaraṃ duṣkaraṃ jñeyaṃ brahma caiva prajāpatiḥ duṣkaraṃ+jñeyaṃ · pūrvāṃ saṃdhyāṃ japaṃs tiṣṭhet sāvitrīm ā arkadarśanāt saṃdhyāṃ+japaṃs
aḥ a → o a	visarga	75	0.57	rājño balārthinaḥ ṣaṣṭhe vaiśyasyehārthino 'ṣṭame arthinaḥ→vaiśyasyehārthino +'ṣṭame · anudvegakarā nṝṇāṃ satvaco 'nagnidūṣitāḥ tvacaḥ→satvaco +anagni · patisevā gurau vāso gṛhārtho 'gniparikriyā arthaḥ→gṛhārtho +agni · brahmāñjalikṛto 'dhyāpyo laghuvāsā jitendriyaḥ kṛtaḥ→brahmāñjalikṛto +'dhyāpyo
aḥ h → o h	visarga	74	0.57	kāmyo hi vedādhigamaḥ karmayogaś ca vaidikaḥ kāmyo+hi · sa sarvo 'bhihito vede sarvajñānamayo hi saḥ mayaḥ→sarvajñānamayo +hi · te sarvārtheṣv amīmāṃsye tābhyāṃ dharmo hi nirbabhau dharmo+hi · nāmnām svarūpabhāvo hi bhobhāva ṛṣibhiḥ smṛtaḥ bhāvaḥ→svarūpabhāvo +hi
m dh → ṃ dh	anusvāra / nasal	73	0.56	śrutismṛtyuditaṃ dharmam anutiṣṭhan hi mānavaḥ uditam→śrutismṛtyuditaṃ +dharmam · te sarvārtheṣv amīmāṃsye tābhyāṃ dharmo hi nirbabhau tābhyāṃ+dharmo · arthakāmeṣv asaktānāṃ dharmajñānaṃ vidhīyate saktānām→asaktānāṃ +dharma · vaiśyānāṃ dhānyadhanataḥ śūdrāṇām eva janmataḥ vaiśyānāṃ+dhānya
aḥ bh → o bh	visarga	73	0.56	āyuṣyaṃ prāṅmukho bhuṅkte yaśasyaṃ dakṣiṇāmukhaḥ mukhaḥ→prāṅmukho +bhuṅkte · śriyaṃ pratyaṅmukho bhuṅkte ṛtaṃ bhuṅkte hy udaṅmukhaḥ mukhaḥ→pratyaṅmukho +bhuṅkte · avācyo dīkṣito nāmnā yavīyān api yo bhavet yo+bhavet · cakriṇo daśamīsthasya rogiṇo bhāriṇaḥ striyāḥ rogiṇo+bhāriṇaḥ
ḥ n → r n	visarga	72	0.55	vidvadbhiḥ sevitaḥ sadbhir nityam adveṣarāgibhiḥ sadbhir+nityam · vaidikaiḥ karmabhiḥ puṇyair niṣekādir dvijanmanām puṇyair+niṣeka · caturthe māsi kartavyaṃ śiśor niṣkramaṇaṃ gṛhāt śiśor+niṣkramaṇaṃ · adhyeṣyamāṇaṃ tu gurur nityakālam atandritaḥ gurur+nityakālam
m r → ṃ r	anusvāra / nasal	71	0.54	śaṇasūtramayaṃ rājño vaiśyasyāvikasautrikam mayam→śaṇasūtramayaṃ +rājño · varjayen madhu māṃsaṃ ca gandhaṃ mālyaṃ rasān striyaḥ mālyaṃ+rasān · yadi tv ātyantikaṃ vāsaṃ rocayeta guroḥ kule vāsaṃ+rocayeta · prasahya kanyāharaṇaṃ rākṣaso vidhir ucyate haraṇam→kanyāharaṇaṃ +rākṣaso
ḥ e → Ø e	visarga	61	0.47	khāni caiva spṛśed adbhir ātmānaṃ śira eva ca śira+eva · tribhya eva tu vedebhyaḥ pādaṃ pādam adūduhat tribhya+eva · codito guruṇā nityam apracodita eva vā pracoditaḥ→apracodita +eva · svabhāva eṣa nārīṇāṃ narāṇām iha dūṣaṇam svabhāva+eṣa
e a → e '	vowel coalescence	60	0.46	ghore 'smin bhūtasaṃsāre nityaṃ satatayāyini ghore+'smin · prathame 'bde tṛtīye vā kartavyaṃ śruticodanāt prathame+'bde · garbhāṣṭame 'bde kurvīta brāhmaṇasyopanāyanam aṣṭame+'bde · kāyam aṅgulimūle 'gre devaṃ pitryaṃ tayor adhaḥ mūle+'gre
t e → d e	consonant / other	60	0.46	garbhād ekādaśe rājño garbhāt tu dvādaśe viśaḥ garbhād+ekādaśe · nocchiṣṭaṃ kasyacid dadyān nādyād etat tathāntarā adyāt→nādyād +etat · śaucepsuḥ sarvadācāmed ekānte prāgudaṅmukhaḥ ācāmet→sarvadācāmed +ekānte · dūrastho nārcayed enaṃ na kruddho nāntike striyāḥ arcayet→nārcayed +enaṃ
t m → n m	consonant / other	59	0.45	bhavanmadhyaṃ tu rājanyo vaiśyas tu bhavaduttaram bhavat+madhyam→bhavanmadhyaṃ · kuryād anyan na vā kuryān maitro brāhmaṇa ucyate kuryān+maitro · mātṛvad vṛttim ātiṣṭhen mātā tābhyo garīyasī ātiṣṭhen+mātā · agnyādheyaṃ pākayajñān agniṣṭomādikān makhān ādikāt→agniṣṭomādikān +makhān
t ā → d ā	consonant / other	58	0.44	vedaḥ smṛtiḥ sadācāraḥ svasya ca priyam ātmanaḥ sat+ācāraḥ→sadācāraḥ · varṇānāṃ sāntarālānāṃ sa sadācāra ucyate sat+ācāraḥ→sadācāra · naitair apūtair vidhivad āpady api hi karhicit vidhivad+āpady · brahmanaḥ praṇavaṃ kuryād ādāv ante ca sarvadā kuryād+ādāv
i e → y e	vowel coalescence	57	0.44	yo 'dhīte 'haṇyahaṇy etāṃ trīṇi varṣāṇy atandritaḥ ahaṇi→'haṇyahaṇy +etāṃ · saṃniyamya tu tāny eva tataḥ siddhiṃ nigacchati tāny+eva · indriyāṇāṃ tu sarveṣāṃ yady ekaṃ kṣaratīndriyam yady+ekaṃ · tasya nityaṃ kṣaraty eṣa payo dadhi ghṛtaṃ madhu kṣaraty+eṣa
t b → d b	consonant / other	56	0.43	śarmavad brāhmaṇasya syād rājño rakṣāsamanvitam śarmavad+brāhmaṇasya · ā ṣoḍaśād brāhmaṇasya sāvitrī nātivartate ṣoḍaśād+brāhmaṇasya · brāhmān yaunāṃś ca sambandhān nācared brāhmaṇaḥ saha ācaret→nācared +brāhmaṇaḥ · japyenaiva tu saṃsidhyed brāhmaṇo nātra saṃśayaḥ saṃsidhyed+brāhmaṇo
i ā → y ā	vowel coalescence	56	0.43	sāvitrīpatitā vrātyā bhavanty āryavigarhitāḥ bhavanty+ārya · ekādaśendriyāṇy āhur yāni pūrve manīṣiṇaḥ indriyāṇi→ekādaśendriyāṇy +āhur · ajñaṃ hi bālam ity āhuḥ pitety eva tu mantradam ity+āhuḥ · kulāny eva nayanty āśu sasaṃtānāni śūdratām nayanty+āśu
aḥ b → o b	visarga	55	0.42	rājño balārthinaḥ ṣaṣṭhe vaiśyasyehārthino 'ṣṭame rājño+bala · brāhmaṇo bailvapālāśau kṣatriyo vāṭakhādirau brāhmaṇo+bailva · keśāntiko brāhmaṇasya daṇḍaḥ kāryaḥ pramāṇataḥ antikaḥ→keśāntiko +brāhmaṇasya · kuryād anyan na vā kuryān maitro brāhmaṇa ucyate maitro+brāhmaṇa
aḥ g → o g	visarga	53	0.41	teṣu samyag vartamāno gacchaty amaralokatām vartamāno+gacchaty · garbhād ekādaśe rājño garbhāt tu dvādaśe viśaḥ rājño+garbhāt · patisevā gurau vāso gṛhārtho 'gniparikriyā vāso+gṛha · mātulāṃś ca pitṛvyāṃś ca śvaśurān ṛtvijo gurūn ṛtvijo+gurūn
ḥ v → Ø v	visarga	53	0.41	sāvitrīpatitā vrātyā bhavanty āryavigarhitāḥ sāvitrīpatitā+vrātyā · kṣaranti sarvā vaidikyo juhoti yajati kriyāḥ sarvā+vaidikyo · na hṛṣyati glāyati vā sa vijñeyo jitendriyaḥ sa+vijñeyo · nābhivādyaḥ sa viduṣā yathā śūdras tathaiva saḥ sa+viduṣā
t bh → d bh	consonant / other	53	0.41	pradakṣiṇaṃ parītyāgniṃ cared bhaikṣaṃ yathāvidhi cared+bhaikṣaṃ · bhavatpūrvaṃ cared bhaikṣam upanīto dvijottamaḥ cared+bhaikṣam · samāhṛtya tu tad bhaikṣaṃ yāvadannam amāyayā tad+bhaikṣaṃ · apūjitaṃ tu tad bhuktam ubhayaṃ nāśayed idam tad+bhuktam
aḥ dh → o dh	visarga	49	0.37	hṛdayenābhyanujñāto yo dharmas taṃ nibodhata yo+dharmas · śrutis tu vedo vijñeyo dharmaśāstraṃ tu vai smṛtiḥ vijñeyo+dharma · ācāryaputraḥ śuśrūṣur jñānado dhārmikaḥ śuciḥ daḥ→jñānado +dhārmikaḥ · na tair anabhyanujñāto dharmam anyaṃ samācaret anabhyanujñāto+dharmam
ḥ d → r d	visarga	49	0.37	sarasvatīdṛṣadvatyor devanadyor yad antaram dṛṣadvatyoḥ→sarasvatīdṛṣadvatyor +deva · vaidikaiḥ karmabhiḥ puṇyair niṣekādir dvijanmanām ādiḥ→niṣekādir +dvijanmanām · rājanyabandhor dvāviṃśe vaiśyasya dvyadhike mataḥ rājanyabandhor+dvāviṃśe · pitā vai gārhapatyo 'gnir mātāgnir dakṣiṇaḥ smṛtaḥ agniḥ→mātāgnir +dakṣiṇaḥ
t dh → d dh	consonant / other	47	0.36	etac caturvidhaṃ prāhuḥ sākṣād dharmasya lakṣaṇam sākṣād+dharmasya · pratyudgamya tv āvrajataḥ paścād dhāvaṃs tu dhāvataḥ paścād+dhāvaṃs · viṭśūdrayos tu tān eva vidyād dharmyān arākṣasān vidyād+dharmyān · nāvinītair bhajed dhuryair na ca kṣudvyādhipīḍitaiḥ bhajed+dhuryair
