rule	category	count	pct	examples
aḥ d → o d	visarga	98	1.98	brahmakṣatriyaviṭśūdrā varṇās tv ādyās trayo dvijāḥ trayo+dvijāḥ · āsuro draviṇādānād gāndharvaḥ samayān mithaḥ āsuro+draviṇa · aduṣṭāṃ tu tyajan daṇḍyo dūṣayaṃs tu mṛṣā śatam daṇḍyo+dūṣayaṃs · aputrāṃ gurvanujñāto devaraḥ putrakāmyayā anujñātaḥ→gurvanujñāto +devaraḥ
i a → y a	vowel coalescence	81	1.63	kaniṣṭhādeśinyaṅguṣṭhamūlāny agraṃ karasya ca mūlāni→kaniṣṭhādeśinyaṅguṣṭhamūlāny +agraṃ · prajāpatipitṛbrahmadevatīrthāny anukramāt tīrthāni→prajāpatipitṛbrahmadevatīrthāny +anukramāt · triḥ prāśyāpo dvir unmṛjya khāny adbhiḥ samupaspṛśet khāny+adbhiḥ · āhūtaś cāpy adhīyīta labdhaṃ cāsmai nivedayet api→cāpy +adhīyīta
a u → o	vowel coalescence	78	1.57	garbhāṣṭame 'ṣṭame vābde brāhmaṇasyopanāyanam brāhmaṇasya+upanāyanam→brāhmaṇasyopanāyanam · gṛhītaśiśnaś cotthāya mṛdbhir abhyuddhṛtair jalaiḥ ca+utthāya→cotthāya · japann āsīta sāvitrīṃ pratyag ā tārakodayāt tāraka+udayāt→tārakodayāt · yad ucyate dvijātīnāṃ śūdrād dāropasaṃgrahaḥ dāra+upasaṃgrahaḥ→dāropasaṃgrahaḥ
m n → ṃ n	anusvāra / nasal	72	1.45	veda eva dvijātīnāṃ niḥśreyasakaraḥ paraḥ dvijātīnāṃ+niḥśreyasa · vedaṃ vratāni vā pāraṃ nītvā hy ubhayam eva vā pāraṃ+nītvā · abhāve jñātayas teṣāṃ na svātantryaṃ kvacit striyāḥ teṣāṃ+na · satyām anyāṃ savarṇāyāṃ dharmakāryaṃ na kārayet kāryam→dharmakāryaṃ +na
m ś → ṃ ś	anusvāra / nasal	69	1.39	deśe kāla upāyena dravyaṃ śraddhāsamanvitam dravyaṃ+śraddhā · vedam adhyāpayed enaṃ śaucācārāṃś ca śikṣayet enaṃ+śauca · gandhalepakṣayakaraṃ śaucaṃ kuryād atandritaḥ karam→gandhalepakṣayakaraṃ +śaucaṃ · gāyatrīṃ śirasā sārdhaṃ japed vyāhṛtipūrvikām gāyatrīṃ+śirasā
aḥ v → o v	visarga	67	1.35	śātātapo vasiṣṭhaś ca dharmaśāstraprayojakāḥ śātātapo+vasiṣṭhaś · catvāro vedadharmajñāḥ parṣat traividyam eva vā catvāro+veda · sā brūte yaṃ sa dharmaḥ syād eko vādhyātmavittamaḥ eko+vā · etair eva guṇair yuktaḥ savarṇaḥ śrotriyo varaḥ śrotriyo+varaḥ
t a → d a	consonant / other	64	1.29	gandhalepakṣayakaraṃ śaucaṃ kuryād atandritaḥ kuryād+a · brahmacarye sthito naikam annam adyād anāpadi adyād+anāpadi · mātur yad agre jāyante dvitīyaṃ mauñjibandhanāt yad+agre · sphītād api na saṃcārirogadoṣasamanvitāt sphītād+api
t v → d v	consonant / other	63	1.27	gāyatrīṃ śirasā sārdhaṃ japed vyāhṛtipūrvikām japed+vyāhṛti · gurave tu varaṃ dattvā snāyād vā tadanujñayā snāyād+vā · vaiśyā pratodam ādadyād vedane tv agrajanmanaḥ ādadyād+vedane · paribhūtām adhaḥśayyāṃ vāsayed vyabhicāriṇīm vāsayed+vyabhicāriṇīm
m m → ṃ m	anusvāra / nasal	62	1.25	upanīya guruḥ śiṣyaṃ mahāvyāhṛtipūrvakam śiṣyaṃ+mahā · hitaṃ tasyācaren nityaṃ manovākkāyakarmabhiḥ nityaṃ+manas · mātur yad agre jāyante dvitīyaṃ mauñjibandhanāt dvitīyaṃ+mauñjibandhanāt · sāmāni tṛptiṃ kuryāc ca pitṝṇāṃ madhusarpiṣā pitṝṇāṃ+madhu
aḥ a → o '	visarga	54	1.09	yogīśvaraṃ yājñavalkyaṃ sampūjya munayo 'bruvan munayo+'bruvan · pitṝn madhughṛtābhyāṃ ca ṛco 'dhīte ca yo 'nvaham ṛco+'dhīte · pitṝn madhughṛtābhyāṃ ca ṛco 'dhīte ca yo 'nvaham yo+'nvaham · itihāsāṃs tathā vidyāḥ śaktyādhīte hi yo 'nvaham yo+'nvaham
m y → ṃ y	anusvāra / nasal	53	1.07	yogīśvaraṃ yājñavalkyaṃ sampūjya munayo 'bruvan īśvaram→yogīśvaraṃ +yājñavalkyaṃ · evam enaḥ śamaṃ yāti bījagarbhasamudbhavam śamaṃ+yāti · yaṃ yaṃ kratum adhīte ca tasya tasyāpnuyāt phalam yaṃ+yaṃ · ananyapūrvikāṃ kāntām asapiṇḍāṃ yavīyasīm asapiṇḍāṃ+yavīyasīm
m g → ṃ g	anusvāra / nasal	51	1.03	sūryasya cāpy upasthānaṃ gāyatryāḥ pratyahaṃ japaḥ upasthānaṃ+gāyatryāḥ · aputrāṃ gurvanujñāto devaraḥ putrakāmyayā aputrāṃ+guru · somaḥ śaucaṃ dadāv āsāṃ gandharvaś ca śubhāṃ giram āsāṃ+gandharvaś · somaḥ śaucaṃ dadāv āsāṃ gandharvaś ca śubhāṃ giram śubhāṃ+giram
u a → v a	vowel coalescence	47	0.95	manvatriviṣṇuhārītayājñavalkyośano'ṅgirāḥ manu+atri→manvatriviṣṇuhārītayājñavalkyośano'ṅgirāḥ · kṛtāgnikāryo bhuñjīta vāgyato gurvanujñayā guru+anujñayā→gurvanujñayā · vaiśyā pratodam ādadyād vedane tv agrajanmanaḥ tv+agrajanmanaḥ · gamyaṃ tv abhāve dātṝṇāṃ kanyā kuryāt svayaṃvaram tv+abhāve
t d → d d	consonant / other	44	0.89	ā ṣoḍaśād ā dvāviṃśāccaturviṃśācca vatsarāt ṣoḍaśād+dvāviṃśāt · madhunā payasā caiva sa devāṃs tarpayed dvijaḥ tarpayed+dvijaḥ · medasā tarpayed devān atharvāṅgirasaḥ paṭhan tarpayed+devān · yad ucyate dvijātīnāṃ śūdrād dāropasaṃgrahaḥ śūdrād+dāra
m bh → ṃ bh	anusvāra / nasal	43	0.87	brāhmaṇakṣatriyaviśāṃ bhaikṣacaryā yathākramam viśām→brāhmaṇakṣatriyaviśāṃ +bhaikṣa · arogiṇīṃ bhrātṛmatīm asamānārṣagotrajām rogiṇīm→arogiṇīṃ +bhrātṛmatīm · brāhmaṇakṣatriyaviśāṃ bhāryā svā śūdrajanmanaḥ viśām→brāhmaṇakṣatriyaviśāṃ +bhāryā · kuryācchvaśurayoḥ pādavandanaṃ bhartṛtatparā vandanam→pādavandanaṃ +bhartṛ
e a → e '	vowel coalescence	40	0.81	ṣaṣṭhe 'ṣṭame vā sīmanto māsy ete jātakarma ca ṣaṣṭhe+'ṣṭame · garbhāṣṭame 'ṣṭame vābde brāhmaṇasyopanāyanam aṣṭame+'ṣṭame · tadabhāve 'sya tanaye patnyāṃ vaiśvānare 'pi vā abhāve+'sya · tadabhāve 'sya tanaye patnyāṃ vaiśvānare 'pi vā vaiśvānare+'pi
aḥ y → o y	visarga	38	0.77	ayaṃ tu paramo dharmo yad yogenātmadarśanam dharmo+yad · rākṣaso yuddhaharaṇāt paiśācaḥ kanyakāchalāt rākṣaso+yuddha · jātyutkarṣo yuge jñeyaḥ saptame pañcame 'pi vā utkarṣaḥ→jātyutkarṣo +yuge · traivārṣikādhikānno yaḥ sa hi somaṃ pibed dvijaḥ annaḥ→traivārṣikādhikānno +yaḥ
aḥ n → o n	visarga	37	0.75	prāg vā brāhmeṇa tīrthena dvijo nityam upaspṛśet dvijo+nityam · brahmacarye sthito naikam annam adyād anāpadi sthito+na · panthā deyo nṛpas teṣāṃ mānyaḥ snātaś ca bhūpateḥ deyo+nṛpas · śuklāmbaradharo nīcakeśaśmaśrunakhaḥ śuciḥ dharaḥ→śuklāmbaradharo +nīca
m h → ṃ h	anusvāra / nasal	37	0.75	saṃdhyāṃ prāk prātar evaṃ hi tiṣṭhed ā sūryadarśanāt evaṃ+hi · svairiṇī yā patiṃ hitvā savarṇaṃ kāmataḥ śrayet patiṃ+hitvā · devebhyaś ca hutād annāc cheṣād bhūtabaliṃ haret balim→bhūtabaliṃ +haret · upāsya paścimāṃ saṃdhyāṃ hutvāgnīṃs tān upāsya ca saṃdhyāṃ+hutvā
ḥ v → r v	visarga	37	0.75	śilpair vā vividhair jīved dvijātihitam ācaran śilpair+vā · nākṣaiḥ krīḍen na dharmaghnair vyādhitair vā na saṃviśet vyādhitair+vā · nākṣaiḥ krīḍen na dharmaghnair vyādhitair vā na saṃviśet ghnaiḥ→dharmaghnair +vyādhitair · dravyaṃ brāhmaṇasaṃpattir viṣuvat sūryasaṃkramaḥ sampattiḥ→brāhmaṇasaṃpattir +viṣuvat
aḥ a → o a	visarga	37	0.75	pratigrahasamartho 'pi nādatte yaḥ pratigraham samarthaḥ→pratigrahasamartho +'pi · amāvāsyāṣṭakā vṛddhiḥ kṛṣṇapakṣo 'yanadvayam pakṣaḥ→kṛṣṇapakṣo +ayana · śaṃ no devyā payaḥ kṣiptvā yavo 'sīti yavāṃs tathā yavo+asi · annam iṣṭaṃ haviṣyaṃ ca dadyād akrodhano 'tvaraḥ krodhanaḥ→akrodhano +a
aḥ m → o m	visarga	33	0.67	ṣaṣṭhe 'ṣṭame vā sīmanto māsy ete jātakarma ca sīmanto+māsy · ete mānyā yathāpūrvam ebhyo mātā garīyasī ebhyo+mātā · gṛhe 'pi nivasan vipro munir māṃsavivarjanāt vipro+munir · vipruṣo makṣikāḥ sparśe vatsaḥ prasnavane śuciḥ vipruṣo+makṣikāḥ
ḥ a → r a	visarga	32	0.65	śudhyeran strī ca śūdraś ca sakṛt spṛṣṭābhir antataḥ spṛṣṭābhir+antataḥ · bhuktvārdrapāṇir ambho'ntar ardharātre 'timārute pāṇiḥ→bhuktvārdrapāṇir +ambhas · saśrīphalair aṃśupaṭṭaṃ sāriṣṭaiḥ kutapaṃ tathā śrīphalaiḥ→saśrīphalair +aṃśupaṭṭaṃ · raśmir agnī rajaśchāyā gaur aśvo vasudhānilaḥ raśmir+agnī
t c → c c	consonant / other	32	0.65	ā ṣoḍaśād ā dvāviṃśāccaturviṃśācca vatsarāt dvāviṃśāt+caturviṃśāt→dvāviṃśāccaturviṃśācca · sāmāni tṛptiṃ kuryāc ca pitṝṇāṃ madhusarpiṣā kuryāc+ca · karoti tṛptiṃ kuryāc ca pitṝṇāṃ madhusarpiṣā kuryāc+ca · vedārthān adhigacchec ca śāstrāṇi vividhāni ca adhigacchec+ca
n t → ṃs t	anusvāra / nasal	32	0.65	madhunā payasā caiva sa devāṃs tarpayed dvijaḥ devāṃs+tarpayed · prīṇāti devān ājyena madhunā ca pitṝṃs tathā pitṝṃs+tathā · sa tu somaghṛtair devāṃs tarpayed yo 'nvahaṃ paṭhet devāṃs+tarpayed · itihāsāṃs tathā vidyāḥ śaktyādhīte hi yo 'nvaham itihāsāṃs+tathā
ā e → ai	vowel coalescence	32	0.65	tisro varṇānupūrvyeṇa dve tathaikā yathākramam tathā+ekā→tathaikā · yugmān daive yathāśakti pitrye 'yugmāṃs tathaiva ca tathā+eva→tathaiva · matsyān pakvāṃs tathaivāmān māṃsam etāvad eva tu tathā+eva→tathaivāmān · mūlakaṃ pūrikāpūpāṃs tathaivoṇḍerakasrajaḥ tathā+eva→tathaivoṇḍerakasrajaḥ
a i → e	vowel coalescence	30	0.6	tapasaś ca parasyeha nityaṃ svādhyāyavān dvijaḥ parasya+iha→parasyeha · anena vidhinā dehaṃ sādayan vijitendriyaḥ vijita+indriyaḥ→vijitendriyaḥ · brahmalokam avāpnoti na cehājāyate punaḥ ca+iha→cehājāyate · patipriyahite yuktā svācārā vijitendriyā vijita+indriyā→vijitendriyā
m dh → ṃ dh	anusvāra / nasal	28	0.56	mithilāsthaḥ sa yogīndraḥ kṣaṇaṃ dhyātvābravīn munīn kṣaṇaṃ+dhyātvā · vedāḥ sthānāni vidyānāṃ dharmasya ca caturdaśa vidyānāṃ+dharmasya · pātre pradīyate yat tat sakalaṃ dharmalakṣaṇam sakalaṃ+dharma · ity uktvā caratāṃ dharmaṃ saha yā dīyate 'rthine caratāṃ+dharmaṃ
i e → y e	vowel coalescence	28	0.56	ṣaṣṭhe 'ṣṭame vā sīmanto māsy ete jātakarma ca māsy+ete · ahany ekādaśe nāma caturthe māsi niṣkramaḥ ahany+ekādaśe · grahaṇāntikam ity eke keśāntaś caiva ṣoḍaśe ity+eke · ata ūrdhvaṃ patanty ete sarvadharmabahiṣkṛtāḥ patanty+ete
t n → n n	consonant / other	28	0.56	hitaṃ tasyācaren nityaṃ manovākkāyakarmabhiḥ ācaret→tasyācaren +nityaṃ · svādhyāyaṃ satataṃ kuryān na paced annam ātmane kuryān+na · nāhitaṃ nānṛtaṃ caiva na stenaḥ syān na vārddhuṣī syān+na · na tu mehen nadīchāyāvartmagoṣṭhāmbubhasmasu mehen+nadī
n c → ṃś c	anusvāra / nasal	27	0.54	vedam adhyāpayed enaṃ śaucācārāṃś ca śikṣayet ācārān→śaucācārāṃś +ca · pitṝṃś ca madhusarpirbhyām anvahaṃ śaktito dvijaḥ pitṝṃś+ca · āhared vidhivad dārān agnīṃś caivāvilambayan agnīṃś+ca · snātvā devān pitṝṃś caiva tarpayed arcayet tathā pitṝṃś+ca
ā ā → ā	vowel coalescence	26	0.52	ijyācāradamāhiṃsādānasvādhyāyakarmaṇām ijyā+ācāra→ijyācāradamāhiṃsādānasvādhyāyakarmaṇām · kartavyāgrayaṇeṣṭiś ca cāturmāsyāni caiva hi kartavyā+āgrayaṇeṣṭiḥ→kartavyāgrayaṇeṣṭiś · bhuktvārdrapāṇir ambho'ntar ardharātre 'timārute bhuktvā+ārdra→bhuktvārdrapāṇir · mukhajā vipruṣo medhyās tathācamanabindavaḥ tathā+ācamana→tathācamanabindavaḥ
t m → n m	consonant / other	25	0.5	mithilāsthaḥ sa yogīndraḥ kṣaṇaṃ dhyātvābravīn munīn abravīt→dhyātvābravīn +munīn · kuryān mūtrapurīṣe ca rātrau ced dakṣiṇāmukhaḥ kuryān+mūtra · naitan mama mataṃ yasmāt tatrāyaṃ jāyate svayam etat→naitan +mama · āsuro draviṇādānād gāndharvaḥ samayān mithaḥ samayān+mithaḥ
ḥ u → Ø u	visarga	25	0.5	antarjānu śucau deśa upaviṣṭa udaṅmukhaḥ upaviṣṭa+udak · upanīya dadad vedam ācāryaḥ sa udāhṛtaḥ sa+udāhṛtaḥ · anākhyāya dadad doṣaṃ daṇḍya uttamasāhasam daṇḍya+uttamasāhasam · te 'ṣṭau likṣā tu tās tisro rājasarṣapa ucyate rājasarṣapa+ucyate
aḥ j → o j	visarga	25	0.5	pitā pitāmaho bhrātā sakulyo jananī tathā sakulyo+jananī · ambaṣṭhaḥ śūdryāṃ niṣādo jātaḥ pāraśavo 'pi vā niṣādo+jātaḥ · cāṇḍālo jāyate yajñakaraṇācchūdrabhikṣitāt cāṇḍālo+jāyate · āvāhya tadanujñāto japed āyantu nas tataḥ anujñātaḥ→tadanujñāto +japed
m r → ṃ r	anusvāra / nasal	25	0.5	pañcadaśyāṃ caturdaśyām aṣṭamyāṃ rāhusūtake aṣṭamyāṃ+rāhusūtake · kalaviṅkaṃ sakākolaṃ kuraraṃ rajjudālakam kuraraṃ+rajjudālakam · śrāntasaṃvāhanaṃ rogiparicaryā surārcanam saṃvāhanam→śrāntasaṃvāhanaṃ +rogi · tenopasṛṣṭo labhate na rājyaṃ rājanandanaḥ rājyaṃ+rāja
ḥ d → Ø d	visarga	24	0.48	parāśaravyāsaśaṅkhalikhitā dakṣagautamau likhitāḥ→parāśaravyāsaśaṅkhalikhitā +dakṣa · madhunā payasā caiva sa devāṃs tarpayed dvijaḥ sa+devāṃs · māṃsakṣīraudanamadhutarpaṇaṃ sa divaukasām sa+divaukasām · duṣṭā daśaguṇaṃ pūrvāt pūrvād ete yathākramam duṣṭā+daśaguṇaṃ
t ā → d ā	consonant / other	24	0.48	śrutiḥ smṛtiḥ sadācāraḥ svasya ca priyam ātmanaḥ sat+ācāraḥ→sadācāraḥ · naiṣṭhiko brahmacārī tu vased ācāryasaṃnidhau vased+ācārya · śūdrād āyogavaṃ vaiśyā janayāmāsa vai sutam śūdrād+āyogavaṃ · brāhme muhūrte cotthāya cintayed ātmano hitam cintayed+ātmano
t y → d y	consonant / other	24	0.48	ayaṃ tu paramo dharmo yad yogenātmadarśanam yad+yogena · sa tu somaghṛtair devāṃs tarpayed yo 'nvahaṃ paṭhet tarpayed+yo · prāksaumikīḥ kriyāḥ kuryād yasyānnaṃ vārṣikaṃ bhavet kuryād+yasya · aśvān āyuś ca vidhivad yaḥ śrāddhaṃ samprayacchati vidhivad+yaḥ
m j → ṃ j	anusvāra / nasal	24	0.48	sūryasya cāpy upasthānaṃ gāyatryāḥ pratyahaṃ japaḥ pratyahaṃ+japaḥ · gāyatrīṃ śirasā sārdhaṃ japed vyāhṛtipūrvikām sārdhaṃ+japed · naitan mama mataṃ yasmāt tatrāyaṃ jāyate svayam ayam→tatrāyaṃ +jāyate · sustha indau sakṛt putraṃ lakṣaṇyaṃ janayet pumān lakṣaṇyaṃ+janayet
ḥ v → Ø v	visarga	23	0.46	brahmakṣatriyaviṭśūdrā varṇās tv ādyās trayo dvijāḥ śūdrāḥ→brahmakṣatriyaviṭśūdrā +varṇās · sāvitrīpatitā vrātyā vrātyastomād ṛte kratoḥ sāvitrīpatitā+vrātyā · sāvitrīpatitā vrātyā vrātyastomād ṛte kratoḥ vrātyā+vrātyastomād · pāvakaḥ sarvamedhyatvaṃ medhyā vai yoṣito hy ataḥ medhyā+vai
m b → ṃ b	anusvāra / nasal	23	0.46	prativedaṃ brahmacaryaṃ dvādaśābdāni pañca vā prativedaṃ+brahmacaryaṃ · sarvadharmamayaṃ brahma pradānebhyo 'dhikaṃ yataḥ mayam→sarvadharmamayaṃ +brahma · dravyaṃ brāhmaṇasaṃpattir viṣuvat sūryasaṃkramaḥ dravyaṃ+brāhmaṇa · brahmacārī bhavet tāṃ tu rajanīṃ brāhmaṇaiḥ saha rajanīṃ+brāhmaṇaiḥ
aḥ bh → o bh	visarga	22	0.44	kṛtāgnikāryo bhuñjīta vāgyato gurvanujñayā kāryaḥ→kṛtāgnikāryo +bhuñjīta · pitā pitāmaho bhrātā sakulyo jananī tathā pitāmaho+bhrātā · tyajan dāpyas tṛtīyāṃśam adravyo bharaṇaṃ striyāḥ adravyo+bharaṇaṃ · bhṛtyaiḥ parivṛto bhuktvā nātitṛptyātha saṃviśet parivṛto+bhuktvā
ḥ d → r d	visarga	22	0.44	sa tu somaghṛtair devāṃs tarpayed yo 'nvahaṃ paṭhet ghṛtaiḥ→somaghṛtair +devāṃs · śarīracintāṃ nirvartya kṛtaśaucavidhir dvijaḥ vidhiḥ→kṛtaśaucavidhir +dvijaḥ · samyakprayuktāḥ sidhyeyur daṇḍas tv agatikā gatiḥ sidhyeyur+daṇḍas · na tatputrā ṛṇaṃ dadyur dadyur dānāya yaḥ sthitaḥ dadyur+dadyur
ā u → o	vowel coalescence	22	0.44	mahokṣaṃ vā mahājaṃ vā śrotriyāyopakalpayet mahā+ukṣam→mahokṣaṃ · jīved vāpi śiloñchena śreyān eṣāṃ paraḥ paraḥ śilā+uñchena→śiloñchena · kṛte 'nantare tv ahorātraṃ śakrapāte tathocchraye tathā+ucchraye→tathocchraye · snātvā pītvā kṣute supte bhuktvā rathyopasarpaṇe rathyā+upasarpaṇe→rathyopasarpaṇe
aḥ g → o g	visarga	21	0.42	kṛtāgnikāryo bhuñjīta vāgyato gurvanujñayā vāgyato+guru · varṣaty aprāvṛto gacchet svapet pratyakśirā na ca aprāvṛto+gacchet · vyatīpāto gajacchāyā grahaṇaṃ candrasūryayoḥ vyatīpāto+gajacchāyā · naiveśikāni ca tataḥ śrotriyebhyo gṛhāṇi ca śrotriyebhyo+gṛhāṇi
ḥ y → r y	visarga	20	0.4	sa gurur yaḥ kriyāḥ kṛtvā vedam asmai prayacchati gurur+yaḥ · mātur yad agre jāyante dvitīyaṃ mauñjibandhanāt mātur+yad · etair eva guṇair yuktaḥ savarṇaḥ śrotriyo varaḥ guṇair+yuktaḥ · gandhodakatilair yuktaṃ kuryāt pātracatuṣṭayam tilaiḥ→gandhodakatilair +yuktaṃ
aḥ h → o h	visarga	20	0.4	pāvakaḥ sarvamedhyatvaṃ medhyā vai yoṣito hy ataḥ yoṣito+hy · ā śuddheḥ sampratīkṣyo hi mahāpātakadūṣitaḥ sampratīkṣyo+hi · viprān mūrdhāvasikto hi kṣatriyāyāṃ viśaḥ striyām avasiktaḥ→mūrdhāvasikto +hi · brāhme muhūrte cotthāya cintayed ātmano hitam ātmano+hitam
ḥ ā → Ø ā	visarga	19	0.38	brāhmo vivāha āhūya dīyate śaktyalaṃkṛtā vivāha+āhūya · yajñastha ṛtvije daiva ādāyārṣas tu godvayam daiva+ādāya · dattām api haret pūrvāc chreyāṃś ced vara āvrajet vara+āvrajet · ya āhaveṣu vadhyante bhūmyartham aparāṅmukhāḥ ya+āhaveṣu
i ā → y ā	vowel coalescence	19	0.38	brahmacāry eva parvāṇy ādyāś catasras tu varjayet parvāṇy+ādyāś · asvargyaṃ lokavidviṣṭaṃ dharmyam apy ācaren na tu apy+ācaren · soṣarodakagomūtraiḥ śudhyaty āvikakauśikam śudhyaty+āvika · gṛhṇan pradātāram adho nayaty ātmānam eva ca nayaty+ātmānam
aḥ dh → o dh	visarga	18	0.36	samyaksaṃkalpajaḥ kāmo dharmamūlam idaṃ smṛtam kāmo+dharma · ayaṃ tu paramo dharmo yad yogenātmadarśanam paramo+dharmo · nātaḥ parataro dharmo nṛpāṇāṃ yad raṇārjitam parataro+dharmo · dve kṛṣṇale rūpyamāṣo dharaṇaṃ ṣoḍaśaiva te māṣaḥ→rūpyamāṣo +dharaṇaṃ
