rule	category	count	pct	examples
a u → o	vowel coalescence	1386	1.57	athopaviśya bhagavān āsane paramārcite atha+upaviśya→athopaviśya · upaspṛśyodakaṃ saṃyan muniḥ sthitvā kṛtāñjaliḥ upaspṛśya+udakam→upaspṛśyodakaṃ · niṣādādhipasaṃvādaṃ sūtopāvartanaṃ tathā sūta+upāvartanam→sūtopāvartanaṃ · pratyayotpādanaṃ sakhyaṃ vālisugrīvavigraham pratyaya+utpādanam→pratyayotpādanaṃ
aḥ v → o v	visarga	1248	1.42	śrutvā caitat trilokajño vālmīker nārado vacaḥ nārado+vacaḥ · śrutvā caitat trilokajño vālmīker nārado vacaḥ jñaḥ→trilokajño +vālmīker · śrūyatām iti cāmantrya prahṛṣṭo vākyam abravīt prahṛṣṭo+vākyam · viṣṇunā sadṛśo vīrye somavat priyadarśanaḥ sadṛśo+vīrye
a e → ai	vowel coalescence	1161	1.32	vidvān kaḥ kaḥ samarthaś ca kaś caikapriyadarśanaḥ ca+eka→caikapriyadarśanaḥ · śrutvā caitat trilokajño vālmīker nārado vacaḥ ca+etat→caitat · bahavo durlabhāś caiva ye tvayā kīrtitā guṇāḥ ca+eva→caiva · āryaḥ sarvasamaś caiva sadaikapriyadarśanaḥ ca+eva→caiva
aḥ m → o m	visarga	1151	1.31	ātmavān ko jitakrodho matimān ko 'nasūyakaḥ krodhaḥ→jitakrodho +matimān · vipulāṃso mahābāhuḥ kambugrīvo mahāhanuḥ aṃsaḥ→vipulāṃso +mahā · vipulāṃso mahābāhuḥ kambugrīvo mahāhanuḥ grīvaḥ→kambugrīvo +mahā · mahorasko maheṣvāso gūḍhajatrur ariṃdamaḥ uraskaḥ→mahorasko +mahā
a i → e	vowel coalescence	1063	1.21	śramaṇīṃ dharmanipuṇām abhigaccheti rāghava abhigaccha+iti→abhigaccheti · abhyaṣiñcat sa laṅkāyāṃ rākṣasendraṃ vibhīṣaṇam rākṣasa+indram→rākṣasendraṃ · sa śiṣyahastād ādāya valkalaṃ niyatendriyaḥ niyata+indriyaḥ→niyatendriyaḥ · manunā mānavendreṇa yā purī nirmitā svayam mānava+indreṇa→mānavendreṇa
ā a → ā	vowel coalescence	1040	1.18	sarvadābhigataḥ sadbhiḥ samudra iva sindhubhiḥ sarvadā+abhigataḥ→sarvadābhigataḥ · tasyābhiṣekasambhārān dṛṣṭvā bhāryātha kaikayī bhāryā+atha→bhāryātha · sītāpy anugatā rāmaṃ śaśinaṃ rohiṇī yathā sītā+api→sītāpy · nivedayitvābhijñānaṃ pravṛttiṃ ca nivedya ca nivedayitvā+abhijñānam→nivedayitvābhijñānaṃ
aḥ r → o r	visarga	939	1.07	ikṣvākuvaṃśaprabhavo rāmo nāma janaiḥ śrutaḥ prabhavaḥ→ikṣvākuvaṃśaprabhavo +rāmo · niyujyamāno rājyāya naicchad rājyaṃ mahābalaḥ niyujyamāno+rājyāya · sa jagāma vanaṃ vīro rāmapādaprasādakaḥ vīro+rāma · na virodho balavatā kṣamo rāvaṇa tena te kṣamo+rāvaṇa
m bh → ṃ bh	anusvāra / nasal	925	1.05	nivartayāmāsa tato bharataṃ bharatāgrajaḥ bharataṃ+bharatāgrajaḥ · nāryaś cāvidhavā nityaṃ bhaviṣyanti pativratāḥ nityaṃ+bhaviṣyanti · na vātajaṃ bhayaṃ kiṃcin nāpsu majjanti jantavaḥ jam→vātajaṃ +bhayaṃ · akardamam idaṃ tīrthaṃ bharadvāja niśāmaya tīrthaṃ+bharadvāja
i a → y a	vowel coalescence	916	1.04	etad icchāmy ahaṃ śrotuṃ paraṃ kautūhalaṃ hi me icchāmy+ahaṃ · mune vakṣyāmy ahaṃ buddhvā tair yuktaḥ śrūyatāṃ naraḥ vakṣyāmy+ahaṃ · sītāpy anugatā rāmaṃ śaśinaṃ rohiṇī yathā api→sītāpy +anugatā · sutīkṣṇaṃ cāpy agastyaṃ ca agastyabhrātaraṃ tathā api→cāpy +agastyaṃ
m y → ṃ y	anusvāra / nasal	880	1.0	puṣpakaṃ tat samāruhya nandigrāmaṃ yayau tadā nandigrāmaṃ+yayau · vaidehyāś caiva yad vṛttaṃ prakāśaṃ yadi vā rahaḥ prakāśaṃ+yadi · sarvāpūrvam iyaṃ yeṣām āsīt kṛtsnā vasuṃdharā iyaṃ+yeṣām · ṣaṣṭiḥ putrasahasrāṇi yaṃ yāntaṃ paryavārayan yaṃ+yāntaṃ
aḥ n → o n	visarga	840	0.95	ko nv asmin sāmprataṃ loke guṇavān kaś ca vīryavān ko+nv · ikṣvākuvaṃśaprabhavo rāmo nāma janaiḥ śrutaḥ rāmo+nāma · jaghāna vairanilayo niṣādas tasya paśyataḥ nilayaḥ→vairanilayo +niṣādas · śloka eva tvayā baddho nātra kāryā vicāraṇā baddho+na
m h → ṃ h	anusvāra / nasal	831	0.94	etad icchāmy ahaṃ śrotuṃ paraṃ kautūhalaṃ hi me kautūhalaṃ+hi · virādhaṃ rākṣasaṃ hatvā śarabhaṅgaṃ dadarśa ha rākṣasaṃ+hatvā · jahāra bhāryāṃ rāmasya gṛdhraṃ hatvā jaṭāyuṣam gṛdhraṃ+hatvā · tena gatvā purīṃ laṅkāṃ hatvā rāvaṇam āhave laṅkāṃ+hatvā
m g → ṃ g	anusvāra / nasal	828	0.94	tam evaṃguṇasampannaṃ rāmaṃ satyaparākramam evam+guṇa→evaṃguṇasampannaṃ · śṛṅgaverapure sūtaṃ gaṅgākūle vyasarjayat sūtaṃ+gaṅgā · te vanena vanaṃ gatvā nadīs tīrtvā bahūdakāḥ vanaṃ+gatvā · citrakūṭaṃ gate rāme putraśokāturas tadā citrakūṭaṃ+gate
aḥ a → o '	visarga	807	0.92	ātmavān ko jitakrodho matimān ko 'nasūyakaḥ ko+'nasūyakaḥ · maharṣe tvaṃ samartho 'si jñātum evaṃvidhaṃ naram samartho+'si · taṃ vrajantaṃ priyo bhrātā lakṣmaṇo 'nujagāma ha lakṣmaṇo+'nujagāma · ṛṣayo 'bhyāgaman sarve vadhāyāsurarakṣasām ṛṣayo+'bhyāgaman
ḥ a → r a	visarga	778	0.88	mahorasko maheṣvāso gūḍhajatrur ariṃdamaḥ jatruḥ→gūḍhajatrur +ariṃdamaḥ · sarvalokapriyaḥ sādhur adīnātmā vicakṣaṇaḥ sādhur+a · paurair anugato dūraṃ pitrā daśarathena ca paurair+anugato · vālmīkir atha taṃ dṛṣṭvā sahasotthāya vāgyataḥ vālmīkir+atha
ḥ v → r v	visarga	777	0.88	yaśasvī jñānasampannaḥ śucir vaśyaḥ samādhimān śucir+vaśyaḥ · pitur vacananirdeśāt kaikeyyāḥ priyakāraṇāt pitur+vacana · śiṣyas tu tasya bruvato muner vākyam anuttamam muner+vākyam · tataḥ saśiṣyo vālmīkir munir vismayam āyayau munir+vismayam
ḥ v → Ø v	visarga	729	0.83	pīnavakṣā viśālākṣo lakṣmīvāñ śubhalakṣaṇaḥ vakṣāḥ→pīnavakṣā +viśāla · ramyam āvasathaṃ kṛtvā ramamāṇā vane trayaḥ ramamāṇā+vane · nānācitrāḥ kathāś cānyā viśvāmitrasahāyane anyāḥ→cānyā +viśvāmitra · maṇipradānaṃ sītāyā vṛkṣabhaṅgaṃ tathaiva ca sītāyā+vṛkṣa
t v → d v	consonant / other	637	0.72	snehād vinayasampannaḥ sumitrānandavardhanaḥ snehād+vinaya · anādṛtya tu tad vākyaṃ rāvaṇaḥ kālacoditaḥ tad+vākyaṃ · hanumadvacanāc caiva sugrīveṇa samāgataḥ hanumat+vacanāt→hanumadvacanāc · astreṇonmuham ātmānaṃ jñātvā paitāmahād varāt paitāmahād+varāt
t a → d a	consonant / other	616	0.7	nyavedayad ameyātmā dṛṣṭā sīteti tattvataḥ nyavedayad+ameya · tataḥ karuṇaveditvād adharmo 'yam iti dvijaḥ karuṇaveditvād+adharmo · yas tādṛśaṃ cāruravaṃ krauñcaṃ hanyād akāraṇāt hanyād+akāraṇāt · bībhatsādirasair yuktaṃ kāvyam etad agāyatām etad+agāyatām
m b → ṃ b	anusvāra / nasal	577	0.66	mune vakṣyāmy ahaṃ buddhvā tair yuktaḥ śrūyatāṃ naraḥ ahaṃ+buddhvā · tasyaivaṃ bruvataś cintā babhūva hṛdi vīkṣataḥ evam→tasyaivaṃ +bruvataś · svakarmaniratā nityaṃ brāhmaṇā vijitendriyāḥ nityaṃ+brāhmaṇā · kṣatraṃ brahmamukhaṃ cāsīd vaiśyāḥ kṣatram anuvratāḥ kṣatraṃ+brahma
aḥ d → o d	visarga	569	0.65	dharmajñaś ca kṛtajñaś ca satyavākyo dṛḍhavrataḥ vākyaḥ→satyavākyo +dṛḍha · bahavo durlabhāś caiva ye tvayā kīrtitā guṇāḥ bahavo+durlabhāś · niyatātmā mahāvīryo dyutimān dhṛtimān vaśī vīryaḥ→mahāvīryo +dyutimān · paurair anugato dūraṃ pitrā daśarathena ca anugato+dūraṃ
ḥ i → Ø i	visarga	568	0.65	sarvadābhigataḥ sadbhiḥ samudra iva sindhubhiḥ samudra+iva · samudra iva gāmbhīrye dhairyeṇa himavān iva samudra+iva · dhanadena samas tyāge satye dharma ivāparaḥ dharma+iva · muditāḥ śīlavṛttābhyāṃ maharṣaya ivāmalāḥ ṛṣayaḥ→maharṣaya +iva
ḥ r → Ø r	visarga	563	0.64	vāryamāṇaḥ subahuśo mārīcena sa rāvaṇaḥ sa+rāvaṇaḥ · rāmasya saha saumitre rākṣasānāṃ ca sarvaśaḥ saumitre+rākṣasānāṃ · prasādai ratnavikṛtaiḥ parvatair upaśobhitām prasādai+ratna · vīrāṃś ca niyatotsāhā rājaśāstram anuṣṭhitāḥ utsāhāḥ→niyatotsāhā +rāja
m j → ṃ j	anusvāra / nasal	533	0.61	rājā daśarathaḥ svargaṃ jagāma vilapan sutam svargaṃ+jagāma · astreṇonmuham ātmānaṃ jñātvā paitāmahād varāt ātmānaṃ+jñātvā · jagāma tamasātīraṃ jāhnavyās tv avidūrataḥ tīram→tamasātīraṃ +jāhnavyās · tasya buddhir iyaṃ jātā vālmīker bhāvitātmanaḥ iyaṃ+jātā
aḥ bh → o bh	visarga	532	0.6	taṃ vrajantaṃ priyo bhrātā lakṣmaṇo 'nujagāma ha priyo+bhrātā · paṭhan dvijo vāgṛṣabhatvam īyāt syāt kṣatriyo bhūmipatitvam īyāt kṣatriyo+bhūmipati · evam ukto bharadvājo vālmīkena mahātmanā ukto+bharadvājo · śokārtasya pravṛtto me śloko bhavatu nānyathā śloko+bhavatu
ḥ m → Ø m	visarga	503	0.57	tataḥ prītamanās tena viśvastaḥ sa mahākapiḥ sa+mahā · sa muhūrtaṃ gate tasmin devalokaṃ munis tadā sa+muhūrtaṃ · sa tu tīraṃ samāsādya tamasāyā mahāmuniḥ tamasāyā+mahā · cintayan sa mahāprājñaś cakāra matimān matim sa+mahā
ḥ m → r m	visarga	500	0.57	nāradaṃ paripapraccha vālmīkir munipuṃgavam vālmīkir+muni · tataḥ saśiṣyo vālmīkir munir vismayam āyayau vālmīkir+munir · udāravṛttārthapadair manoramais tadāsya rāmasya cakāra kīrtimān padaiḥ→udāravṛttārthapadair +manoramais · samākṣaraiḥ ślokaśatair yaśasvino yaśaskaraṃ kāvyam udāradhīr muniḥ dhīḥ→udāradhīr +muniḥ
aḥ y → o y	visarga	471	0.53	cāritreṇa ca ko yuktaḥ sarvabhūteṣu ko hitaḥ ko+yuktaḥ · marṣayan rākṣasān vīro yantriṇas tān yadṛcchayā vīro+yantriṇas · samākṣaraiḥ ślokaśatair yaśasvino yaśaskaraṃ kāvyam udāradhīr muniḥ yaśasvino+yaśaskaraṃ · yeṣāṃ sa sagaro nāma sāgaro yena khānitaḥ sāgaro+yena
ḥ t → Ø t	visarga	456	0.52	sa tu tīraṃ samāsādya tamasāyā mahāmuniḥ sa+tu · sa tu medhāvinau dṛṣṭvā vedeṣu pariniṣṭhitau sa+tu · labhate ca sa taṃ kāmaṃ dvijamukhyād viśāṃpatiḥ sa+taṃ · sa tvaṃ puruṣaśārdūla tam ānaya susatkṛtam sa+tvaṃ
aḥ h → o h	visarga	451	0.51	cāritreṇa ca ko yuktaḥ sarvabhūteṣu ko hitaḥ ko+hitaḥ · tato 'garjaddharivaraḥ sugrīvo hemapiṅgalaḥ sugrīvo+hema · kuṭumbī yo hy asiddhārtho 'gavāśvadhanadhānyavān yo+hy · satyasaṃdhasya vīrasya sarveṣāṃ no hitaiṣiṇaḥ no+hita
m l → ṃ l	anusvāra / nasal	428	0.49	tato dagdhvā purīṃ laṅkām ṛte sītāṃ ca maithilīm purīṃ+laṅkām · tena gatvā purīṃ laṅkāṃ hatvā rāvaṇam āhave purīṃ+laṅkāṃ · śabdavedhyaṃ ca vitataṃ laghuhastā viśāradāḥ vitataṃ+laghuhastā · tatra tvaṃ mānuṣo bhūtvā pravṛddhaṃ lokakaṇṭakam pravṛddhaṃ+lokakaṇṭakam
ḥ n → Ø n	visarga	401	0.46	nāryaś cāvidhavā nityaṃ bhaviṣyanti pativratāḥ avidhavāḥ→cāvidhavā +nityaṃ · svakarmaniratā nityaṃ brāhmaṇā vijitendriyāḥ niratāḥ→svakarmaniratā +nityaṃ · sa niścitāṃ matiṃ kṛtvā yaṣṭavyam iti buddhimān sa+niścitāṃ · anabhijñaḥ sa nārīṇāṃ viṣayāṇāṃ sukhasya ca sa+nārīṇāṃ
ā i → e	vowel coalescence	386	0.44	bibheda ca punaḥ sālān saptaikena maheṣuṇā mahā+iṣuṇā→maheṣuṇā · nyavedayad ameyātmā dṛṣṭā sīteti tattvataḥ sītā+iti→sīteti · macchandād eva te brahman pravṛtteyaṃ sarasvatī pravṛttā+iyam→pravṛtteyaṃ · śrutvā tatheti rājā ca pratyuvāca purohitam tathā+iti→tatheti
aḥ a → o a	visarga	365	0.41	pādabaddho 'kṣarasamas tantrīlayasamanvitaḥ baddhaḥ→pādabaddho +akṣara · kuṭumbī yo hy asiddhārtho 'gavāśvadhanadhānyavān siddhārthaḥ→asiddhārtho +agava · aśoko mantrapālaś ca sumantraś cāṣṭamo 'bhavat aṣṭamaḥ→cāṣṭamo +'bhavat · sa pārthivo dīptim avāpa yuktas tejomayair gobhir ivodito 'rkaḥ uditaḥ→ivodito +'rkaḥ
ḥ d → Ø d	visarga	364	0.41	caturmukho mahātejā draṣṭuṃ taṃ munipuṃgavam tejāḥ→mahātejā +draṣṭuṃ · tathābhiṣekaṃ rāmasya kaikeyyā duṣṭabhāvatām kaikeyyā+duṣṭa · śabaryā darśanaṃ caiva hanūmaddarśanaṃ tathā śabaryā+darśanaṃ · śrīmantaś ca mahātmānaḥ śāstrajñā dṛḍhavikramāḥ jñāḥ→śāstrajñā +dṛḍha
s s → ḥ s	consonant / other	357	0.41	tapaḥsvādhyāyanirataṃ tapasvī vāgvidāṃ varam tapas+svādhyāya→tapaḥsvādhyāyanirataṃ · tataḥ sugrīvavacanāddhatvā vālinam āhave tataḥ+sugrīva · tataḥ sugrīvasahito gatvā tīraṃ mahodadheḥ tataḥ+sugrīva · tataḥ saśiṣyo vālmīkir munir vismayam āyayau tataḥ+sa
t m → n m	consonant / other	340	0.39	rāmāya priyam ākhyātuṃ punar āyān mahākapiḥ āyān+mahā · ramaṇīyaṃ prasannāmbu sanmanuṣyamano yathā sat+manuṣya→sanmanuṣyamano · kṛtvā tu tan mahāprājñaḥ sabhaviṣyaṃ sahottaram tan+mahā · yathā purastān manunā mānavendreṇa dhīmatā purastān+manunā
n c → ṃś c	anusvāra / nasal	340	0.39	vīrāṃś ca niyatotsāhā rājaśāstram anuṣṭhitāḥ vīrāṃś+ca · brāhmaṇāñ śrutavṛddhāṃś ca samānīya pravakṣyati vṛddhān→śrutavṛddhāṃś +ca · purohitam amātyāṃś ca preṣayiṣyati satkṛtān amātyāṃś+ca · vakṣyanti cintayitvā te tasyopāyāṃś ca tān kṣamān upāyān→tasyopāyāṃś +ca
u a → v a	vowel coalescence	331	0.38	ko nv asmin sāmprataṃ loke guṇavān kaś ca vīryavān nv+asmin · jagāma tamasātīraṃ jāhnavyās tv avidūrataḥ tv+avidūrataḥ · varṇeṣv agryacaturtheṣu devatātithipūjakāḥ varṇeṣv+agrya · prāptakālaṃ yathā daṇḍaṃ dhārayeyuḥ suteṣv api suteṣv+api
ḥ n → r n	visarga	330	0.37	śrutvā caitat trilokajño vālmīker nārado vacaḥ vālmīker+nārado · yathāvat pūjitas tena devarṣir nāradas tadā devarṣir+nāradas · ye ca bāṇair na vidhyanti viviktam aparāparam bāṇair+na · nānāhitāgnir nāyajvā vipro nāpy asahasradaḥ anāhitāgniḥ→nānāhitāgnir +na
m dh → ṃ dh	anusvāra / nasal	322	0.37	sa cāsya kathayāmāsa śabarīṃ dharmacāriṇīm śabarīṃ+dharmacāriṇīm · dadarśa sītāṃ dhyāyantīm aśokavanikāṃ gatām sītāṃ+dhyāyantīm · prāptakālaṃ yathā daṇḍaṃ dhārayeyuḥ suteṣv api daṇḍaṃ+dhārayeyuḥ · idaṃ dharmārthasahitaṃ ślakṣṇaṃ vacanam abravīt idaṃ+dharma
ḥ i → r i	visarga	321	0.36	aśvamedhaśatair iṣṭvā tathā bahusuvarṇakaiḥ śataiḥ→aśvamedhaśatair +iṣṭvā · tasya buddhir iyaṃ jātā vālmīker bhāvitātmanaḥ buddhir+iyaṃ · sa pārthivo dīptim avāpa yuktas tejomayair gobhir ivodito 'rkaḥ gobhir+iva · vibhāṇḍakasutaṃ rājan sarvopāyair ihānaya upāyaiḥ→sarvopāyair +iha
n t → ṃs t	anusvāra / nasal	321	0.36	vicacāra ha paśyaṃs tat sarvato vipulaṃ vanam paśyaṃs+tat · dadarśa bhagavāṃs tatra krauñcayoś cāruniḥsvanam bhagavāṃs+tatra · śīghram ānaya me sarvān gurūṃs tān sapurohitān gurūṃs+tān · ṛṣyaśṛṅgas tu jāmātā putrāṃs tava vidhāsyati putrāṃs+tava
i e → y e	vowel coalescence	295	0.34	paulastyavadham ity eva cakāra caritavrataḥ ity+eva · ciranirvṛttam apy etat pratyakṣam iva darśitam apy+etat · tatrāpy eṣa vidhiḥ śrīmān viśeṣeṇa bhaviṣyati api→tatrāpy +eṣa · ity etad vacanaṃ śrutvā surāṇāṃ viṣṇur ātmavān ity+etad
ḥ d → r d	visarga	287	0.33	mṛte tu tasmin bharato vasiṣṭhapramukhair dvijaiḥ pramukhaiḥ→vasiṣṭhapramukhair +dvijaiḥ · taṃ nihatya mahābāhur dadāha svargataś ca saḥ bāhuḥ→mahābāhur +dadāha · śrūyatām idam ākhyānam anayor devavarcasoḥ anayor+deva · durgagambhīraparighāṃ durgām anyair durāsadām anyair+durāsadām
t c → c c	consonant / other	284	0.32	agastyavacanāc caiva jagrāhaindraṃ śarāsanam vacanāt→agastyavacanāc +ca · hanumadvacanāc caiva sugrīveṇa samāgataḥ vacanāt→hanumadvacanāc +ca · samudravacanāc caiva nalaṃ setum akārayat vacanāt→samudravacanāc +ca · praṇamya vidhivac cainaṃ pṛṣṭvānāmayam avyayam vidhivac+ca
s p → ḥ p	consonant / other	284	0.32	tataḥ prītamanās tena viśvastaḥ sa mahākapiḥ tataḥ+prīta · agṛhṇītāṃ tataḥ pādau muniveṣau kuśīlavau tataḥ+pādau · vadhūnāṭakasaṃghaiś ca saṃyuktāṃ sarvataḥ purīm sarvataḥ+purīm · gatānāṃ tu tataḥ pūjām ṛṣiputraś cakāra ha tataḥ+pūjām
ḥ bh → r bh	visarga	278	0.32	tasya buddhir iyaṃ jātā vālmīker bhāvitātmanaḥ vālmīker+bhāvitātmanaḥ · tac cakārottare kāvye vālmīkir bhagavān ṛṣiḥ vālmīkir+bhagavān · prāptarājyasya rāmasya vālmīkir bhagavān ṛṣiḥ vālmīkir+bhagavān · tasya cintayamānasya maharṣer bhāvitātmanaḥ ṛṣeḥ→maharṣer +bhāvitātmanaḥ
e a → e '	vowel coalescence	270	0.31	cāturvarṇyaṃ ca loke 'smin sve sve dharme niyokṣyati loke+'smin · āśramasyāvidūre 'smin yatnaṃ kurvanti darśane avidūre+'smin · chidraṃ hi mṛgayante 'tra vidvāṃso brahmarākṣasāḥ mṛgayante+'tra · yajñakarmasu ye 'vyagrāḥ puruṣāḥ śilpinas tathā ye+'vyagrāḥ
a ṛ → ar	vowel coalescence	257	0.29	sa ca sarvān samānīya vānarān vānararṣabhaḥ vānara+ṛṣabhaḥ→vānararṣabhaḥ · evaṃ susatkṛtas tena sahoṣitvā nararṣabhaḥ nara+ṛṣabhaḥ→nararṣabhaḥ · tato dvijās te dharmajñam astuvan pārthivarṣabham pārthiva+ṛṣabham→pārthivarṣabham · agnau prāsyanti vidhivat samastāḥ ṣoḍaśartvijaḥ ṣoḍaśa+ṛtvijaḥ→ṣoḍaśartvijaḥ
