rule	category	count	pct	examples
m y → ṃ y	anusvāra / nasal	367	1.47	tāḍito bhīmasenādyairmātaraṃ śaraṇaṃ yayau śaraṇaṃ+yayau · mamānivedya nārho 'si bhakṣyaṃ bhoktuṃ yatavrataḥ bhoktuṃ+yata · sa kriyāparicaryāyai vedo yājayituṃ yayau yājayituṃ+yayau · mātaraṃ kupito dāsyaṃ yāsyasīti śaśāpa saḥ dāsyaṃ+yāsyasi
aḥ a → o '	visarga	362	1.45	ratho gajo narāḥ pañca trayo 'śvāḥ pattirucyate trayo+'śvāḥ · muniruddālaka iti prathitastena so 'bhavat so+'bhavat · kṛpaṇeti niṣiddho 'sau dhaumyenāśanamatyajat niṣiddho+'sau · vedanāmā tṛtīyo 'tha dhuri gauriva sahitaḥ tṛtīyo+'tha
aḥ n → o n	visarga	358	1.44	tebhyaḥ sahasravaṃśebhyaḥ kuruvaṃśādayo nṛpāḥ ādayaḥ→kuruvaṃśādayo +nṛpāḥ · ratho gajo narāḥ pañca trayo 'śvāḥ pattirucyate gajo+narāḥ · atrāntare lohadanto dhaumyo nāma mahāmuniḥ dhaumyo+nāma · uttaṅko nāma tapasā mahasāṃ svamivāśrayaḥ uttaṅko+nāma
ā a → ā	vowel coalescence	329	1.32	kṣetre jalaṃ badhāneti sa ca gatvā tathākarot tathā+akarot→tathākarot · kūpe nipatito dūrādāhūto guruṇāvadat guruṇā+avadat→guruṇāvadat · vatsa stutvāśvinau dvau tvaṃ divyaṃ cakṣuravāpnuhi stutvā+aśvinaḥ→stutvāśvinau · upamanyuḥ parīkṣāgniśuddho jāmbūnadaprabhaḥ parīkṣā+agni→parīkṣāgniśuddho
m bh → ṃ bh	anusvāra / nasal	320	1.28	kramādanīkinī caitattriguṇaṃ triguṇaṃ bhavet triguṇaṃ+bhavet · vedavedāṅgasaṃyuktaṃ bhārataṃ kalmaṣāpaham saṃyuktam→vedavedāṅgasaṃyuktaṃ +bhārataṃ · mamānivedya nārho 'si bhakṣyaṃ bhoktuṃ yatavrataḥ bhakṣyaṃ+bhoktuṃ · śuśrāva tasmādgorasya purīṣaṃ bhakṣayeti ca purīṣaṃ+bhakṣaya
aḥ m → o m	visarga	314	1.26	dauryodhano manyuvahnirjajvāla dyūtamārutaḥ dauryodhano+manyu · kṣattriyāṃ tejaso mūrtāṃ lakṣmīmiva pativratām tejaso+mūrtāṃ · bhagavannāparādho me muktakeśairupāhṛtam aparādhaḥ→bhagavannāparādho +me · garbhālasāṃ tāmaharadrākṣaso madanāturaḥ rākṣasaḥ→tāmaharadrākṣaso +madana
ḥ c → ś c	visarga	304	1.22	pauṣyo 'bravīttīkṣṇavāco brāhmaṇāścapalāśayāḥ brāhmaṇāḥ+capala→brāhmaṇāścapalāśayāḥ · ato 'nyathā kṣatriyāśca nāsmi śāpakṣaye kṣamaḥ kṣatriyāḥ+ca→kṣatriyāśca · tacchāpādasmi samprāptaś cirāḍḍuṇḍubhatām imām samprāptaś+cirāt · hariścakreṇa cicheda kaṇṭhaprāptāmṛtaṃ śiraḥ hariḥ+cakreṇa→hariścakreṇa
a i → e	vowel coalescence	290	1.16	kṣetre jalaṃ badhāneti sa ca gatvā tathākarot badhāna+iti→badhāneti · bhaikṣyeṇetyupamanyuśca provāca racitāñjaliḥ bhaikṣyeṇa+iti→bhaikṣyeṇetyupamanyuśca · kṛpaṇeti niṣiddho 'sau dhaumyenāśanamatyajat kṛpaṇa+iti→kṛpaṇeti · kadācidatha taṃ dhṛtvā śiṣyaṃ gehe jitendriyam jita+indriyam→jitendriyam
m r → ṃ r	anusvāra / nasal	272	1.09	jalapravāhavivare dattvātmānaṃ rarakṣa yat ātmānam→dattvātmānaṃ +rarakṣa · jitvā śakraṃ raṇe vīro mohayitvāmarānraṇe śakraṃ+raṇe · taṃ rakṣasi narendraṃ cenmayā dagdhaṃ mahādrumam taṃ+rakṣasi · astīkaṃ vāsukiḥ prāha svasrīyaṃ rakṣa māmiti svasrīyaṃ+rakṣa
m j → ṃ j	anusvāra / nasal	271	1.09	yayau takṣakavaireṇa rājānaṃ janamejayam rājānaṃ+janamejayam · ruruḥ saharṣastāṃ bhāryāṃ jīvayitvā pramadvarām bhāryāṃ+jīvayitvā · vāsukeranujāṃ jāyāṃ sanāmnīmeva saṃyamī anujām→vāsukeranujāṃ +jāyāṃ · sudhāṃ jahāra sahasā taddattāṃ ca papuḥ surāḥ sudhāṃ+jahāra
m g → ṃ g	anusvāra / nasal	234	0.94	akṣauhiṇyo daśāṣṭau ca tatraiva nidhanaṃ gatāḥ nidhanaṃ+gatāḥ · senāmukhaṃ gulmagaṇo vāhinī pṛtanā camūḥ mukham→senāmukhaṃ +gulma · taṃ guruḥ pīvaraṃ dṛṣṭvā prāha kenāsi vartase taṃ+guruḥ · apūpaṃ gurave taṃ ca sāmṛtaṃ sa nyavedayat apūpaṃ+gurave
aḥ d → o d	visarga	217	0.87	kīrtimanto divaṃ prāpurmāndhātṛnahuṣopamāḥ kīrtimanto+divaṃ · akṣauhiṇyo daśāṣṭau ca tatraiva nidhanaṃ gatāḥ akṣauhiṇyo+daśa · kūpe nipatito dūrādāhūto guruṇāvadat nipatito+dūrāt · śrutvetyuttaṅkaḥ provāca bhūtvāndho dṛṣṭimāpsyasi andhaḥ→bhūtvāndho +dṛṣṭim
i u → y u	vowel coalescence	200	0.8	pitaryuparate teṣāṃ dhārtarāṣṭraniveśane pitari+uparate→pitaryuparate · ityuktvānnaṃ tadanviṣya pauṣyaḥ punaruvāca tam iti+uktvā→ityuktvānnaṃ · vāryupaspṛśatastīranihite vāsasāvṛte vāri+upaspṛśataḥ→vāryupaspṛśatastīranihite · ityuttaṅkaḥ samākarṇya guroḥ prāpya varaṃ varam iti+uttaṅkaḥ→ityuttaṅkaḥ
ḥ a → ḥ '	visarga	200	0.8	mamānivedya nārho 'si bhakṣyaṃ bhoktuṃ yatavrataḥ arhaḥ+'si · arkapattrāśanātso 'tha kālenāndhyamupāgataḥ saḥ+'tha · bhītastatastakṣako 'smai dadau te ratnakuṇḍale takṣakaḥ+'smai · sa dhīvaranivāso 'pi na bhraṣṭo nijadharmataḥ nivāsaḥ+'pi
m dh → ṃ dh	anusvāra / nasal	198	0.79	pitaryuparate teṣāṃ dhārtarāṣṭraniveśane teṣāṃ+dhārtarāṣṭra · kadācidatha taṃ dhṛtvā śiṣyaṃ gehe jitendriyam taṃ+dhṛtvā · kṣatriyasya vrataṃ dhairyaṃ dvijānāṃ bhūṣaṇaṃ kṛpā vrataṃ+dhairyaṃ · śaśāṅkaṃ kaustubhaṃ lakṣmīṃ sudhāṃ dhanvantariṃ tathā sudhāṃ+dhanvantariṃ
ḥ i → Ø i	visarga	194	0.78	muniruddālaka iti prathitastena so 'bhavat uddālakaḥ→muniruddālaka +iti · vinatā sita ityāha kadrūścāsitavāladhim sita+iti · jaratkārorjaratkārorastīka iti viśrutaḥ astīkaḥ→jaratkārorjaratkārorastīka +iti · jātaḥ sa yamunātīre dvaipāyana iti smṛtaḥ dvaipāyana+iti
aḥ bh → o bh	visarga	193	0.77	tāḍito bhīmasenādyairmātaraṃ śaraṇaṃ yayau tāḍito+bhīmasena · andho bhaviṣyasītyukte tena pauṣyaḥ samabhyadhāt andho+bhaviṣyasi · sūtasyeti vacaḥ śrutvā śaunako bhṛguvaṃśajaḥ śaunako+bhṛgu · tattejasā ca tadvakṣo bhasmasādabhavatkṣaṇāt vakṣaḥ→tadvakṣo +bhasmasāt
a e → ai	vowel coalescence	189	0.76	akṣauhiṇyo daśāṣṭau ca tatraiva nidhanaṃ gatāḥ tatra+eva→tatraiva · kramādanīkinī caitattriguṇaṃ triguṇaṃ bhavet ca+etat→caitattriguṇaṃ · vihitā śāpaśāntirme tenaiva rurudarśanāt tena+eva→tenaiva · āstīkena dvijenaiva rakṣitāḥ kṛpayā tadā dvijena+eva→dvijenaiva
aḥ y → o y	visarga	186	0.75	sa kriyāparicaryāyai vedo yājayituṃ yayau vedo+yājayituṃ · tatprabhāvātsamudbhūto yayau jetuṃ sureśvaram samudbhūtaḥ→tatprabhāvātsamudbhūto +yayau · iti pṛṣṭo yadā kiṃcinnovāca sa munistadā pṛṣṭo+yadā · raudra eva kṛpācāryaḥ śakunirdvāparo yugaḥ dvāparaḥ→śakunirdvāparo +yugaḥ
m b → ṃ b	anusvāra / nasal	184	0.74	anīkinīṃ daśaguṇāmāhurakṣauhiṇīṃ budhāḥ akṣauhiṇīm→daśaguṇāmāhurakṣauhiṇīṃ +budhāḥ · parvāṇyaṣṭādaśa proktaṃ bahuvṛttāntabhūṣitam proktaṃ+bahu · kṣetre jalaṃ badhāneti sa ca gatvā tathākarot jalaṃ+badhāna · adarśanaṃ gataḥ prāpa pratiṣṭhāṃ brahmaṇo varāt pratiṣṭhāṃ+brahmaṇo
aḥ r → o r	visarga	184	0.74	pramatirnāma tanayo rurustasyābhavatsutaḥ tanayo+ruruḥ · śaunakena tataḥ pṛṣṭo romaharṣaṇirabhyadhāt pṛṣṭo+romaharṣaṇaḥ · tuṣṭastayārthito rājño vitatāra varaṃ vaśī arthitaḥ→tuṣṭastayārthito +rājño · ayaṃ te tanayo rājanmayi jāto guṇādhikaḥ tanayo+rājñ
ḥ a → r a	visarga	174	0.7	jahuḥ parasparaṃ kṣatraṃ niḥśeṣā yena bhūrabhūt bhūḥ+abhūt→bhūrabhūt · kṛtakṛtye gate tasmin upamanyurathāparaḥ upamanyuḥ+atha→upamanyurathāparaḥ · vatsa stutvāśvinau dvau tvaṃ divyaṃ cakṣuravāpnuhi cakṣuḥ+avāpnuhi→cakṣuravāpnuhi · dvādaśāraṃ tathā cakraṃ kumāraiḥ ṣaḍbhirañcitam ṣaḍbhiḥ+añcitam→ṣaḍbhirañcitam
t a → d a	consonant / other	165	0.66	kramādanīkinī caitattriguṇaṃ triguṇaṃ bhavet kramāt+anīkinī→kramādanīkinī · tad anādṛtya sa yadā tasthau kāṣṭhamivācalaḥ tad+an · tanniśamyābravīt pauṣyas toṣād abhyāgatapriyaḥ toṣād+abhyāgata · ityuktvānnaṃ tadanviṣya pauṣyaḥ punaruvāca tam tat+anviṣya→tadanviṣya
ḥ v → Ø v	visarga	164	0.66	tapasā vālakhilyānāṃ jāto jetā sa vajriṇaḥ sa+vajriṇaḥ · vrajanpaścātsa vajreṇa vajriṇābhyetya tāḍitaḥ saḥ→vrajanpaścātsa +vajreṇa · mātṛśāpaparityaktā vāsukipramukhāstataḥ parityaktāḥ→mātṛśāpaparityaktā +vāsuki · sarpasatre prayāsyanti tīkṣṇā viṣadharāḥ kṣayam tīkṣṇā+viṣadharāḥ
m h → ṃ h	anusvāra / nasal	162	0.65	pannagebhyo mayā nyastaṃ hartavyamamṛtaṃ tvayā nyastaṃ+hartavyam · tataḥ prabhṛti darbhāṇāṃ pūtatāṃ havyakavyayoḥ tām→pūtatāṃ +havya · tatphalāntaraniryātaṃ kīṭaṃ hrasvataraṃ nṛpaḥ kīṭaṃ+hrasvataraṃ · vidhāya dikṣu nīhāraṃ bheje tāṃ hariṇekṣaṇām tāṃ+hariṇa
i a → y a	vowel coalescence	155	0.62	parvāṇyaṣṭādaśa proktaṃ bahuvṛttāntabhūṣitam parvāṇi+aṣṭādaśa→parvāṇyaṣṭādaśa · aśucyannamidaṃ pauṣya tvayā me samupāhṛtam aśuci+annam→aśucyannamidaṃ · vitate sarpasattre vo bhaviṣyatyagnirantakaḥ bhaviṣyati+agniḥ→bhaviṣyatyagnirantakaḥ · mātardāsyavimokṣāya gacchāmyamṛtamañjasā gacchāmi+amṛtam→gacchāmyamṛtamañjasā
ḥ v → r v	visarga	150	0.6	tato gurorvarātso 'bhūjjñānavāndivyalocanaḥ guroḥ+varāt→gurorvarātso · bharturvarātkaśyapasya garbhaṃ dakṣasute mune bhartuḥ+varāt→bharturvarātkaśyapasya · viṣṇorvāhanatāṃ prāpya dhvajopari ca saṃsthitim viṣṇoḥ+vāhana→viṣṇorvāhanatāṃ · mantrarakṣauṣadhivrātair vidadhe guptimātmanaḥ vrātaiḥ→mantrarakṣauṣadhivrātair +vidadhe
aḥ j → o j	visarga	135	0.54	bhrātṛbhiḥ sahitastasthau nirvṛto janamejayaḥ nirvṛto+janamejayaḥ · upamanyuḥ parīkṣāgniśuddho jāmbūnadaprabhaḥ śuddhaḥ→parīkṣāgniśuddho +jāmbūnada · bhikṣurūpo jahārāśu kuṇḍale kila takṣakaḥ rūpaḥ→bhikṣurūpo +jahāra · tapasā vālakhilyānāṃ jāto jetā sa vajriṇaḥ jāto+jetā
aḥ h → o h	visarga	135	0.54	indraḥ sarvavihaṅgānāṃ vāhanaṃ varado hareḥ daḥ→varado +hareḥ · sātyakirmarutāmaṃśo hārdikyo drupadastathā aṃśaḥ→sātyakirmarutāmaṃśo +hārdikyo · soḍhavyo hyaparādhe 'pi sādhunā kopapāvakaḥ soḍhavyo+hi · ityāha śukraḥ sādhūnāṃ kopo hi vinayāvadhiḥ kopo+hi
ā i → e	vowel coalescence	125	0.5	śrutveti sūtātsaṃkṣepaṃ punaḥ papraccha śaunakaḥ śrutvā+iti→śrutveti · śrutvetyāśvinasūktena stutvā tau prāpa tadvarāt śrutvā+iti→śrutvetyāśvinasūktena · śrutvetyuttaṅkaḥ saṃsmṛtya satyaṃ gomayabhojane śrutvā+iti→śrutvetyuttaṅkaḥ · śrutvetyuttaṅkaḥ provāca bhūtvāndho dṛṣṭimāpsyasi śrutvā+iti→śrutvetyuttaṅkaḥ
s p → ḥ p	consonant / other	125	0.5	tataḥ prabhṛti puṇyaṃ tanmunīnāṃ vacasā kila tataḥ+prabhṛti · uttaṅkena tataḥ pṛṣṭā kiṃ dadāmīti tadvadhūḥ tataḥ+pṛṣṭā · tataḥ puraṃdaraṃ stutvā hayārūḍhaṃ dadarśa tam tataḥ+puraṃdaraṃ · pakṣākṣepasamutthena rajaḥpuñjena bhīṣaṇau rajas+puñjena→rajaḥpuñjena
aḥ b → o b	visarga	125	0.5	pauṣyo 'bravīttīkṣṇavāco brāhmaṇāścapalāśayāḥ vācaḥ→'bravīttīkṣṇavāco +brāhmaṇāḥ · jaratkāruriti khyāto brahmacārī purā vrajan khyāto+brahmacārī · niṣādamadhyagastatra sa rakṣyo brāhmaṇastvayā rakṣyo+brāhmaṇaḥ · tatkiranniva marmāṇi sa jñeyo brāhmaṇastvayā jñeyo+brāhmaṇaḥ
ā e → ai	vowel coalescence	117	0.47	śatayojanavistīrṇā śākhā spṛṣṭaiva tatpadā spṛṣṭā+eva→spṛṣṭaiva · satyasaṃdha pratijñaiṣā tava tāvadanaśvarī pratijñā+eṣā→pratijñaiṣā · tayaiva ca visṛṣṭāyāṃ śūdrāyāmapyajījanat tayā+eva→tayaiva · vikarṇaduḥśalamukhā duḥśalaikā ca kanyakā duḥśalā+ekā→duḥśalaikā
ḥ n → Ø n	visarga	113	0.45	apūpaṃ gurave taṃ ca sāmṛtaṃ sa nyavedayat sa+nyavedayat · provāca kṣatriyā rājannirvairā na padaṃ śriyaḥ nirvairāḥ→rājannirvairā +na · phalāni svayamādātuṃ sa niryātaḥ pitā mama sa+niryātaḥ · te bālā nṛpaṃ dūrātpitaraṃ tamadarśayan bālā+nṛpaṃ
ḥ d → Ø d	visarga	113	0.45	hastināpuramāsādya sa dṛṣṭvā janamejayam sa+dṛṣṭvā · vañcitā bhujagā dṛṣṭvā sudhāliptaṃ kuśāsanam bhujagā+dṛṣṭvā · sa dadarśa puro vipraṃ kaśyapaṃ viṣamantriṇam sa+dadarśa · purāridalitā daityā bhūmāvaṃśairavātaran dalitāḥ→purāridalitā +daityā
ḥ m → Ø m	visarga	105	0.42	iti pṛṣṭo yadā kiṃcinnovāca sa munistadā sa+muniḥ · sa manyuvahnisaṃtaptaḥ sarpasatre pratikriyām sa+manyu · śāpacyutāpsarā mīnabhāvaṃ prāptā nipīya tat apsarāḥ→śāpacyutāpsarā +mīna · vipracittihiraṇyākṣaprahlādādyā mahāsurāḥ ādyāḥ→vipracittihiraṇyākṣaprahlādādyā +mahā
aḥ dh → o dh	visarga	102	0.41	atrāntare lohadanto dhaumyo nāma mahāmuniḥ dantaḥ→lohadanto +dhaumyo · gandharvādhipateraṃśo dhṛtarāṣṭro janādhipaḥ aṃśaḥ→gandharvādhipateraṃśo +dhṛtarāṣṭro · te tamūcurgataprāṇo dhanyo na tu jarārditaḥ prāṇaḥ→tamūcurgataprāṇo +dhanyo · tatheti prerito dhenuṃ so 'haratsmaramohitaḥ prerito+dhenuṃ
s s → ḥ s	consonant / other	102	0.41	gavyaṃ kṣīraṃ kutaḥ svaṃ te vatsaphenaṃ tadeva ca kutaḥ+svaṃ · prārthitāḥ sutavātsalyātkaśyapena tataḥ svayam tataḥ+svayam · tataḥ sphūrjadviṣajvālā valayena samandiram tataḥ+sphūrjat · divyadṛṣṭistataḥ smṛtvā vidyāṃ saṃjīvanīṃ kṣaṇāt tatas→divyadṛṣṭistataḥ +smṛtvā
aḥ g → o g	visarga	100	0.4	ratho gajo narāḥ pañca trayo 'śvāḥ pattirucyate ratho+gajo · tacchrutvā cakito gatvā muniṃ vavre purohitam cakito+gatvā · āhūto guruṇā yasmād uddālya kṣetramutthitaḥ āhūto+guruṇā · gorakṣaṇe saṃniyukto guruṇā bhaikṣyabhojanaḥ saṃniyukto+guruṇā
s k → ḥ k	consonant / other	99	0.4	tataḥ kālena śiṣyo 'bhūdvedasyāpi tadāśrame tataḥ+kālena · aṅguṣṭhāgrasamutsedhānsa tāndṛṣṭvā tapaḥkṛśān tapas+kṛśān→tapaḥkṛśān · hasantyapahnavārambhe tataḥ ko 'nyo gatatrapaḥ tataḥ+ko · tataḥ kadācitsā bālā mallikākalikākulam tataḥ+kadācid
i e → y e	vowel coalescence	96	0.39	ityetanmātṛśāpasya kāraṇaṃ kīrtitaṃ mayā iti+etat→ityetanmātṛśāpasya · tatte 'haṃ vitarāmyenāmiti dāśādhipo 'vadat vitarāmi+enām→vitarāmyenāmiti · tvadvivāhe pratijñāṃ tāṃ smarāmyekāgramānasaḥ smarāmi+ekāgra→smarāmyekāgramānasaḥ · mayā bālye kṛtaṃ hyetadbālā yasmād apātakāḥ hi+etat→hyetadbālā
t v → d v	consonant / other	93	0.37	sphūrjadviṣastakṣakāgniḥ saptāhenaiva dhakṣyate sphūrjat+viṣaḥ→sphūrjadviṣastakṣakāgniḥ · tataḥ sphūrjadviṣajvālā valayena samandiram sphūrjat+viṣa→sphūrjadviṣajvālā · sā menakākhyā samprāpya tadvanaṃ vāmalocanā tat+vanam→tadvanaṃ · ko yāti yācakādanyo dainyād vibhraṣṭamānitām dainyād+vibhraṣṭa
e a → e '	vowel coalescence	90	0.36	śeṣairbhujaṃgairasite vihite 'tha turaṅgame vihite+'tha · svasti te 'stu vraja kṣipramiti māturgirā khagaḥ te+'stu · saptame 'hani samāpte takṣako vidhicoditaḥ saptame+'hani · soḍhavyo hyaparādhe 'pi sādhunā kopapāvakaḥ aparādhe+'pi
ḥ n → r n	visarga	89	0.36	pramatirnāma tanayo rurustasyābhavatsutaḥ pramatiḥ+nāma→pramatirnāma · suparṇenohyamānāṃstāndṛṣṭvā kadrūrnijānsutān kadrūḥ+nijān→kadrūrnijānsutān · utpatsyate punaḥ sūnurnāgānāṃ svasureva saḥ sūnuḥ+nāgānām→sūnurnāgānāṃ · dṛṣṭirnanāma trivalīlekhāparyantapātinī dṛṣṭiḥ+nanāma→dṛṣṭirnanāma
ā ā → ā	vowel coalescence	88	0.35	jalapravāhavivare dattvātmānaṃ rarakṣa yat dattvā+ātmānam→dattvātmānaṃ · ahamityetadākarṇya dhaumyaḥ prāha kṛpākulaḥ kṛpā+ākulaḥ→kṛpākulaḥ · bhakṣite na mayācāntamucchiṣṭo 'smītyuvāca tam mayā+ācāntam→mayācāntamucchiṣṭo · vāryupaspṛśatastīranihite vāsasāvṛte vāsasā+āvṛte→vāsasāvṛte
