rule	category	count	pct	examples
i a → y a	vowel coalescence	4455	1.14	etena satyavākyena sarvārthān sādhayāmyaham sādhayāmi+aham→sādhayāmyaham · evam etad anādyantaṃ bhūtasaṃhārakārakam anādi+antam→anādyantaṃ · ko hyanyaḥ puṇḍarīkākṣān mahābhāratakṛd bhavet hi+anyaḥ→hyanyaḥ · kramaṇaprastarair yuktaḥ kathaṃcid apyatīva hi api+atīva→apyatīva
m bh → ṃ bh	anusvāra / nasal	4135	1.06	nārāyaṇaṃ suraguruṃ jagadekanāthaṃ bhaktapriyaṃ sakalalokanamaskṛtaṃ ca nātham→jagadekanāthaṃ +bhakta · nirdiṣṭam āsanaṃ bheje vinayāllomaharṣaṇiḥ āsanaṃ+bheje · tasmin sadasi vistīrṇe munīnāṃ bhāvitātmanām munīnāṃ+bhāvitātmanām · didṛkṣur āgatas tasmāt samīpaṃ bhavatām iha samīpaṃ+bhavatām
aḥ a → o '	visarga	4107	1.05	sa brahmā yadi vā haro yadi śivo yaḥ ko 'pi tasmai namaḥ ko+'pi · evaṃ pṛṣṭo 'bravīt samyag yathāvallomaharṣaṇiḥ pṛṣṭo+'bravīt · tataḥ prasūtā vidvāṃsaḥ śiṣṭā brahmarṣayo 'malāḥ brahmarṣayo+'malāḥ · vedayogaṃ savijñānaṃ dharmo 'rthaḥ kāma eva ca dharmo+'rthaḥ
aḥ n → o n	visarga	4058	1.04	namo vai brahmanidhaye vāsiṣṭhāya namo namaḥ namo+namaḥ · brāhmaṇebhyo namaskṛtvā dharmān vakṣyāmi śāśvatān brāhmaṇebhyo+namaskṛtvā · lomaharṣaṇaputra ugraśravāḥ sūtaḥ paurāṇiko naimiṣāraṇye śaunakasya kulapater dvādaśavārṣike sattre paurāṇiko+naimiṣa · parivṛtyāsanābhyāśe vāsaveyaḥ sthito nataḥ sthito+nataḥ
ḥ a → r a	visarga	3722	0.96	loke sajjanaṣaṭpadair aharahaḥ pepīyamānaṃ mudā ṣaṭpadaiḥ→sajjanaṣaṭpadair +aharahaḥ · chandovṛttaiśca vividhair anvitaṃ viduṣāṃ priyam vividhair+anvitaṃ · āpo dyauḥ pṛthivī vāyur antarikṣaṃ diśas tathā vāyur+antarikṣaṃ · svādumedhyarasopetam acchedyam amarair api amarair+api
t a → d a	consonant / other	3517	0.9	surair brahmarṣibhiścaiva śrutvā yad abhipūjitam yad+abhipūjitam · asacca saccaiva ca yad viśvaṃ sadasataḥ param sat+asataḥ→sadasataḥ · bṛhad aṇḍam abhūd ekaṃ prajānāṃ bījam akṣayam bṛhad+aṇḍam · avyaktaṃ kāraṇaṃ sūkṣmaṃ yat tat sadasadātmakam sat+asat→sadasadātmakam
a i → e	vowel coalescence	3438	0.88	samīpe pārthivendrasya samyak pārikṣitasya ca pārthiva+indrasya→pārthivendrasya · bhāratasyetihāsasya puṇyāṃ granthārthasaṃyutām bhāratasya+itihāsasya→bhāratasyetihāsasya · maharṣeḥ pūjitasyeha sarvaloke mahātmanaḥ pūjitasya+iha→pūjitasyeha · bhāratasyetihāsasya dharmeṇānvīkṣya tāṃ gatim bhāratasya+itihāsasya→bhāratasyetihāsasya
m r → ṃ r	anusvāra / nasal	3409	0.88	janamejayasya yāṃ rājño vaiśampāyana uktavān yāṃ+rājño · pitrye pañcadaśa proktaṃ rakṣoyakṣe caturdaśa proktaṃ+rakṣas · duḥśāsanaḥ puṣpaphale samṛddhe mūlaṃ rājā dhṛtarāṣṭro 'manīṣī mūlaṃ+rājā · yadāśrauṣaṃ draupadīṃ raṅgamadhye lakṣyaṃ bhittvā nirjitām arjunena draupadīṃ+raṅga
m g → ṃ g	anusvāra / nasal	3035	0.78	pārāśaryavacaḥsarojam amalaṃ gītārthagandhotkaṭaṃ nānākhyānakakesaraṃ harikathāsambodhanābodhitam amalaṃ+gīta · tviṣāṃ patiṃ gaṇapatiṃ bṛhaspatimukhān ṛṣīn patiṃ+gaṇapatiṃ · bhāratasyetihāsasya puṇyāṃ granthārthasaṃyutām puṇyāṃ+grantha · bhāratasyetihāsasya dharmeṇānvīkṣya tāṃ gatim tāṃ+gatim
aḥ d → o d	visarga	2868	0.74	prācetasas tathā dakṣo dakṣaputrāśca sapta ye dakṣo+dakṣa · bhīṣmaparvamahāśākho droṇaparvapalāśavān śākhaḥ→bhīṣmaparvamahāśākho +droṇaparva · nārado 'śrāvayad devān asito devalaḥ pitṝn asito+devalaḥ · yadāśrauṣam arjuno devadevaṃ kirātarūpaṃ tryambakaṃ toṣya yuddhe arjuno+devadevaṃ
m h → ṃ h	anusvāra / nasal	2823	0.73	pārāśaryavacaḥsarojam amalaṃ gītārthagandhotkaṭaṃ nānākhyānakakesaraṃ harikathāsambodhanābodhitam kesaram→nānākhyānakakesaraṃ +hari · ādhāraṃ sarvavidyānāṃ hayagrīvam upāsmahe vidyānām→sarvavidyānāṃ +hayagrīvam · namaskṛtya hṛṣīkeśaṃ carācaraguruṃ harim gurum→carācaraguruṃ +harim · iṣṭaṃ hi viduṣāṃ loke samāsavyāsadhāraṇam iṣṭaṃ+hi
aḥ bh → o bh	visarga	2808	0.72	vinayāvanato bhūtvā kadācit sūtanandanaḥ avanataḥ→vinayāvanato +bhūtvā · namo bhagavate tasmai vyāsāyāmitatejase namo+bhagavate · taṃ dṛṣṭvā vismito bhūtvā prāñjaliḥ praṇataḥ sthitaḥ vismito+bhūtvā · sarveṣāṃ kavimukhyānām upajīvyo bhaviṣyati upajīvyo+bhaviṣyati
aḥ y → o y	visarga	2774	0.71	sa brahmā yadi vā haro yadi śivo yaḥ ko 'pi tasmai namaḥ haro+yadi · sa brahmā yadi vā haro yadi śivo yaḥ ko 'pi tasmai namaḥ śivo+yaḥ · ṛco yajūṃṣi sāmāni vedādhyātmaṃ tathaiva ca ṛco+yajūṃṣi · nirutsāhaśca samprāptuṃ śriyam akṣatriyo yathā kṣatriyaḥ→akṣatriyo +yathā
ḥ v → Ø v	visarga	2763	0.71	kathitāścāpi vidhivad yā vaiśampāyanena vai yā+vaiśampāyanena · śrutvāhaṃ tā vicitrārthā mahābhāratasaṃśritāḥ tā+vicitra · purāṇasaṃśritāḥ puṇyāḥ kathā vā dharmasaṃśritāḥ kathā+vā · viśvedevās tathādityā vasavo 'thāśvināvapi ādityāḥ→tathādityā +vasavo
m b → ṃ b	anusvāra / nasal	2762	0.71	smṛtamātreṇa yaḥ puṃsāṃ brahma tan maṅgalaṃ viduḥ puṃsāṃ+brahma · tviṣāṃ patiṃ gaṇapatiṃ bṛhaspatimukhān ṛṣīn gaṇapatiṃ+bṛhaspati · saṃskāropagatāṃ brāhmīṃ nānāśāstropabṛṃhitām upagatām→saṃskāropagatāṃ +brāhmīṃ · ṛtam ekākṣaraṃ brahma vyaktāvyaktaṃ sanātanam ekākṣaraṃ+brahma
ḥ v → r v	visarga	2728	0.7	śatrur vinaśyati dhanaṃjayakīrtanena śatrur+vinaśyati · upākhyānair vinā tāvad bhārataṃ procyate budhaiḥ upākhyānair+vinā · guruśuśrūṣayā kuntyā yamayor vinayena ca yamayor+vinayena · yadāśrauṣaṃ devarājaṃ pravṛṣṭaṃ śarair divyair vāritaṃ cārjunena divyair+vāritaṃ
t v → d v	consonant / other	2666	0.68	vyāsadevājñayā tatra yad vaiśampāyanas tadā yad+vaiśampāyanas · asacca saccaiva ca yad viśvaṃ sadasataḥ param yad+viśvaṃ · yasya prasādād vakṣyāmi nārāyaṇakathām imām prasādād+vakṣyāmi · sunayād vāsudevasya bhīmārjunabalena ca sunayād+vāsudevasya
aḥ r → o r	visarga	2622	0.67	savitā ca ṛcīko 'rko bhānur āśāvaho raviḥ āśāvaho+raviḥ · ājahārārjuno rājñe rājasūyaṃ mahākratum arjunaḥ→ājahārārjuno +rājñe · yudhiṣṭhireṇa samprāpto rājasūyo mahākratuḥ samprāpto+rājasūyo · eko ratho gajaścaiko narāḥ pañca padātayaḥ eko+ratho
m j → ṃ j	anusvāra / nasal	2521	0.65	nārāyaṇaṃ suraguruṃ jagadekanāthaṃ bhaktapriyaṃ sakalalokanamaskṛtaṃ ca suraguruṃ+jagat · praviśya yogaṃ jñānena so 'paśyat sarvam antataḥ yogaṃ+jñānena · yasmiṃstacchrūyate satyaṃ jyotir brahma sanātanam satyaṃ+jyotir · punaḥ saṃkṣipyate sarvaṃ jagat prāpte yugakṣaye sarvaṃ+jagat
aḥ a → o a	visarga	2319	0.6	viśvedevās tathādityā vasavo 'thāśvināvapi vasavo+atha · bhāradvājaṃ cāśiṣo 'nubruvāṇaṃ tadā nāśaṃse vijayāya saṃjaya āśiṣaḥ→cāśiṣo +'nubruvāṇaṃ · buddhvā cāhaṃ buddhihīno 'dya sūta saṃtapye 'haṃ putrapautraiśca hīnaḥ hīnaḥ→buddhihīno +'dya · śrūyatāṃ siṃhanādo 'yam ṛṣabhasya mahātmanaḥ nādaḥ→siṃhanādo +'yam
ḥ i → Ø i	visarga	2201	0.57	viśeṣaṇe gṛhasthasya śeṣās traya ivāśramāḥ traya+iva · parjanya iva bhūtānām akṣayo bhāratadrumaḥ parjanya+iva · āditya iva duṣprekṣyaḥ samareṣvapi cābhavat āditya+iva · ya imaṃ śucir adhyāyaṃ paṭhet parvaṇi parvaṇi ya+imaṃ
ḥ m → Ø m	visarga	2163	0.56	śrutvāhaṃ tā vicitrārthā mahābhāratasaṃśritāḥ arthāḥ→vicitrārthā +mahābhārata · kṣaṇā lavā muhūrtāśca nimeṣā yugaparyayāḥ lavā+muhūrtāḥ · uvāca sa mahātejā brahmāṇaṃ parameṣṭhinam sa+mahā · jātāḥ pārthās tataḥ sarve kuntyā mādryāśca mantrataḥ kuntyā+mādryāḥ
m dh → ṃ dh	anusvāra / nasal	2095	0.54	prasannavadanaṃ dhyāyet sarvavighnopaśāntaye vadanam→prasannavadanaṃ +dhyāyet · śrutaṃ me bhāratākhyānaṃ dharmakāmārthamokṣadam ākhyānam→bhāratākhyānaṃ +dharma · viśodhya dehaṃ dharmātmā darbhasaṃstaram āśritaḥ dehaṃ+dharma · vedayogaṃ savijñānaṃ dharmo 'rthaḥ kāma eva ca vijñānam→savijñānaṃ +dharmo
ā e → ai	vowel coalescence	2085	0.54	ākhyāsyanti tathaivānye itihāsam imaṃ bhuvi tathā+eva→tathaivānye · ṛco yajūṃṣi sāmāni vedādhyātmaṃ tathaiva ca tathā+eva→tathaiva · kṛtavīryaṃ mahābhāgaṃ tathaiva janamejayam tathā+eva→tathaiva · yathaitāni variṣṭhāni tathā bhāratam ucyate yathā+etāni→yathaitāni
ḥ m → r m	visarga	2039	0.52	brahmā suraguruḥ sthāṇur manuḥ kaḥ parameṣṭhyatha sthāṇur+manuḥ · daśa putrasahasrāṇi daśajyoter mahātmanaḥ daśajyoter+mahātmanaḥ · mṛtaḥ pāṇḍur mahāpuṇye śataśṛṅge mahāgirau pāṇḍur+mahā · yadāśrauṣaṃ ghoṣayātrāgatānāṃ bandhaṃ gandharvair mokṣaṇaṃ cārjunena gandharvair+mokṣaṇaṃ
aḥ h → o h	visarga	1876	0.48	ko hyanyaḥ puṇḍarīkākṣān mahābhāratakṛd bhavet ko+hi · kathito dhṛtarāṣṭrasya vivarṇo hariṇaḥ kṛśaḥ vivarṇo+hariṇaḥ · kālaḥ supteṣu jāgarti kālo hi duratikramaḥ kālo+hi · nānuśocanti rājendra kālo hi jagadantakaḥ kālo+hi
n c → ṃś c	anusvāra / nasal	1791	0.46	sa sarvān pārthivāñ jitvā sarvāṃśca mahato gaṇān sarvān+ca→sarvāṃśca · annavān dakṣiṇāvāṃśca sarvaiḥ samudito guṇaiḥ dakṣiṇāvān+ca→dakṣiṇāvāṃśca · śūrān pāñcālān pāṇḍaveyāṃśca yuktāṃs tadā nāśaṃse vijayāya saṃjaya pāṇḍaveyān+ca→pāṇḍaveyāṃśca · yadāśrauṣaṃ vaiśravaṇena sārdhaṃ samāgataṃ bhīmam anyāṃśca pārthān anyān+ca→anyāṃśca
ḥ n → Ø n	visarga	1764	0.45	devair ajeyā nirjitā arjunena tadā nāśaṃse vijayāya saṃjaya ajeyā+nirjitā · lubdhā durvṛttabhūyiṣṭhā na tāñśocitum arhasi bhūyiṣṭhāḥ→durvṛttabhūyiṣṭhā +na · droṇaparvaṇi ye śūrā nirdiṣṭāḥ puruṣarṣabhāḥ śūrā+nirdiṣṭāḥ · ślokā nava tathaivātra saṃkhyātāstattvadarśinā ślokā+nava
ḥ n → r n	visarga	1741	0.45	mātur niyogād dharmātmā gāṅgeyasya ca dhīmataḥ mātur+niyogād · tāṃs tair niveditān dṛṣṭvā pāṇḍavān kauravās tadā tair+niveditān · na vigrahe mama matir na ca prīye kurukṣaye matir+na · dambhodbhavaḥ paro venaḥ sagaraḥ saṃkṛtir nimiḥ saṃkṛtir+nimiḥ
ā i → e	vowel coalescence	1717	0.44	kṛtaṃ mayedaṃ bhagavan kāvyaṃ paramapūjitam mayā+idam→mayedaṃ · ahaṃ draṣṭā brahmaloke sadeti tadā nāśaṃse vijayāya saṃjaya sadā+iti→sadeti · diṣṭyedam āgatam iti matvā sa prājñasattamaḥ diṣṭyā+idam→diṣṭyedam · smṛtāstisrastu vāhinyaḥ pṛtaneti vicakṣaṇaiḥ pṛtanā+iti→pṛtaneti
t m → n m	consonant / other	1706	0.44	smṛtamātreṇa yaḥ puṃsāṃ brahma tan maṅgalaṃ viduḥ tan+maṅgalaṃ · yugasyādau nimittaṃ tan mahad divyaṃ pracakṣate tan+mahad · vistīryaitan mahajjñānam ṛṣiḥ saṃkṣepam abravīt etat→vistīryaitan +mahat · ko hyanyaḥ puṇḍarīkākṣān mahābhāratakṛd bhavet puṇḍarīkākṣān+mahābhārata
i e → y e	vowel coalescence	1676	0.43	dṛśyante tāni tānyeva tathā bhāvā yugādiṣu tāni+eva→tānyeva · ityevaṃ putraśokārtaṃ dhṛtarāṣṭraṃ janeśvaram iti+evam→ityevaṃ · bhāratasya vapur hyetat satyaṃ cāmṛtam eva ca hi+etat→hyetat · prasahya vittāharaṇaṃ na kalkas tānyeva bhāvopahatāni kalkaḥ tāni+eva→tānyeva
e a → e '	vowel coalescence	1666	0.43	niṣprabhe 'smin nirāloke sarvatas tamasāvṛte niṣprabhe+'smin · abravīd bhārataṃ loke mānuṣe 'smin mahān ṛṣiḥ mānuṣe+'smin · tataḥ prabhṛti loke 'smin pūjyaḥ sarvadhanuṣmatām loke+'smin · yadāśrauṣaṃ vāsudeve prayāte rathāṅgahaste phālgunenānvite 'pi anvite+'pi
n t → ṃs t	anusvāra / nasal	1583	0.41	abhivādya munīṃs tāṃs tu sarvān eva kṛtāñjaliḥ munīṃs+tāṃs · abhivādya munīṃs tāṃs tu sarvān eva kṛtāñjaliḥ tāṃs+tu · yasmiṃstacchrūyate satyaṃ jyotir brahma sanātanam yasmin+tat→yasmiṃstacchrūyate · hiraṇyagarbham āsīnaṃ tasmiṃs tu paramāsane tasmiṃs+tu
ḥ r → Ø r	visarga	1556	0.4	vividhāḥ sambhavā rājñām uktāḥ sambhavaparvaṇi sambhavā+rājñām · vatsopamanyo gā rakṣasveti gā+rakṣasva · sa cāhani gā rakṣitvā divasakṣaye 'bhyāgamyopādhyāyasyāgrataḥ sthitvā namaścakre gā+rakṣitvā · sa tatheti pratijñāya gā rakṣitvā punar upādhyāyagṛhān etya guror agrataḥ sthitvā namaścakre gā+rakṣitvā
aḥ b → o b	visarga	1522	0.39	divasputro bṛhadbhānuścakṣur ātmā vibhāvasuḥ divasputro+bṛhadbhānuḥ · subhrājas tu trayaḥ putrāḥ prajāvanto bahuśrutāḥ prajāvanto+bahu · tapaso brahmacaryasya pṛthivyāścandrasūryayoḥ tapaso+brahmacaryasya · mādrīsutau puṣpaphale samṛddhe mūlaṃ kṛṣṇo brahma ca brāhmaṇāśca kṛṣṇo+brahma
u a → v a	vowel coalescence	1491	0.38	āditya iva duṣprekṣyaḥ samareṣvapi cābhavat samareṣu+api→samareṣvapi · ahaṃ tv acakṣuḥ kārpaṇyāt putraprītyā sahāmi tat tv+acakṣuḥ · yadāśrauṣaṃ bhīṣmam atyantaśūraṃ hataṃ pārthenāhaveṣv apradhṛṣyam āhaveṣu→pārthenāhaveṣv +a · yadāśrauṣaṃ karṇam atyantaśūraṃ hataṃ pārthenāhaveṣv apradhṛṣyam āhaveṣu→pārthenāhaveṣv +a
ḥ d → Ø d	visarga	1473	0.38	pāṇḍavānām upahṛtāṃ sa dṛṣṭvā paryatapyata sa+dṛṣṭvā · tava putrā durātmānaḥ prataptāścaiva manyunā putrā+durātmānaḥ · lubdhā durvṛttabhūyiṣṭhā na tāñśocitum arhasi lubdhā+durvṛtta · sa dīrgham āyuḥ kīrtiṃ ca svargatiṃ cāpnuyān naraḥ sa+dīrgham
s s → ḥ s	consonant / other	1435	0.37	tato 'dhyardhaśataṃ bhūyaḥ saṃkṣepaṃ kṛtavān ṛṣiḥ bhūyaḥ+saṃkṣepaṃ · jātāḥ pārthās tataḥ sarve kuntyā mādryāśca mantrataḥ tataḥ+sarve · śikhaṇḍinaṃ purataḥ sthāpayitvā tadā nāśaṃse vijayāya saṃjaya purataḥ+sthāpayitvā · taṃ kṣamasveti siṣidhustataḥ sa virarāma ha tatas→siṣidhustataḥ +sa
