rule	category	count	pct	examples
aḥ v → o v	visarga	48	2.0	yo 'yaṃ bhagavatā samyaggrathito vedasaṃmitaḥ grathitaḥ→samyaggrathito +veda · sasmāra caturo vedānyogamāsthāya tattvavit caturo+vedān · ājñāpito viditvāhaṃ nāṭyavedaṃ pitāmahāt ājñāpito+viditvā · samāśritaḥ prayogastu prayukto vai mayā dvijāḥ prayukto+vai
m bh → ṃ bh	anusvāra / nasal	46	1.92	sarvametadyathātattvaṃ bhagavanvaktumarhasi yathātattvam→sarvametadyathātattvaṃ +bhagavan · teṣāṃ tu vacanaṃ śrutvā munīnāṃ bharato muniḥ munīnāṃ+bharato · evaṃ bhagavatā sṛṣṭo brahmaṇā sarvavedinā evaṃ+bhagavatā · bandhulaṃ bhallakaṃ caiva muṣṭhikaṃ saindhavāyanam bandhulaṃ+bhallakaṃ
a ā → ā	vowel coalescence	44	1.83	nāṭyākhyaṃ pañcamaṃ vedaṃ setihāsaṃ karomyaham nāṭya+ākhyam→nāṭyākhyaṃ · pitāmahājñayāsmābhirlokasya ca guṇepsayā pitāmaha+ājñayā→pitāmahājñayāsmābhirlokasya · athāha māṃ suraguruḥ kaiśikīmapi yojaya atha+āha→athāha · nāradādyāśca gandharvā gānayoge niyojitāḥ nārada+ādyāḥ→nāradādyāśca
aḥ n → o n	visarga	41	1.71	papracchuste mahātmāno niyatendriyabuddhayaḥ mahātmāno+niyata · vedopavedaiḥ sambaddho nāṭyavedo mahātmanā sambaddho+nāṭya · atredānīmayaṃ vedo nāṭyasaṃjñaḥ prayujyatām vedo+nāṭya · āgatastvarito draṣṭuṃ druhiṇo nāṭyamaṇḍapam druhiṇo+nāṭya
m d → ṃ d	anusvāra / nasal	36	1.5	śāṇḍilyaṃ caiva vātsyaṃ ca kohalaṃ dattilaṃ tathā kohalaṃ+dattilaṃ · yacca tasyāḥ kṣamaṃ dravyaṃ tad brūhi dvijasattama kṣamaṃ+dravyaṃ · saudāminīṃ devadattāṃ devasenāṃ manoramām saudāminīṃ+devadattāṃ · saudāminīṃ devadattāṃ devasenāṃ manoramām devadattāṃ+devasenāṃ
a u → o	vowel coalescence	33	1.37	dharmyamarthyaṃ yaśasyaṃ ca sopadeśyaṃ sasaṅgraham sa+upadeśyam→sopadeśyaṃ · vedopavedaiḥ sambaddho nāṭyavedo mahātmanā veda+upavedaiḥ→vedopavedaiḥ · pradadurmatsutebhyastu sarvopakaraṇāni vai sarva+upakaraṇāni→sarvopakaraṇāni · dehalyāṃ yamadaṇḍastu śūlaṃ tasyopari sthitam tasya+upari→tasyopari
m b → ṃ b	anusvāra / nasal	32	1.33	nāṭyavedaṃ kathaṃ brahmannutpannaḥ kasya vā kṛte kathaṃ+brahman · taitilaṃ bhārgavaṃ caiva śuciṃ bahulameva ca śuciṃ+bahulam · abudhaṃ budhasenaṃ ca pāṇḍukarṇaṃ sukeralam abudhaṃ+budhasenaṃ · nāṭyasya grahaṇaṃ prāptaṃ brūhi kiṃ karavāṇyaham prāptaṃ+brūhi
i a → y a	vowel coalescence	31	1.29	katyaṅgaḥ kiṃpramāṇaśca prayogaścāsya kīdṛśaḥ kati+aṅgaḥ→katyaṅgaḥ · nāṭyākhyaṃ pañcamaṃ vedaṃ setihāsaṃ karomyaham karomi+aham→karomyaham · nāṭyasya grahaṇaṃ prāptaṃ brūhi kiṃ karavāṇyaham karavāṇi+aham→karavāṇyaham · tasmin sadasyabhipretān nānājātiguṇāśrayān sadasi+abhipretān→sadasyabhipretān
ā a → ā	vowel coalescence	30	1.25	bhavadbhiḥ śucibhirbhūtvā tathāvahitamānasaiḥ tathā+avahita→tathāvahitamānasaiḥ · tvaṃ putraśatasaṃyuktaḥ prayoktāsya bhavānagha prayoktā+asya→prayoktāsya · ājñāpito viditvāhaṃ nāṭyavedaṃ pitāmahāt viditvā+aham→viditvāhaṃ · śeṣā ye caiva hiṃsārthamupayāsyanti hiṃsakāḥ hiṃsā+artham→hiṃsārthamupayāsyanti
aḥ d → o d	visarga	30	1.25	krīḍanīyakamicchāmo dṛśyaṃ śravyaṃ ca yadbhavet icchāmaḥ→krīḍanīyakamicchāmo +dṛśyaṃ · tato brahmādayo devāḥ prayogaparitoṣitāḥ ādayaḥ→brahmādayo +devāḥ · prītastu prathamaṃ śakro dattavānsvaṃ dhvajaṃ śubham śakro+dattavan · dattavantaḥ prahṛṣṭāste matsutebhyo divaukasaḥ sutebhyaḥ→matsutebhyo +divaukasaḥ
m ś → ṃ ś	anusvāra / nasal	29	1.21	teṣāṃ tu vacanaṃ śrutvā munīnāṃ bharato muniḥ vacanaṃ+śrutvā · krīḍanīyakamicchāmo dṛśyaṃ śravyaṃ ca yadbhavet dṛśyaṃ+śravyaṃ · tacchrutvā vacanaṃ śakro brahmaṇā yadudāhṛtam vacanaṃ+śakro · saindhavaṃ sapulomānaṃ śāḍvaliṃ vipulaṃ tathā pulomānam→sapulomānaṃ +śāḍvaliṃ
m m → ṃ m	anusvāra / nasal	26	1.08	śrutvā tu śakravacanaṃ mām āhāmbujasaṃbhavaḥ vacanam→śakravacanaṃ +mām · saudāminīṃ devadattāṃ devasenāṃ manoramām devasenāṃ+manoramām · divyānāṃ mānasī sṛṣṭirgṛheṣūpavaneṣu ca divyānāṃ+mānasī · teṣāṃ trīṇi pramāṇāni jyeṣṭhaṃ madhyaṃ tathāvaram jyeṣṭhaṃ+madhyaṃ
m r → ṃ r	anusvāra / nasal	24	1.0	iṣṭyarthaṃ raṅgamadhye tu kriyate puṣpamokṣaṇam artham→iṣṭyarthaṃ +raṅga · nāyakaṃ rakṣatīndrastu nāyikāṃ ca sarasvatī nāyakaṃ+rakṣati · bhagavan śrotumicchāmo yajanaṃ raṅgasaṃśrayam yajanaṃ+raṅga · stambhānāṃ sthāpanaṃ kāryaṃ rohiṇyā śravaṇena vā kāryaṃ+rohiṇyā
aḥ m → o m	visarga	23	0.96	teṣāṃ tu vacanaṃ śrutvā munīnāṃ bharato muniḥ bharato+muniḥ · vedopavedaiḥ sambaddho nāṭyavedo mahātmanā vedaḥ→nāṭyavedo +mahātmanā · itihāso mayā sṛṣṭaḥ sa sureṣu niyujyatām itihāso+mayā · parigṛhya praṇamyātha brahmā vijñāpito mayā vijñāpito+mayā
m y → ṃ y	anusvāra / nasal	23	0.96	dharmyamarthyaṃ yaśasyaṃ ca sopadeśyaṃ sasaṅgraham arthyam→dharmyamarthyaṃ +yaśasyaṃ · prayojitaṃ putraśataṃ yathābhūmivibhāgaśaḥ śatam→putraśataṃ +yathā · dehalyāṃ yamadaṇḍastu śūlaṃ tasyopari sthitam dehalyāṃ+yama · dharmyaṃ yaśasyamāyuṣyaṃ hitaṃ buddhivivardhanam dharmyaṃ+yaśasyam
aḥ bh → o bh	visarga	23	0.96	prāñjaliḥ praṇato bhūtvā pratyuvāca pitāmaham praṇato+bhūtvā · tannātra manyuḥ kartavyo bhavadbhiramarānprati kartavyo+bhavadbhiḥ · caturhasto bhaveddaṇḍo nirdiṣṭastu pramāṇataḥ hastaḥ→caturhasto +bhavet · dvātriṃśataṃ ca vistārānmartyānāṃ yo bhavediha yo+bhavet
t a → d a	consonant / other	20	0.83	yajurvedādabhinayān rasānātharvaṇādapi yajurvedāt+abhinayān→yajurvedādabhinayān · yasmādanena te vighnāḥ sāsurā jarjarīkṛtāḥ yasmāt+anena→yasmādanena · yasmādavyaktabhāvaṃ hi tatra nāṭyaṃ vrajediti yasmāt+avyakta→yasmādavyaktabhāvaṃ · sa veśmanaḥ prakṛṣṭatvād vrajedavyaktatāṃ parām vrajet+avyakta→vrajedavyaktatāṃ
m h → ṃ h	anusvāra / nasal	19	0.79	dharmyaṃ yaśasyamāyuṣyaṃ hitaṃ buddhivivardhanam āyuṣyam→yaśasyamāyuṣyaṃ +hitaṃ · yajñena saṃmitaṃ hyetad raṅgadaivatapūjanam saṃmitaṃ+hi · pramāṇameṣāṃ nirdiṣṭaṃ hastadaṇḍasamāśrayam nirdiṣṭaṃ+hasta · yasmādavyaktabhāvaṃ hi tatra nāṭyaṃ vrajediti bhāvam→yasmādavyaktabhāvaṃ +hi
t u → d u	consonant / other	16	0.67	nāṭyaśāstraṃ pravakṣyāmi brahmaṇā yadudāhṛtam yat+udāhṛtam→yadudāhṛtam · tacchrutvā vacanaṃ śakro brahmaṇā yadudāhṛtam yat+udāhṛtam→yadudāhṛtam · etadutsāhajananaṃ suraprītikaraṃ tathā etat+utsāha→etadutsāhajananaṃ · samabhyarcya śivaṃ paścāduvācedaṃ pitāmahaḥ paścāt+uvāca→paścāduvācedaṃ
ā e → ai	vowel coalescence	15	0.62	dṛṣṭvaiva jarjaraṃ te 'pi gamiṣyantyevameva tu dṛṣṭvā+eva→dṛṣṭvaiva · acalaṃ cāpyakampyaṃ ca tathaivāvalitaṃ punaḥ tathā+eva→tathaivāvalitaṃ · tasyāṃ mālyaṃ ca dhūpaṃ ca gandhaṃ vastraṃ tathaiva ca tathā+eva→tathaiva · kūrmapṛṣṭhaṃ na kartavyaṃ matsyapṛṣṭhaṃ tathaiva ca tathā+eva→tathaiva
i e → y e	vowel coalescence	15	0.62	dṛṣṭvaiva jarjaraṃ te 'pi gamiṣyantyevameva tu gamiṣyanti+evam→gamiṣyantyevameva · rakṣābhūtaśca sarveṣāṃ bhaviṣyatyeṣa jarjaraḥ bhaviṣyati+eṣa→bhaviṣyatyeṣa · prayoge prastute hyevaṃ sphīte śakramahe punaḥ hi+evam→hyevaṃ · yānyetāni niyuktāni daivatānīha rakṣaṇe yāni+etāni→yānyetāni
aḥ a → o '	visarga	15	0.62	nepathyabhūmau mitrastu nikṣipto varuṇo 'mbare varuṇo+'mbare · iti bhāratīye nāṭyaśāstre nāṭyotpattirnāma prathamo 'dhyāyaḥ prathamo+'dhyāyaḥ · teṣāṃ tu vacanaṃ śrutvā munīnāṃ bharato 'bravīt bharato+'bravīt · aṇavo 'ṣṭau rajaḥ proktaṃ tānyaṣṭau vāla ucyate aṇavo+'ṣṭau
a i → e	vowel coalescence	14	0.58	papracchuste mahātmāno niyatendriyabuddhayaḥ niyata+indriya→niyatendriyabuddhayaḥ · neme vedā yataḥ śrāvyāḥ strīśūdrādyāsu jātiṣu na+ime→neme · nāṭyākhyaṃ pañcamaṃ vedaṃ setihāsaṃ karomyaham sa+itihāsam→setihāsaṃ · atredānīmayaṃ vedo nāṭyasaṃjñaḥ prayujyatām atra+idānīm→atredānīmayaṃ
aḥ a → o a	visarga	14	0.58	na vedavyavahāro 'yaṃ saṃśrāvyaḥ śūdrajātiṣu vyavahāraḥ→vedavyavahāro +'yaṃ · brahmaṇo vacanaṃ śrutvā virūpākṣo 'bravīdvacaḥ virūpākṣo+abravīt · pratyādeśo 'yamasmākaṃ surārthaṃ bhavatā kṛtaḥ pratyādeśo+ayam · so 'ṅgādyabhinayopeto nāṭyamityabhidhīyate so+aṅga
ḥ m → r m	visarga	14	0.58	pradadurmatsutebhyastu sarvopakaraṇāni vai pradaduḥ+mad→pradadurmatsutebhyastu · dvārapālau sthitau cobhau niyatirmṛtyureva ca niyatiḥ+mṛtyuḥ→niyatirmṛtyureva · bharatasya vacaḥ śrutvā papracchurmunayastataḥ papracchuḥ+munayaḥ→papracchurmunayastataḥ · tādṛśastatra dātavyo balirmantrapuraskṛtaḥ baliḥ+mantra→balirmantrapuraskṛtaḥ
ḥ v → r v	visarga	13	0.54	tretāyuge 'tha samprāpte manorvaivasvatasya tu manoḥ+vaivasvatasya→manorvaivasvatasya · sūryaśchatraṃ śivaḥ siddhiṃ vāyurvyajanameva ca vāyuḥ+vyajanam→vāyurvyajanameva · daityairvighnagaṇaiḥ sārdhaṃ sāmapūrvamidaṃ tataḥ daityaiḥ+vighna→daityairvighnagaṇaiḥ · bhūmervibhāgaṃ pūrvaṃ tu parīkṣeta prayojakaḥ bhūmeḥ+vibhāgam→bhūmervibhāgaṃ
aḥ h → o h	visarga	13	0.54	teṣvayaṃ nāṭyasaṃjño hi vedaḥ saṃkrāmyatāṃ tvayā saṃjñaḥ→nāṭyasaṃjño +hi · sarvāmbhasāṃ patirdevo varuṇo haṃsavāhanaḥ varuṇo+haṃsa · hasto hṛdi bhavedvāmaḥ savyaścākṣiptarecitaḥ hasto+hṛdi · recito dakṣiṇo hastaḥ pādaḥ savyo nikuṭṭitaḥ dakṣiṇo+hastaḥ
aḥ r → o r	visarga	13	0.54	paścimena baliḥ pīto raktaścaivottareṇa tu pīto+raktaḥ · gandharvavahnisūryebhyo raktamālyānulepanam sūryebhyaḥ→gandharvavahnisūryebhyo +rakta · ityayaṃ yo vidhirdṛṣṭo raṅgadaivatapūjane dṛṣṭaḥ→vidhirdṛṣṭo +raṅga · svastiko recitaścaiva pārśvasvastika eva ca svastiko+recitaḥ
s k → ḥ k	consonant / other	13	0.54	raṅgapīṭhaṃ tataḥ kāryaṃ vidhidṛṣṭeṇa karmaṇā tataḥ+kāryaṃ · bāhyataḥ sarvataḥ kāryā bhittiḥ śliṣṭeṣṭakā dṛḍhā sarvataḥ+kāryā · tatrābhyantarataḥ kāryā raṅgapīṭhopari sthitāḥ abhyantaratas→tatrābhyantarataḥ +kāryā · nepathyagṛhakaṃ caiva tataḥ kāryaṃ prayatnataḥ tataḥ+kāryaṃ
ḥ e → Ø e	visarga	12	0.5	tasmājjarjara eveti nāmato 'yaṃ bhaviṣyati jarjaraḥ→tasmājjarjara +eva · varṇāścatvāra evātha stambheṣu viniyojitāḥ catvāraḥ→varṇāścatvāra +eva · dvāraśālāniyuktau tu kṛtāntaḥ kāla eva ca kāla+eva · tṛtīye ca sthito viṣṇuścaturthe skanda eva ca skanda+eva
s p → ḥ p	consonant / other	12	0.5	śiraḥparvasthito brahmā dvitīye śaṅkarastathā śiras+parva→śiraḥparvasthito · tāmraṃ cādhaḥ pradātavyaṃ stambhe kṣatriyasaṃjñake adhas→cādhaḥ +pradātavyaṃ · sthāpyaṃ caiva tataḥ pīṭhamaṣṭahastapramāṇataḥ tataḥ+pīṭham · ataḥ paraṃ pravakṣyāmi tryaśragehasya lakṣaṇam ataḥ+paraṃ
ḥ a → r a	visarga	12	0.5	tannātra manyuḥ kartavyo bhavadbhiramarānprati bhavadbhiḥ+amarān→bhavadbhiramarānprati · pāyasaṃ tatra dātavyaṃ stambhānāṃ kuśalairadhaḥ kuśalaiḥ+adhas→kuśalairadhaḥ · śivaviṣṇumahendrādyāḥ saṃpūjyā modakairatha modakaiḥ+atha→modakairatha · ātodyāni tu sarvāṇi vāsobhiravaguṇṭhayet vāsobhiḥ+avaguṇṭhayet→vāsobhiravaguṇṭhayet
e a → e '	vowel coalescence	11	0.46	pūrvaṃ kṛtayuge viprā vṛtte svāyaṃbhuve 'ntare svāyaṃbhuve+'ntare · tretāyuge 'tha samprāpte manorvaivasvatasya tu yuge+'tha · ete 'sya grahaṇe śaktāḥ prayoge dhāraṇe tathā ete+'sya · virūpākṣapurogāṃśca vighnānprotsāhya te 'bruvan te+'bruvan
ā u → o	vowel coalescence	11	0.46	utpādya nāṭyavedaṃ tu brahmovāca sureśvaram brahmā+uvāca→brahmovāca · tataśca viśvakarmāṇaṃ brahmovāca prayatnataḥ brahmā+uvāca→brahmovāca · pragṛhyatāṃ balirdeva mantrapūto mayodyataḥ mayā+udyataḥ→mayodyataḥ · pragṛhyatāṃ balirdeva mantrapūto mayodyataḥ mayā+udyataḥ→mayodyataḥ
aḥ y → o y	visarga	11	0.46	yo yasminkarmaṇi yathā yogyastasmin sa yojitaḥ yo+yasmin · pātālavāsino ye ca yakṣaguhyakapannagāḥ vāsinaḥ→pātālavāsino +ye · bhagavan śrotumicchāmo yajanaṃ raṅgasaṃśrayam icchāmaḥ→śrotumicchāmo +yajanaṃ · yūkāstvaṣṭau yavo jñeyo yavāstvaṣṭau tathāṅgulam jñeyo+yavāḥ
m j → ṃ j	anusvāra / nasal	10	0.42	sahetaraiḥ sūtradhāraṃ naṣṭasaṃjñaṃ jaḍīkṛtam saṃjñam→naṣṭasaṃjñaṃ +jaḍīkṛtam · aṣṭādhikaṃ śataṃ jyeṣṭhaṃ catuḥṣaṣṭistu madhyamam śataṃ+jyeṣṭhaṃ · yatra tatkaraṇaṃ jñeyaṃ budhaiḥ svastikarecitam karaṇam→tatkaraṇaṃ +jñeyaṃ · yatra tatkaraṇaṃ jñeyaṃ vikṣiptākṣiptakaṃ dvijāḥ karaṇam→tatkaraṇaṃ +jñeyaṃ
ḥ u → r u	visarga	10	0.42	etasminnantare devaiḥ sarvairuktaḥ pitāmahaḥ sarvaiḥ+uktaḥ→sarvairuktaḥ · tayorupari bhedastu tato daṇḍaḥ prayujyate tayoḥ+upari→tayorupari · arthopajīvināmartho dhṛtirudvegacetasām dhṛtiḥ+udvega→dhṛtirudvegacetasām · avṛṣṭiruktā calane valane mṛtyuto bhayam avṛṣṭiḥ+uktā→avṛṣṭiruktā
ḥ n → r n	visarga	10	0.42	bhaviṣyadbhirnaraiḥ kāryaṃ kathaṃ tannāṭyaveśmani bhaviṣyadbhiḥ+naraiḥ→bhaviṣyadbhirnaraiḥ · ata ūrdhvaṃ na kartavyaḥ kartṛbhirnāṭyamaṇḍapaḥ kartṛbhiḥ+nāṭya→kartṛbhirnāṭyamaṇḍapaḥ · bhūmistatraiva kartavyaḥ kartṛbhirnāṭyamaṇḍapaḥ kartṛbhiḥ+nāṭya→kartṛbhirnāṭyamaṇḍapaḥ · chinnāyāṃ tu caturbhāge prayokturnāśa ucyate prayoktuḥ+nāśaḥ→prayokturnāśa
aḥ j → o j	visarga	10	0.42	yūkāstvaṣṭau yavo jñeyo yavāstvaṣṭau tathāṅgulam yavo+jñeyo · yadvo janma guṇopetaṃ tadvo bhavatu nityaśaḥ vaḥ→yadvo +janma · gatimaṇḍalako jñeyaḥ paricchinnastathaiva ca gatimaṇḍalako+jñeyaḥ · bahuśaḥ kuṭṭitaḥ pādo jñeyaṃ tallalitaṃ budhaiḥ pādo+jñeyaṃ
ḥ bh → r bh	visarga	9	0.37	bhavadbhiḥ śucibhirbhūtvā tathāvahitamānasaiḥ śucibhiḥ+bhūtvā→śucibhirbhūtvā · svātirbhāṇḍaniyuktastu saha śiṣyaiḥ svayambhuvā svātiḥ+bhāṇḍa→svātirbhāṇḍaniyuktastu · aṃśāṃśair bhāṣitaṃ bhāvān rasān rūpaṃ balaṃ tathā aṃśāṃśair+bhāṣitaṃ · vedikārakṣaṇe vahnirbhāṇḍe sarvadivaukasaḥ vahniḥ+bhāṇḍe→vahnirbhāṇḍe
t bh → d bh	consonant / other	9	0.37	krīḍanīyakamicchāmo dṛśyaṃ śravyaṃ ca yadbhavet yat+bhavet→yadbhavet · arcayedbhūtasaṃghāṃśca caṇakaiḥ palalāplutaiḥ arcayet+bhūta→arcayedbhūtasaṃghāṃśca · samunnatamuraścaiva sauṣṭhavaṃ nāma tadbhavet tat+bhavet→tadbhavet · vāmahastaśca vakṣaḥstho 'pyapaviddhaṃ tu tadbhavet tat+bhavet→tadbhavet
ḥ y → Ø y	visarga	9	0.37	neme vedā yataḥ śrāvyāḥ strīśūdrādyāsu jātiṣu vedā+yataḥ · kuśalā ye vidagdhāśca pragalbhāśca jitaśramāḥ kuśalā+ye · yo yasminkarmaṇi yathā yogyastasmin sa yojitaḥ sa+yojitaḥ · śeṣā ye devagandharvā yakṣarākṣasapannagāḥ śeṣā+ye
u a → v a	vowel coalescence	9	0.37	teṣvayaṃ nāṭyasaṃjño hi vedaḥ saṃkrāmyatāṃ tvayā teṣu+ayam→teṣvayaṃ · lokapālāstathā dikṣu vidikṣvapi ca mārutāḥ vidikṣu+api→vidikṣvapi · dhāraṇīṣvatha bhūtāni śālāsvapsarasastathā dhāraṇīṣu+atha→dhāraṇīṣvatha · dhāraṇīṣvatha bhūtāni śālāsvapsarasastathā śālāsu+apsarasaḥ→śālāsvapsarasastathā
m dh → ṃ dh	anusvāra / nasal	9	0.37	māgadhīmarjunīṃ caiva saralāṃ keralāṃ dhṛtim keralāṃ+dhṛtim · ayaṃ dhvajamahaḥ śrīmān mahendrasya pravartate ayaṃ+dhvaja · prītastu prathamaṃ śakro dattavānsvaṃ dhvajaṃ śubham svam→dattavānsvaṃ +dhvajaṃ · klībānāṃ dhārṣṭyajananamutsāhaḥ śūramāninām klībānāṃ+dhārṣṭya
n c → ṃś c	anusvāra / nasal	9	0.37	raṅgapīṭhagatān vighnān asurāṃścaiva devarāṭ asurān+ca→asurāṃścaiva · bhūtān piśācān yakṣāṃśca guhyakāṃśca maheśvarān yakṣān+ca→yakṣāṃśca · bhūtān piśācān yakṣāṃśca guhyakāṃśca maheśvarān guhyakān+ca→guhyakāṃśca · yakṣāṃśca guhyakāṃścaiva bhūtasaṅghāṃstathaiva ca yakṣān+ca→yakṣāṃśca
t n → n n	consonant / other	9	0.37	tannaitadevaṃ kartavyaṃ tvayā lokapitāmaha tat+na→tannaitadevaṃ · nāsau yogo na tatkarma nāṭye 'smin yanna dṛśyate yat+na→yanna · bhaviṣyadbhirnaraiḥ kāryaṃ kathaṃ tannāṭyaveśmani tat+nāṭya→tannāṭyaveśmani · tasmānnityaṃ prayatnena rajjugrahaṇamiṣyate tasmāt+nityam→tasmānnityaṃ
as v → o v	consonant / other	8	0.33	pratyuvāca tato vākyaṃ nāṭyavedakathāṃ prati tato+vākyaṃ · samprahṛṣya tato vākyamāhuḥ sarve divaukasaḥ tato+vākyam · tato vāstu pramāṇena prārabheta śubhecchayā tato+vāstu · yathāsthānāntaragatān samāvāhya tato vadet tato+vadet
aḥ b → o b	visarga	8	0.33	śrūyatāṃ nāṭyavedasya sambhavo brahmanirmitaḥ sambhavo+brahma · evaṃ bhagavatā sṛṣṭo brahmaṇā sarvavedinā sṛṣṭo+brahmaṇā · tacchrutvā vacanaṃ śakro brahmaṇā yadudāhṛtam śakro+brahmaṇā · śiraḥparvasthito brahmā dvitīye śaṅkarastathā sthitaḥ→śiraḥparvasthito +brahmā
ā i → e	vowel coalescence	8	0.33	mahendrapramukhairdevairuktaḥ kila pitāmahaḥ mahā+indra→mahendrapramukhairdevairuktaḥ · ayaṃ dhvajamahaḥ śrīmān mahendrasya pravartate mahā+indrasya→mahendrasya · tataḥ saha mahendreṇa suraiḥ sarvaiśca setaraiḥ mahā+indreṇa→mahendreṇa · pārśve ca raṅgapīṭhasya mahendraḥ sthitavānsvayam mahā+indraḥ→mahendraḥ
