rule	category	count	pct	examples
i a → y a	vowel coalescence	88	1.55	krameṇa garbhādabhiniḥsṛtaḥ san babhau cyutaḥ khādiva yonyajātaḥ yoni+ajātaḥ→yonyajātaḥ · vātā vavuḥ sparśasukhā manojñā divyāni vāsāṃsyavapātayantaḥ vāsāṃsi+avapātayantaḥ→vāsāṃsyavapātayantaḥ · kautūhalenaiva ca pādapebhyaḥ puṣpāṇyakāle 'pyavapātayadbhiḥ puṣpāṇi+akāle→puṣpāṇyakāle · guṇā hi sarvāḥ prabhavanti hetoḥ nidarśanānyatra ca no nibodha nidarśanāni+atra→nidarśanānyatra
a e → ai	vowel coalescence	86	1.51	pārśvātsuto lokahitāya jajñe nirvedanaṃ caiva nirāmayaṃ ca ca+eva→caiva · kautūhalenaiva ca pādapebhyaḥ puṣpāṇyakāle 'pyavapātayadbhiḥ kautūhalena+eva→kautūhalenaiva · taṃ brahmavid brahmavidaṃ jvalantaṃ brāhmyā śriyā caiva tapaḥśriyā ca ca+eva→caiva · dhātryaṅkasaṃviṣṭam avekṣya cainaṃ devyaṅkasaṃviṣṭamivāgnisūnum ca+enam→cainaṃ
aḥ v → o v	visarga	82	1.44	mahārhajāmbūnadacāruvarṇo vidyotayāmāsa diśaśca sarvāḥ varṇaḥ→mahārhajāmbūnadacāruvarṇo +vidyotayāmāsa · viveśa dhīro vanasaṃjñayeva tapaḥprakarṣācca jarāśrayācca dhīro+vana · nityaṃ tyajanto vidhivadbabhūvustapobhirāḍhyā vibhavairdaridrāḥ tyajanto+vidhivat · duḥkhārditebhyo viṣayāvṛtebhyaḥ saṃsārakāntārapathasthitebhyaḥ arditebhyaḥ→duḥkhārditebhyo +viṣaya
ā a → ā	vowel coalescence	78	1.37	padmeva lakṣmīḥ pṛthivīva dhīrā māyeti nāmnānupameva māyā nāmnā+anupamā→nāmnānupameva · sārdhaṃ tayāsau vijahāra rājā nācintayadvaiśravaṇasya lakṣmīm tayā+asau→tayāsau · tathātidīpto 'pi nirīkṣyamāṇo jahāra cakṣūṃṣi yathā śaśāṅkaḥ tathā+ati→tathātidīpto · dṛṣṭvāsitaṃ tvaśrupariplutākṣaṃ snehāttanūjasya nṛpaścakampe dṛṣṭvā+asitam→dṛṣṭvāsitaṃ
ḥ a → r a	visarga	75	1.32	sūryaḥ sa evābhyadhikaṃ cakāśe jajvāla saumyārcir anīrito 'gniḥ arciḥ→saumyārcir +anīrito · bhūtairasaumyaiḥ parityaktahiṃsairnākāri pīḍā svagaṇe pare vā bhūtaiḥ+asaumyaiḥ→bhūtairasaumyaiḥ · yadrājaśāstraṃ bhṛguraṅgirā vā na cakratur vaṃśakarāvṛṣī tau bhṛguḥ+aṅgirāḥ→bhṛguraṅgirā · yacca dvijatvaṃ kuśiko na lebhe tadgādhinaḥ sūnur avāpa rājan sūnur+avāpa
t a → d a	consonant / other	71	1.25	krameṇa garbhādabhiniḥsṛtaḥ san babhau cyutaḥ khādiva yonyajātaḥ garbhāt+abhiniḥsṛtaḥ→garbhādabhiniḥsṛtaḥ · snehādasau bhītipramodajanye dve vāridhāre mumuce narendraḥ snehāt+asau→snehādasau · icchedasau vai pṛthivīśriyaṃ cet nyāyena jitvā pṛthivīṃ samagrām icchet+asau→icchedasau · bhūyādayaṃ bhūmipatiryathokto yāyājjarāmetya vanāni ceti bhūyāt+ayam→bhūyādayaṃ
aḥ a → o '	visarga	69	1.21	bodhāya jāto 'smi jagaddhitārthamantyā bhavotpattiriyaṃ mameti jāto+'smi · sūryaḥ sa evābhyadhikaṃ cakāśe jajvāla saumyārcir anīrito 'gniḥ anīrito+'gniḥ · divyādbhutaṃ janma nirīkṣya tasya dhīro 'pi rājā bahukṣobhametaḥ dhīro+'pi · dīpaprabho 'yaṃ kanakojjvalāṅgaḥ sulakṣaṇairyaistu samanvito 'sti samanvito+'sti
m y → ṃ y	anusvāra / nasal	68	1.2	pūtāśca tā maṅgalakarma cakruḥ śivaṃ yayācuḥ śiśave suraughān śivaṃ+yayācuḥ · cikitsitaṃ yacca cakāra nātriḥ paścāttadātreya ṛṣirjagāda cikitsitaṃ+yat · ācāryakaṃ yogavidhau dvijānām aprāptam anyair janako jagāma ācāryakaṃ+yoga · prayojanaṃ yattu mamopayāne tanme śṛṇu prītimupehi ca tvam prayojanaṃ+yat
m j → ṃ j	anusvāra / nasal	66	1.16	divyādbhutaṃ janma nirīkṣya tasya dhīro 'pi rājā bahukṣobhametaḥ adbhutam→divyādbhutaṃ +janma · vālmīkirādau ca sasarja padyaṃ jagrantha yanna cyavano maharṣiḥ padyaṃ+jagrantha · taṃ brahmavid brahmavidaṃ jvalantaṃ brāhmyā śriyā caiva tapaḥśriyā ca vidam→brahmavidaṃ +jvalantaṃ · jagatyayaṃ mohatamo nihantuṃ jvaliṣyati jñānamayo hi sūryaḥ nihantuṃ+jvaliṣyati
m b → ṃ b	anusvāra / nasal	59	1.04	dhyānānukūlāṃ vijanāmiyeṣa tasyāṃ nivāsāya nṛpaṃ babhāṣe nṛpaṃ+babhāṣe · ādhārayan pāṇḍaramātapatraṃ bodhāya jepuḥ paramāśiṣaśca ātapatram→pāṇḍaramātapatraṃ +bodhāya · nidhirguṇānāṃ samaye sa gatāṃ buddharṣibhāvaṃ paramāṃ śriyaṃ vā gatāṃ+buddha · matān pṛthivyāṃ bahumānametaḥ rājeta śaileṣu yathā sumeruḥ pṛthivyāṃ+bahu
m h → ṃ h	anusvāra / nasal	56	0.98	dharmasya tasyāśravaṇādahaṃ hi manye vipattiṃ tridive 'pi vāsam aham→tasyāśravaṇādahaṃ +hi · ārṣeṇa mārgeṇa tu yāsyatīti cintāvidheyaṃ hṛdayaṃ cakāra vidheyam→cintāvidheyaṃ +hṛdayaṃ · aklībavidvacchuciraśmidhāraṃ hiraṇmayaṃ syandanamāruroha dhāram→aklībavidvacchuciraśmidhāraṃ +hiraṇmayaṃ · pītaṃ hyanenāpi payaḥ śiśutve kālena bhūyaḥ parisṛptamurvyām pītaṃ+hi
m ś → ṃ ś	anusvāra / nasal	54	0.95	priyaḥ śaraccandra iva prajānāṃ śuddhodano nāma babhūva rājā prajānāṃ+śuddhodano · loke hi sarvāśca vinā prayāsaṃ rujo narāṇāṃ śamayāṃbabhūvuḥ narāṇāṃ+śamayāṃbabhūvuḥ · nidhirguṇānāṃ samaye sa gatāṃ buddharṣibhāvaṃ paramāṃ śriyaṃ vā paramāṃ+śriyaṃ · yathā hiraṇyaṃ śuci dhātumadhye merurgirīṇāṃ sarasāṃ samudraḥ hiraṇyaṃ+śuci
ḥ v → Ø v	visarga	53	0.93	tataḥ prasannaśca babhūva puṣyastasyāśca devyā vratasaṃskṛtāyāḥ devyā+vrata · vātā vavuḥ sparśasukhā manojñā divyāni vāsāṃsyavapātayantaḥ vātā+vavuḥ · mokṣāya cedvā vanameva gacchet tattvena samyak sa vijitya sarvān sa+vijitya · yadrājaśāstraṃ bhṛguraṅgirā vā na cakratur vaṃśakarāvṛṣī tau aṅgirāḥ→bhṛguraṅgirā +vā
aḥ m → o m	visarga	48	0.84	prāpyeva nāthaṃ khalu nītimantam eko na māro mudamāpa loke māro+mudam · vihāya cintāṃ bhava śāntacitto modasva vaṃśastava vṛddhibhāgī cittaḥ→śāntacitto +modasva · khyātāni karmāṇi yaśo matiśca pūrva na bhūtāni bhavanti paścāt yaśo+matiḥ · vālmīkirādau ca sasarja padyaṃ jagrantha yanna cyavano maharṣiḥ cyavano+mahā
a i → e	vowel coalescence	47	0.83	tasyendrakalpasya babhūva patnī dīptyā narendrasya samaprabhāvā tasya+indra→tasyendrakalpasya · prāggarbhadhānnān manujendrapatnī sitaṃ dadarśa dviparājamekam manuja+indra→manujendrapatnī · bodhāya jāto 'smi jagaddhitārthamantyā bhavotpattiriyaṃ mameti mama+iti→mameti · prāpyeva nāthaṃ khalu nītimantam eko na māro mudamāpa loke prāpya+iva→prāpyeva
m bh → ṃ bh	anusvāra / nasal	45	0.79	sa hi svagātraprabhayojjvalantyā dīpaprabhāṃ bhāskaravanmumoṣa prabhām→dīpaprabhāṃ +bhāskara · vihāya cintāṃ bhava śāntacitto modasva vaṃśastava vṛddhibhāgī cintāṃ+bhava · lokasya netā tava putrabhūtaḥ duḥkhārditānāṃ bhuvi eṣa trātā arditānām→duḥkhārditānāṃ +bhuvi · yadrājaśāstraṃ bhṛguraṅgirā vā na cakratur vaṃśakarāvṛṣī tau śāstram→yadrājaśāstraṃ +bhṛguḥ
m d → ṃ d	anusvāra / nasal	44	0.77	tataśca vidyeva samādhiyuktā garbhaṃ dadhe pāpavivarjitā sā garbhaṃ+dadhe · prāggarbhadhānnān manujendrapatnī sitaṃ dadarśa dviparājamekam sitaṃ+dadarśa · sārasvataścāpi jagāda naṣṭaṃ vedaṃ punaryaṃ dadṛśurna pūrve yam→punaryaṃ +dadṛśuḥ · dhanyo 'smyanugrāhyamidaṃ kulaṃ me yanmāṃ didṛkṣurbhagavānupetaḥ mām→yanmāṃ +didṛkṣuḥ
aḥ y → o y	visarga	42	0.74	śamepsavo ye bhuvi santi sattvāḥ putraṃ vinecchanti guṇaṃ na kaṃcit īpsavaḥ→śamepsavo +ye · velāṃ samudre sagaraśca dadhre nekṣvākavo yāṃ prathamaṃ babandhuḥ ikṣvākavaḥ→nekṣvākavo +yāṃ · bhūyādayaṃ bhūmipatiryathokto yāyājjarāmetya vanāni ceti uktaḥ→bhūmipatiryathokto +yāyāt · dīnairmanuṣyairanugamyamāno yo bhūṣitaścāpyavarudyate ca anugamyamānaḥ→dīnairmanuṣyairanugamyamāno +yo
ḥ a → ḥ '	visarga	39	0.69	tathātidīpto 'pi nirīkṣyamāṇo jahāra cakṣūṃṣi yathā śaśāṅkaḥ dīptaḥ+'pi · babhūva pakṣmāntavicañcitāśrur niśvasya caiva tridivonmukho 'bhūt unmukhaḥ+'bhūt · kiṃ kevalo 'syaiva janasya dharmaḥ sarvaprajānāmayamīdṛśo 'ntaḥ īdṛśaḥ+'ntaḥ · babhramurdarśayantyo 'sya śroṇīstanvaṃśukāvṛtāḥ darśayatyaḥ+'sya
m g → ṃ g	anusvāra / nasal	38	0.67	śramaṃ na lebhe na śucaṃ na māyāṃ gantuṃ vanaṃ sā nibhṛtaṃ cakāṅkṣa māyāṃ+gantuṃ · gatiṃ gurutvājjagṛhurviśālāḥ śroṇīrathāḥ pīnapayodharāśca gatiṃ+guru · evaṃ gate sūta nivartayāśvān śīghraṃ gṛhāṇyeva bhavānprayātu evaṃ+gate · evaṃ gate sūta nivartayāśvān śīghraṃ gṛhāṇyeva bhavānprayātu śīghraṃ+gṛhāni
aḥ h → o h	visarga	38	0.67	kālo hi me yātumayaṃ ca jāto jātikṣayasyāsulabhasya boddhā kālo+hi · jagatyayaṃ mohatamo nihantuṃ jvaliṣyati jñānamayo hi sūryaḥ mayaḥ→jñānamayo +hi · evaṃ hi rogaiḥ paripīḍyamāno rujāturo harṣamupaiti lokaḥ āturaḥ→rujāturo +harṣam · idaṃ navavadhūnāṃ vo hrīnikuñcitacakṣuṣām vo+hrī
ḥ v → r v	visarga	36	0.63	devā nanandurvigate 'pi rāge magnasya duḥkhe jagato hitāya nananduḥ+vigate→nanandurvigate · diśaḥ prasedurvimale nirabhre vihāyase dundubhayo nineduḥ praseduḥ+vimale→prasedurvimale · bhūpeṣu rājeta yathā prakāśaḥ graheṣu sarveṣu ravervibhāti raveḥ+vibhāti→ravervibhāti · yadrājaśāstraṃ bhṛguraṅgirā vā na cakratur vaṃśakarāvṛṣī tau cakratur+vaṃśakarau
u a → v a	vowel coalescence	35	0.62	aikṣvāka ikṣvākusamaprabhāvaḥ śākyeṣvaśakyeṣu viśuddhavṛttaḥ śākyeṣu+aśakyeṣu→śākyeṣvaśakyeṣu · kalpeṣvanekeṣu ca bhāvitātmā yaḥ samprajānan suṣuve na mūḍhaḥ kalpeṣu+anekeṣu→kalpeṣvanekeṣu · mahoragā dharmaviśeṣatarṣād buddheṣvatīteṣu kṛtādhikārāḥ buddheṣu+atīteṣu→buddheṣvatīteṣu · tvatputra eṣo 'sti kulapradīpaḥ nṛtyotsavaṃ tvadya vidhehi rājan tu+adya→tvadya
m r → ṃ r	anusvāra / nasal	35	0.62	loke hi sarvāśca vinā prayāsaṃ rujo narāṇāṃ śamayāṃbabhūvuḥ prayāsaṃ+rujo · sorṇabhruvaṃ vāraṇavastikośaṃ savismayaṃ rājasutaṃ dadarśa vismayam→savismayaṃ +rāja · tataḥ samutsārya pareṇa sāmnā śobhāṃ parāṃ rājapathasya cakruḥ parāṃ+rāja · dṛṣṭvā ca taṃ rājasutaṃ striyastā jājvalyamānaṃ vapuṣā śriyā ca taṃ+rāja
ḥ n → r n	visarga	35	0.62	prāpurna pūrve munayo nṛpāśca rājñeti pṛṣṭā jagadur dvijāstam prāpuḥ+na→prāpurna · sārasvataścāpi jagāda naṣṭaṃ vedaṃ punaryaṃ dadṛśurna pūrve dadṛśuḥ+na→dadṛśurna · ityetadevaṃ vacanaṃ niśamya praharṣasaṃbhrāntagatir narendraḥ gatiḥ→praharṣasaṃbhrāntagatir +narendraḥ · iti buddhacarite mahākāvye bhagavatprasūtir nāma prathamaḥ sargaḥ bhagavatprasūtir+nāma
s s → ḥ s	consonant / other	35	0.62	śrutvā tataḥ strījanavallabhānāṃ manojñabhāvaṃ purakānanānām tataḥ+strī · tataḥ samutsārya pareṇa sāmnā śobhāṃ parāṃ rājapathasya cakruḥ tataḥ+samutsārya · tataḥ sa jāmbūnadabhāṇḍabhṛdbhir yuktaṃ caturbhirnibhṛtaisturaṅgaiḥ tataḥ+sa · kimeṣa doṣo bhavitā mamāpītyasmai tataḥ sārathirabhyuvāca tataḥ+sārathiḥ
e a → e '	vowel coalescence	34	0.6	devā nanandurvigate 'pi rāge magnasya duḥkhe jagato hitāya vigate+'pi · dharmasya tasyāśravaṇādahaṃ hi manye vipattiṃ tridive 'pi vāsam tridive+'pi · iti bruvāṇe 'pi narādhipātmaje nivartayāmāsa sa naiva taṃ ratham bruvāṇe+'pi · viniśaśvāsa karṇe 'sya rahasyaṃ śrūyatāmiti karṇe+'sya
ḥ e → Ø e	visarga	33	0.58	sūryaḥ sa evābhyadhikaṃ cakāśe jajvāla saumyārcir anīrito 'gniḥ sa+eva · tvatputra eṣo 'sti kulapradīpaḥ nṛtyotsavaṃ tvadya vidhehi rājan putraḥ→tvatputra +eṣo · ka eṣa bhoḥ sūta naro 'bhyupetaḥ keśaiḥ sitairyaṣṭiviṣaktahastaḥ ka+eṣa · ambeti vācaṃ karuṇaṃ bruvāṇaḥ paraṃ samāśritya naraḥ ka eṣaḥ ka+eṣaḥ
ḥ m → r m	visarga	31	0.55	śarīrasaṃsparśasukhāntarāya nipetaturmūrdhani tasya saumye nipetatuḥ+mūrdhani→nipetaturmūrdhani · svair mohapāśaiḥ pariveṣṭitasya duḥkhābhibhūtasya nirāśrayasya svair+moha · nṛpatirapi jagāma paurasaṃghair divam amarair maghavān ivārcyamānaḥ amarair+maghavān · strīṇāṃ virejurmukhapaṅkajāni saktāni harmyeṣviva paṅkajāni virejuḥ+mukha→virejurmukhapaṅkajāni
s p → ḥ p	consonant / other	30	0.53	tataḥ prasannaśca babhūva puṣyastasyāśca devyā vratasaṃskṛtāyāḥ tataḥ+prasannaḥ · viveśa dhīro vanasaṃjñayeva tapaḥprakarṣācca jarāśrayācca tapas+prakarṣāt→tapaḥprakarṣācca · puramatha purataḥ praveśya patnīṃ sthavirajanānugatāmapatyanāthām purataḥ+praveśya · bahiḥprayāṇāya cakāra buddhimantargṛhe nāga ivāvaruddhaḥ bahis+prayāṇāya→bahiḥprayāṇāya
ḥ n → Ø n	visarga	30	0.53	devā nanandurvigate 'pi rāge magnasya duḥkhe jagato hitāya devā+nananduḥ · ūrdhvonmukhāścainamudīkṣamāṇā narā babhur dyām iva gantukāmāḥ udīkṣamāṇāḥ→ūrdhvonmukhāścainamudīkṣamāṇā +narā · tato nivṛttaḥ sa nivṛttaharṣaḥ pradhyānayuktaḥ praviveśa veśma sa+nivṛtta · iti praṇetuḥ sa niśamya vākyaṃ saṃcukṣubhe kiṃciduvāca cainam sa+niśamya
t v → d v	consonant / other	29	0.51	śrīmadvitāne kanakojjvalāṅge vaiḍūryapāde śayane śayānam śrīmat+vitāne→śrīmadvitāne · bahuvidhamanukampayā sa sādhuḥ priyasutavad viniyojayāṃcakāra vat→priyasutavad +viniyojayāṃcakāra · śrīmatsamantānnagaraṃ babhāse viyadvimānairiva sāpsarobhiḥ viyat+vimānaiḥ→viyadvimānairiva · vimānavatsa kamalacārudīrghikaṃ dadarśa tadvanamiva nandanaṃ vanam tat+vanam→tadvanamiva
ḥ i → r i	visarga	29	0.51	yasya prasūtau girirājakīlā vātāhatā nauriva bhūścacāla nauḥ+iva→nauriva · nāśaḥ smṛtīnāṃ ripurindriyāṇāmeṣā jarā nāma yayaiṣa bhagnaḥ ripuḥ+indriyāṇām→ripurindriyāṇāmeṣā · varāpsarovṛtamalakādhipālayaṃ navavrato muniriva vighnakātaraḥ muniḥ+iva→muniriva · asaṃśayaṃ mṛtyuriti prajānato narasya rāgo hṛdi yasya jāyate mṛtyuḥ+iti→mṛtyuriti
ā i → e	vowel coalescence	28	0.49	padmeva lakṣmīḥ pṛthivīva dhīrā māyeti nāmnānupameva māyā padmā+iva→padmeva · padmeva lakṣmīḥ pṛthivīva dhīrā māyeti nāmnānupameva māyā māyā+iti→māyeti · tataśca vidyeva samādhiyuktā garbhaṃ dadhe pāpavivarjitā sā vidyā+iva→vidyeva · śamepsavo ye bhuvi santi sattvāḥ putraṃ vinecchanti guṇaṃ na kaṃcit vinā+icchanti→vinecchanti
t m → n m	consonant / other	27	0.47	ūroryathaurvasya pṛthośca hastānmāndhāturindrapratimasya mūrdhnaḥ hastāt+māndhātuḥ→hastānmāndhāturindrapratimasya · dhanyo 'smyanugrāhyamidaṃ kulaṃ me yanmāṃ didṛkṣurbhagavānupetaḥ yat+mām→yanmāṃ · mā bhūnmatiste nṛpa kācidanyā niḥsaṃśayaṃ tadyadavocamasmi bhūt+matiḥ→bhūnmatiste · tanmā kṛthāḥ śokamimaṃ prati tvamasminsa śocyo 'sti manuṣyaloke tat+mā→tanmā
t c → c c	consonant / other	26	0.46	cikitsitaṃ yacca cakāra nātriḥ paścāttadātreya ṛṣirjagāda yat+ca→yacca · yacca dvijatvaṃ kuśiko na lebhe tadgādhinaḥ sūnur avāpa rājan yat+ca→yacca · etacca tadyena nṛparṣayaste dharmeṇa sūkṣmeṇa dhanānyavāpya etat+ca→etacca · bhraṣṭasya tasmācca guṇādato me dhyānāni labdhvāpy akṛtārthataiva tasmāt+ca→tasmācca
