rule	category	count	pct	examples
m t → ṃ t	anusvāra / nasal	18	1.34	ṛcāṃ tvaḥ poṣam āste pupuṣvān gāyatraṃ tvo gāyati śakvarīṣu ṛcāṃ+tvaḥ · ṛcāṃ tvaḥ poṣam āste pupuṣvān gāyatraṃ tvo gāyati śakvarīṣu gāyatraṃ+tvo · tad yad ābhir vṛtram aśakaddhantuṃ tacchakvarīṇāṃ śakvarītvam hantum→aśakaddhantuṃ +tat · dṛṣṭavyayaṃ tu bhavati vyayam→dṛṣṭavyayaṃ +tu
aḥ v → o v	visarga	17	1.26	puruṣavidyānityatvāt karmasampattir mantro vede mantro+vede · varo varayitavyo bhavati varo+varayitavyo · vīro vīrayatyamitrān vīro+vīrayati · veter vā syād gatikarmaṇo vīrayater vā karmaṇaḥ→gatikarmaṇo +vīrayater
ḥ t → s t	visarga	17	1.26	purastād upācāras tasya yat pratiṣedhati upācāras+tasya · upariṣṭād upācārastasya yenopamimīte upācāraḥ+tasya→upācārastasya · na nūnam asti no śvaḥ kastadveda yadadbhutam kaḥ+tat→kastadveda · kastadveda yadadbhutam kaḥ+tat→kastadveda
ḥ c → ś c	visarga	16	1.19	śāstrakṛto yogaśca yogaḥ+ca→yogaśca · ācāryaś cid idaṃ brūyād ācāryaś+cid · devebhyaśca pitṛbhya ā devebhyaḥ+ca→devebhyaśca · āśvinaṃ ca paryāyāś ceti paryāyāś+ca
ḥ e → Ø e	visarga	16	1.19	ato 'nye bhāvavikārā eteṣām eva vikārā bhavantīti ha smāha vikārāḥ→bhāvavikārā +eteṣām · tad ya eṣu padārthaḥ prāhurime taṃ nāmākhyātayor arthavikaraṇam ya+eṣu · athāpyukāra etasminn evārtha uttareṇa ukāraḥ→athāpyukāra +etasminn · sa indra etya paridevayāṃcakre indra+etya
m c → ṃ c	anusvāra / nasal	16	1.19	iveti bhāṣāyāṃ ca bhāṣāyāṃ+ca · anvadhyāyaṃ ca anvadhyāyaṃ+ca · ahaṃ ca tvaṃ ca vṛtrahan tvaṃ+ca · cittaṃ cetateḥ cittaṃ+cetateḥ
a e → ai	vowel coalescence	15	1.11	tatraitan nāmākhyātayor lakṣaṇaṃ pradiśanti tatra+etat→tatraitan · na kilaivam kila+evam→kilaivam · nanu kilaivam kila+evam→kilaivam · tatraivaṃ sthūṇā daraśayā vā saṃjanī ca syāt tatra+evam→tatraivaṃ
ā u → o	vowel coalescence	15	1.11	yatho hi nu vā etat tad yatra svarasaṃskārau samarthau prādeśikena vikāreṇānvitau syātāṃ sarvaṃ prādeśikam ity evaṃ saty anupālambha eṣa bhavati yathā+u→yatho · yatho etad yaḥ kaś ca tat karma kuryāt sarvaṃ tat sattvaṃ tathācakṣīrann iti paśyāmaḥ samānakarmaṇāṃ nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā takṣā parivrājako jīvano bhūmija iti yathā+u→yatho · yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti yathā+u→yatho · yatho etanniṣpanne 'bhivyāhāre 'bhivicārayantīti bhavati hi niṣpanne 'bhivyāhāre yogaparīṣṭiḥ yathā+u→yatho
u a → v a	vowel coalescence	14	1.04	atha nipātā uccāvaceṣvartheṣu nipatanti uccāvaceṣu+artheṣu→uccāvaceṣvartheṣu · atha yasyāgamād arthapṛthaktvam aha vijñāyate na tvauddeśikam iva vigraheṇa pṛthaktvāt sa karmopasaṃgrahaḥ tu+auddeśikam→tvauddeśikam · ayam ahedaṃ karotvayam idam karotu+ayam→karotvayam · akṣaṇvantaḥ karṇavantaḥ sakhāyo manojaveṣv asamā babhūvuḥ javeṣu→manojaveṣv +a
e i → a i	vowel coalescence	13	0.96	te nigantava eva santo nigamanān nighaṇṭava ucyanta ityaupamanyavaḥ ucyanta+iti · jāyata iti pūrvabhāvasyādim ācaṣṭe jāyata+iti · vipariṇamata ity apracyavamānasya tattvād vikāram vipariṇamata+ity · vardhata iti svāṅgābhyuccayaṃ sāṃyaugikānāṃ vārthānām vardhata+iti
t e → d e	consonant / other	13	0.96	api vā hananād eva syuḥ hananād+eva · śaśvad evam śaśvad+evam · tasmād ete vyaktatare iva bhavataḥ tasmād+ete · tad etan nopapadyate tad+etan
t y → d y	consonant / other	13	0.96	tad yāni catvāri padajātāni nāmākhyāte copasarganipātāśca tānīmāni bhavanti tad+yāni · tad yatrobhe bhāvapradhāne bhavataḥ pūrvāparībhūtaṃ bhāvam ākhyātenācaṣṭe tad+yatra · tad ya eṣu padārthaḥ prāhurime taṃ nāmākhyātayor arthavikaraṇam tad+ya · tad yad ābhir vṛtram aśakaddhantuṃ tacchakvarīṇāṃ śakvarītvam tad+yad
ḥ a → r a	visarga	13	0.96	gaur aśvaḥ puruṣo hastīti gaur+aśvaḥ · tad ya eṣu padārthaḥ prāhurime taṃ nāmākhyātayor arthavikaraṇam ākhyātayoḥ→nāmākhyātayor +artha · adhvaryur adhvarayuḥ adhvaryur+adhvara · saṃvijñātāni tāni yathā gaur aśvaḥ puruṣo hastīti gaur+aśvaḥ
t v → d v	consonant / other	12	0.89	yad vā samāhṛtā bhavanti yad+vā · vipariṇamata ity apracyavamānasya tattvād vikāram tattvād+vikāram · śikṣā stotṛbhyo māti dhagbhago no bṛhad vadema vidathe suvīrāḥ bṛhad+vadema · bṛhad vadema sve vedane bṛhad+vadema
ā i → e	vowel coalescence	12	0.89	veti vicāraṇārthe vā+iti→veti · hantāhaṃ pṛthivīm imāṃ ni dadhānīha veha vā vā+iha→veha · mṛṣeme vadanti satyam u te vadantīti mṛṣā+ime→mṛṣeme · meti pratiṣedhe mā+iti→meti
aḥ a → o '	visarga	12	0.89	bhago no 'stu no+'stu · ivo 'pi dṛśyate ivo+'pi · eka eva rudro 'vatasthe na dvitīyaḥ rudro+'vatasthe · sthāṇur ayaṃ bhārahāraḥ kilābhūd adhītya vedaṃ na vijānāti yo 'rtham yo+'rtham
u e → yatho e	vowel coalescence	12	0.89	yatho etad yaḥ kaś ca tat karma kuryāt sarvaṃ tat sattvaṃ tathācakṣīrann iti paśyāmaḥ samānakarmaṇāṃ nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā takṣā parivrājako jīvano bhūmija iti u→yatho +etad · yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti u→yatho +etad · yatho etanniṣpanne 'bhivyāhāre 'bhivicārayantīti bhavati hi niṣpanne 'bhivyāhāre yogaparīṣṭiḥ u→yatho +etat · yatho etat padebhyaḥ padetarārdhānt saṃcaskāreti yo 'nanvite 'rthe saṃcaskāra sa tena garhyaḥ u→yatho +etat
ḥ v → Ø v	visarga	11	0.82	sa vyākhyātavyaḥ sa+vyākhyātavyaḥ · vayāḥ śākhā veteḥ śākhā+veteḥ · vīravantaḥ kalyāṇavīrā vā vīrāḥ→kalyāṇavīrā +vā · niṣṭvaktrāsaś cid in naro bhūritokā vṛkād iva tokāḥ→bhūritokā +vṛkād
t i → d i	consonant / other	11	0.82	cid ityeṣo 'nekakarmā cid+iti · ācāryaś cid idaṃ brūyād cid+idaṃ · śaśvad iti vicikitsārthīyo bhāṣāyām śaśvad+iti · nūnaṃ sā te prati varaṃ jaritre duhīyad indra dakṣiṇā maghonī duhīyad+indra
ḥ u → Ø u	visarga	10	0.74	te nigantava eva santo nigamanān nighaṇṭava ucyanta ityaupamanyavaḥ nighaṇṭava+ucyanta · na nirbaddhā upasargā arthān nirāhuriti śākaṭāyanaḥ nirbaddhā+upasargā · atha nipātā uccāvaceṣvartheṣu nipatanti nipātā+uccāvaceṣu · teṣām ete catvāra upamārthe bhavanti catvāra+upamā
i u → y u	vowel coalescence	10	0.74	upa ityupajanam iti+upajanam→ityupajanam · apyupamārthe api+upamā→apyupamārthe · ityupamārthīyaḥ iti+upamā→ityupamārthīyaḥ · ityupamārthe iti+upamā→ityupamārthe
ḥ n → r n	visarga	10	0.74	agastya indrāya havir nirūpya marudbhyaḥ saṃpraditsāṃcakāra havir+nirūpya · śacīr madanta uta dakṣiṇābhir nej jihmāyantyo narakaṃ patāma dakṣiṇābhir+na · krīḍantau putrair naptṛbhiḥ putrair+naptṛbhiḥ · uta tvaṃ sakhye sthirapītam āhur nainaṃ hinvanty api vājineṣu āhur+na
aḥ a → o a	visarga	10	0.74	pra sīm ādityo asṛjat ādityo+asṛjat · yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti kṛto+apy · yatho etat padebhyaḥ padetarārdhānt saṃcaskāreti yo 'nanvite 'rthe saṃcaskāra sa tena garhyaḥ yo+an · yo 'rthajña it sakalaṃ bhadram aśnute nākam eti jñānavidhūtapāpmā yo+artha
aḥ g → o g	visarga	9	0.67	ṛcāṃ tvaḥ poṣam āste pupuṣvān gāyatraṃ tvo gāyati śakvarīṣu tvo+gāyati · gāyatram eko gāyati śakvarīṣu eko+gāyati · tam id vardhan tu no giraḥ no+giraḥ · taṃ vardhayantu no giraḥ stutayaḥ no+giraḥ
t n → n n	consonant / other	8	0.59	te nigantava eva santo nigamanān nighaṇṭava ucyanta ityaupamanyavaḥ nigamanān+nighaṇṭava · tad etan nopapadyate etan+na · yatho etanniṣpanne 'bhivyāhāre 'bhivicārayantīti bhavati hi niṣpanne 'bhivyāhāre yogaparīṣṭiḥ etat+niṣpanne→etanniṣpanne · yatho etad aparasmād bhāvāt pūrvasya pradeśo nopapadyata iti paśyāmaḥ pūrvotpannānāṃ sattvānām aparasmād bhāvān nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā bilvādo lambacūḍaka iti bhāvān+nāmadheya
ḥ a → Ø a	visarga	8	0.59	na nirbaddhā upasargā arthān nirāhuriti śākaṭāyanaḥ upasargā+arthān · āsyadaghnā apare daghnāḥ→āsyadaghnā +apare · upakakṣadaghnā apare daghnāḥ→upakakṣadaghnā +apare · asaṃkhyātā sahasrāṇi ye rudrā adhi bhūmyām rudrā+adhi
t u → d u	consonant / other	8	0.59	purastād upācāras tasya yat pratiṣedhati purastād+upācāras · upariṣṭād upācārastasya yenopamimīte upariṣṭād+upācāraḥ · tad u tad+u · tad upariṣṭād vyākhyāsyāmaḥ tad+upariṣṭād
m k → ṃ k	anusvāra / nasal	8	0.59	ayam ahedaṃ karotvayam idam idam→ahedaṃ +karotu · evaṃ kileti evaṃ+kila · adhvaraṃ kāmayata iti vā adhvaraṃ+kāmayata · kṣīraṃ kṣarateḥ kṣīraṃ+kṣarateḥ
m ś → ṃ ś	anusvāra / nasal	8	0.59	evaṃ śaśvat evaṃ+śaśvat · tad yad ābhir vṛtram aśakaddhantuṃ tacchakvarīṇāṃ śakvarītvam śakvarīṇām→tacchakvarīṇāṃ +śakvarī · śiśiraṃ jīvanāya śiśiraṃ śṛṇāteḥ śamnāter vā śiśiraṃ+śṛṇāteḥ · adhenvā carati māyayaiṣa vācaṃ śuśruvāṁ aphalām apuṣpām vācaṃ+śuśruvāṁ
ā e → ai	vowel coalescence	8	0.59	yathā cāpi pratītārthāni syus tathaināny ācakṣīran tathā+enāni→tathaināny · yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti tathā+enāni→tathaināny · saiṣā puruṣagarhā na śāstragarheti sā+eṣā→saiṣā · svadhite mainaṃ hiṃsīḥ mā+enam→mainaṃ
ḥ ā → Ø ā	visarga	7	0.52	ācārya ācāraṃ grāhayati ācārya+ācāraṃ · devebhyaśca pitṛbhya ā pitṛbhya+ā · vi sīm ataḥ suruco vena āvaḥ vena+āvaḥ · suruca ādityaraśmayaḥ rucaḥ→suruca +āditya
aḥ y → o y	visarga	6	0.45	śāstrakṛto yogaśca kṛtaḥ→śāstrakṛto +yogaḥ · niyatavāco yuktayo niyatānupūrvyā bhavanti vācaḥ→niyatavāco +yuktayo · yatho etan niyatavāco yuktayo niyatānupūrvyā bhavantīti laukikeṣv apy etat vācaḥ→niyatavāco +yuktayo · yatho etad avispaṣṭārthā bhavantīti naiṣa sthāṇor aparādho yad enam andho na paśyati aparādho+yad
t d → d d	consonant / other	6	0.45	teṣāṃ manuṣyavad devatābhidhānam vat→manuṣyavad +devatā · dāśater vā syāddānakarmaṇaḥ syāt+dāna→syāddānakarmaṇaḥ · tad yāni nāmāni prādhānyastutīnāṃ devatānāṃ tad daivatam ity ācakṣate tad+daivatam · tad yatra svarād anantarāntasthāntardhātur bhavati tad dviprakṛtīnāṃ sthānam iti pradiśanti tad+dvi
e u → a u	vowel coalescence	6	0.45	ta upekṣitavyāḥ ta+upekṣitavyāḥ · athāpyukāra etasminn evārtha uttareṇa arthe→evārtha +uttareṇa · brahmā tvo vadati jātavidyāṃ yajñasya mātrāṃ vimimīta u tvaḥ vimimīta+u · śacīr madanta uta dakṣiṇābhir nej jihmāyantyo narakaṃ patāma madanta+uta
m d → ṃ d	anusvāra / nasal	6	0.45	nendraṃ devam amaṃsata indram→nendraṃ +devam · daghnaṃ daghyateḥ sravatikarmaṇaḥ daghnaṃ+daghyateḥ · naighaṇṭukam idaṃ devatānāma idaṃ+devatā · tad yāni nāmāni prādhānyastutīnāṃ devatānāṃ tad daivatam ity ācakṣate stutīnām→prādhānyastutīnāṃ +devatānāṃ
m h → ṃ h	anusvāra / nasal	6	0.45	idaṃ ha kariṣyatīdaṃ na kariṣyatīti idaṃ+ha · idaṃ hi kariṣyatīti hetvapadeśe idaṃ+hi · kathaṃ hi kariṣyati kathaṃ+hi · kathaṃ hi vyākariṣyati kathaṃ+hi
ḥ d → r d	visarga	6	0.45	maṃhater dānakarmaṇaḥ maṃhater+dāna · digghastaprakṛtir dakṣiṇo hastaḥ prakṛtiḥ→digghastaprakṛtir +dakṣiṇo · yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti vratatir+damūnā · aditir dyaur aditir antarikṣam aditir+dyaur
ḥ u → r u	visarga	6	0.45	dakṣater utsāhakarmaṇaḥ dakṣater+utsāha · api vādhīyāne yurupabandhaḥ yuḥ+upabandhaḥ→yurupabandhaḥ · syatir upasṛṣṭo vimocane syatir+upasṛṣṭo · jyāpi gaur ucyate gaur+ucyate
m y → ṃ y	anusvāra / nasal	6	0.45	brahmā tvo vadati jātavidyāṃ yajñasya mātrāṃ vimimīta u tvaḥ vidyām→jātavidyāṃ +yajñasya · adhvaraṃ yunakti adhvaraṃ+yunakti · yatho etad yaḥ kaś ca tat karma kuryāt sarvaṃ tat sattvaṃ tathācakṣīrann iti paśyāmaḥ samānakarmaṇāṃ nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā takṣā parivrājako jīvano bhūmija iti ekeṣām→naikeṣāṃ +yathā · yatho etad aparasmād bhāvāt pūrvasya pradeśo nopapadyata iti paśyāmaḥ pūrvotpannānāṃ sattvānām aparasmād bhāvān nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā bilvādo lambacūḍaka iti ekeṣām→naikeṣāṃ +yathā
d s → t s	consonant / other	6	0.45	na cet surāṃ pibantīti cet+surāṃ · atha cet sarvāṇy ākhyātajāni nāmāni syur yaḥ kaś ca tat karma kuryāt sarvaṃ tat sattvaṃ tathācakṣīran cet+sarvāṇy · athāpi cet sarvāṇy ākhyātajāni nāmāni syur yāvadbhir bhāvaiḥ samprayujyeta tāvadbhyo nāmadheyapratilambhaḥ syāt cet+sarvāṇy · yo 'rthajña it sakalaṃ bhadram aśnute nākam eti jñānavidhūtapāpmā it+sakalaṃ
t bh → d bh	consonant / other	6	0.45	aparasmād bhāvāt pūrvasya pradeśo nopapadyata iti aparasmād+bhāvāt · yatho etad aparasmād bhāvāt pūrvasya pradeśo nopapadyata iti paśyāmaḥ pūrvotpannānāṃ sattvānām aparasmād bhāvān nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā bilvādo lambacūḍaka iti aparasmād+bhāvāt · yatho etad aparasmād bhāvāt pūrvasya pradeśo nopapadyata iti paśyāmaḥ pūrvotpannānāṃ sattvānām aparasmād bhāvān nāmadheyapratilambham ekeṣāṃ naikeṣāṃ yathā bilvādo lambacūḍaka iti aparasmād+bhāvān · bhīmo bibhyaty asmād bhīṣmo 'py etasmād eva asmād+bhīṣmo
aḥ d → o d	visarga	6	0.45	yatho etad yathā cāpi pratītārthāni syus tathaināny ācakṣīrann iti santy alpaprayogāḥ kṛto apy aikapadikā yathā vratatir damūnā jāṭya āṭṇāro jāgarūko darvihomīti jāgarūko+darvi · daṃśo daśateḥ daṃśo+daśateḥ · daṇḍo dadater dhārayatikarmaṇaḥ daṇḍo+dadater · akrūro dadate maṇim ity abhibhāṣante akrūro+dadate
m m → ṃ m	anusvāra / nasal	5	0.37	upakramaprabhṛtyapavargaparyantaṃ mūrtaṃ sattvabhūtaṃ sattvanāmabhiḥ paryantam→upakramaprabhṛtyapavargaparyantaṃ +mūrtaṃ · teṣāṃ manuṣyavad devatābhidhānam teṣāṃ+manuṣya · taṃ manyeta pitaraṃ mātaraṃ ca tasmai na druhyet katamaccanāha taṃ+manyeta · taṃ manyeta pitaraṃ mātaraṃ ca tasmai na druhyet katamaccanāha pitaraṃ+mātaraṃ
aḥ h → o h	visarga	5	0.37	gaur aśvaḥ puruṣo hastīti puruṣo+hastī · digghastaprakṛtir dakṣiṇo hastaḥ dakṣiṇo+hastaḥ · hasto hanteḥ hasto+hanteḥ · hrado hrādateḥ śabdakarmaṇaḥ hrado+hrādateḥ
ī i → ī	vowel coalescence	5	0.37	gaur aśvaḥ puruṣo hastīti hastī+iti→hastīti · saṃvijñātāni tāni yathā gaur aśvaḥ puruṣo hastīti hastī+iti→hastīti · prathanāt pṛthivīty āhuḥ pṛthivī+iti→pṛthivīty · prathanāt pṛthivīty āhuḥ pṛthivī+iti→pṛthivīty
u i → v i	vowel coalescence	5	0.37	anviti sādṛśyāparabhāvam anu+iti→anviti · khalviti ca khalu+iti→khalviti · kam īm id v iti v+iti · tarkv iti tarkv+iti
d n → n n	consonant / other	5	0.37	niṣṭvaktrāsaś cid in naro bhūritokā vṛkād iva in+naro · atha cenna ced+na→cenna · tannidhānāt padam tad+nidhānāt→tannidhānāt · nānākarmāṇi cen nānānirvacanāni cen+nānā
ḥ bh → r bh	visarga	5	0.37	athāpi cet sarvāṇy ākhyātajāni nāmāni syur yāvadbhir bhāvaiḥ samprayujyeta tāvadbhyo nāmadheyapratilambhaḥ syāt yāvadbhir+bhāvaiḥ · athāpy antavyāpattir bhavati vyāpattiḥ→antavyāpattir +bhavati · tad yatra svarād anantarāntasthāntardhātur bhavati tad dviprakṛtīnāṃ sthānam iti pradiśanti dhātuḥ→anantarāntasthāntardhātur +bhavati · yathaiva te na guror bhojanīyās tathaiva tān na bhunakti śrutaṃ tat guror+bhojanīyās
