rule	category	count	pct	examples
i a → y a	vowel coalescence	100	1.86	dviṣāṃ vighātāya vidhātum icchato rahasy anujñām adhigamya bhūbhṛtaḥ rahasy+anujñām · nayaty ayugmacchadagandhir ārdratāṃ bhṛśaṃ nṛpopāyanadantināṃ madaḥ nayaty+ayugma · na saṃhatās tasya na bhedavṛttayaḥ priyāṇi vāñchanty asubhiḥ samīhitum vāñchanty+asubhiḥ · bhavādṛśeṣu pramadājanoditaṃ bhavaty adhikṣepa ivānuśāsanam bhavaty+adhikṣepa
ḥ i → Ø i	visarga	100	1.86	vasūni vāñchan na vaśī na manyunā svadharma ity eva nivṛttakāraṇaḥ svadharma+ity · sukhena labhyā dadhataḥ kṛṣīvalair akṛṣṭapacyā iva sasyasampadaḥ akṛṣṭapacyā+iva · bhavādṛśeṣu pramadājanoditaṃ bhavaty adhikṣepa ivānuśāsanam adhikṣepa+iva · praviśya hi ghnanti śaṭhās tathāvidhān asaṃvṛtāṅgān niśitā iveṣavaḥ niśitā+iva
m t → ṃ t	anusvāra / nasal	96	1.79	anārataṃ tena padeṣu lambhitā vibhajya samyag viniyogasatkriyām anārataṃ+tena · anekarājanyarathāśvasaṃkulaṃ tadīyam āsthānaniketanājiram saṃkulam→anekarājanyarathāśvasaṃkulaṃ +tadīyam · tad āśu kartuṃ tvayi jihmam udyate vidhīyatāṃ tatra vidheyam uttaram kartuṃ+tvayi · tad āśu kartuṃ tvayi jihmam udyate vidhīyatāṃ tatra vidheyam uttaram vidhīyatāṃ+tatra
t a → d a	consonant / other	95	1.77	kathāprasaṅgena janair udāhṛtād anusmṛtākhaṇḍalasūnuvikramaḥ udāhṛtād+anusmṛta · mahārathaḥ satyadhanasya mānasaṃ dunoti te kaccid ayaṃ vṛkodaraḥ kaccid+ayaṃ · puropanītaṃ nṛpa rāmaṇīyakaṃ dvijātiśeṣeṇa yad etad andhasā etad+andhasā · tad adya te vanyaphalāśinaḥ paraṃ paraiti kārśyaṃ yaśasā samaṃ vapuḥ tad+adya
m k → ṃ k	anusvāra / nasal	92	1.71	nisargadurbodham abodhaviklavāḥ kva bhūpatīnāṃ caritaṃ kva jantavaḥ caritaṃ+kva · na tena sajyaṃ kvacid udyataṃ dhanur na vā kṛtaṃ kopavijihmam ānanam sajyaṃ+kvacid · na tena sajyaṃ kvacid udyataṃ dhanur na vā kṛtaṃ kopavijihmam ānanam kṛtaṃ+kopa · na samayaparirakṣaṇaṃ kṣamaṃ te nikṛtipareṣu pareṣu bhūridhāmnaḥ parirakṣaṇam→samayaparirakṣaṇaṃ +kṣamaṃ
m d → ṃ d	anusvāra / nasal	76	1.42	sa varṇiliṅgī viditaḥ samāyayau yudhiṣṭhiraṃ dvaitavane vanecaraḥ yudhiṣṭhiraṃ+dvaitavane · sa saṃtataṃ darśayate gatasmayaḥ kṛtādhipatyām iva sādhu bandhutām saṃtataṃ+darśayate · udārakīrter udayaṃ dayāvataḥ praśāntabādhaṃ diśato 'bhirakṣayā udayaṃ+dayāvataḥ · udārakīrter udayaṃ dayāvataḥ praśāntabādhaṃ diśato 'bhirakṣayā bādham→praśāntabādhaṃ +diśato
ḥ i → r i	visarga	73	1.36	mahodayais tasya hitānubandhibhiḥ pratīyate dhātur ivehitaṃ phalaiḥ dhātur+iva · rarāja kīrṇākapiśāṃśujālaḥ śṛṅgāt sumeror iva tigmaraśmiḥ sumeror+iva · saṃdarśanaṃ lokaguror amogham amoghaṃ tavātmayoner iva kiṃ na dhatte ātmayoneḥ→tavātmayoner +iva · niyojayiṣyan vijayodaye taṃ tapaḥsamādhau munir ity uvāca munir+ity
ā a → ā	vowel coalescence	71	1.32	sadānukūleṣu hi kurvate ratiṃ nṛpeṣv amātyeṣu ca sarvasampadaḥ sadā+anukūleṣu→sadānukūleṣu · tathāpi jihmaḥ sa bhavajjigīṣayā tanoti śubhraṃ guṇasampadā yaśaḥ tathā+api→tathāpi · kriyāpavargeṣv anujīvisātkṛtāḥ kṛtajñatām asya vadanti sampadaḥ kriyā+apavargeṣu→kriyāpavargeṣv · tathāpi vaktuṃ vyavasāyayanti māṃ nirastanārīsamayā durādhayaḥ tathā+api→tathāpi
ḥ u → r u	visarga	69	1.28	phalanty upāyāḥ paribṛṃhitāyatīr upetya saṃgharṣam ivārthasampadaḥ āyatīḥ→paribṛṃhitāyatīr +upetya · udārakīrter udayaṃ dayāvataḥ praśāntabādhaṃ diśato 'bhirakṣayā kīrteḥ→udārakīrter +udayaṃ · svayaṃ pradugdhe 'sya guṇair upasnutā vasūpamānasya vasūni medinī guṇair+upasnutā · guṇānurāgeṇa śirobhir uhyate narādhipair mālyam ivāsya śāsanam śirobhir+uhyate
ḥ c → ś c	visarga	67	1.25	sakhīn iva prītiyujo 'nujīvinaḥ samānamānān suhṛdaś ca bandhubhiḥ suhṛdaś+ca · vitanvati kṣemam adevamātṛkāś cirāya tasmin kuravaś cakāsati kuravaś+cakāsati · vitanvati kṣemam adevamātṛkāś cirāya tasmin kuravaś cakāsati mātṛkāḥ→adevamātṛkāś +cirāya · mahībhujāṃ saccaritaiś caraiḥ kriyāḥ sa veda niḥśeṣam aśeṣitakriyaḥ caritaiḥ→saccaritaiś +caraiḥ
ḥ v → r v	visarga	65	1.21	katham etya matir viparyayaṃ kariṇī paṅkam ivāvasīdati matir+viparyayaṃ · madasiktamukhair mṛgādhipaḥ karibhir vartayati svayaṃ hataiḥ karibhir+vartayati · abhyarhitā bandhuṣu tulyarūpā vṛttir viśeṣeṇa tapodhanānām vṛttir+viśeṣeṇa · labhyā dharitrī tava vikrameṇa jyāyāṃś ca vīryāstrabalair vipakṣaḥ balaiḥ→vīryāstrabalair +vipakṣaḥ
m j → ṃ j	anusvāra / nasal	58	1.08	durodaracchadmajitāṃ samīhate nayena jetuṃ jagatīṃ suyodhanaḥ jetuṃ+jagatīṃ · adabhradarbhām adhiśayya sa sthalīṃ jahāsi nidrām aśivaiḥ śivārutaiḥ sthalīṃ+jahāsi · vihāya lakṣmīpatilakṣma kārmukaṃ jaṭādharaḥ sañ juhudhīha pāvakam kārmukaṃ+jaṭādharaḥ · apayānty acirān mahībhujāṃ jananirvādabhayād iva śriyaḥ mahībhujāṃ+jana
m bh → ṃ bh	anusvāra / nasal	56	1.04	nayaty ayugmacchadagandhir ārdratāṃ bhṛśaṃ nṛpopāyanadantināṃ madaḥ tām→ārdratāṃ +bhṛśaṃ · pralīnabhūpālam api sthirāyati praśāsad āvāridhi maṇḍalaṃ bhuvaḥ maṇḍalaṃ+bhuvaḥ · bhavādṛśeṣu pramadājanoditaṃ bhavaty adhikṣepa ivānuśāsanam uditam→pramadājanoditaṃ +bhavaty · vrajanti te mūḍhadhiyaḥ parābhavaṃ bhavanti māyāviṣu ye na māyinaḥ parābhavaṃ+bhavanti
m g → ṃ g	anusvāra / nasal	54	1.01	tathāpi jihmaḥ sa bhavajjigīṣayā tanoti śubhraṃ guṇasampadā yaśaḥ śubhraṃ+guṇa · vihitāṃ priyayā manaḥpriyām atha niścitya giraṃ garīyasīm giraṃ+garīyasīm · vidhuraṃ kim ataḥ paraṃ parair avagītāṃ gamite daśām imām avagītāṃ+gamite · vṛṇate hi vimṛśyakāriṇaṃ guṇalubdhāḥ svayam eva sampadaḥ kāriṇam→vimṛśyakāriṇaṃ +guṇa
m ś → ṃ ś	anusvāra / nasal	50	0.93	kathaṃ na manyur jvalayaty udīritaḥ śamītaruṃ śuṣkam ivāgnir ucchikhaḥ tarum→śamītaruṃ +śuṣkam · vidhisamayaniyogād dīptisaṃhārajihmaṃ śithilabalam agādhe magnam āpatpayodhau jihmam→dīptisaṃhārajihmaṃ +śithila · vidadhātu śamaṃ śivetarā ripunārīnayanāmbusantatiḥ śamaṃ+śivetarā · sa sadā phalaśālinīṃ kriyāṃ śaradaṃ loka ivādhitiṣṭhati kriyāṃ+śaradaṃ
ḥ v → Ø v	visarga	49	0.91	sa varṇiliṅgī viditaḥ samāyayau yudhiṣṭhiraṃ dvaitavane vanecaraḥ sa+varṇiliṅgī · anārataṃ tena padeṣu lambhitā vibhajya samyag viniyogasatkriyām lambhitā+vibhajya · mahībhujāṃ saccaritaiś caraiḥ kriyāḥ sa veda niḥśeṣam aśeṣitakriyaḥ sa+veda · sa valkavāsāṃsi tavādhunāharan karoti manyuṃ na kathaṃ dhanaṃjayaḥ sa+valka
e a → e '	vowel coalescence	47	0.88	guṇānurāgād iva sakhyam īyivān na bādhate 'sya trigaṇaḥ parasparam bādhate+'sya · gurūpadiṣṭena ripau sute 'pi vā nihanti daṇḍena sa dharmaviplavam sute+'pi · svayaṃ pradugdhe 'sya guṇair upasnutā vasūpamānasya vasūni medinī pradugdhe+'sya · itīrayitvā giram āttasatkriye gate 'tha patyau vanasaṃnivāsinām gate+'tha
a i → e	vowel coalescence	47	0.88	praviśya hi ghnanti śaṭhās tathāvidhān asaṃvṛtāṅgān niśitā iveṣavaḥ iva+iṣavaḥ→iveṣavaḥ · kva cirāya parigrahaḥ śriyāṃ kva ca duṣṭendriyavājivaśyatā duṣṭa+indriya→duṣṭendriyavājivaśyatā · śaradabhracalāś calendriyair asurakṣā hi bahucchalāḥ śriyaḥ cala+indriyaiḥ→calendriyair · ity uktavantaṃ vraja sādhayeti pramāṇayan vākyam ajātaśatroḥ sādhaya+iti→sādhayeti
ḥ n → Ø n	visarga	46	0.86	praṇamanty anapāyam utthitaṃ pratipaccandram iva prajā nṛpam prajā+nṛpam · nivasanti parākramāśrayā na viṣādena samaṃ samṛddhayaḥ āśrayāḥ→parākramāśrayā +na · praśamābharaṇaṃ parākramaḥ sa nayāpāditasiddhibhūṣaṇaḥ sa+naya · sutā na yūyaṃ kimu tasya rājñaḥ suyodhanaṃ vā na guṇair atītāḥ sutā+na
ā i → e	vowel coalescence	46	0.86	suhṛdaḥ sahajās tathetare matam eṣāṃ na vilaṅghayanti ye tathā+itare→tathetare · iti bruvāṇena mahendrasūnuṃ maharṣiṇā tena tirobabhūve mahā+indra→mahendrasūnuṃ · nirutsukānām abhiyogabhājāṃ samutsukevāṅkam upaiti siddhiḥ samutsukā+iva→samutsukevāṅkam · agatāv aridṛṣṭigocaraṃ śitanistriṃśayujau maheṣudhī mahā+iṣudhī→maheṣudhī
m y → ṃ y	anusvāra / nasal	40	0.74	śriyaḥ kurūṇām adhipasya pālanīṃ prajāsu vṛttiṃ yam ayuṅkta veditum vṛttiṃ+yam · tad adya te vanyaphalāśinaḥ paraṃ paraiti kārśyaṃ yaśasā samaṃ vapuḥ kārśyaṃ+yaśasā · anārataṃ yau maṇipīṭhaśāyināv arañjayad rājaśiraḥsrajāṃ rajaḥ anārataṃ+yau · puraḥsarā dhāmavatāṃ yaśodhanāḥ suduḥsahaṃ prāpya nikāram īdṛśam dhāmavatāṃ+yaśas
aḥ a → o '	visarga	40	0.74	kriyāsu yuktair nṛpa cāracakṣuṣo na vañcanīyāḥ prabhavo 'nujīvibhiḥ prabhavo+'nujīvibhiḥ · samunnayan bhūtim anāryasaṃgamād varaṃ virodho 'pi samaṃ mahātmabhiḥ virodho+'pi · udārakīrter udayaṃ dayāvataḥ praśāntabādhaṃ diśato 'bhirakṣayā diśato+'bhirakṣayā · makheṣv akhinno 'numataḥ purodhasā dhinoti havyena hiraṇyaretasam akhinno+'numataḥ
ḥ ā → r ā	visarga	39	0.73	nayaty ayugmacchadagandhir ārdratāṃ bhṛśaṃ nṛpopāyanadantināṃ madaḥ gandhiḥ→ayugmacchadagandhir +ārdra · avandhyakopasya nihantur āpadāṃ bhavanti vaśyāḥ svayam eva dehinaḥ nihantur+āpadāṃ · vimalā tava vistare girāṃ matir ādarśa ivābhidṛśyate matir+ādarśa · vidhihetur ahetur āgasāṃ vinipāto 'pi samaḥ samunnateḥ ahetur+āgasāṃ
m h → ṃ h	anusvāra / nasal	39	0.73	madasiktamukhair mṛgādhipaḥ karibhir vartayati svayaṃ hataiḥ svayaṃ+hataiḥ · akhilaṃ hi hinasti bhūdharaṃ taruśākhāntanigharṣajo 'nalaḥ akhilaṃ+hi · triḥsaptakṛtvo jagatīpatīnāṃ hantā gurur yasya sa jāmadagnyaḥ jagatīpatīnāṃ+hantā · iyāya sakhyāviva samprasādaṃ viśvāsayatyāśu satāṃ hi yogaḥ satāṃ+hi
t m → n m	consonant / other	37	0.69	tavānubhāvo 'yam abodhi yan mayā nigūḍhatattvaṃ nayavartma vidviṣām yan+mayā · tavābhidhānād vyathate natānanaḥ sa duḥsahān mantrapadād ivoragaḥ duḥsahān+mantra · parais tvadanyaḥ ka ivāpahārayen manoramām ātmavadhūm iva śriyam apahārayet→ivāpahārayen +manoramām · apayānty acirān mahībhujāṃ jananirvādabhayād iva śriyaḥ acirān+mahībhujāṃ
m c → ṃ c	anusvāra / nasal	36	0.67	nisargadurbodham abodhaviklavāḥ kva bhūpatīnāṃ caritaṃ kva jantavaḥ bhūpatīnāṃ+caritaṃ · jvalitaṃ na hiraṇyaretasaṃ cayam āskandati bhasmanāṃ janaḥ hiraṇyaretasaṃ+cayam · pathaś cyutāyāṃ samitau ripūṇāṃ dharmyāṃ dadhānena dhuraṃ cirāya dhuraṃ+cirāya · yogaṃ ca taṃ yogyatamāya tasmai tapaḥprabhāvād vitatāra sadyaḥ yogaṃ+ca
m r → ṃ r	anusvāra / nasal	36	0.67	vicintayantyā bhavadāpadaṃ parāṃ rujanti cetaḥ prasabhaṃ mamādhayaḥ parāṃ+rujanti · iyam iṣṭaguṇāya rocatāṃ rucirārthā bhavate 'pi bhāratī rocatāṃ+rucira · vipado 'bhibhavanty avikramaṃ rahayaty āpadupetam āyatiḥ vikramam→avikramaṃ +rahayaty · apaneyam udetum icchatā timiraṃ roṣamayaṃ dhiyā puraḥ timiraṃ+roṣa
a e → ai	vowel coalescence	35	0.65	na vivyathe tasya mano na hi priyaṃ pravaktum icchanti mṛṣā hitaiṣiṇaḥ hita+eṣiṇaḥ→hitaiṣiṇaḥ · jahātu nainaṃ katham arthasiddhiḥ saṃśayya karṇādiṣu tiṣṭhate yaḥ na+enam→nainaṃ · vidhāya vidhvaṃsanam ātmanīnaṃ śamaikavṛtter bhavataś chalena śama+eka→śamaikavṛtter · dhunvan dhanuḥ kasya raṇe na kuryān mano bhayaikapravaṇaṃ sa bhīṣmaḥ bhaya+eka→bhayaikapravaṇaṃ
s p → ḥ p	consonant / other	35	0.65	vidhāya rakṣān paritaḥ paretarān aśaṅkitākāram upaiti śaṅkitaḥ paritaḥ+paretarān · vihitāṃ priyayā manaḥpriyām atha niścitya giraṃ garīyasīm manas+priyām→manaḥpriyām · vidhuraṃ kim ataḥ paraṃ parair avagītāṃ gamite daśām imām ataḥ+paraṃ · abhimānavato manasvinaḥ priyam uccaiḥ padam ārurukṣataḥ uccaiḥ+padam
ḥ m → r m	visarga	35	0.65	guṇānurāgeṇa śirobhir uhyate narādhipair mālyam ivāsya śāsanam narādhipair+mālyam · madasiktamukhair mṛgādhipaḥ karibhir vartayati svayaṃ hataiḥ mukhaiḥ→madasiktamukhair +mṛgādhipaḥ · spṛhaṇīyaguṇair mahātmabhiś carite vartmani yacchatāṃ manaḥ guṇaiḥ→spṛhaṇīyaguṇair +mahātmabhiś · samācarācāram upāttaśastro japopavāsābhiṣavair munīnām abhiṣavaiḥ→japopavāsābhiṣavair +munīnām
s s → ḥ s	consonant / other	33	0.61	dviṣannimittā yad iyaṃ daśā tataḥ samūlam unmūlayatīva me manaḥ tataḥ+sa · yad avocata vīkṣya māninī paritaḥ snehamayena cakṣuṣā paritaḥ+sneha · abhibhūtibhayād asūn ataḥ sukham ujhanti na dhāma māninaḥ ataḥ+sukham · triḥsaptakṛtvo jagatīpatīnāṃ hantā gurur yasya sa jāmadagnyaḥ tris+sapta→triḥsaptakṛtvo
aḥ a → o a	visarga	32	0.6	tavānubhāvo 'yam abodhi yan mayā nigūḍhatattvaṃ nayavartma vidviṣām anubhāvaḥ→tavānubhāvo +'yam · viśaṅkamāno bhavataḥ parābhavaṃ nṛpāsanastho 'pi vanādhivāsinaḥ sthaḥ→nṛpāsanastho +'pi · sakhīn iva prītiyujo 'nujīvinaḥ samānamānān suhṛdaś ca bandhubhiḥ yujaḥ→prītiyujo +'nujīvinaḥ · akhilaṃ hi hinasti bhūdharaṃ taruśākhāntanigharṣajo 'nalaḥ jaḥ→taruśākhāntanigharṣajo +'nalaḥ
u a → v a	vowel coalescence	30	0.56	sadānukūleṣu hi kurvate ratiṃ nṛpeṣv amātyeṣu ca sarvasampadaḥ nṛpeṣv+amātyeṣu · kriyāpavargeṣv anujīvisātkṛtāḥ kṛtajñatām asya vadanti sampadaḥ apavargeṣu→kriyāpavargeṣv +anujīvisātkṛtāḥ · makheṣv akhinno 'numataḥ purodhasā dhinoti havyena hiraṇyaretasam makheṣv+akhinno · catasṛṣv api te vivekinī nṛpa vidyāsu nirūḍhim āgatā catasṛṣv+api
m dh → ṃ dh	anusvāra / nasal	30	0.56	na tena sajyaṃ kvacid udyataṃ dhanur na vā kṛtaṃ kopavijihmam ānanam udyataṃ+dhanur · akhaṇḍam ākhaṇḍalatulyadhāmabhiś ciraṃ dhṛtā bhūpatibhiḥ svavaṃśajaiḥ ciraṃ+dhṛtā · sa valkavāsāṃsi tavādhunāharan karoti manyuṃ na kathaṃ dhanaṃjayaḥ kathaṃ+dhanaṃjayaḥ · apaneyam udetum icchatā timiraṃ roṣamayaṃ dhiyā puraḥ mayam→roṣamayaṃ +dhiyā
t u → d u	consonant / other	30	0.56	vijitya yaḥ prājyam ayacchad uttarān kurūn akupyaṃ vasu vāsavopamaḥ ayacchad+uttarān · sa tu tatra viśeṣadurlabhaḥ sad upanyasyati kṛtyavartma yaḥ sad+upanyasyati · athoccakair āsanataḥ parārdhyād udyan sa dhūtāruṇavalkalāgraḥ parārdhyād+udyan · utphullasthalanalinīvanād amuṣmād uddhūtaḥ sarasijasambhavaḥ parāgaḥ amuṣmād+uddhūtaḥ
t n → n n	consonant / other	29	0.54	vasūni vāñchan na vaśī na manyunā svadharma ity eva nivṛttakāraṇaḥ vāñchan+na · dviṣannimittā yad iyaṃ daśā tataḥ samūlam unmūlayatīva me manaḥ dviṣat+nimittā→dviṣannimittā · janavan na bhavantam akṣamā nayasiddher apanetum arhati vat→janavan +na · śiloccayaṃ cāruśiloccayaṃ tam eṣa kṣaṇān neṣyati guhyakas tvām kṣaṇān+neṣyati
t i → d i	consonant / other	28	0.52	guṇānurāgād iva sakhyam īyivān na bādhate 'sya trigaṇaḥ parasparam anurāgāt→guṇānurāgād +iva · tavābhidhānād vyathate natānanaḥ sa duḥsahān mantrapadād ivoragaḥ padāt→mantrapadād +iva · dviṣannimittā yad iyaṃ daśā tataḥ samūlam unmūlayatīva me manaḥ yad+iyaṃ · apayānty acirān mahībhujāṃ jananirvādabhayād iva śriyaḥ bhayāt→jananirvādabhayād +iva
aḥ v → o v	visarga	28	0.52	avahitahṛdayo vidhāya sa arhām ṛṣivad ṛṣipravare gurūpadiṣṭām hṛdayaḥ→avahitahṛdayo +vidhāya · tulyā bhavaddarśanasampad eṣā vṛṣṭer divo vītabalāhakāyāḥ divo+vīta · papāta pūrvāṃ jahato vijihmatāṃ vṛṣopabhuktāntikasasyasampadaḥ jahato+vijihma · upatasthur āsthitaviṣādadhiyaḥ śatayajvano vanacarā vasatim śatayajvano+vana
t v → d v	consonant / other	27	0.5	samunnayan bhūtim anāryasaṃgamād varaṃ virodho 'pi samaṃ mahātmabhiḥ saṃgamāt→anāryasaṃgamād +varaṃ · sa cintayaty eva bhiyas tvad eṣyatīr aho durantā balavadvirodhitā balavat+virodhi→balavadvirodhitā · tavābhidhānād vyathate natānanaḥ sa duḥsahān mantrapadād ivoragaḥ abhidhānāt→tavābhidhānād +vyathate · api vāgadhipasya durvacaṃ vacanaṃ tad vidadhīta vismayam tad+vidadhīta
aḥ n → o n	visarga	26	0.48	na vivyathe tasya mano na hi priyaṃ pravaktum icchanti mṛṣā hitaiṣiṇaḥ mano+na · kriyāsu yuktair nṛpa cāracakṣuṣo na vañcanīyāḥ prabhavo 'nujīvibhiḥ cakṣuṣaḥ→cāracakṣuṣo +na · vrajanti śatrūn avadhūya niḥspṛhāḥ śamena siddhiṃ munayo na bhūbhṛtaḥ munayo+na · prabhavaḥ khalu kośadaṇḍayoḥ kṛtapañcāṅgavinirṇayo nayaḥ vinirṇayaḥ→kṛtapañcāṅgavinirṇayo +nayaḥ
i i → ī	vowel coalescence	25	0.47	dviṣannimittā yad iyaṃ daśā tataḥ samūlam unmūlayatīva me manaḥ unmūlayati+iva→unmūlayatīva · vihāya lakṣmīpatilakṣma kārmukaṃ jaṭādharaḥ sañ juhudhīha pāvakam juhudhi+iha→juhudhīha · uvāca yakṣas tam acodito 'pi gāṃ na hīṅgitajño 'vasare 'vasīdati hi+iṅgita→hīṅgitajño · asaktam ūdhāṃsi payaḥ kṣaranty amūr upāyanānīva nayanti dhenavaḥ upāyanāni+iva→upāyanānīva
m b → ṃ b	anusvāra / nasal	24	0.45	laghuvṛttitayā bhidāṃ gataṃ bahir antaś ca nṛpasya maṇḍalam gataṃ+bahir · baddhāṃ baddhāṃ bhittiśaṅkām amuṣmin nāvānāvān mātariśvā nihanti baddhāṃ+baddhāṃ · kṣipati yo 'nuvanaṃ vitatāṃ bṛhadbṛhatikām iva raucanikīṃ rucam vitatāṃ+bṛhat · sa dadarśa vetasavanācaritāṃ praṇatiṃ balīyasi samṛddhikarīm praṇatiṃ+balīyasi
ḥ n → r n	visarga	22	0.41	kriyāsu yuktair nṛpa cāracakṣuṣo na vañcanīyāḥ prabhavo 'nujīvibhiḥ yuktair+nṛpa · na tena sajyaṃ kvacid udyataṃ dhanur na vā kṛtaṃ kopavijihmam ānanam dhanur+na · tejasvitāyā vijayaikavṛtter nighnan priyaṃ prāṇam ivābhimānam vṛtteḥ→vijayaikavṛtter +nighnan · mukhaiś calatkuṇḍalaraśmirañjitair navātapāmṛṣṭasarojacārubhiḥ rañjitaiḥ→calatkuṇḍalaraśmirañjitair +nava
