rule	category	count	pct	examples
aḥ n → o n	visarga	53	1.95	śakyo vārayituṃ jalena hutabhuk chatreṇa sūryātapo nāgendro niśitāṅkuśena samado daṇḍena gogardabhau ātapaḥ→sūryātapo +nāga · śakyo vārayituṃ jalena hutabhuk chatreṇa sūryātapo nāgendro niśitāṅkuśena samado daṇḍena gogardabhau indraḥ→nāgendro +niśita · yeṣāṃ na vidyā na tapo na dānaṃ jñānaṃ na śīlaṃ na guṇo na dharmaḥ tapo+na · yeṣāṃ na vidyā na tapo na dānaṃ jñānaṃ na śīlaṃ na guṇo na dharmaḥ guṇo+na
aḥ v → o v	visarga	52	1.91	śakyo vārayituṃ jalena hutabhuk chatreṇa sūryātapo nāgendro niśitāṅkuśena samado daṇḍena gogardabhau śakyo+vārayituṃ · śāstropaskṛtaśabdasundaragiraḥ śiṣyapradeyāgamā vikhyātāḥ kavayo vasanti viṣaye yasya prabhor nirdhanāḥ kavayo+vasanti · ambhojinīvanavihāravilāsam eva haṃsasya hanti nitarāṃ kupito vidhātā kupito+vidhātā · vidyā bandhujano videśagamane vidyā parā devatā vidyā rājasu pūjyate na tu dhanaṃ vidyāvihīnaḥ paśuḥ janaḥ→bandhujano +videśa
a u → o	vowel coalescence	49	1.8	abodhopahatāḥ cānye jīrṇam aṅge subhāṣitam abodha+upahatāḥ→abodhopahatāḥ · śāstropaskṛtaśabdasundaragiraḥ śiṣyapradeyāgamā vikhyātāḥ kavayo vasanti viṣaye yasya prabhor nirdhanāḥ śāstra+upaskṛta→śāstropaskṛtaśabdasundaragiraḥ · keyūrāṇi na bhūṣayanti puruṣaṃ hārā na candrojjvalā na snānaṃ na vilepanaṃ na kusumaṃ nālaṃkṛtā mūrdhajāḥ candra+ujjvalāḥ→candrojjvalā · jāḍyaṃ dhiyo harati siñcati vāci satyaṃ mānonnatiṃ diśati pāpam apākaroti māna+unnatim→mānonnatiṃ
m y → ṃ y	anusvāra / nasal	48	1.76	kalpānteṣvapi na prayāti nidhanaṃ vidyākhyam antardhanaṃ yeṣāṃ tān prati mānam ujhata nṛpāḥ kas taiḥ saha spardhate dhanam→antardhanaṃ +yeṣāṃ · vāṇyekā samalaṃkaroti puruṣaṃ yā saṃskṛtā dhāryate kṣīyante khalu bhūṣaṇāni satataṃ vāgbhūṣaṇaṃ bhūṣaṇam puruṣaṃ+yā · kṣāntiś cet kavacena kiṃ kim aribhiḥ krodho 'sti ced dehināṃ jñātiśced analena kiṃ yadi suhṛd divyauṣadhaṃ kimphalam kiṃ+yadi · nāsti yeṣāṃ yaśaḥkāye jarāmaraṇajaṃ bhayam yeṣāṃ+yaśas
ḥ a → r a	visarga	45	1.65	vyālaṃ bālamṛṇālatantubhir asau roddhuṃ samujjṛmbhate chettuṃ vajramaṇiṃ śirīṣakusumaprāntena saṃnahyati tantubhiḥ→bālamṛṇālatantubhir +asau · tajjāḍyaṃ vasudhādhipasya kavayas tvarthaṃ vināpīśvarāḥ kutsyāḥ syuḥ kuparīkṣakā hi maṇayo yair arghataḥ pātitāḥ yair+arghataḥ · tam api kurute kroḍādhīnaṃ payodhir anādarād ahaha mahatāṃ niḥsīmānaścaritravibhūtayaḥ payodhir+anādarād · tuṣārādreḥ sūnor ahaha pitari kleśavivaśe na cāsau sampātaḥ payasi payasāṃ patyur ucitaḥ sūnor+ahaha
m c → ṃ c	anusvāra / nasal	45	1.65	vipady uccaiḥ stheyaṃ padam anuvidheyaṃ ca mahatāṃ satāṃ kenoddiṣṭaṃ viṣamam asidhārāvratam idam anuvidheyaṃ+ca · lāṅgūlacālanam adhaścaraṇāvapātaṃ bhūmau nipatya vadanodaradarśanaṃ ca darśanam→vadanodaradarśanaṃ +ca · ājñā kīrtiḥ pālanaṃ brāhmaṇānāṃ dānaṃ bhogo mitrasaṃrakṣaṇaṃ ca saṃrakṣaṇam→mitrasaṃrakṣaṇaṃ +ca · lobhaś ced aguṇena kiṃ piśunatā yady asti kiṃ pātakaiḥ satyaṃ cet tapasā ca kiṃ śuci mano yadyasti tīrthena kim satyaṃ+cet
ḥ c → ś c	visarga	40	1.47	vyādhir bheṣajasaṅgrahaiś ca vividhair mantraprayogair viṣaṃ sarvasyauṣadham asti śāstravihitaṃ mūrkhasya nāstyauṣadham saṃgrahaiḥ→bheṣajasaṅgrahaiś +ca · te martyaloke bhuvi bhārabhūtā manuṣyarūpeṇa mṛgāś caranti mṛgāś+caranti · kṣāntiś cet kavacena kiṃ kim aribhiḥ krodho 'sti ced dehināṃ jñātiśced analena kiṃ yadi suhṛd divyauṣadhaṃ kimphalam kṣāntiś+cet · kṣāntiś cet kavacena kiṃ kim aribhiḥ krodho 'sti ced dehināṃ jñātiśced analena kiṃ yadi suhṛd divyauṣadhaṃ kimphalam jñātiḥ+ced→jñātiśced
m ś → ṃ ś	anusvāra / nasal	36	1.32	bhujaṅgam api kopitaṃ śirasi puṣpavad dhārayet na tu pratiniviṣṭamūrkhajanacittam ārādhayet kopitaṃ+śirasi · vyālaṃ bālamṛṇālatantubhir asau roddhuṃ samujjṛmbhate chettuṃ vajramaṇiṃ śirīṣakusumaprāntena saṃnahyati maṇim→vajramaṇiṃ +śirīṣa · śauryaṃ śatrujane kṣamā gurujane kāntājane dhṛṣṭatā ye caivaṃ puruṣāḥ kalāsu kuśalās teṣv eva lokasthitiḥ śauryaṃ+śatru · vahati bhuvanaśreṇiṃ śeṣaḥ phaṇāphalakasthitāṃ kamaṭhapatinā madhyepṛṣṭhaṃ sadā sa ca dhāryate śreṇim→bhuvanaśreṇiṃ +śeṣaḥ
i a → y a	vowel coalescence	36	1.32	yadā kiṃcijjño 'haṃ dvipa iva madāndhaḥ samabhavaṃ tadā sarvajño 'smīty abhavad avaliptaṃ mama manaḥ iti→'smīty +abhavad · kiṃ sarpair yadi durjanāḥ kimu dhanair vidyā 'navadyā yadi vrīḍā cet kimu bhūṣaṇaiḥ sukavitā yady asti rājyena kim yady+asti · svalpasnāyuvasāvaśeṣamalinaṃ nirmāṃsam apyasthi goḥ śvā labdhvā paritoṣam eti na tu tat tasya kṣudhāśāntaye api+asthi→apyasthi · santy anye 'pi bṛhaspatiprabhṛtayaḥ saṃbhāvitāḥ pañcaṣāstān pratyeṣa viśeṣavikramarucī rāhur na vairāyate santy+anye
t a → d a	consonant / other	34	1.25	yadā kiṃcijjño 'haṃ dvipa iva madāndhaḥ samabhavaṃ tadā sarvajño 'smīty abhavad avaliptaṃ mama manaḥ abhavad+avaliptaṃ · yadā kiṃcitkiṃcidbudhajanasakāśād avagataṃ tadā mūrkho 'smīti jvara iva mado me vyapagataḥ sakāśāt→kiṃcitkiṃcidbudhajanasakāśād +avagataṃ · śiraḥ śārvaṃ svargāt paśupatiśirastaḥ kṣitidharaṃ mahīdhrād uttuṅgād avanim avaneś cāpi jaladhim uttuṅgād+avanim · tam api kurute kroḍādhīnaṃ payodhir anādarād ahaha mahatāṃ niḥsīmānaścaritravibhūtayaḥ anādarād+ahaha
m bh → ṃ bh	anusvāra / nasal	34	1.25	adho 'dho gaṅgeyaṃ padam upagatā stokam athavā vivekabhraṣṭānāṃ bhavati vinipātaḥ śatamukhaḥ bhraṣṭānām→vivekabhraṣṭānāṃ +bhavati · vāṇyekā samalaṃkaroti puruṣaṃ yā saṃskṛtā dhāryate kṣīyante khalu bhūṣaṇāni satataṃ vāgbhūṣaṇaṃ bhūṣaṇam bhūṣaṇam→vāgbhūṣaṇaṃ +bhūṣaṇam · lāṅgūlacālanam adhaścaraṇāvapātaṃ bhūmau nipatya vadanodaradarśanaṃ ca avapātam→adhaścaraṇāvapātaṃ +bhūmau · dānaṃ bhogo nāśas tisro gatayo bhavanti vittasya dānaṃ+bhogo
ḥ v → Ø v	visarga	33	1.21	śāstropaskṛtaśabdasundaragiraḥ śiṣyapradeyāgamā vikhyātāḥ kavayo vasanti viṣaye yasya prabhor nirdhanāḥ āgamāḥ→śiṣyapradeyāgamā +vikhyātāḥ · prārabhyate na khalu vighnabhayena nīcaiḥ prārabhya vighnavihatā viramanti madhyāḥ vihatāḥ→vighnavihatā +viramanti · namasyāmo devān nanu hatavidhes te 'pi vaśagā vidhir vandyaḥ so 'pi pratiniyatakarmaikaphaladaḥ vaśagā+vidhir · majjatv ambhasi yātu meruśikharaṃ śatruṃ jayatvāhave vāṇijyaṃ kṛṣisevane ca sakalā vidyāḥ kalāḥ śikṣatām sakalā+vidyāḥ
m g → ṃ g	anusvāra / nasal	31	1.14	vidyā nāma narasya rūpam adhikaṃ pracchannaguptaṃ dhanaṃ vidyā bhogakarī yaśaḥsukhakarī vidyā gurūṇāṃ guruḥ gurūṇāṃ+guruḥ · jātir yātu rasātalaṃ guṇagaṇais tatrāpy adho gamyatāṃ śīlaṃ śailataṭāt patatvabhijanaḥ saṃdahyatāṃ vahninā rasātalaṃ+guṇa · kecid vṛṣṭibhir ārdrayanti vasudhāṃ garjanti kecid vṛthā yaṃ yaṃ paśyasi tasya tasya purato mā brūhi dīnaṃ vacaḥ vasudhāṃ+garjanti · saujanyaṃ yadi kiṃ guṇaiḥ sumahimā yadyasti kiṃ maṇḍanaiḥ sadvidyā yadi kiṃ dhanair apayaśo yadyasti kiṃ mṛtyunā kiṃ+guṇaiḥ
ā a → ā	vowel coalescence	30	1.1	labheta sikatāsu tailam api yatnataḥ pīḍayan pibecca mṛgatṛṣṇikāsu salilaṃ pipāsārditaḥ pipāsā+arditaḥ→pipāsārditaḥ · tajjāḍyaṃ vasudhādhipasya kavayas tvarthaṃ vināpīśvarāḥ kutsyāḥ syuḥ kuparīkṣakā hi maṇayo yair arghataḥ pātitāḥ vinā+api→vināpīśvarāḥ · adhigataparamārthān paṇḍitān māvamaṃsthāstṛṇam iva laghu lakṣmīr naiva tān saṃruṇaddhi mā+avamaṃsthāḥ→māvamaṃsthāstṛṇam · ākāro ruciraḥ sthiraś ca vibhavo vidyāvadātaṃ mukhaṃ tuṣṭe viṣṭapakaṣṭahāriṇi harau samprāpyate dehinā vidyā+avadātam→vidyāvadātaṃ
aḥ a → o a	visarga	30	1.1	yadā kiṃcijjño 'haṃ dvipa iva madāndhaḥ samabhavaṃ tadā sarvajño 'smīty abhavad avaliptaṃ mama manaḥ jñaḥ→kiṃcijjño +'haṃ · yadā kiṃcijjño 'haṃ dvipa iva madāndhaḥ samabhavaṃ tadā sarvajño 'smīty abhavad avaliptaṃ mama manaḥ jñaḥ→sarvajño +asmi · yadā kiṃcitkiṃcidbudhajanasakāśād avagataṃ tadā mūrkho 'smīti jvara iva mado me vyapagataḥ mūrkho+asmi · kṣutkṣāmo 'pi jarākṛśo 'pi śithilaprāṇo 'pi kaṣṭāṃ daśāmāpanno 'pi vipannadīdhitir iti prāṇeṣu naśyatsv api kṣāmaḥ→kṣutkṣāmo +'pi
ḥ v → r v	visarga	30	1.1	vyādhir bheṣajasaṅgrahaiś ca vividhair mantraprayogair viṣaṃ sarvasyauṣadham asti śāstravihitaṃ mūrkhasya nāstyauṣadham prayogaiḥ→mantraprayogair +viṣaṃ · abhinavamadalekhāśyāmagaṇḍasthalānāṃ na bhavati bisatantur vāraṇaṃ vāraṇānām tantuḥ→bisatantur +vāraṇaṃ · kiṃ sarpair yadi durjanāḥ kimu dhanair vidyā 'navadyā yadi vrīḍā cet kimu bhūṣaṇaiḥ sukavitā yady asti rājyena kim dhanair+vidyā · daurmantryān nṛpatir vinaśyati yatiḥ saṅgāt suto lālanāt vipro 'nadhyayanāt kulaṃ kutanayācchīlaṃ khalopāsanāt nṛpatir+vinaśyati
aḥ m → o m	visarga	27	0.99	boddhāro matsaragrastāḥ prabhavaḥ smayadūṣitāḥ boddhāro+matsara · yadā kiṃcitkiṃcidbudhajanasakāśād avagataṃ tadā mūrkho 'smīti jvara iva mado me vyapagataḥ mado+me · maṇiḥ śāṇollīḍhaḥ samaravijayī hetidalito madakṣīṇo nāgaḥ śaradi saritaḥ śyānapulināḥ dalitaḥ→hetidalito +mada · ājñā kīrtiḥ pālanaṃ brāhmaṇānāṃ dānaṃ bhogo mitrasaṃrakṣaṇaṃ ca bhogo+mitra
ḥ n → r n	visarga	26	0.96	śāstropaskṛtaśabdasundaragiraḥ śiṣyapradeyāgamā vikhyātāḥ kavayo vasanti viṣaye yasya prabhor nirdhanāḥ prabhor+nirdhanāḥ · santy anye 'pi bṛhaspatiprabhṛtayaḥ saṃbhāvitāḥ pañcaṣāstān pratyeṣa viśeṣavikramarucī rāhur na vairāyate rāhur+na · tejasviny avaliptatā mukharatā vaktaryaśaktiḥ sthire tat ko nāma guṇo bhavet sa guṇināṃ yo durjanair nāṅkitaḥ durjanair+na · śrotraṃ śrutenaiva na kuṇḍalena dānena pāṇir na tu kaṅkaṇena pāṇir+na
m j → ṃ j	anusvāra / nasal	25	0.92	śakyo vārayituṃ jalena hutabhuk chatreṇa sūryātapo nāgendro niśitāṅkuśena samado daṇḍena gogardabhau vārayituṃ+jalena · yeṣāṃ na vidyā na tapo na dānaṃ jñānaṃ na śīlaṃ na guṇo na dharmaḥ dānaṃ+jñānaṃ · kṣāntiś cet kavacena kiṃ kim aribhiḥ krodho 'sti ced dehināṃ jñātiśced analena kiṃ yadi suhṛd divyauṣadhaṃ kimphalam dehināṃ+jñātiḥ · mattebhendravibhinnakumbhapiśitagrāsaikabaddhaspṛhaḥ kiṃ jīrṇaṃ tṛṇam atti mānamahatām agresaraḥ kesarī kiṃ+jīrṇaṃ
ḥ n → Ø n	visarga	25	0.92	keyūrāṇi na bhūṣayanti puruṣaṃ hārā na candrojjvalā na snānaṃ na vilepanaṃ na kusumaṃ nālaṃkṛtā mūrdhajāḥ hārā+na · keyūrāṇi na bhūṣayanti puruṣaṃ hārā na candrojjvalā na snānaṃ na vilepanaṃ na kusumaṃ nālaṃkṛtā mūrdhajāḥ ujjvalāḥ→candrojjvalā +na · vighnaiḥ punaḥ punar api pratihanyamānāḥ prārabdham uttamajanā na parityajanti janāḥ→uttamajanā +na · yasyāsti vittaṃ sa naraḥ kulīnaḥ sa paṇḍitaḥ sa śrutavān guṇajñaḥ sa+naraḥ
aḥ a → o '	visarga	25	0.92	kṣāntiś cet kavacena kiṃ kim aribhiḥ krodho 'sti ced dehināṃ jñātiśced analena kiṃ yadi suhṛd divyauṣadhaṃ kimphalam krodho+'sti · śaurye vairiṇi vajram āśu nipatatv artho 'stu naḥ kevalaṃ yenaikena vinā guṇas tṛṇalavaprāyāḥ samastā ime artho+'stu · daurmantryān nṛpatir vinaśyati yatiḥ saṅgāt suto lālanāt vipro 'nadhyayanāt kulaṃ kutanayācchīlaṃ khalopāsanāt vipro+'nadhyayanāt · nābhyarthito jaladharo 'pi jalaṃ dadāti santaḥ svayaṃ parahite vihitābhiyogāḥ jaladharo+'pi
e a → e '	vowel coalescence	25	0.92	santy anye 'pi bṛhaspatiprabhṛtayaḥ saṃbhāvitāḥ pañcaṣāstān pratyeṣa viśeṣavikramarucī rāhur na vairāyate anye+'pi · yad dhātrā nijabhālapaṭṭalikhitaṃ stokaṃ mahad vā dhanaṃ tat prāpnoti marusthale 'pi nitarāṃ merau tato nādhikam sthale+'pi · re re cātaka sāvadhānamanasā mitra kṣaṇaṃ śrūyatām ambhodā bahavo vasanti gagane sarve 'pi naitādṛśāḥ sarve+'pi · te 'mī mānuṣarākṣasāḥ parahitaṃ svārthāya nighnanti ye ye tu ghnanti nirarthakaṃ parahitaṃ te ke na jānīmahe te+'mī
m d → ṃ d	anusvāra / nasal	23	0.85	jāḍyaṃ dhiyo harati siñcati vāci satyaṃ mānonnatiṃ diśati pāpam apākaroti unnatim→mānonnatiṃ +diśati · kṣutkṣāmo 'pi jarākṛśo 'pi śithilaprāṇo 'pi kaṣṭāṃ daśāmāpanno 'pi vipannadīdhitir iti prāṇeṣu naśyatsv api kaṣṭāṃ+daśām · ājñā kīrtiḥ pālanaṃ brāhmaṇānāṃ dānaṃ bhogo mitrasaṃrakṣaṇaṃ ca brāhmaṇānāṃ+dānaṃ · padmākaraṃ dinakaro vikacīkaroti camdrp volāsayati kairavacakravālam ākaram→padmākaraṃ +dinakaro
a e → ai	vowel coalescence	22	0.81	adhigataparamārthān paṇḍitān māvamaṃsthāstṛṇam iva laghu lakṣmīr naiva tān saṃruṇaddhi na+eva→naiva · śauryaṃ śatrujane kṣamā gurujane kāntājane dhṛṣṭatā ye caivaṃ puruṣāḥ kalāsu kuśalās teṣv eva lokasthitiḥ ca+evam→caivaṃ · śaurye vairiṇi vajram āśu nipatatv artho 'stu naḥ kevalaṃ yenaikena vinā guṇas tṛṇalavaprāyāḥ samastā ime yena+ekena→yenaikena · re re cātaka sāvadhānamanasā mitra kṣaṇaṃ śrūyatām ambhodā bahavo vasanti gagane sarve 'pi naitādṛśāḥ na+etādṛśāḥ→naitādṛśāḥ
aḥ y → o y	visarga	21	0.77	tajjāḍyaṃ vasudhādhipasya kavayas tvarthaṃ vināpīśvarāḥ kutsyāḥ syuḥ kuparīkṣakā hi maṇayo yair arghataḥ pātitāḥ maṇayo+yair · sa jāto yena jātena yāti vaṃśaḥ samunnatim jāto+yena · lobhaś ced aguṇena kiṃ piśunatā yady asti kiṃ pātakaiḥ satyaṃ cet tapasā ca kiṃ śuci mano yadyasti tīrthena kim mano+yadi · saujanyaṃ yadi kiṃ guṇaiḥ sumahimā yadyasti kiṃ maṇḍanaiḥ sadvidyā yadi kiṃ dhanair apayaśo yadyasti kiṃ mṛtyunā apayaśo+yadi
m h → ṃ h	anusvāra / nasal	21	0.77	keyūrāṇi na bhūṣayanti puruṣaṃ hārā na candrojjvalā na snānaṃ na vilepanaṃ na kusumaṃ nālaṃkṛtā mūrdhajāḥ puruṣaṃ+hārā · sujanabandhujaneṣv asahiṣṇutā prakṛtisiddham idaṃ hi durātmanām idaṃ+hi · jāḍyaṃ hrīmati gaṇyate vratarucau dambhaḥ śucau kaitavaṃ śūre nirghṛṇatā munau vimatitā dainyaṃ priyālāpini jāḍyaṃ+hrīmati · yaśasi cābhirucir vyasanaṃ śrutau prakṛtisiddham idaṃ hi mahātmanām idaṃ+hi
t v → d v	consonant / other	21	0.77	yad dhātrā nijabhālapaṭṭalikhitaṃ stokaṃ mahad vā dhanaṃ tat prāpnoti marusthale 'pi nitarāṃ merau tato nādhikam mahad+vā · saujanyaṃ yadi kiṃ guṇaiḥ sumahimā yadyasti kiṃ maṇḍanaiḥ sadvidyā yadi kiṃ dhanair apayaśo yadyasti kiṃ mṛtyunā sat+vidyā→sadvidyā · sudhāṃ vinā na paryayur virāmaṃ na niścitārthād viramanti dhīrāḥ arthāt→niścitārthād +viramanti · ity aiśvaryabalānvito 'pi balabhid bhagnaḥ paraiḥ saṅgare tad vyaktaṃ nanu daivam eva śaraṇaṃ dhig dhig vṛthā pauruṣam tad+vyaktaṃ
ḥ e → Ø e	visarga	20	0.74	arthoṣmaṇā virahitaḥ puruṣaḥ kṣaṇena so 'pyanya eva bhavatīti vicitram etat anyaḥ→'pyanya +eva · sa eva vaktā sa ca darśanīyaḥ sarve guṇāḥ kāñcanam āśrayanti sa+eva · anuddhatāḥ satpuruṣāḥ samṛddhibhiḥ svabhāva eṣa paropakāriṇām svabhāva+eṣa · udvṛttaḥ stanabhāra eṣa tarale netre cale bhrūlate rāgādhiṣṭhitam oṣṭhapallavam idaṃ kurvantu nāma vyathām bhāraḥ→stanabhāra +eṣa
m b → ṃ b	anusvāra / nasal	19	0.7	jñānalavadurvidagdhaṃ brahmāpi taṃ naraṃ na rañjayati durvidagdham→jñānalavadurvidagdhaṃ +brahma · vyālaṃ bālamṛṇālatantubhir asau roddhuṃ samujjṛmbhate chettuṃ vajramaṇiṃ śirīṣakusumaprāntena saṃnahyati vyālaṃ+bāla · ājñā kīrtiḥ pālanaṃ brāhmaṇānāṃ dānaṃ bhogo mitrasaṃrakṣaṇaṃ ca pālanaṃ+brāhmaṇānāṃ · tṛṣṇāṃ chinddhi bhaja kṣamāṃ jahi madaṃ pāpe ratiṃ mā kṛthāḥ satyaṃ brūhy anuyāhi sādhupadavīṃ sevasva vidvajjanam satyaṃ+brūhy
a i → e	vowel coalescence	19	0.7	na mūrkhajanasamparkaḥ surendrabhavaneṣv api sura+indra→surendrabhavaneṣv · mattebhendravibhinnakumbhapiśitagrāsaikabaddhaspṛhaḥ kiṃ jīrṇaṃ tṛṇam atti mānamahatām agresaraḥ kesarī matta+ibha→mattebhendravibhinnakumbhapiśitagrāsaikabaddhaspṛhaḥ · bhagnāśasya karaṇḍapiṇḍitatanor mlānendriyasya kṣudhā kṛtvākhur vivaraṃ svayaṃ nipatito naktaṃ mukhe bhoginaḥ mlāna+indriyasya→mlānendriyasya · ko lābho guṇisaṅgamaḥ kim asukhaṃ prājñetaraiḥ saṅgatiḥ kā hāniḥ samayacyutir nipuṇatā kā dharmatattve ratiḥ prājña+itaraiḥ→prājñetaraiḥ
