rule	category	count	pct	examples
ḥ i → Ø i	visarga	8	1.28	yathā vahnivyāpyadhūmavān ayaṃ parvata iti jñānaṃ parāmarśaḥ parvata+iti · tadantaraṃ vahnivyāpyadhūmavān ayaṃ parvata iti jñānam utpadyate parvata+iti · ayam eva liṅgaparāmarśa ity ucyate liṅgaparāmarśa+ity · yatra dhūmas tatrārdrendhanasaṃyoga iti sādhyavyāpakatā saṃyogaḥ→tatrārdrendhanasaṃyoga +iti
a e → ai	vowel coalescence	7	1.12	tatra dravyāṇi pṛthivyaptejovāyvākāśakāladigātmamanāṃsi navaiva nava+eva→navaiva · tac caikaṃ vibhu nityaṃ ca ca+ekam→caikaṃ · sā caikā vibhvī nityā ca ca+ekā→caikā · kāryeṇa kāraṇena vā sahaikasminn arthe samavetatve sati yat kāraṇaṃ tad asamavāyikāraṇam saha+ekasmin→sahaikasminn
ḥ e → Ø e	visarga	6	0.96	nityadravyavṛttayo viśeṣās tv anantā eva anantā+eva · samavāyas tv eka eva eka+eva · tatreśvaraḥ sarvajñaḥ paramātmaika eva ekaḥ→paramātmaika +eva · jale madhura eva madhura+eva
ḥ d → Ø d	visarga	6	0.96	tā dvividhāḥ nityā anityāś ca tā+dvividhāḥ · sa dvividho nityo 'nityaś ca sa+dvividho · sa dvividhaḥ paramātmā jīvātmā ca sa+dvividhaḥ · sa dvividho dvanyātmako varṇātmakaś ceti sa+dvividho
m r → ṃ r	anusvāra / nasal	6	0.96	indriyaṃ rasagrāhakaṃ rasanaṃ jihvāgravarti indriyaṃ+rasa · indriyaṃ rasagrāhakaṃ rasanaṃ jihvāgravarti grāhakam→rasagrāhakaṃ +rasanaṃ · indriyaṃ rūpagrāhakaṃ cakṣuḥ kṛṣṇatārāgravarti indriyaṃ+rūpa · yathā rajata idaṃ rajatam iti jñānam idaṃ+rajatam
t d → d d	consonant / other	6	0.96	tad dvividhaṃ nityam anityaṃ ca tad+dvividhaṃ · aṇu mahad dīrghaṃ hrasvaṃ ceti mahad+dīrghaṃ · tad dvividhaṃ sāṃsiddhikaṃ naimittikaṃ ca tad+dvividhaṃ · tad dvividhaṃ nirvikalpakaṃ savikalpakaṃ ceti tad+dvividhaṃ
m ś → ṃ ś	anusvāra / nasal	6	0.96	punas trividhaṃ śarīrendriyaviṣayabhedāt trividhaṃ+śarīra · śabdatvaṃ sarvebhyo nityebhyo'ntyebhyaś ca vyāvṛttaṃ śabdamātravṛtti vyāvṛttaṃ+śabda · atra cākṣuṣatvaṃ śabde nāsti śabdasya śrāvaṇatvāt tvam→cākṣuṣatvaṃ +śabde · āptavākyaṃ śabdaḥ vākyam→āptavākyaṃ +śabdaḥ
ḥ c → Ø c	visarga	6	0.96	sa caiko 'py upādhibhedāt prāṇāpānādisaṃjñā labhate sa+ca · sa caiko vibhur nityaś ca sa+ca · sa ca madhurāmlalavaṇakaṭukaṣāyatiktabhedāt ṣaḍvidhaḥ sa+ca · sa ca dvividhaḥ surabhirasurabhiś ca sa+ca
aḥ y → o y	visarga	6	0.96	sa dvividho yathārtho 'yathārthaś ca dvividho+yathārtho · yo yo dhūmavān sa vahnimān yathā mahānasaḥ yo+yo · yo yo dhūmavān sa so'gnimān yathā mahānasa ity udāharaṇam yo+yo · āśrayāsiddho yathā gaganāravindaṃ surabhy aravindatvāt sarojāravindavat siddhaḥ→āśrayāsiddho +yathā
ā i → e	vowel coalescence	6	0.96	sa eva pramety ucyate pramā+iti→pramety · tatra nirvikalpakaṃ jñānaṃ nirvikalpakaṃ yathedaṃ kiṃcit yathā+idam→yathedaṃ · tasmāt tatheti tathā+iti→tatheti · tasmāt tatheti nigamanam tathā+iti→tatheti
r t → s t	consonant / other	5	0.8	punas trividhā śarīrendriyaviṣayabhedāt punas+trividhā · punas trividhāḥ śarīrendriyaviṣayabhedāt punas+trividhāḥ · punas trividhaṃ śarīrendriyaviṣayabhedāt punas+trividhaṃ · punas trividhaḥ śarīrendriyaviṣayabhedāt punas+trividhaḥ
m g → ṃ g	anusvāra / nasal	5	0.8	indriyaṃ gandhagrāhakaṃ ghrāṇaṃ nāsāgravarti indriyaṃ+gandha · tathā hi svayam eva bhūyo darśanena yatra dhūmas tatra agnir iti mahānasādau vyāptiṃ gṛhītvā parvatasamīpaṃ gatas tadgate cāgnau saṃdihānaḥ parvate dhūmaṃ paśyan vyāptiṃ smarati yatra dhūmas tatrāgnir iti vyāptiṃ+gṛhītvā · tathā hi svayam eva bhūyo darśanena yatra dhūmas tatra agnir iti mahānasādau vyāptiṃ gṛhītvā parvatasamīpaṃ gatas tadgate cāgnau saṃdihānaḥ parvate dhūmaṃ paśyan vyāptiṃ smarati yatra dhūmas tatrāgnir iti samīpam→parvatasamīpaṃ +gatas · tathā hi kaścid gavayaśabdārtham ajānan kutaścid āraṇyakapuruṣād gosadṛśo gavaya iti śrutvā vanaṃ gato vākyārthaṃ smaran gosadṛśaṃ piṇḍaṃ paśyati vanaṃ+gato
m d → ṃ d	anusvāra / nasal	5	0.8	abindhanaṃ divyaṃ vidyudādi indhanam→abindhanaṃ +divyaṃ · anumānaṃ dvividhaṃ svārthaṃ parārthaṃ ca anumānaṃ+dvividhaṃ · vākyaṃ dvividham vākyaṃ+dvividham · sarveṣāṃ pratikūlatayā vedanīyaṃ duḥkham vedanīyaṃ+duḥkham
t c → c c	consonant / other	5	0.8	tac caikaṃ vibhu nityaṃ ca tac+ca · tac ca pratyātmaniyatatvād anantaṃ paramāṇurūpaṃ nityaṃ ca tac+ca · tac ca śuklanīlapītaraktaharitakapiśacitrabhedāt saptavidhaṃ pṛthivījalatejovṛtti tac+ca · tac caturvidham tac+caturvidham
ḥ n → r n	visarga	5	0.8	sa caiko vibhur nityaś ca vibhur+nityaś · jīvātmā pratiśarīraṃ bhinno vibhur nityaś ca vibhur+nityaś · yatra vahnir nāsti tatra dhūmo'pi nāsti yathā mahāhrada iti vyatirekavyāptiḥ vahnir+na · atra prameyatvābhidhyatvayor vyatirekavyāptir nāsti sarvasyāpi prameyatvād abhidheyatvāc ca vyāptiḥ→vyatirekavyāptir +na
ī ā → y ā	vowel coalescence	5	0.8	prācyādivyavahārahetur dik prācī+ādi→prācyādivyavahārahetur · pṛthivyādicatuṣṭayamanovṛttīti pṛthivī+ādi→pṛthivyādicatuṣṭayamanovṛttīti · dvanyātmako bheryādau bherī+ādau→bheryādau · vegaḥ pṛthivyādicatuṣṭayamanovṛttiḥ pṛthivī+ādi→pṛthivyādicatuṣṭayamanovṛttiḥ
e i → a i	vowel coalescence	5	0.8	yathā rajata idaṃ rajatam iti jñānam rajata+idaṃ · yo yo dhūmavān sa so'gnimān yathā mahānasa ity udāharaṇam mahānasa+ity · yatra dhūmas tatrāgnir yathā mahānasa ity anvayavyāptiḥ mahānasa+ity · yatra vahnir nāsti tatra dhūmo'pi nāsti yathā mahāhrada iti vyatirekavyāptiḥ hrade→mahāhrada +iti
ḥ a → ḥ '	visarga	5	0.8	savyabhicāro 'naikāntikaḥ vyabhicāraḥ+'naikāntikaḥ · sarvasapakṣavipakṣavyāvṛtto 'sādhāraṇaḥ vyāvṛttaḥ+'sādhāraṇaḥ · anvayavyatirekadṛṣṭāntarahito 'nupasaṃhārī rahitaḥ+'nupasaṃhārī · traikālikasaṃsargāvacchinnapratiyogitāko 'tyantābhāvaḥ pratiyogitākaḥ+'tyantābhāvaḥ
u a → v a	vowel coalescence	4	0.64	nityadravyavṛttayo viśeṣās tv anantā eva tv+anantā · yasya sādhyabhāvasādhakaṃ hetvantaraṃ vidyate sa satpratipakṣaḥ hetu+antaram→hetvantaraṃ · niṣiddhakarmajanyas tv adharmaḥ tv+adharmaḥ · sarveṣāṃ padārthānāṃ yathāyatham ukteṣv antarbhāvāt saptaiva padārthā iti siddham ukteṣv+antarbhāvāt
a u → o	vowel coalescence	4	0.64	sa ca trividhaḥ śītoṣṇānuṣṇāśītabhedāt śīta+uṣṇa→śītoṣṇānuṣṇāśītabhedāt · sopādhikatvād vahnimattvaṃ vyāpyatvāsiddham sa+upādhika→sopādhikatvād · vaidikam īśvaroktatvāt sarvam eva pramāṇam īśvara+ukta→īśvaroktatvāt · laukikaṃ tv āptoktaṃ pramāṇam āpta+uktam→āptoktaṃ
i u → y u	vowel coalescence	4	0.64	sa eva pramety ucyate iti→pramety +ucyate · ayam eva liṅgaparāmarśa ity ucyate ity+ucyate · yo yo dhūmavān sa so'gnimān yathā mahānasa ity udāharaṇam ity+udāharaṇam · tadanantaram asau gavayaśabdavācya ity upamitir utpadyate ity+upamitir
d k → t k	consonant / other	4	0.64	tatkaraṇam api caturvidhaṃ pratyakṣānumānopamānaśabdabhedāt tad+karaṇam→tatkaraṇam · tatkaraṇam indriyam tad+karaṇam→tatkaraṇam · tatkaraṇaṃ sādṛśyajñānam tad+karaṇam→tatkaraṇaṃ · tatkaraṇaṃ śabdaḥ tad+karaṇam→tatkaraṇaṃ
m y → ṃ y	anusvāra / nasal	4	0.64	tatra nirvikalpakaṃ jñānaṃ nirvikalpakaṃ yathedaṃ kiṃcit nirvikalpakaṃ+yathā · saparakārakaṃ jñānaṃ savikalpakaṃ yathā ḍittho'yam brahmaṇo 'yaṃ śyāmo'yam iti vikalpakam→savikalpakaṃ +yathā · agninā siñced iti na pramāṇaṃ yogyatāvirahāt pramāṇaṃ+yogya · sarveṣāṃ padārthānāṃ yathāyatham ukteṣv antarbhāvāt saptaiva padārthā iti siddham padārthānāṃ+yathāyatham
ḥ i → r i	visarga	4	0.64	pratyakṣajñānahetur indriyārthasannikarṣaḥ ṣaḍvidhaḥ hetuḥ→pratyakṣajñānahetur +indriya · yatra yatra dhūmas tatrāgnir iti sāhacaryaniyamo vyāptiḥ agniḥ→tatrāgnir +iti · tathā hi svayam eva bhūyo darśanena yatra dhūmas tatra agnir iti mahānasādau vyāptiṃ gṛhītvā parvatasamīpaṃ gatas tadgate cāgnau saṃdihānaḥ parvate dhūmaṃ paśyan vyāptiṃ smarati yatra dhūmas tatrāgnir iti agnir+iti · tathā hi svayam eva bhūyo darśanena yatra dhūmas tatra agnir iti mahānasādau vyāptiṃ gṛhītvā parvatasamīpaṃ gatas tadgate cāgnau saṃdihānaḥ parvate dhūmaṃ paśyan vyāptiṃ smarati yatra dhūmas tatrāgnir iti agniḥ→tatrāgnir +iti
aḥ dh → o dh	visarga	4	0.64	yo yo dhūmavān sa vahnimān yathā mahānasaḥ yo+dhūmavān · yo yo dhūmavān sa so'gnimān yathā mahānasa ity udāharaṇam yo+dhūmavān · parvato dhūmavān vahnimattvād ity atrārdrendhanasaṃyoga upādhiḥ parvato+dhūmavān · vihitakarmajanyo dharmaḥ janyaḥ→vihitakarmajanyo +dharmaḥ
ḥ u → Ø u	visarga	4	0.64	sādhyavyāpakatve sati sādhanāvyāpaka upādhiḥ vyāpakaḥ→sādhanāvyāpaka +upādhiḥ · parvato dhūmavān vahnimattvād ity atrārdrendhanasaṃyoga upādhiḥ saṃyogaḥ→atrārdrendhanasaṃyoga +upādhiḥ · evaṃ sādhyavyāpakatve sati sādhanāvyāpakatvād ārdrendhanasaṃyoga upādhiḥ saṃyogaḥ→ārdrendhanasaṃyoga +upādhiḥ · atrānuṣṇatvaṃ sādhyaṃ tadabhāva uṣṇatvaṃ spārśanapratyakṣeṇa gṛhyata iti bādhitatvam abhāvaḥ→tadabhāva +uṣṇa
ī a → y a	vowel coalescence	3	0.48	tatra dravyāṇi pṛthivyaptejovāyvākāśakāladigātmamanāṃsi navaiva pṛthivī+ap→pṛthivyaptejovāyvākāśakāladigātmamanāṃsi · pṛthivyaptejovāyuvṛttiḥ pṛthivī+ap→pṛthivyaptejovāyuvṛttiḥ · ādyasyandanāsamavāyikāraṇaṃ dravatvaṃ pṛthivyaptejovṛtti pṛthivī+ap→pṛthivyaptejovṛtti
ā a → ā	vowel coalescence	3	0.48	indriyaṃ gandhagrāhakaṃ ghrāṇaṃ nāsāgravarti nāsā+agra→nāsāgravarti · indriyaṃ rasagrāhakaṃ rasanaṃ jihvāgravarti jihvā+agra→jihvāgravarti · yathāvayavāvayavinau guṇaguṇinau kriyākriyāvantau jātivyaktī viśeṣanityadravye ceti yathā+avayava→yathāvayavāvayavinau
ḥ a → Ø a	visarga	3	0.48	śītasparśavatya āpaḥ sparśavatyaḥ→śītasparśavatya +āpaḥ · tā dvividhāḥ nityā anityāś ca nityā+anityāś · nityā anityāś ca nityā+anityāś
m h → ṃ h	anusvāra / nasal	3	0.48	aṇu mahad dīrghaṃ hrasvaṃ ceti dīrghaṃ+hrasvaṃ · kṛtakatvaṃ hi nityatvābhāvenānityatvena vyāptam tvam→kṛtakatvaṃ +hi · yasya sādhyabhāvasādhakaṃ hetvantaraṃ vidyate sa satpratipakṣaḥ sādhakam→sādhyabhāvasādhakaṃ +hetu
ś k → k k	consonant / other	3	0.48	te dvividhe dikkṛte kālakṛte ca diś+kṛte→dikkṛte · dūrasthe dikkṛtaṃ paratvam diś+kṛtam→dikkṛtaṃ · samīpasthe dikkṛtam aparatvam diś+kṛtam→dikkṛtam
t e → d e	consonant / other	3	0.48	tad etattrividhakāraṇamadhye yad asādhāraṇaṃ kāraṇaṃ tad eva karaṇam tad+etad · tad etattrividhakāraṇamadhye yad asādhāraṇaṃ kāraṇaṃ tad eva karaṇam tad+eva · tad etat svārthānumānam tad+etat
s s → ḥ s	consonant / other	3	0.48	ghaṭarūpapratyakṣajanane saṃyuktasamavāyaḥ sannikarṣaḥ cakṣuḥsaṃyukte ghaṭe rūpasya samavāyāt cakṣus+saṃyukte→cakṣuḥsaṃyukte · rūpatvasāmānyapratyakṣe saṃyuktasamavetasamavāyaḥ sannikarṣaḥ cakṣuḥsaṃyukte ghaṭe rūpaṃ samavetaṃ tatra rūpatvasya samavāyāt cakṣus+saṃyukte→cakṣuḥsaṃyukte · abhāvapratyakṣe viśeṣaṇaviśeṣyabhāvaḥ sannikarṣo ghaṭābhāvavad bhṛtalam ity atra cakṣuḥsaṃyukte bhūtale ghaṭābhāvasya viśeṣaṇatvāt cakṣus+saṃyukte→cakṣuḥsaṃyukte
ḥ u → r u	visarga	3	0.48	tasmāt parvato vahnimān iti jñānam anumitir utpadyate anumitir+utpadyate · tadanantaram asau gavayaśabdavācya ity upamitir utpadyate upamitir+utpadyate · ūrdhvadeśasaṃyogahetur utkṣepaṇam hetuḥ→ūrdhvadeśasaṃyogahetur +utkṣepaṇam
ḥ v → r v	visarga	3	0.48	atra prameyatvābhidhyatvayor vyatirekavyāptir nāsti sarvasyāpi prameyatvād abhidheyatvāc ca tvayoḥ→prameyatvābhidhyatvayor +vyatireka · sādhyābhāvavyāpto hetur viruddhaḥ hetur+viruddhaḥ · yathā sthāṇur vā puruṣo veti sthāṇur+vā
t g → d g	consonant / other	3	0.48	yad itarebhyo na bhidyate na tad gandhavat tad+gandhavat · tasmān na tatheti atra yad gandhavat tad itarabhinnam ity anvayadṛṣṭānto nāsti pṛthivīmātrasya pakṣatvāt yad+gandhavat · tathā hi kaścid gavayaśabdārtham ajānan kutaścid āraṇyakapuruṣād gosadṛśo gavaya iti śrutvā vanaṃ gato vākyārthaṃ smaran gosadṛśaṃ piṇḍaṃ paśyati puruṣāt→āraṇyakapuruṣād +go
m gh → ṃ gh	anusvāra / nasal	2	0.32	indriyaṃ gandhagrāhakaṃ ghrāṇaṃ nāsāgravarti grāhakam→gandhagrāhakaṃ +ghrāṇaṃ · pṛthivyāṃ ghṛtādāvagnisaṃyogajanyaṃ daravatvam pṛthivyāṃ+ghṛta
t ā → d ā	consonant / other	2	0.32	abindhanaṃ divyaṃ vidyudādi vidyut+ādi→vidyudādi · evaṃ sādhyavyāpakatve sati sādhanāvyāpakatvād ārdrendhanasaṃyoga upādhiḥ tvāt→sādhanāvyāpakatvād +ārdra
aḥ r → o r	visarga	2	0.32	cakṣurmātragrāhyo guṇo rūpam guṇo+rūpam · rasanagrāhyo guṇo rasaḥ guṇo+rasaḥ
ḥ anubhavaḥ → ḥ 'nubhavo	visarga	2	0.32	tadvati tatprakārako 'nubhavo yathārthaḥ prakārakaḥ+'nubhavo · tadabhāvavati tatprakārako 'nubhavo 'yathārthaḥ prakārakaḥ+'nubhavo
au i → āv i	vowel coalescence	2	0.32	yathā śuktāv idaṃ rajatam iti jñānam śuktāv+idaṃ · yathā śuktāv idaṃ rajatam iti śuktāv+idaṃ
ḥ v → Ø v	visarga	2	0.32	yo yo dhūmavān sa vahnimān yathā mahānasaḥ sa+vahnimān · nityadravyavṛttayo vyāvartakā viśeṣāḥ vyāvartakā+viśeṣāḥ
t l → l l	consonant / other	2	0.32	anena pratipāditālliṅgāt paro'py agniṃ pratipadyate pratipāditāt+liṅgāt→pratipāditālliṅgāt · tasmāl liṅgaparāmarśānumānam tasmāl+liṅgaparāmarśa
ḥ s → Ø s	visarga	2	0.32	yo yo dhūmavān sa so'gnimān yathā mahānasa ity udāharaṇam sa+saḥ · yasya sādhyabhāvasādhakaṃ hetvantaraṃ vidyate sa satpratipakṣaḥ sa+sat
aḥ bh → o bh	visarga	2	0.32	vyatirekamātravyāptikaṃ kevalavyatireki yathā pṛthivī tarebhyo bhidyate gandhavattvāt tarebhyo+bhidyate · vego bhāvanā sthitisthāpakaś ceti vego+bhāvanā
aḥ h → o h	visarga	2	0.32	sādhyābhāvavyāpto hetur viruddhaḥ vyāptaḥ→sādhyābhāvavyāpto +hetur · yathā gaur aśvaḥ puruṣo hastīti na pramāṇam ākāṅkṣāvirahāt puruṣo+hastī
aḥ d → o d	visarga	2	0.32	yathā vahnir anuṣṇo dravyatvād iti anuṣṇo+dravya · krodho dveṣaḥ krodho+dveṣaḥ
ā ā → ā	vowel coalescence	2	0.32	ākāṅkṣādirahitaṃ vākyam apramāṇam ākāṅkṣā+ādi→ākāṅkṣādirahitaṃ · anubhavajanyā smṛtihetur bhāvanātmamātravṛttiḥ bhāvanā+ātma→bhāvanātmamātravṛttiḥ
i i → ī	vowel coalescence	2	0.32	buddhīcchāprayatnā dvividhāḥ buddhi+icchā→buddhīcchāprayatnā · tādātmyasaṃbandhāvacchinnapratiyogitāko 'nyonyābhāvaḥ yathā ghaṭaḥ paṭo na bhavatīti bhavati+iti→bhavatīti
u e → v e	vowel coalescence	1	0.16	samavāyas tv eka eva tv+eka
