rule	category	count	pct	examples
m m → ṃ m	anusvāra / nasal	70	2.3	yaṃ sarvaśailāḥ parikalpya vatsaṃ merau sthite dogdhari dohadakṣe vatsaṃ+merau · menāṃ munīnām api mānanīyām ātmānurūpāṃ vidhinopayeme menāṃ+munīnām · asūta sā nāgavadhūpabhogyaṃ mainākam ambhonidhibaddhasakhyam upabhogyam→nāgavadhūpabhogyaṃ +mainākam · tāṃ haṃsamālāḥ śaradīva gaṅgāṃ mahauṣadhiṃ naktam ivātmabhāsaḥ gaṅgāṃ+mahauṣadhiṃ
i a → y a	vowel coalescence	57	1.87	udvejayaty aṅgulipārṣṇibhāgān mārge śilībhūtahime 'pi yatra udvejayaty+aṅguli · saptarṣihastāvacitāvaśeṣāṇy adho vivasvān parivartamānaḥ avaśeṣāṇi→saptarṣihastāvacitāvaśeṣāṇy +adho · madhye yathā śyāmamukhasya tasya mṛṇālasūtrāntaram apy alabhyam apy+alabhyam · apy anyapuṣṭā pratikūlaśabdā śrotur vitantrīr iva tāḍyamānā apy+anyapuṣṭā
t a → d a	consonant / other	53	1.74	samyakprayogād aparikṣatāyāṃ nītāv ivotsāhaguṇena saṃpat prayogāt→samyakprayogād +aparikṣatāyāṃ · āropitaṃ yad giriśena paścād ananyanārīkamanīyam aṅkam paścād+ananya · lajjā tiraścāṃ yadi cetasi syād asaṃśayaṃ parvatarājaputryāḥ syād+asaṃśayaṃ · yad amogham apām antar uptaṃ bījam aja tvayā yad+amogham
ḥ a → r a	visarga	51	1.67	yad vāyur anviṣṭamṛgaiḥ kirātair āsevyate bhinnaśikhaṇḍibarhaḥ vāyur+anviṣṭa · dṛṣṭaḥ kathaṃcid gavayair vivignair asoḍhasiṃhadhvanir unnanāda vivignair+asoḍha · vāgīśaṃ vāgbhir arthyābhiḥ praṇipatyopatasthire vāgbhir+arthyābhiḥ · jagadyonir ayonis tvaṃ jagadanto nirantakaḥ jagadyonir+ayonis
ḥ c → ś c	visarga	48	1.57	bhāsvanti ratnāni mahauṣadhīś ca pṛthūpadiṣṭāṃ duduhur dharitrīm auṣadhīḥ→mahauṣadhīś +ca · yaś cāpsarovibhramamaṇḍanānāṃ sampādayitrīṃ śikharair bibharti yaś+ca · yasyārthayuktaṃ girirājaśabdaṃ kurvanti vālavyajanaiś camaryaḥ vyajanaiḥ→vālavyajanaiś +camaryaḥ · saṃskāravatyeva girā manīṣī tayā sa pūtaś ca vibhūṣitaś ca pūtaś+ca
ḥ v → r v	visarga	44	1.44	kapolakaṇḍūḥ karibhir vinetuṃ vighaṭṭitānāṃ saraladrumāṇām karibhir+vinetuṃ · babhūva tasyāś caturasraśobhi vapur vibhaktaṃ navayauvanena vapur+vibhaktaṃ · apy anyapuṣṭā pratikūlaśabdā śrotur vitantrīr iva tāḍyamānā śrotur+vitantrīr · taṃ keśapāśaṃ prasamīkṣya kuryur vālapriyatvaṃ śithilaṃ camaryaḥ kuryur+vāla
m c → ṃ c	anusvāra / nasal	44	1.44	yajñāṅgayonitvam avekṣya yasya sāraṃ dharitrīdharaṇakṣamaṃ ca kṣamam→dharitrīdharaṇakṣamaṃ +ca · madhyena sā vedivilagnamadhyā valitrayaṃ cāru babhāra bālā trayam→valitrayaṃ +cāru · taṃ keśapāśaṃ prasamīkṣya kuryur vālapriyatvaṃ śithilaṃ camaryaḥ śithilaṃ+camaryaḥ · avacitabalipuṣpā vedisammārgadakṣā niyamavidhijalānāṃ barhiṣāṃ copanetrī barhiṣāṃ+ca
m d → ṃ d	anusvāra / nasal	42	1.38	bhāsvanti ratnāni mahauṣadhīś ca pṛthūpadiṣṭāṃ duduhur dharitrīm upadiṣṭām→pṛthūpadiṣṭāṃ +duduhur · vanecarāṇāṃ vanitāsakhānāṃ darīgṛhotsaṅganiṣaktabhāsaḥ sakhānām→vanitāsakhānāṃ +darī · divākarād rakṣati yo guhāsu līnaṃ divā bhītam ivāndhakāram līnaṃ+divā · kim idaṃ dyutim ātmīyāṃ na bibhrati yathā purā idaṃ+dyutim
ā a → ā	vowel coalescence	37	1.21	pupoṣa lāvaṇyamayān viśeṣāñ jyotsnāntarāṇīva kalāntarāṇi jyotsnā+antarāṇi→jyotsnāntarāṇīva · pupoṣa lāvaṇyamayān viśeṣāñ jyotsnāntarāṇīva kalāntarāṇi kalā+antarāṇi→kalāntarāṇi · kāmasya puṣpavyatiriktam astraṃ bālyāt paraṃ sātha vayaḥ prapede sā+atha→sātha · labdhvāpi loke pariṇāhi rūpaṃ jātās tadūrvor upamānabāhyāḥ labdhvā+api→labdhvāpi
m h → ṃ h	anusvāra / nasal	34	1.12	tāṃ haṃsamālāḥ śaradīva gaṅgāṃ mahauṣadhiṃ naktam ivātmabhāsaḥ tāṃ+haṃsa · samādideśaikavadhūṃ bhavitrīṃ premṇā śarīrārdhaharāṃ harasya harām→śarīrārdhaharāṃ +harasya · prasthaṃ himādrer mṛganābhigandhi kiṃcit kvaṇatkiṃnaram adhyuvāsa prasthaṃ+himādrer · tvam eva havyaṃ hotā ca bhojyaṃ bhoktā ca śāśvataḥ havyaṃ+hotā
m ś → ṃ ś	anusvāra / nasal	33	1.08	yaś cāpsarovibhramamaṇḍanānāṃ sampādayitrīṃ śikharair bibharti sampādayitrīṃ+śikharair · kṣudre 'pi nūnaṃ śaraṇaṃ prapanne mamatvam uccaiḥśirasāṃ satīva nūnaṃ+śaraṇaṃ · prajāpatiḥ kalpitayajñabhāgaṃ śailādhipatyaṃ svayam anvatiṣṭhat bhāgam→kalpitayajñabhāgaṃ +śaila · prasannadik pāṃsuviviktavātaṃ śaṅkhasvanānantarapuṣpavṛṣṭi vātam→pāṃsuviviktavātaṃ +śaṅkha
m y → ṃ y	anusvāra / nasal	33	1.08	padaṃ tuṣārasrutidhautaraktaṃ yasminn adṛṣṭvāpi hatadvipānām raktam→tuṣārasrutidhautaraktaṃ +yasminn · yatrāṃśukākṣepavilajjitānāṃ yadṛcchayā kiṃpuruṣāṅganānām vilajjitānām→yatrāṃśukākṣepavilajjitānāṃ +yadṛcchayā · manoramaṃ yauvanam udvahantyā garbho 'bhavad bhūdhararājapatnyāḥ manoramaṃ+yauvanam · āropitaṃ yad giriśena paścād ananyanārīkamanīyam aṅkam āropitaṃ+yad
ā i → e	vowel coalescence	31	1.02	u meti mātrā tapaso niṣiddhā paścād umākhyāṃ sumukhī jagāma mā+iti→meti · prabhāmahatyā śikhayeva dīpas trimārgayeva tridivasya mārgaḥ śikhayā+iva→śikhayeva · saṃskāravatyeva girā manīṣī tayā sa pūtaś ca vibhūṣitaś ca saṃskāravatyā+iva→saṃskāravatyeva · unmīlitaṃ tūlikayeva citraṃ sūryāṃśubhir bhinnam ivāravindam tūlikayā+iva→tūlikayeva
m g → ṃ g	anusvāra / nasal	30	0.98	na durvahaśroṇipayodharārtā bhindanti mandāṃ gatim aśvamukhyaḥ mandāṃ+gatim · yasyārthayuktaṃ girirājaśabdaṃ kurvanti vālavyajanaiś camaryaḥ yuktam→yasyārthayuktaṃ +girirāja · candraṃ gatā padmaguṇān na bhuṅkte padmāśritā cāndramasīm abhikhyām candraṃ+gatā · ayācitāraṃ na hi devadevam adriḥ sutāṃ grāhayituṃ śaśāka sutāṃ+grāhayituṃ
aḥ a → o '	visarga	29	0.95	mahībhṛtaḥ putravato 'pi dṛṣṭis tasminn apatye na jagāma tṛptim putravato+'pi · tadāprabhṛty eva vimuktasaṅgaḥ patiḥ paśūnām aparigraho 'bhūt aparigraho+'bhūt · pratyarthibhūtām api tāṃ samādheḥ śuśrūṣamāṇāṃ giriśo 'numene giriśo+'numene · yamo 'pi vilikhan bhūmiṃ daṇḍenāstamitatviṣā yamo+'pi
a i → e	vowel coalescence	28	0.92	nāgendrahastās tvaci karkaśatvād ekāntaśaityāt kadalīviśeṣāḥ nāga+indra→nāgendrahastās · vyakto vyaktetaraś cāsi prākāmyaṃ te vibhūtiṣu vyakta+itaraḥ→vyaktetaraś · vācaspatir uvācedaṃ prāñjalir jalajāsanam uvāca+idam→uvācedaṃ · dehabaddham ivendrasya cirakālārjitaṃ yaśaḥ iva+indrasya→ivendrasya
ḥ u → r u	visarga	28	0.92	labdhvāpi loke pariṇāhi rūpaṃ jātās tadūrvor upamānabāhyāḥ ūruvoḥ→tadūrvor +upamāna · dṛṣṭaḥ kathaṃcid gavayair vivignair asoḍhasiṃhadhvanir unnanāda dhvaniḥ→asoḍhasiṃhadhvanir +unnanāda · udghātaḥ praṇavo yāsāṃ nyāyais tribhir udīraṇam tribhir+udīraṇam · vācaspatir uvācedaṃ prāñjalir jalajāsanam vācaspatir+uvāca
ḥ i → r i	visarga	27	0.89	lāṅgūlavikṣepavisarpiśobhair itas tataś candramarīcigauraiḥ śobhaiḥ→lāṅgūlavikṣepavisarpiśobhair +itas · sā rājahaṃsair iva saṃnatāṅgī gateṣu līlāñcitavikrameṣu rājahaṃsair+iva · nīvīm atikramya sitetarasya tanmekhalāmadhyamaṇer ivārciḥ maṇeḥ→tanmekhalāmadhyamaṇer +iva · apavādair ivotsargāḥ kṛtavyāvṛttayaḥ paraiḥ apavādair+iva
ḥ ā → r ā	visarga	26	0.85	udvejitā vṛṣṭibhir āśrayante śṛṅgāṇi yasyātapavanti siddhāḥ vṛṣṭibhir+āśrayante · yad vāyur anviṣṭamṛgaiḥ kirātair āsevyate bhinnaśikhaṇḍibarhaḥ kirātair+āsevyate · vyanīyata pratyupadeśalubdhair āditsubhir nūpurasiñjitāni lubdhaiḥ→pratyupadeśalubdhair +āditsubhir · tasyāḥ śalākāñjananirmiteva kāntir bhruvor ānatalekhayor yā bhruvor+ānata
ḥ i → Ø i	visarga	25	0.82	pūrvāparau toyanidhī vigāhya sthitaḥ pṛthivyā iva mānadaṇḍaḥ pṛthivyā+iva · apaviddhagado bāhur bhagnaśākha iva drumaḥ śākhaḥ→bhagnaśākha +iva · citranyastā iva gatāḥ prakāmālokanīyatām nyastāḥ→citranyastā +iva · haricakreṇa tenāsya kaṇṭhe niṣka ivārpitaḥ niṣka+iva
aḥ n → o n	visarga	21	0.69	asty uttarasyāṃ diśi devatātmā himālayo nāma nagādhirājaḥ himālayo+nāma · u meti mātrā tapaso niṣiddhā paścād umākhyāṃ sumukhī jagāma tapaso+niṣiddhā · jagadyonir ayonis tvaṃ jagadanto nirantakaḥ antaḥ→jagadanto +nirantakaḥ · jagadādir anādis tvaṃ jagadīśo nirīśvaraḥ jagadīśo+nirīśvaraḥ
e a → e '	vowel coalescence	21	0.69	udvejayaty aṅgulipārṣṇibhāgān mārge śilībhūtahime 'pi yatra hime+'pi · kṣudre 'pi nūnaṃ śaraṇaṃ prapanne mamatvam uccaiḥśirasāṃ satīva kṣudre+'pi · kruddhe 'pi pakṣacchidi vṛtraśatrāv avedanājñaṃ kuliśakṣatānām kruddhe+'pi · guruḥ pragalbhe 'pi vayasy ato 'syās tasthau nivṛttānyavarābhilāṣaḥ pragalbhe+'pi
m b → ṃ b	anusvāra / nasal	21	0.69	śarīriṇāṃ sthāvarajaṅgamānāṃ sukhāya tajjanmadinaṃ babhūva dinam→tajjanmadinaṃ +babhūva · tāṃ pārvatīty ābhijanena nāmnā bandhupriyāṃ bandhujano juhāva priyām→bandhupriyāṃ +bandhu · kāmasya puṣpavyatiriktam astraṃ bālyāt paraṃ sātha vayaḥ prapede astraṃ+bālyāt · avacitabalipuṣpā vedisammārgadakṣā niyamavidhijalānāṃ barhiṣāṃ copanetrī jalānām→niyamavidhijalānāṃ +barhiṣāṃ
ḥ n → r n	visarga	19	0.62	vidūrabhūmir navameghaśabdād udbhinnayā ratnaśalākayeva bhūmiḥ→vidūrabhūmir +nava · abhyunnatāṅguṣṭhanakhaprabhābhir nikṣepaṇād rāgam ivodgirantau prabhābhiḥ→abhyunnatāṅguṣṭhanakhaprabhābhir +nikṣepaṇād · vyanīyata pratyupadeśalubdhair āditsubhir nūpurasiñjitāni āditsubhir+nūpura · ṛte kṛśānor na hi mantrapūtam arhanti tejāṃsy aparāṇi havyam kṛśānor+na
t m → n m	consonant / other	19	0.62	puṣpaṃ pravālopahitaṃ yadi syān muktāphalaṃ vā sphuṭavidrumastham syān+muktāphalaṃ · paryākulatvān marutāṃ vegabhaṅgo 'numīyate tvāt→paryākulatvān +marutāṃ · dīrghikākamalonmeṣo yāvanmātreṇa sādhyate yāvat+mātreṇa→yāvanmātreṇa · jvalanmaṇiśikhāś cainaṃ vāsukipramukhā niśi jvalat+maṇi→jvalanmaṇiśikhāś
s p → ḥ p	consonant / other	19	0.62	tad brūta vatsāḥ kim itaḥ prārthayadhve samāgatāḥ itaḥ+prārthayadhve · sa hi devaḥ paraṃ jyotis tamaḥpāre vyavasthitam tamas+pāre→tamaḥpāre · bhartuḥ prasādaṃ pratinandya mūrdhnā vaktuṃ mithaḥ prākramataivam enam mithaḥ+prākramata · sadyaḥ pravālodgamacārupatre nīte samāptiṃ navacūtabāṇe sadyaḥ+pravāla
i u → y u	vowel coalescence	17	0.56	asty uttarasyāṃ diśi devatātmā himālayo nāma nagādhirājaḥ asty+uttarasyāṃ · sarvaṃ sakhe tvayy upapannam etad ubhe mamāstre kuliśaṃ bhavāṃś ca tvayy+upapannam · śirasā praṇipatya yācitāny upagūḍhāni savepathūni ca yācitāny+upagūḍhāni · viditaṃ khalu te yathā smaraḥ kṣaṇam apy utsahate na māṃ vinā apy+utsahate
d p → t p	consonant / other	17	0.56	na vāti vāyus tatpārśve tālavṛntānilādhikam tad+pārśve→tatpārśve · sampatsyate vaḥ kāmo yaṃ kālaḥ kaścit pratīkṣyatām kaścit+pratīkṣyatām · tasmin maghonas tridaśān vihāya sahasram akṣṇāṃ yugapat papāta yugapat+papāta · anvāsta ity apsarasāṃ mukhebhyaḥ śrutaṃ mayā matpraṇidhiḥ sa vargaḥ mad+praṇidhiḥ→matpraṇidhiḥ
i i → ī	vowel coalescence	16	0.52	eko hi doṣo guṇasaṃnipāte nimajjatīndoḥ kiraṇeṣv ivāṅkaḥ nimajjati+indoḥ→nimajjatīndoḥ · reme muhur madhyagatā sakhīnāṃ krīḍārasaṃ nirviśatīva bālye nirviśati+iva→nirviśatīva · tāṃ haṃsamālāḥ śaradīva gaṅgāṃ mahauṣadhiṃ naktam ivātmabhāsaḥ śaradi+iva→śaradīva · himakliṣṭaprakāśāni jyotīṃṣīva mukhāni vaḥ jyotīṃṣi+iva→jyotīṃṣīva
ḥ m → r m	visarga	16	0.52	vidanti mārgaṃ nakharandhramuktair muktāphalaiḥ kesariṇāṃ kirātāḥ muktaiḥ→nakharandhramuktair +muktāphalaiḥ · padmāni yasyāgrasaroruhāṇi prabodhayaty ūrdhvamukhair mayūkhaiḥ mukhaiḥ→ūrdhvamukhair +mayūkhaiḥ · abhyarthanābhaṅgabhayena sādhur mādhyasthyam iṣṭe 'py avalambate 'rthe sādhur+mādhyasthyam · prasthaṃ himādrer mṛganābhigandhi kiṃcit kvaṇatkiṃnaram adhyuvāsa himādrer+mṛganābhi
m j → ṃ j	anusvāra / nasal	16	0.52	satī satī yogavisṛṣṭadehā tāṃ janmane śailavadhūṃ prapede tāṃ+janmane · labdhvāpi loke pariṇāhi rūpaṃ jātās tadūrvor upamānabāhyāḥ rūpaṃ+jātās · jagadyonir ayonis tvaṃ jagadanto nirantakaḥ tvaṃ+jagat · jagadādir anādis tvaṃ jagadīśo nirīśvaraḥ tvaṃ+jagadīśo
m r → ṃ r	anusvāra / nasal	16	0.52	tasyāḥ praviṣṭā natanābhirandhraṃ rarāja tanvī navalomarājiḥ randhram→natanābhirandhraṃ +rarāja · mayi sṛṣṭir hi lokānāṃ rakṣā yuṣmāsv avasthitā lokānāṃ+rakṣā · atha sa lalitayoṣidbhrūlatācāruśṛṅgaṃ rativalayapadāṅke cāpam āsajya kaṇṭhe śṛṅgam→lalitayoṣidbhrūlatācāruśṛṅgaṃ +rati · mṛgāḥ priyāladrumamañjarīṇāṃ rajaḥkaṇair vighnitadṛṣṭipātāḥ mañjarīṇām→priyāladrumamañjarīṇāṃ +rajas
t v → d v	consonant / other	15	0.49	yad vāyur anviṣṭamṛgaiḥ kirātair āsevyate bhinnaśikhaṇḍibarhaḥ yad+vāyur · himavyapāyād viśadādharāṇām āpāṇḍurībhūtamukhacchavīnām vyapāyāt→himavyapāyād +viśada · kāmas tu bāṇāvasaraṃ pratīkṣya pataṅgavad vahnimukhaṃ vivikṣuḥ vat→pataṅgavad +vahni · suragaja iva bibhrat padminīṃ dantalagnāṃ pratipathagatir āsīd vegadīrghīkṛtāṅgaḥ āsīd+vega
t u → d u	consonant / other	15	0.49	vidūrabhūmir navameghaśabdād udbhinnayā ratnaśalākayeva śabdāt→navameghaśabdād +udbhinnayā · u meti mātrā tapaso niṣiddhā paścād umākhyāṃ sumukhī jagāma paścād+umā · anyonyam utpīḍayad utpalākṣyāḥ stanadvayaṃ pāṇḍu tathā pravṛddham utpīḍayad+utpala · sarvaṃ sakhe tvayy upapannam etad ubhe mamāstre kuliśaṃ bhavāṃś ca etad+ubhe
t c → c c	consonant / other	15	0.49	guror niyogāc ca nagendrakanyā sthāṇuṃ tapasyantam adhityakāyām niyogāc+ca · dhriyate kusumaprasādhanaṃ tava tac cāru vapur na dṛśyate tac+cāru · tatpratyayāc ca kusumāyudhabandhur enām āśvāsayat sucaritārthapadair vacobhiḥ pratyayāt→tatpratyayāc +ca · visṛṣṭarāgād adharān nivartitaḥ stanāṅgarāgāruṇitāc ca kandukāt aruṇitāt→stanāṅgarāgāruṇitāc +ca
ḥ e → Ø e	visarga	15	0.49	tad gaccha siddhyai kuru devakāryam artho 'yam arthāntarabhāvya eva bhāvyaḥ→arthāntarabhāvya +eva · surāḥ samabhyarthayitāra ete kāryaṃ trayāṇām api viṣṭapānām samabhyarthayitāra+ete · madhuś ca te manmatha sāhacaryād asāvanukto 'pi sahāya eva sahāya+eva · vidhinā jana eṣa vañcitas tvadadhīnaṃ khalu dehināṃ sukham jana+eṣa
u a → v a	vowel coalescence	14	0.46	etāvatā nanv anumeyaśobhaṃ kāñcīguṇasthānam aninditāyāḥ nanv+anumeya · mayi sṛṣṭir hi lokānāṃ rakṣā yuṣmāsv avasthitā yuṣmāsv+avasthitā · yajvabhiḥ saṃbhṛtaṃ havyaṃ vitateṣv adhvareṣu saḥ vitateṣv+adhvareṣu · tadīyās toyadeṣv adya puṣkarāvartakādiṣu toyadeṣv+adya
d k → t k	consonant / other	14	0.46	tāṃ nāradaḥ kāmacaraḥ kadācit kanyāṃ kila prekṣya pituḥ samīpe kadācit+kanyāṃ · prasthaṃ himādrer mṛganābhigandhi kiṃcit kvaṇatkiṃnaram adhyuvāsa kiṃcit+kvaṇat · tatkṛtānugrahāpekṣī taṃ muhur dūtahāritaiḥ tad+kṛta→tatkṛtānugrahāpekṣī · yāvad bhavaty āhitasāyakasya matkārmukasyāsya nideśavartī mad+kārmukasya→matkārmukasyāsya
a e → ai	vowel coalescence	14	0.46	samādideśaikavadhūṃ bhavitrīṃ premṇā śarīrārdhaharāṃ harasya samādideśa+eka→samādideśaikavadhūṃ · jvalanmaṇiśikhāś cainaṃ vāsukipramukhā niśi ca+enam→cainaṃ · bhartuḥ prasādaṃ pratinandya mūrdhnā vaktuṃ mithaḥ prākramataivam enam prākramata+evam→prākramataivam · madhu dvirephaḥ kusumaikapātre papau priyāṃ svām anuvartamānaḥ kusuma+eka→kusumaikapātre
ā e → ai	vowel coalescence	14	0.46	yadaiva pūrve janane śarīraṃ sā dakṣaroṣāt sudatī sasarja yadā+eva→yadaiva · yoṣitsu tadvīryaniṣekabhūmiḥ saiva kṣamety ātmabhuvopadiṣṭam sā+eva→saiva · amunaiva kaṣāyitastanī subhagena priyagātrabhasmanā amunā+eva→amunaiva · umāṃ sa paśyann ṛjunaiva cakṣuṣā pracakrame vaktum anujjhitakramaḥ ṛjunā+eva→ṛjunaiva
m bh → ṃ bh	anusvāra / nasal	14	0.46	tvam eva havyaṃ hotā ca bhojyaṃ bhoktā ca śāśvataḥ bhojyaṃ+bhoktā · karmabandhacchidaṃ dharmaṃ bhavasyeva mumukṣavaḥ dharmaṃ+bhavasya · sarvaṃ sakhe tvayy upapannam etad ubhe mamāstre kuliśaṃ bhavāṃś ca kuliśaṃ+bhavāṃś · amī hi vīryaprabhavaṃ bhavasya jayāya senānyam uśanti devāḥ prabhavam→vīryaprabhavaṃ +bhavasya
aḥ m → o m	visarga	14	0.46	bhavallabdhavarodīrṇas tārakākhyo mahāsuraḥ ākhyaḥ→tārakākhyo +mahā · viśoṣitāṃ bhānumato mayūkhair mandākinīpuṣkarabījamālām bhānumato+mayūkhair · kva nu te hṛdayaṃgamaḥ sakhā kusumāyojitakārmuko madhuḥ kārmukaḥ→kusumāyojitakārmuko +madhuḥ · uvāca menā parirabhya vakṣasā nivārayantī mahato munivratāt mahato+muni
ḥ d → r d	visarga	13	0.43	gaṇā nameruprasavāvataṃsā bhūrjatvacaḥ sparśavatīr dadhānāḥ sparśavatīr+dadhānāḥ · manasy āhitakartavyās te 'pi pratiyayur divam pratiyayur+divam · adhyāpitasyośanasāpi nītiṃ prayuktarāgapraṇidhir dviṣas te praṇidhiḥ→prayuktarāgapraṇidhir +dviṣas · niveśayāmāsa madhur dvirephān nāmākṣarāṇīva manobhavasya madhur+dvirephān
aḥ v → o v	visarga	13	0.43	vyakto vyaktetaraś cāsi prākāmyaṃ te vibhūtiṣu vyakto+vyakta · prasādābhimukho vedhāḥ pratyuvāca divaukasaḥ abhimukhaḥ→prasādābhimukho +vedhāḥ · tad icchāmo vibho sṛṣṭaṃ senānyaṃ tasya śāntaye icchāmo+vibho · āvarjitā kiṃcid iva stanābhyāṃ vāso vasānā taruṇārkarāgam vāso+vasānā
s s → ḥ s	consonant / other	13	0.43	itaḥ sa daityaḥ prāptaśrīr neta evārhati kṣayam itaḥ+sa · tasmin vane saṃyamināṃ munīnāṃ tapaḥsamādheḥ pratikūlavartī tapas+samādheḥ→tapaḥsamādheḥ · kusumāstaraṇe sahāyatāṃ bahuśaḥ saumya gatas tvam āvayoḥ bahuśaḥ+saumya · ayācatāraṇyanivāsam ātmanaḥ phalodayāntāya tapaḥsamādhaye tapas+samādhaye→tapaḥsamādhaye
