rule	category	count	pct	examples
a e → ai	vowel coalescence	89	1.22	varaṃ garbhasrāvo varam api ca naivābhigamanaṃ varaṃ jātaḥ preto varam api ca kanyāvajanitā na+eva→naivābhigamanaṃ · pañcaitāni hi sṛjyante garbhasthasyaiva dehinaḥ pañca+etāni→pañcaitāni · mama caitāvān lobhavirahaḥ ca+etāvān→caitāvān · viśvāso naiva kartavyaḥ strīṣu rājakuleṣu ca na+eva→naiva
i a → y a	vowel coalescence	88	1.21	ekaikam apy anarthāya kim u yatra catuṣṭayam apy+anarthāya · puṇyatīrthe kṛtaṃ yena tapaḥ kvāpy atiduṣkaram kvāpy+atiduṣkaram · tato yady ahaṃ vadhyas tadā hantavyaḥ yady+ahaṃ · etāny api satāṃ gehe nocchidyante kadācana etāny+api
m d → ṃ d	anusvāra / nasal	80	1.1	kākatālīyavat prāptaṃ dṛṣṭvāpi nidhim agrataḥ prāptaṃ+dṛṣṭvā · na svayaṃ daivam ādatte puruṣārtham apekṣate svayaṃ+daivam · ātmaupamyena bhūtānāṃ dayāṃ kurvanti sādhavaḥ bhūtānāṃ+dayāṃ · dātavyam iti yad dānaṃ dīyate'nupakāriṇi dānaṃ+dīyate
m y → ṃ y	anusvāra / nasal	79	1.09	sarvasya locanaṃ śāstraṃ yasya nāsty andha eva saḥ śāstraṃ+yasya · puṇyatīrthe kṛtaṃ yena tapaḥ kvāpy atiduṣkaram kṛtaṃ+yena · tadanantaram apy eteṣāṃ bandhanaṃ yāvat śakyaṃ chetsyāmi bandhanaṃ+yāvat · tāvad bhayasya bhetavyaṃ yāvad bhayam anāgatam bhetavyaṃ+yāvad
m g → ṃ g	anusvāra / nasal	79	1.09	varaṃ garbhasrāvo varam api ca naivābhigamanaṃ varaṃ jātaḥ preto varam api ca kanyāvajanitā varaṃ+garbhasrāvo · tat mayā nītiṃ grāhayituṃ śakyante nītiṃ+grāhayituṃ · asmiṃs tu nirguṇaṃ gotre nāpatyam upajāyate nirguṇaṃ+gotre · āyuṣaḥ khaṇḍam ādāya ravir astaṃ gamiṣyati astaṃ+gamiṣyati
ā ā → ā	vowel coalescence	75	1.03	ādyā hāsyāya vṛddhatve dvitīyādriyate sadā dvitīyā+ādriyate→dvitīyādriyate · marusthalyāṃ yathā vṛṣṭiḥ kṣudhārte bhojanaṃ tathā kṣudhā+ārte→kṣudhārte · anye badarikākārā bahir eva manoharāḥ badarikā+ākārāḥ→badarikākārā · na ca vidyāgamaḥ kaścit taṃ deśaṃ parivarjayet vidyā+āgamaḥ→vidyāgamaḥ
m ś → ṃ ś	anusvāra / nasal	67	0.92	sa bhūpatir ekadā kenāpi pāṭhyamānaṃ ślokadvayaṃ śuśrāva pāṭhyamānaṃ+śloka · sarvasya locanaṃ śāstraṃ yasya nāsty andha eva saḥ locanaṃ+śāstraṃ · tat mayā nītiṃ grāhayituṃ śakyante grāhayituṃ+śakyante · kīṭo 'pi sumanaḥsaṅgād ārohati satāṃ śiraḥ satāṃ+śiraḥ
m bh → ṃ bh	anusvāra / nasal	63	0.87	samudram iva durdharṣaṃ nṛpaṃ bhāgyam ataḥ param nṛpaṃ+bhāgyam · avaśyaṃ bhāvino bhāvā bhavanti mahatām api avaśyaṃ+bhāvino · tato lobhākṛṣṭena kenacit pānthena ālocitaṃ bhāgyena etat sambhavati ālocitaṃ+bhāgyena · durbhagābharaṇaprāyo jñānaṃ bhāraḥ kriyāṃ vinā jñānaṃ+bhāraḥ
aḥ m → o m	visarga	62	0.85	asti kaścid evambhūto vidvān yo mama putrāṇāṃ nityam unmārgagāminām anadhigataśāstrāṇām idānīṃ nītiśāstropadeśena punar janma kārayituṃ samarthaḥ yataḥ yo+mama · uttaras tu caturvargo mahātmany eva tiṣṭhati caturvargo+mahātmany · yena svahastastham api suvarṇakaṅkaṇaṃ yasmai kasmaicid dātum icchāmi tathāpi vyāghro mānuṣaṃ khādatīti lokāpavādo durnivāraḥ vyāghro+mānuṣaṃ · atītya hi guṇān sarvān svabhāvo mūrdhni vartate svabhāvo+mūrdhni
ā u → o	vowel coalescence	58	0.8	rājovāca bho bhoḥ paṇḍitāḥ śrūyatāṃ mama vacanam rājā+uvāca→rājovāca · yathodayagirer dravyaṃ saṃnikarṣeṇa dīpyate yathā+udayagireḥ→yathodayagirer · viṣṇuśarmovāca śṛṇuta yūyam viṣṇuśarmā+uvāca→viṣṇuśarmovāca · saṃlāpitānāṃ madhurair vacobhir mithyopacāraiś ca vaśīkṛtānām mithyā+upacāraiḥ→mithyopacāraiś
i u → y u	vowel coalescence	49	0.67	tad eteṣām asmatputrāṇāṃ nītiśāstropadeśāya bhavantaḥ pramāṇam ity uktvā tasya viṣṇuśarmaṇo bahumānapuraḥsaraṃ putrān samarpitavān ity+uktvā · ity uktvā tad anusaraṇakrameṇa vyākulaś calati ity+uktvā · ity uktvā śanaiḥ śanair upagamya tena vyāghreṇa dhṛtaḥ sa pāntho 'cintayat ity+uktvā · etad vacanaṃ śrutvā kaścit kapotaḥ sadarpam āhāḥ kim evam ucyate vṛddhasya vacanaṃ grāhyam āpatkāle hy upasthite hy+upasthite
ḥ e → Ø e	visarga	48	0.66	sarvasya locanaṃ śāstraṃ yasya nāsty andha eva saḥ andha+eva · vidyāyām arthalābhe ca mātur uccāra eva saḥ uccāra+eva · kiṃtu sarvatrārthārjanapravṛttau saṃdeha eva saṃdeha+eva · svabhāva evātra tathātiricyate svabhāva+eva
aḥ d → o d	visarga	47	0.65	tatra pūrvaś caturvargo dambhārtham api sevyate caturvargo+dambha · ajñātakulaśīlasya vāso deyo na kasyacit vāso+deyo · tataḥ kāko dīrghaṃ niḥśvasya uvācāre vañcaka kiṃ tvayā pāpakarmaṇā kṛtam kāko+dīrghaṃ · uṣṇo dahati cāṅgāraḥ śītaḥ kṛṣṇāyate karam uṣṇo+dahati
ḥ a → ḥ '	visarga	46	0.63	varaṃ vandhyā bhāryā varam api ca garbheṣu vasatir na vāvidvān rūpadraviṇaguṇayukto 'pi tanayaḥ yuktaḥ+'pi · dhanurvaṃśaviśuddho 'pi nirguṇaḥ kiṃ kariṣyati viśuddhaḥ+'pi · dharmārthakāmamokṣāṇāṃ yasyaiko 'pi na vidyate ekaḥ+'pi · iti cintāviṣaghno 'yam agadaḥ kiṃ na pīyate ghnaḥ+'yam
a i → e	vowel coalescence	46	0.63	ajāgalastanasyeva tasya janma nirarthakam ajāgalastanasya+iva→ajāgalastanasyeva · avaśendriyacittānāṃ hastisnānam iva kriyā avaśa+indriya→avaśendriyacittānāṃ · sarvasya hi parīkṣyante svabhāvā netare guṇāḥ na+itare→netare · ato 'haṃ bravīmi kaṅkaṇasya tu lobhenetyādi lobhena+ityādi→lobhenetyādi
t m → n m	consonant / other	46	0.63	tato yāvad asau tadvacaḥpratīto lobhāt saraḥ snātuṃ praviṣṭaḥ tāvan mahāpaṅke nimagnaḥ palāyitum akṣamaḥ tāvan+mahā · tan mayā bhadraṃ na kṛtam tan+mayā · lobhān mohaś ca nāśaś ca lobhaḥ pāpasya kāraṇam lobhān+mohaś · yadi kāryavipattiḥ syān mukharas tatra hanyate syān+mukharas
ḥ a → r a	visarga	45	0.62	sarvadravyeṣu vidyaiva dravyam āhur anuttamam āhur+anuttamam · bhāryā rūpavatī śatruḥ putraḥ śatrur apaṇḍitaḥ śatrur+apaṇḍitaḥ · āyuṣaḥ khaṇḍam ādāya ravir astaṃ gamiṣyati ravir+astaṃ · vidhur api vidhiyogād grasyate rāhuṇāsau likhitam api lalāṭe projjhituṃ kaḥ samarthaḥ vidhur+api
ā e → ai	vowel coalescence	43	0.59	sarvadravyeṣu vidyaiva dravyam āhur anuttamam vidyā+eva→vidyaiva · saṃyojayati vidyaiva nīcagāpi naraṃ sarit vidyā+eva→vidyaiva · kāṇena cakṣuṣā kiṃ vā cakṣuḥ pīḍaiva kevalam pīḍā+eva→pīḍaiva · tatra citragrīva uvāca mitra mā maivaṃ kuru mā+evam→maivaṃ
aḥ y → o y	visarga	43	0.59	sa jāto yena jātena yāti vaṃśaḥ samunnatim jāto+yena · na śobhate sabhāmadhye haṃsamadhye bako yathā bako+yathā · tathā satsaṃnidhānena mūrkho yāti pravīṇatām mūrkho+yāti · yasya mitreṇa sambhāṣo yasya mitreṇa saṃsthitiḥ sambhāṣo+yasya
t n → n n	consonant / other	41	0.56	yan nave bhājane lagnaḥ saṃskāro nānyathā bhavet yan+nave · tan nirūpyatāṃ tāvat tan+nirūpyatāṃ · tan nirūpayāmi tāvat tan+nirūpayāmi · citragrīva uvāca sakhe hiraṇyaka katham asmān na sambhāṣase asmān+na
aḥ bh → o bh	visarga	41	0.56	tasya putro bhaved vaśyaḥ samṛddho dhārmikaḥ sudhīḥ putro+bhaved · avaśyaṃ bhāvino bhāvā bhavanti mahatām api bhāvino+bhāvā · sa ca tatra pracchanno bhūtvā sthitaḥ pracchanno+bhūtvā · na saṃśayam anāruhya naro bhadrāṇi paśyati naro+bhadrāṇi
as aham → o 'haṃ	anusvāra / nasal	39	0.54	ato 'haṃ ṣaṇmāsābhyantare bhavatputrān nītiśāstrābhijñān kariṣyāmi ato+'haṃ · ato 'haṃ bravīmi kaṅkaṇasya tu lobhenetyādi ato+'haṃ · ato 'haṃ bravīmyajñātakulaśīlasya ityādi ato+'haṃ · ato 'haṃ bravīmi bhakṣyabhakṣakayoḥ prītir ityādi ato+'haṃ
ḥ u → Ø u	visarga	37	0.51	vyāghra uvāca śṛṇu re pāntha prāg eva yauvanadaśāyām aham atīva durvṛtta āsam vyāghra+uvāca · tasya tiraskāraṃ śrutvā citragrīva uvāca nāyam asya doṣaḥ citragrīva+uvāca · citragrīva uvāca citragrīva+uvāca · citragrīva uvāca sakhe hiraṇyaka katham asmān na sambhāṣase citragrīva+uvāca
s s → ḥ s	consonant / other	35	0.48	pātratvāt dhanam āpnoti dhanād dharmaṃ tataḥ sukham tataḥ+sukham · prāyaḥ samāpannavipattikāle dhiyo 'pi puṃsāṃ malinā bhavanti prāyaḥ+samāpanna · manasvino daridrasya vanād anyat kutaḥ sukham kutaḥ+sukham · hastī brūte kas tvam kutaḥ samāyātaḥ kutaḥ+samāyātaḥ
t d → d d	consonant / other	35	0.48	sakṛd duḥkhakarāv ādyāv antimas tu pade pade sakṛd+duḥkha · pūrvajanmakṛtaṃ karma tad daivam iti kathyate tad+daivam · dātavyam iti yad dānaṃ dīyate'nupakāriṇi yad+dānaṃ · deśe kāle ca pātre ca tad dānaṃ sāttvikaṃ viduḥ tad+dānaṃ
i e → y e	vowel coalescence	35	0.48	yathā hy ekena cakreṇa na rathasya gatir bhavet hy+ekena · uttaras tu caturvargo mahātmany eva tiṣṭhati mahātmany+eva · saṃhatās tu haranty ete mama jālaṃ vihaṃgamāḥ haranty+ete · ātmāparādhavṛkṣāṇāṃ phalāny etāni dehinām phalāny+etāni
t e → d e	consonant / other	34	0.47	tad eteṣām asmatputrāṇāṃ nītiśāstropadeśāya bhavantaḥ pramāṇam ity uktvā tasya viṣṇuśarmaṇo bahumānapuraḥsaraṃ putrān samarpitavān tad+eteṣām · tad eteṣāṃ pāśāṃś chettuṃ kathaṃ samartho bhavāmi tat yāvan me dantā na truṭyanti tāvat tava pāśaṃ chinadmi tad+eteṣāṃ · tad etat parityajya sthānāntaraṃ gantum icchāmi tad+etat · tato mantharo dūrād eva laghupatanakam avalokya utthāya yathocitam ātithyaṃ vidhāya mūṣikasyāpy atithisatkāraṃ cakāra dūrād+eva
m h → ṃ h	anusvāra / nasal	34	0.47	asaṃbhavaṃ hemamṛgasya janma tathāpi rāmo lulubhe mṛgāya asaṃbhavaṃ+hema · yaśasi cābhirucir vyasanaṃ śrutau prakṛtisiddham idaṃ hi mahātmanām idaṃ+hi · mātā mitraṃ pitā ceti svabhāvāt tritayaṃ hitam tritayaṃ+hitam · tan me mitraṃ hiraṇyako nāma mūṣikarājo gaṇḍakītīre citravane nivasati mitraṃ+hiraṇyako
t v → d v	consonant / other	33	0.45	tasya putro bhaved vaśyaḥ samṛddho dhārmikaḥ sudhīḥ bhaved+vaśyaḥ · etad vacanaṃ śrutvā kaścit kapotaḥ sadarpam āhāḥ kim evam ucyate vṛddhasya vacanaṃ grāhyam āpatkāle hy upasthite etad+vacanaṃ · manasy anyad vacasy anyat karmaṇy anyad durātmanām anyad+vacasy · dāridryān maraṇād vāpi dāridryam avaraṃ smṛtam maraṇād+vā
aḥ h → o h	visarga	32	0.44	śruto hitopadeśo 'yaṃ pāṭavaṃ saṃskṛtoktiṣu śruto+hitopadeśo · ekaś candramās tamo hanti na ca tārāgaṇair api tamo+hanti · kutra tava kaṅkaṇam vyāghro hastaṃ prasārya darśayati vyāghro+hastaṃ · durnītaṃ kim ihāsti kiṃ sucaritaṃ kaḥ sthānalābhe guṇaḥ kālo hi vyasanaprasāritakaro gṛhṇāti dūrād api kālo+hi
aḥ a → o a	visarga	32	0.44	vaśyaś ca putro 'rthakarī ca vidyā ṣaḍ jīvalokasya sukhāni rājan putro+artha · pāntho 'vadatkathaṃ mārātmake tvayi viśvāsaḥ pāntho+avadat · vāyaso 'bravītkatham etat vāyaso+abravīt · tau dṛṣṭvā kāko 'vadatsakhe citrāṅga ko 'yaṃ dvitīyaḥ kāko+avadat
ḥ c → Ø c	visarga	32	0.44	sa ca tatra pracchanno bhūtvā sthitaḥ sa+ca · sa ca mṛgaḥ svecchayā bhrāmyan hṛṣṭapuṣṭāṅgaḥ kenacit śṛgālenāvalokitaḥ sa+ca · sa ca mṛgas taṃ dṛṣṭvā ullāsito brūte sakhe chinddhi tāvan mama bandhanam sa+ca · sa ca bhojanaviśeṣair māṃ saṃvardhayiṣyati sa+ca
m b → ṃ b	anusvāra / nasal	32	0.44	prakāśaṃ brūte prakāśaṃ+brūte · tadanantaram apy eteṣāṃ bandhanaṃ yāvat śakyaṃ chetsyāmi eteṣāṃ+bandhanaṃ · evam uktvā tena sarveṣāṃ kapotānāṃ bandhanāni chinnāni kapotānāṃ+bandhanāni · vyomaikāntavihāriṇo 'pi vihagāḥ samprāpnuvanty āpadaṃ badhyante nipuṇair agādhasalilān matsyāḥ samudrād api āpadaṃ+badhyante
aham b → 'haṃ b	anusvāra / nasal	32	0.44	ato 'haṃ bravīmi kaṅkaṇasya tu lobhenetyādi 'haṃ+bravīmi · ato 'haṃ bravīmyajñātakulaśīlasya ityādi 'haṃ+bravīmi · ato 'haṃ bravīmi bhakṣyabhakṣakayoḥ prītir ityādi 'haṃ+bravīmi · ato 'haṃ bravīmi kartavyaḥ saṃcayo nityam ityādi 'haṃ+bravīmi
iḥ k → Ø k	visarga	32	0.44	citragrīva uvāca sakhe hiraṇyaka katham asmān na sambhāṣase hiraṇyaka+katham · tau dṛṣṭvā kāko 'vadatsakhe citrāṅga ko 'yaṃ dvitīyaḥ citrāṅga+ko · tataḥ kāko dīrghaṃ niḥśvasya uvācāre vañcaka kiṃ tvayā pāpakarmaṇā kṛtam vañcaka+kiṃ · kāko brūte mitra kāpuruṣasya vacanam etat mitra+kāpuruṣasya
t bh → d bh	consonant / other	31	0.43	yad abhāvi na tad bhāvi bhāvi cen na tad anyathā tad+bhāvi · tad bhavatāṃ vinodāya kākakūrmādīnāṃ vicitrāṃ kathāṃ kathayiṣyāmi tad+bhavatāṃ · matprabhutvaphalaṃ brūhi kadā kiṃ tad bhaviṣyati tad+bhaviṣyati · tāvad bhayasya bhetavyaṃ yāvad bhayam anāgatam tāvad+bhayasya
e a → e'	vowel coalescence	31	0.43	dātavyam iti yad dānaṃ dīyate'nupakāriṇi dīyate+anupakāriṇi→dīyate'nupakāriṇi · sarvatraivaṃ vicāre ca bhojane'pi pravartatām bhojane+api→bhojane'pi · eka eva suhṛd dharmo nidhane'py anuyāti yaḥ nidhane+api→nidhane'py · bhaṅge'pi hi mṛṇālānām anubadhnanti tantavaḥ bhaṅge+api→bhaṅge'pi
ḥ i → Ø i	visarga	30	0.41	gṛhīta iva keśeṣu mṛtyunā dharmamācaret gṛhīta+iva · vidyāhīnā na śobhante nirgandhā iva kiṃśukāḥ nirgandhā+iva · na śobhate sabhāmadhye jāragarbha iva striyāḥ jāragarbha+iva · alobha iti mārgo 'yaṃ dharmasyāṣṭavidhaḥ smṛtaḥ alobha+iti
i ā → y ā	vowel coalescence	29	0.4	ity ākarṇyātmanaḥ putrāṇām anadhigataśāstrāṇāṃ nityam unmārgagāmināṃ śāstrānanuṣṭhānenodvignamanāḥ sa rājā cintayāmāsa ity+ākarṇya · sādhayanty āśu kāryāṇi kākakūrmamṛgākhuvat sādhayanty+āśu · so 'smākaṃ pāśāṃś chetsyati ity ālocya sarve hiraṇyakavivarasamīpaṃ gatāḥ ity+ālocya · ity ākarṇya hiraṇyakaḥ prahṛṣṭamanāḥ pulakitaḥ san abravītsādhu mitra sādhu ity+ākarṇya
i i → ī	vowel coalescence	29	0.4	yena svahastastham api suvarṇakaṅkaṇaṃ yasmai kasmaicid dātum icchāmi tathāpi vyāghro mānuṣaṃ khādatīti lokāpavādo durnivāraḥ khādati+iti→khādatīti · na dharmaśāstraṃ paṭhatīti kāraṇam paṭhati+iti→paṭhatīti · yo 'dhikād yojanaśatān paśyatīhāmiṣaṃ khagaḥ paśyati+iha→paśyatīhāmiṣaṃ · tad yathā bhavitavyaṃ tathā bhavatu tāvat viśvāsam utpādyāsya samīpam upagacchāmīty ālocya tam upasṛtyābravīd ārya tvām abhivande upagacchāmi+iti→upagacchāmīty
ḥ n → Ø n	visarga	29	0.4	sarvasya hi parīkṣyante svabhāvā netare guṇāḥ svabhāvā+na · tuṣeṇāpi parityaktā na prarohanti taṇḍulāḥ parityaktā+na · tad eteṣāṃ pāśāṃś chettuṃ kathaṃ samartho bhavāmi tat yāvan me dantā na truṭyanti tāvat tava pāśaṃ chinadmi dantā+na · vipat saṃnihitā tasya sa naraḥ śatrunandanaḥ sa+naraḥ
ḥ v → r v	visarga	29	0.4	bhakṣyabhakṣayoḥ prītir vipatteḥ kāraṇaṃ matam prītir+vipatteḥ · ekasya kṣaṇikā prītir anyaḥ prāṇair vimucyate prāṇair+vimucyate · saṃlāpitānāṃ madhurair vacobhir mithyopacāraiś ca vaśīkṛtānām madhurair+vacobhir · tribhir varṣais tribhir māsais tribhiḥ pakṣais tribhir dinaiḥ tribhir+varṣais
t y → d y	consonant / other	28	0.39	vidyā dadāti vinayaṃ vinayād yāti pātratām vinayād+yāti · yathā mṛtpiṇḍataḥ kartā kurute yad yad icchati yad+yad · hiraṇyako vihasyāha kā tvayā saha maitrī yataḥ yad yena yujyate loke budhas tat tena yojayet yad+yena · āgataṃ tu bhayaṃ vīkṣya naraḥ kuryād yathocitam kuryād+yathocitam
as a → o '	consonant / other	28	0.39	kuto 'tra nirjane vane taṇḍulakaṇānāṃ sambhavaḥ kuto+'tra · atha laghupatanakanāmā kākaḥ sarvavṛttāntadarśī sāścaryam idam āhāho hiraṇyaka ślāghyo 'si ato 'ham api tvayā saha maitrīṃ kartum icchāmi ato+'ham · anantaraṃ sa kākaḥ pradoṣakāle mṛgamanāgatam avalokya itas tato 'nviṣyan tathāvidhaṃ taṃ dṛṣṭvā uvāca sakhe kim etat mṛgeṇoktam avadhīritasuhṛdvākyasya phalam etat tato+'nviṣyan · tato 'sau rājyalābhākṛṣṭaḥ karpūratilakaḥ śṛgāladarśitavartmanā dhāvan mahāpaṅke nimagnaḥ tato+'sau
