rule	category	count	pct	examples
m c → ṃ c	anusvāra / nasal	38	1.98	tat khalv ādhyātmikam ādhibhautikam ādhidaivikaṃ ca ādhidaivikaṃ+ca · tatrādhyātmikaṃ dvividhaṃ śārīraṃ mānasaṃ ca mānasaṃ+ca · sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham sarvaṃ+ca · ādhibhautikam ādhidaivikaṃ ca ādhidaivikaṃ+ca
ḥ t → s t	visarga	35	1.82	tasya duḥkhatrayasyāpaghātakas tadapaghātakaḥ apaghātakaḥ→duḥkhatrayasyāpaghātakas +tad · astu duḥkhatrayaṃ jihāsatu ca taccetano bhavatu ca tacchakyahānaṃ sahatāṃ ca śāstragamya upāyastad ucchettum upāyaḥ+tat→upāyastad · ekāntātyantata iti ṣaṣṭhīsthāne sārvavibhaktikas tasiḥ sārvavibhaktikas+tasiḥ · tatra bhava ānuśravikas tatra prāpto jñāta iti yāvat ānuśravikas+tatra
aḥ a → o a	visarga	31	1.61	tad anena duḥkhatrayeṇāntaḥkaraṇavartinā cetanāśakteḥ pratikūlatayābhisambandho 'bhighātaḥ abhisambandhaḥ→pratikūlatayābhisambandho +'bhighātaḥ · yathāvidhi rasāyanakāminīnītiśāstrābhyāsamantrādyupayoge 'pi tasya tasyādhyātmikāder duḥkhasyānivṛtter darśanāt anaikāntikatvaṃ nivṛttasyāpi punarutpattidarśanād anātyantikatvam iti sukaro 'pyaikāntikātyantikaduḥkhanivṛtter na dṛṣṭa upāya iti nāpārthā jijñāsetyarthaḥ sukaro+api · tathāpare ṛṣayo manīṣiṇaḥ paraṃ karmabhyo 'mṛtatvam ānaśuḥ karmabhyo+amṛta · tasmād ānuśravikād duḥkhāpaghātakād upāyāt somāder aviśuddhād anityasātiśayaphalād viparīto viśuddho hiṃsādisaṅkarabhāvān nityaniratiśayaphalo 'sakṛdapunarāvṛttiśruteḥ phalaḥ→nityaniratiśayaphalo +asakṛt
t v → d v	consonant / other	30	1.56	sad vā jihāsitam sad+vā · duḥkhasya nityatvād vā taducchedopāyāparijñānād vā tvāt→nityatvād +vā · duḥkhasya nityatvād vā taducchedopāyāparijñānād vā aparijñānāt→taducchedopāyāparijñānād +vā · śakyasamucchedatve 'pi ca śāstraviṣayasya jñānasyānupāyatvād vā sukarasyopāyāntarasya sadbhāvād vā sadbhāvād+vā
e i → a i	vowel coalescence	30	1.56	gurupāṭhād anuśrūyata ityanuśravo vedaḥ anuśrūyata+iti · śrūyata eva param na kenacit kriyata iti kriyata+iti · tathā ca śrūyata ātmā jñātavyaḥ prakṛtito vivektavyaḥ na sa punar āvartata iti āvartata+iti · na ca mā hiṃsyāt sarvā bhūtānīti sāmānyaśāstraṃ viśeṣaśāstreṇāgnīṣomīyaṃ paśum ālabhetetyanena bādhyata iti yuktam bādhyata+iti
m n → ṃ n	anusvāra / nasal	29	1.51	evaṃ hi śāstraviṣayo na jijñāsyeta yadi duḥkhaṃ nāma jagati na syāt duḥkhaṃ+nāma · tatra na tāvad duḥkhaṃ nāsti nāpyajihāsitam ity uktaṃ duḥkhatrayābhighātād iti duḥkhaṃ+na · yathāvidhi rasāyanakāminīnītiśāstrābhyāsamantrādyupayoge 'pi tasya tasyādhyātmikāder duḥkhasyānivṛtter darśanāt anaikāntikatvaṃ nivṛttasyāpi punarutpattidarśanād anātyantikatvam iti sukaro 'pyaikāntikātyantikaduḥkhanivṛtter na dṛṣṭa upāya iti nāpārthā jijñāsetyarthaḥ tvam→anaikāntikatvaṃ +nivṛttasya · pareṇa nākaṃ nihitaṃ guhāyāṃ vibhrājate yad yatayo viśanti nākaṃ+nihitaṃ
a u → o	vowel coalescence	28	1.46	śakyasamucchedatve 'pi ca śāstraviṣayasya jñānasyānupāyatvād vā sukarasyopāyāntarasya sadbhāvād vā sukarasya+upāya→sukarasyopāyāntarasya · sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham āntara+upāya→āntaropāyasādhyatvād · bāhyopāyasādhyaṃ duḥkhaṃ dvedhā bāhya+upāya→bāhyopāyasādhyaṃ · tathā copapannaṃ tadapaghātake hetāviti ca+upapannam→copapannaṃ
aḥ v → o v	visarga	27	1.4	iṣṭasyārthasya saṃsiddhau ko vidvān yatnam ācaret ko+vidvān · gurupāṭhād anuśrūyata ityanuśravo vedaḥ anuśravaḥ→ityanuśravo +vedaḥ · pareṇa nākaṃ nihitaṃ guhāyāṃ vibhrājate yad yatayo viśanti yatayo+viśanti · tasmād ānuśravikād duḥkhāpaghātakād upāyāt somāder aviśuddhād anityasātiśayaphalād viparīto viśuddho hiṃsādisaṅkarabhāvān nityaniratiśayaphalo 'sakṛdapunarāvṛttiśruteḥ viparīto+viśuddho
t i → d i	consonant / other	26	1.35	tatra na tāvad duḥkhaṃ nāsti nāpyajihāsitam ity uktaṃ duḥkhatrayābhighātād iti abhighātāt→duḥkhatrayābhighātād +iti · mā hiṃsyād iti niṣedhena hiṃsāyā anarthahetubhāvo jñāpyate na tvakratvarthatvam api hiṃsyād+iti · ata uktaṃ vyaktāvyaktajñavijñānād iti vijñānāt→vyaktāvyaktajñavijñānād +iti · kasmād iti kasmād+iti
ā a → ā	vowel coalescence	25	1.3	jihāsitaṃ vāśakyasamucchedam vā+aśakya→vāśakyasamucchedam · yadyapi na saṃnirudhyate duḥkhaṃ tathāpi tadabhibhavaḥ śakyaṃ kartum ityupariṣṭānnivedayiṣyate tathā+api→tathāpi · atra śaṅkate dṛṣṭe sāpārthā cet sā+apārthā→sāpārthā · tathāpyatra prekṣāvatāṃ jijñāsāyuktā tathā+api→tathāpyatra
a i → e	vowel coalescence	25	1.3	neti na+iti→neti · yadyapi duḥkham amaṅgalaṃ tathāpi tadapaghāto maṅgalam eveti yuktaṃ tatkīrtanam iti eva+iti→eveti · tathā hi śrūyate apāma somam amṛtā abhūmeti abhūma+iti→abhūmeti · na ca mā hiṃsyāt sarvā bhūtānīti sāmānyaśāstraṃ viśeṣaśāstreṇāgnīṣomīyaṃ paśum ālabhetetyanena bādhyata iti yuktam ālabheta+iti→ālabhetetyanena
t e → d e	consonant / other	24	1.25	tad etat pratyātmani vedanīyaṃ duḥkhaṃ rajaḥpariṇāmabhedo na śakyaṃ pratyākhyātum tad+etat · tad etat sarvam abhipretyāha tadviparītaḥ śreyān tad+etat · tad evaṃ prekṣāvadapekṣitārthatvena śāstrārambhaṃ samādhāya śāstram ārabhamāṇaḥ śrotur buddhisamavadhānāya tadarthaṃ saṃkṣepataḥ pratijānīte tad+evaṃ · syād etat syād+etat
i ā → y ā	vowel coalescence	23	1.2	tad etat pratyātmani vedanīyaṃ duḥkhaṃ rajaḥpariṇāmabhedo na śakyaṃ pratyākhyātum prati+ātmani→pratyātmani · apaghātakaś ca hetuḥ śāstravyutpādyo nānya ityāśayaḥ iti+āśayaḥ→ityāśayaḥ · yadyapyānuśravika iti sāmānyābhidhānaṃ tathāpi karmakalāpābhiprāyaṃ draṣṭavyaṃ vivekajñānasyāpy ānuśravikatvāt api→vivekajñānasyāpy +ānuśravika · dhūmādir vyāpyo vahnyādir vyāpaka iti yaḥ pratyayastatpūrvakam vahni+ādiḥ→vahnyādir
m bh → ṃ bh	anusvāra / nasal	23	1.2	ekānto duḥkhanivṛtter avaśyaṃbhāvaḥ avaśyam+bhāvaḥ→avaśyaṃbhāvaḥ · etad uktaṃ bhavati uktaṃ+bhavati · etad uktaṃ bhavati uktaṃ+bhavati · tena liṅgam asyāstīti pakṣadharmatājñānam api darśitaṃ bhavati darśitaṃ+bhavati
aḥ n → o n	visarga	22	1.14	evaṃ hi śāstraviṣayo na jijñāsyeta yadi duḥkhaṃ nāma jagati na syāt viṣayaḥ→śāstraviṣayo +na · tad etat pratyātmani vedanīyaṃ duḥkhaṃ rajaḥpariṇāmabhedo na śakyaṃ pratyākhyātum bhedaḥ→rajaḥpariṇāmabhedo +na · apaghātakaś ca hetuḥ śāstravyutpādyo nānya ityāśayaḥ vyutpādyaḥ→śāstravyutpādyo +na · karmabhir mṛtyum ṛṣayo niṣeduḥ prajāvanto draviṇam īhamānāḥ ṛṣayo+niṣeduḥ
m d → ṃ d	anusvāra / nasal	22	1.14	tatra na tāvad duḥkhaṃ nāsti nāpyajihāsitam ity uktaṃ duḥkhatrayābhighātād iti uktaṃ+duḥkha · duḥkhānāṃ trayaṃ duḥkhatrayam trayaṃ+duḥkha · tatrādhyātmikaṃ dvividhaṃ śārīraṃ mānasaṃ ca ādhyātmikam→tatrādhyātmikaṃ +dvividhaṃ · sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham ādhyātmikaṃ+duḥkham
s ā → Ø ā	consonant / other	20	1.04	ata āha prakṛtir avikṛtiḥ ata+āha · ata āha dṛṣṭam anumānam āptavacanaṃ ceti ata+āha · ata āha sarvapramāṇasiddhatvāt ata+āha · ata āha prameyasiddhiḥ pramāṇāddhi ata+āha
a e → ai	vowel coalescence	19	0.99	sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham ca+etat→caitad · dṛṣṭasyaivopāyasya taducchedakasya sukarasya vidyamānatvāttattvajñānasya tv anekajanmābhyāsaparamparāyāsasādhyatayātiduṣkaratvāt dṛṣṭasya+eva→dṛṣṭasyaivopāyasya · na caiṣa kṣayī ca+eṣa→caiṣa · na karmaṇā na prajayā dhanena tyāgenaike amṛtatvam ānaśuḥ tyāgena+eke→tyāgenaike
t u → d u	consonant / other	19	0.99	astu duḥkhatrayaṃ jihāsatu ca taccetano bhavatu ca tacchakyahānaṃ sahatāṃ ca śāstragamya upāyastad ucchettum tat→upāyastad +ucchettum · etad uktaṃ bhavati etad+uktaṃ · etad uktam bhavati etad+uktam · tasmād ānuśravikād duḥkhāpaghātakād upāyāt somāder aviśuddhād anityasātiśayaphalād viparīto viśuddho hiṃsādisaṅkarabhāvān nityaniratiśayaphalo 'sakṛdapunarāvṛttiśruteḥ apaghātakāt→duḥkhāpaghātakād +upāyāt
ḥ e → Ø e	visarga	19	0.99	tayor ekāntātyantayor abhāva ekāntātyantato 'bhāvaḥ abhāva+ekānta · pañca bhūtānyekādaśendriyāṇīti ṣoḍaśako gaṇo vikāra eva na ca prakṛtiḥ yadyapi pṛthivyādīnām api govṛkṣādayo vikārā evaṃ tadvikārabhedānāṃ payobījādīnāṃ dadhyaṅkurādayastathāpi gavādayo bījādayo vā na pṛthivyādibhyas tattvāntaram vikāra+eva · pañca bhūtānyekādaśendriyāṇīti ṣoḍaśako gaṇo vikāra eva na ca prakṛtiḥ yadyapi pṛthivyādīnām api govṛkṣādayo vikārā evaṃ tadvikārabhedānāṃ payobījādīnāṃ dadhyaṅkurādayastathāpi gavādayo bījādayo vā na pṛthivyādibhyas tattvāntaram vikārā+evaṃ · sa eva viṣayatayā yasyāstyanumānasya taccheṣavad yad āhuḥ prasaktapratiṣedhe 'nyatrāprasaṅgācchiṣyamāṇe saṃpratyaya iti sa+eva
i i → ī	vowel coalescence	19	0.99	na ca mā hiṃsyāt sarvā bhūtānīti sāmānyaśāstraṃ viśeṣaśāstreṇāgnīṣomīyaṃ paśum ālabhetetyanena bādhyata iti yuktam bhūtāni+iti→bhūtānīti · prakarotīti prakṛtiḥ pradhānaṃ sattvarajastamasāṃ sāmyāvasthā prakaroti+iti→prakarotīti · na cānavasthāyāṃ pramāṇam astīti bhāvaḥ asti+iti→astīti · saṃgirante hi vādina upamānādīnyapi pramāṇānīti pramāṇāni+iti→pramāṇānīti
ḥ c → ś c	visarga	18	0.94	apaghātakaś ca hetuḥ śāstravyutpādyo nānya ityāśayaḥ apaghātakaś+ca · sā hi puruṣasya doṣam āvakṣyati kratoś copakariṣyatīti kratoś+ca · vyaktaṃ cāvyaktaṃ ca jñaśca vyaktāvyaktajñās teṣāṃ vijñānaṃ vivekena jñānaṃ vyaktāvyaktajñavijñānam jñaḥ+ca→jñaśca · prakṛtayaśca tā vikṛtayaśceti prakṛtivikṛtayaḥ sapta prakṛtayaḥ+ca→prakṛtayaśca
t y → d y	consonant / other	18	0.94	pareṇa nākaṃ nihitaṃ guhāyāṃ vibhrājate yad yatayo viśanti yad+yatayo · sa eva viṣayatayā yasyāstyanumānasya taccheṣavad yad āhuḥ prasaktapratiṣedhe 'nyatrāprasaṅgācchiṣyamāṇe saṃpratyaya iti śeṣavat→taccheṣavad +yad · upamānaṃ tāvad yathā gaustathā gavaya iti vākyam tāvad+yathā · na tāvad yatrakvacanasattvasyāsti virodho gṛhāsattvena bhinnaviṣayatvāt tāvad+yatra
m y → ṃ y	anusvāra / nasal	16	0.83	ādhidaivikaṃ yakṣarākṣasavināyakagrahādyāveśanibandhanam ādhidaivikaṃ+yakṣa · ārṣaṃ tu vijñānaṃ yogināṃ na lokapratipādanāyālam iti sad api nābhihitam anadhikārāt vijñānaṃ+yogināṃ · śaṅkitasamāropitopādhinirākaraṇena svabhāvapratibaddhaṃ vyāpyaṃ yena pratibaddhaṃ tad vyāpakam vyāpyaṃ+yena · dṛṣṭasvalakṣaṇasāmānyaviṣayaṃ yat tat pūrvavat viṣayam→dṛṣṭasvalakṣaṇasāmānyaviṣayaṃ +yat
ā i → e	vowel coalescence	16	0.83	yathāvidhi rasāyanakāminīnītiśāstrābhyāsamantrādyupayoge 'pi tasya tasyādhyātmikāder duḥkhasyānivṛtter darśanāt anaikāntikatvaṃ nivṛttasyāpi punarutpattidarśanād anātyantikatvam iti sukaro 'pyaikāntikātyantikaduḥkhanivṛtter na dṛṣṭa upāya iti nāpārthā jijñāsetyarthaḥ jijñāsā+iti→jijñāsetyarthaḥ · tasmād vaidikasya tāpatrayapratīkārahetor muhūrtayāmāhorātramāsasaṃvatsarādinirvartanīyatayānekajanmaparaṃparāyāsasaṃpādanīyād vivekajñānād īṣatkaratvāt punar api vyarthā jijñāsetyāśaṅkyāha jijñāsā+iti→jijñāsetyāśaṅkyāha · seyam āryārthakramānurodhena pāṭhakramam anādṛtya vyākhyātā sā+iyam→seyam · guṇakartṛtve ca tathā karteva bhavatyudāsīnaḥ kartā+iva→karteva
ḥ a → Ø a	visarga	16	0.83	tathā hi śrūyate apāma somam amṛtā abhūmeti amṛtā+abhūma · mā hiṃsyād iti niṣedhena hiṃsāyā anarthahetubhāvo jñāpyate na tvakratvarthatvam api hiṃsāyā+anartha · apāma somam amṛtā abhūmeti cāmṛtābhidhānaṃ cirasthemānam upalakṣayati amṛtā+abhūma · tisro vidhā asya pramāṇasāmānyasyeti trividhaṃ na nyūnaṃ nāpyadhikam ityarthaḥ vidhā+asya
t ā → d ā	consonant / other	14	0.73	sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham etat→caitad +āntara · sarvaṃ caitad āntaropāyasādhyatvād ādhyātmikaṃ duḥkham tvāt→āntaropāyasādhyatvād +ādhyātmikaṃ · yad āhur ābhūtasaṃplavaṃ sthānam amṛtatvaṃ hi bhāṣyate yad+āhur · tasmād ānuśravikād duḥkhāpaghātakād upāyāt somāder aviśuddhād anityasātiśayaphalād viparīto viśuddho hiṃsādisaṅkarabhāvān nityaniratiśayaphalo 'sakṛdapunarāvṛttiśruteḥ tasmād+ānuśravikād
ḥ i → r i	visarga	14	0.73	kutaḥ punar asyotpattir iti utpattiḥ→asyotpattir +iti · tatra kā prakṛtir iti prakṛtir+iti · upāttaviṣayāṇām indriyāṇāṃ vṛttau satyāṃ buddhes tamo'bhibhave sati yaḥ sattvasamudrekaḥ so 'dhyavasāya iti ca vṛttir iti ca jñānam iti cākhyāyate vṛttir+iti · tasmānna pramāṇāntaram arthāpattir iti siddham arthāpattir+iti
i e → y e	vowel coalescence	14	0.73	pañca bhūtānyekādaśendriyāṇīti ṣoḍaśako gaṇo vikāra eva na ca prakṛtiḥ yadyapi pṛthivyādīnām api govṛkṣādayo vikārā evaṃ tadvikārabhedānāṃ payobījādīnāṃ dadhyaṅkurādayastathāpi gavādayo bījādayo vā na pṛthivyādibhyas tattvāntaram bhūtāni+ekādaśa→bhūtānyekādaśendriyāṇīti · yathā gaganakusumakūrmaromanaraviṣāṇādiṣu pratyakṣam apravartamānam tadabhāvam avagamayatyevam pradhānādiṣvapi avagamayati+evam→avagamayatyevam · tānyetānyavītānyabhedasādhakāni tāni+etāni→tānyetānyavītānyabhedasādhakāni · yathā pratyekaṃ viṣṭayo darśanalakṣaṇām arthakriyāṃ kurvanti na śibikāvahanaṃ militāstu śibikāṃ vahantyevaṃ tantavaḥ pratyekaṃ prāvaraṇam akurvāṇā api militā āvirbhūtapaṭabhāvāḥ prāvariṣyanti vahanti+evam→vahantyevaṃ
i u → y u	vowel coalescence	13	0.68	tatra na tāvad duḥkhaṃ nāsti nāpyajihāsitam ity uktaṃ duḥkhatrayābhighātād iti ity+uktaṃ · yadyapi na saṃnirudhyate duḥkhaṃ tathāpi tadabhibhavaḥ śakyaṃ kartum ityupariṣṭānnivedayiṣyate iti+upariṣṭāt→ityupariṣṭānnivedayiṣyate · etaccopapādayiṣyata ityuktam iti+uktam→ityuktam · guṇakartṛtve ca tathā karteva bhavatyudāsīnaḥ bhavati+udāsīnaḥ→bhavatyudāsīnaḥ
u a → v a	vowel coalescence	13	0.68	dṛṣṭasyaivopāyasya taducchedakasya sukarasya vidyamānatvāttattvajñānasya tv anekajanmābhyāsaparamparāyāsasādhyatayātiduṣkaratvāt tv+aneka · yathāha smātra bhagavān pañcaśikhācāryaḥ svalpaḥ saṅkaraḥ saparihāraḥ sapratyavamarṣa iti su+alpaḥ→svalpaḥ · svalpaḥ saṅkaro jyotiṣṭomādijanmanaḥ pradhānapūrvasya paśuhiṃsādijanmanānarthahetunāpūrveṇa saparihāraḥ su+alpaḥ→svalpaḥ · mā hiṃsyād iti niṣedhena hiṃsāyā anarthahetubhāvo jñāpyate na tvakratvarthatvam api tu+akratu→tvakratvarthatvam
aḥ g → o g	visarga	13	0.68	ṣoḍaśasaṃkhyāparimāṇo gaṇaḥ ṣoḍaśakaḥ parimāṇaḥ→ṣoḍaśasaṃkhyāparimāṇo +gaṇaḥ · pañca bhūtānyekādaśendriyāṇīti ṣoḍaśako gaṇo vikāra eva na ca prakṛtiḥ yadyapi pṛthivyādīnām api govṛkṣādayo vikārā evaṃ tadvikārabhedānāṃ payobījādīnāṃ dadhyaṅkurādayastathāpi gavādayo bījādayo vā na pṛthivyādibhyas tattvāntaram ṣoḍaśako+gaṇo · yo 'pyayaṃ gavayaśabdo gosadṛśavācaka iti pratyayaḥ so 'pyanumānam śabdaḥ→gavayaśabdo +go · yo hi śabdo yatra vṛddhaiḥ prayujyate so 'sati vṛttyantare tasya vācako yathā gośabdo gotvasya śabdaḥ→gośabdo +go
m ś → ṃ ś	anusvāra / nasal	12	0.62	tatrādhyātmikaṃ dvividhaṃ śārīraṃ mānasaṃ ca dvividhaṃ+śārīraṃ · santi copāyāḥ śataṃ śārīraduḥkhapratīkārāyeṣatkarā bhiṣajāṃ varair upadiṣṭāḥ śataṃ+śārīra · atha prameyavyutpādanāya pravṛttaṃ śāstraṃ kasmāt pramāṇaṃ sāmānyato viśeṣataśca lakṣayatīti pravṛttaṃ+śāstraṃ · tatrāvītaṃ śeṣavat avītam→tatrāvītaṃ +śeṣavat
ḥ u → Ø u	visarga	12	0.62	astu duḥkhatrayaṃ jihāsatu ca taccetano bhavatu ca tacchakyahānaṃ sahatāṃ ca śāstragamya upāyastad ucchettum gamyaḥ→śāstragamya +upāyaḥ · yathāvidhi rasāyanakāminīnītiśāstrābhyāsamantrādyupayoge 'pi tasya tasyādhyātmikāder duḥkhasyānivṛtter darśanāt anaikāntikatvaṃ nivṛttasyāpi punarutpattidarśanād anātyantikatvam iti sukaro 'pyaikāntikātyantikaduḥkhanivṛtter na dṛṣṭa upāya iti nāpārthā jijñāsetyarthaḥ dṛṣṭa+upāya · saṃgirante hi vādina upamānādīnyapi pramāṇānīti vādina+upamāna · asya cāvītasya vyatirekiṇa udāharaṇam agre 'bhidhāsyate vyatirekiṇa+udāharaṇam
aḥ h → o h	visarga	12	0.62	śakyo hi kiyatā prāyaścittena parihartum śakyo+hi · parasaṃpadutkarṣo hi hīnasaṃpadaṃ puruṣaṃ duḥkhākaroti utkarṣaḥ→parasaṃpadutkarṣo +hi · tasmād ānuśravikād duḥkhāpaghātakād upāyāt somāder aviśuddhād anityasātiśayaphalād viparīto viśuddho hiṃsādisaṅkarabhāvān nityaniratiśayaphalo 'sakṛdapunarāvṛttiśruteḥ viśuddho+hiṃsā · akṣarārthastu tasmād ānuśravikād duḥkhāpaghātakāddhetor viparītaḥ sattvapuruṣānyatāpratyayaḥ sākṣātkāro duḥkhāpaghātako hetuḥ apaghātakaḥ→duḥkhāpaghātako +hetuḥ
