rule	category	count	pct	examples
m v → ṃ v	anusvāra / nasal	12	2.08	vṛddhiśabdaḥ saṃjñātvena vidhīyate pratyekam ādaicāṃ varṇānāṃ sāmānyena tadbhāvitānām atadbhāvitānāṃ ca cām→ādaicāṃ +varṇānāṃ · guṇaśabdaḥ saṃjñātvena vidhīyate pratyekam adeṅāṃ varṇānāṃ sāmānyena tadbhāvitānām atadbhāvitānāṃ ca ṅām→adeṅāṃ +varṇānāṃ · jusi sārvadhātukādiguṇeṣu ikāṅgaṃ viśeṣyate aṅgam→ikāṅgaṃ +viśeṣyate · etam ātaṃ ṅitaṃ vidyād vākyasmaraṇayor aṅit itam→ṅitaṃ +vidyād
m t → ṃ t	anusvāra / nasal	12	2.08	taparakaraṇaṃ tv iha sarvārtham karaṇam→taparakaraṇaṃ +tv · dhātvekadeśo dhātuḥ tasya lopo yasmin ārdhadhātuke tad ārdhadhātukaṃ dhātulopaṃ tatra ye guṇavṛddhī prāpnutaḥ te na bhavataḥ lopam→dhātulopaṃ +tatra · acinavam asunavam ity ādau lakārasya saty api ṅittve yāsuṭo ṅidvacanaṃ jñāpakam ṅiti yat kāryaṃ tallakāre ṅiti na bhavati iti kāryaṃ+tat · āsye bhavam āsyaṃ tālvādisthānam āsyaṃ+tālu
ḥ c → ś c	visarga	12	2.08	glājisthaś ca ksnuḥ jiṣṇuḥ glājisthaś+ca · dīdhīvevyoḥ iṭaś ca ye guṇavṛddhī prāpnutaḥ te na bhavataḥ iṭaś+ca · a a a iti trayo 'kārā udāttānudāttasvaritāḥ pratyekaṃ sānunāsikā niranunāsikāś ca hrasvadīrghaplutabhedād aṣṭādaśadhā bhidyante niranunāsikāś+ca · antaḥsthā dviprabhedāḥ rephavarjitā yavalāḥ sānunāsikā niranunāsikāś ca niranunāsikāś+ca
aḥ y → o y	visarga	9	1.56	dhātvekadeśo dhātuḥ tasya lopo yasmin ārdhadhātuke tad ārdhadhātukaṃ dhātulopaṃ tatra ye guṇavṛddhī prāpnutaḥ te na bhavataḥ lopo+yasmin · lolūyādibhyo yaṅantebhyaḥ pacādyaci vihite yaṅo 'ci ca iti yaṅo luki kṛte tam eva acam āśritya ye guṇavṛddhī prāpte tayoḥ pratiṣedhaḥ ādibhyaḥ→lolūyādibhyo +ya · tulya āsye prayatno yasya varṇasya yena varṇena saha sa samānajātīyaṃ prati savarṇasañjño bhavati prayatno+yasya · ekaśca asāvacca ekāc nipāto ya ekāc āṅvarjitaḥ sa pragṛhyasañjño bhavati nipāto+ya
ḥ i → Ø i	visarga	8	1.38	vakṣyati sārvadhātukārdhadhātukayoḥ aṅgasya guṇa iti guṇa+iti · sa iko eva sthāne veditavyaḥ sa+i · prathamacaramatayālpārdhakatipayanema ity ete jasi vibhāṣā sarvanāmasañjñā bhavanti nemaḥ→prathamacaramatayālpārdhakatipayanema +ity · taya iti tayap pratyayaḥ taya+iti
t a → d a	consonant / other	7	1.21	taparakaraṇam aijartham tād api paraḥ taparaḥ iti khaṭvaiḍakādiṣu trimātracaturmātraprasaṅganivṛttaye tād+api · a a a iti trayo 'kārā udāttānudāttasvaritāḥ pratyekaṃ sānunāsikā niranunāsikāś ca hrasvadīrghaplutabhedād aṣṭādaśadhā bhidyante bhedāt→hrasvadīrghaplutabhedād +aṣṭādaśadhā · īṣadarthe kriyāyoge maryādābhividhau ca yaḥ īṣat+arthe→īṣadarthe · tatra diksaṅkhye sañjñāyām ity anuvṛttes tataḥ saṅkhyāpūrvasya dvigusañjñāyāṃ śūrpād añ anyatarasyām iti añ ṭhañ ca śūrpād+añ
m m → ṃ m	anusvāra / nasal	7	1.21	ikaḥ iti kim āt sandhyakṣaravyañjanānāṃ mā bhūt vyañjanānām→sandhyakṣaravyañjanānāṃ +mā · nāsikāgrahaṇaṃ kim kacaṭatapānāṃ mā bhūt pānām→kacaṭatapānāṃ +mā · āsyagrahaṇaṃ kim kacaṭatapānāṃ bhinnasthānānāṃ tulyaprayatnānāṃ mā bhūt prayatnānām→tulyaprayatnānāṃ +mā · prayatnagrahaṇaṃ kim icuyaśānāṃ tulyasthānānāṃ bhinnajātīyānāṃ mā bhūt jātīyānām→bhinnajātīyānāṃ +mā
a i → e	vowel coalescence	7	1.21	jātau cedaṃ bahuvacanam ca+idam→cedaṃ · śākalyasyetau anārṣe iti vartate śākalyasya+itau→śākalyasyetau · teneha na bhavati śatāni sahasrāṇi tena+iha→teneha · dakṣiṇottarapūrvāṇām iti dvandve ceti nityaṃ pratiṣedho bhavati ca+iti→ceti
ḥ n → Ø n	visarga	7	1.21	a a a iti trayo 'kārā udāttānudāttasvaritāḥ pratyekaṃ sānunāsikā niranunāsikāś ca hrasvadīrghaplutabhedād aṣṭādaśadhā bhidyante anunāsikāḥ→sānunāsikā +niranunāsikāś · ﾱvarṇasya dīrghā na santi taṃ dvādaśabhedam ācakṣate dīrghā+na · saṃdhyakṣarāṇāṃ hrasvā na santi tāny api dvādaśaprabhedāni hrasvā+na · antaḥsthā dviprabhedāḥ rephavarjitā yavalāḥ sānunāsikā niranunāsikāś ca anunāsikāḥ→sānunāsikā +niranunāsikāś
ī a → y a	vowel coalescence	7	1.21	dvivacanam iti kim kumāryatra kumārī+atra→kumāryatra · kiśoryatra kiśorī+atra→kiśoryatra · adasaḥ iti kim śamyatra śamī+atra→śamyatra · dāḍimyatra dāḍimī+atra→dāḍimyatra
m c → ṃ c	anusvāra / nasal	6	1.04	vṛddhiśabdaḥ saṃjñātvena vidhīyate pratyekam ādaicāṃ varṇānāṃ sāmānyena tadbhāvitānām atadbhāvitānāṃ ca bhāvitānām→atadbhāvitānāṃ +ca · guṇaśabdaḥ saṃjñātvena vidhīyate pratyekam adeṅāṃ varṇānāṃ sāmānyena tadbhāvitānām atadbhāvitānāṃ ca bhāvitānām→atadbhāvitānāṃ +ca · tena dvayor bahūnāṃ ca saṃyogasañjñā siddhā bhavati bahūnāṃ+ca · kiṃ ca syāt tarptā tarptum ity atra jharojhari savarṇe iti pakārasya takāre lopaḥ syāt kiṃ+ca
m d → ṃ d	anusvāra / nasal	6	1.04	guṇavṛddhī svasaṃjñayā vidhīyete tatra ikaḥ iti etadupasthitaṃ draṣṭavyam upasthitam→etadupasthitaṃ +draṣṭavyam · ﾱvarṇasya dīrghā na santi taṃ dvādaśabhedam ācakṣate taṃ+dvādaśa · īt ūt et ityevamantaṃ dvivacanaṃ śabdarūpaṃ pragṛhyasañjñaṃ bhavati antam→ityevamantaṃ +dvivacanaṃ · bahuvrīhau iti kiṃ dvandve vibhāṣā mā bhūt kiṃ+dvandve
m n → ṃ n	anusvāra / nasal	6	1.04	parṇaṃ na veḥ parṇaṃ+na · ekārasya udāharaṇaṃ na asti udāharaṇaṃ+na · ā evaṃ nu manyase evaṃ+nu · bahugaṇaśabdayor vaipulye saṅghe ca vartamānayor iha grahaṇaṃ nāsti saṅkhyāvācinor eva grahaṇaṃ+na
aḥ n → o n	visarga	6	1.04	gakāro 'pi atra cartvabhūto nirdiśyate abhūtaḥ→cartvabhūto +nirdiśyate · saṃkramo nāma guṇavṛddhipratiṣedhaviṣayaḥ saṃkramo+nāma · vṛddhir iṭo na sambhavati iti laghūpadhaguṇasyātra pratiṣedhaḥ iṭo+na · ubhayoḥ ṛvarṇasya ṝvarṇasya cāntaratamaḥ savarṇo dīrgho nāsti iti ṛkāra eva dīrgho bhavati dīrgho+na
ḥ a → r a	visarga	6	1.04	mṛjer ajādau saṃkrame vibhāṣā vṛddhir iṣyate mṛjer+a · etam ātaṃ ṅitaṃ vidyād vākyasmaraṇayor aṅit smaraṇayoḥ→vākyasmaraṇayor +a · sarvanāmasañjñāyāṃ tadantavidher abhyupagamād bahuvrīher api sarvādyantasya sañjñā syāt iti pratiṣedha ārabhyate bahuvrīher+api · sarvanāmasañjñāyāṃ tadantavidher abhyupagamād bahuvrīher api sarvādyantasya sañjñā syāt iti pratiṣedha ārabhyate vidheḥ→tadantavidher +abhyupagamād
a u → o	vowel coalescence	6	1.04	bhinnajātīyair ajbhir avyavahitaḥ śliṣṭoccāritā halaḥ saṃyogasaṃjñā bhavanti śliṣṭa+uccāritāḥ→śliṣṭoccāritā · rephoṣmaṇāṃ savarṇā na santi repha+uṣmaṇām→rephoṣmaṇāṃ · dakṣiṇottarapūrvāṇām iti dvandve ceti nityaṃ pratiṣedho bhavati dakṣiṇa+uttara→dakṣiṇottarapūrvāṇām · priyobhayāya priya+ubhayāya→priyobhayāya
ā a → ā	vowel coalescence	6	1.04	khaṭvāgram khaṭvā+agram→khaṭvāgram · īṣadarthe kriyāyoge maryādābhividhau ca yaḥ maryādā+abhividhau→maryādābhividhau · śākalyagrahaṇaṃ vibhāṣārtham vibhāṣā+artham→vibhāṣārtham · śākalyasya iti vibhāṣārtham vibhāṣā+artham→vibhāṣārtham
m ś → ṃ ś	anusvāra / nasal	6	1.04	īt ūt et ityevamantaṃ dvivacanaṃ śabdarūpaṃ pragṛhyasañjñaṃ bhavati dvivacanaṃ+śabda · kim idaṃ śe iti supām ādeśaś chandasi idaṃ+śe · tatra diksaṅkhye sañjñāyām ity anuvṛttes tataḥ saṅkhyāpūrvasya dvigusañjñāyāṃ śūrpād añ anyatarasyām iti añ ṭhañ ca sañjñāyām→dvigusañjñāyāṃ +śūrpād · kṛd yo makārāntaḥ ejantaś ca tadantaṃ śabdarūpam avyayasañjñaṃ bhavati antam→tadantaṃ +śabda
e a → e '	vowel coalescence	6	1.04	māt iti kim amuke 'tra amuke+'tra · bahuvrīhau iti vartamāne punarbahuvrīhigrahaṇaṃ bhūtapūrvamātre 'pi pratiṣedho yathā syāt vastrāntaravasanāntarāḥ iti mātre+'pi · samāse iti vartamāne punaḥ samāsagrahaṇaṃ tṛtīyāsamāsārthavākye 'pi pratiṣedho yathā syāt vākye+'pi · ulmukāni iva me 'mī svā jñātayo bharatarṣabha me+'mī
aḥ v → o v	visarga	5	0.87	aniyamaprasaṅge niyamo vidhīyate niyamo+vidhīyate · ārdhadhātuke iti kim tridhā baddho vṛṣabho roravīti iti baddho+vṛṣabho · vargyo vargyeṇa savarṇaḥ vargyo+vargyeṇa · īdādīnāṃ pragṛhyatve maṇīvādīnāṃ pratiṣedho vaktavyaḥ pratiṣedho+vaktavyaḥ
ḥ bh → Ø bh	visarga	5	0.87	bhinnajātīyair ajbhir avyavahitaḥ śliṣṭoccāritā halaḥ saṃyogasaṃjñā bhavanti saṃjñāḥ→saṃyogasaṃjñā +bhavanti · adasaḥ sambandhī yo makāras tasmāt pare īdūdetaḥ pragṛhyasañjñā bhavanti sañjñāḥ→pragṛhyasañjñā +bhavanti · dārūpāś catvāro dhātavaḥ dhārūpau ca dvau dābdaipau varjayitvā ghusañjñakā bhavanti sañjñakāḥ→ghusañjñakā +bhavanti · bahu gaṇa vatu ity ete saṅkhyāsañjñā bhavanti sañjñāḥ→saṅkhyāsañjñā +bhavanti
ḥ ā → Ø ā	visarga	5	0.87	tulya āsye prayatno yasya varṇasya yena varṇena saha sa samānajātīyaṃ prati savarṇasañjño bhavati tulya+āsye · catvāra ābhyantarāḥ prayatnāḥ savarṇasaṃjñāyām āśrīyante spṛṣṭatā īṣatspṛṣṭatā saṃvṛtatā vivṛtatā ca iti catvāra+ābhyantarāḥ · asahāyasya ādyantopadiṣṭāni kāryāṇi na sidhyanti iti ayamatideśa ārabhyate atideśaḥ→ayamatideśa +ārabhyate · sarvanāmasañjñāyāṃ tadantavidher abhyupagamād bahuvrīher api sarvādyantasya sañjñā syāt iti pratiṣedha ārabhyate pratiṣedha+ārabhyate
i u → y u	vowel coalescence	5	0.87	tasmin antare śītāny udakāni śītāny+udakāni · vibhāṣāprakaraṇe tīyasya vā ṅitsu sarvanāmasañjñā ity upasaṃkhyānam ity+upasaṃkhyānam · punar ādyudāttaḥ ādi+udāttaḥ→ādyudāttaḥ · san sanāt sanat tiras ete ādyudāttāḥ paṭhyante ādi+udāttāḥ→ādyudāttāḥ
u i → v i	vowel coalescence	4	0.69	taparakaraṇaṃ tv iha sarvārtham tv+iha · anārṣe iti kim etā gā brahmabandhav ity abravīt bandhau→brahmabandhav +ity · u iti v iti v+iti · tena trīṇi rūpāṇi bhavanti u iti v iti ūṃ iti v+iti
ḥ i → r i	visarga	4	0.69	mṛjer ajādau saṃkrame vibhāṣā vṛddhir iṣyate vṛddhir+iṣyate · vṛddhir iṭo na sambhavati iti laghūpadhaguṇasyātra pratiṣedhaḥ vṛddhir+iṭo · bahugaṇaśabdayor vaipulye saṅghe ca vartamānayor iha grahaṇaṃ nāsti saṅkhyāvācinor eva vartamānayor+iha · adhyardhapūrvadvigor lugasañjñāyām iti luk dvigoḥ→adhyardhapūrvadvigor +iti
ḥ e → Ø e	visarga	4	0.69	ubhayoḥ ṛvarṇasya ṝvarṇasya cāntaratamaḥ savarṇo dīrgho nāsti iti ṛkāra eva dīrgho bhavati ṛkāra+eva · ekaśca asāvacca ekāc nipāto ya ekāc āṅvarjitaḥ sa pragṛhyasañjño bhavati ya+eka · purā mitho mithas prabāhukam āryahalam abhīkṣṇam sākam sārdham samama namas hiruk tasilādiḥ taddhita edhācparyantaḥ śastasī kṛtvasuc suc āsthālau cvyarthāśca am ām pratān praṣān svarādiḥ taddhita+edhāc · tasmin pratiṣiddhe pūrvapadaprakṛtisvara eva bhavati svaraḥ→pūrvapadaprakṛtisvara +eva
au a → āv a	vowel coalescence	4	0.69	īd ūd et iti kim vṛkṣāv atra vṛkṣāv+atra · plakṣāv atra plakṣāv+atra · tva tvat iti dvāv api ca anudāttau iti smaranti dvāv+api · sarvam idaṃ kāṇḍaṃ svarādāv api paṭhyate ādau→svarādāv +api
ī i → ī	vowel coalescence	4	0.69	īdādīnāṃ pragṛhyatve maṇīvādīnāṃ pratiṣedho vaktavyaḥ maṇī+iva→maṇīvādīnāṃ · maṇīvoṣṭrasya lambete priyau vatsatarau mama maṇī+iva→maṇīvoṣṭrasya · dampatīva dampatī+iva→dampatīva · rodasīva rodasī+iva→rodasīva
aḥ m → o m	visarga	4	0.69	adasaḥ sambandhī yo makāras tasmāt pare īdūdetaḥ pragṛhyasañjñā bhavanti yo+makāras · dheṭ praṇidhayati vatso mātaram vatso+mātaram · kṛd yo makārāntaḥ ejantaś ca tadantaṃ śabdarūpam avyayasañjñaṃ bhavati yo+makāra · acāṃ saṃniviṣṭānām antyād acaḥ paro mid bhavati paro+m
u a → v a	vowel coalescence	3	0.52	vṛddhiḥ khalv api akārṣīt khalv+api · ṅiti khalv api cinutaḥ cinvanti khalv+api · iṭaḥ khalv api kaṇitā śvaḥ khalv+api
m i → ṃ i	anusvāra / nasal	3	0.52	riṣerhisārthasya vicpratyayalopa udāharaṇaṃ reṭ iti udāharaṇaṃ+iti · uñaḥ itāvanārṣe ūṃ ity ayam ādeśo bhavati dīrgho 'nunāsikaśca śākalyasya matena pragṛhyasaṃjñakaśca ūṃ+ity · tena trīṇi rūpāṇi bhavanti u iti v iti ūṃ iti ūṃ+iti
aḥ r → o r	visarga	3	0.52	ārdhadhātuke iti kim tridhā baddho vṛṣabho roravīti iti vṛṣabho+roravīti · tosun vyuṣṭāyāṃ purā sūryasyodeto rādheyaḥ udetaḥ→sūryasyodeto +rādheyaḥ · iha ca purā sūryasyodeto rādheyaḥ purā krūrasya visṛpo virapśin iti na lokāvyayaniṣṭhākhalarthatṛnām iti ṣaṣṭhīpratiṣedho na bhavati udetaḥ→sūryasyodeto +rādheyaḥ
m j → ṃ j	anusvāra / nasal	3	0.52	acinavam asunavam ity ādau lakārasya saty api ṅittve yāsuṭo ṅidvacanaṃ jñāpakam ṅiti yat kāryaṃ tallakāre ṅiti na bhavati iti vacanam→ṅidvacanaṃ +jñāpakam · pūrva parāvaradakṣiṇottarāparādhara ityeṣāṃ gaṇe pāṭhāt pūrveṇa nityāyāṃ sarvanāmasañjñāyāṃ prāptāyāṃ jasi vibhāṣā ārabhyate prāptāyāṃ+jasi · svam ity etacchabdarūpaṃ jasi vibhāṣā sarvanāmasañjñaṃ bhavati na cej jñātidhanayoḥ sañjñārūpeṇa vartate rūpam→etacchabdarūpaṃ +jasi
m b → ṃ b	anusvāra / nasal	3	0.52	jātau cedaṃ bahuvacanam idam→cedaṃ +bahuvacanam · adāp iti kim dāp lavane dātaṃ barhiḥ dātaṃ+barhiḥ · antaraṃ bahiryogopasaṃvyānayoḥ antaraṃ+bahis
ḥ v → Ø v	visarga	3	0.52	tilān stry āvapati iti nasatarayāḥ natasatarayā vā yāḥ→natasatarayā +vā · nipātā vakṣyante prāgrīśvarān nipātāḥ iti nipātā+vakṣyante · tā vām eṣe rathānām tā+vām
ḥ t → s t	visarga	3	0.52	adasaḥ sambandhī yo makāras tasmāt pare īdūdetaḥ pragṛhyasañjñā bhavanti makāras+tasmāt · tatra diksaṅkhye sañjñāyām ity anuvṛttes tataḥ saṅkhyāpūrvasya dvigusañjñāyāṃ śūrpād añ anyatarasyām iti añ ṭhañ ca anuvṛttes+tataḥ · ubhaśabdasya sarvanāmatve prayojanam sarvanāmnas tṛtīyā ca iti sarvanāmnas+tṛtīyā
a a → āc	vowel coalescence	3	0.52	ekaśca asāvacca ekāc nipāto ya ekāc āṅvarjitaḥ sa pragṛhyasañjño bhavati eka+a→ekāc · ekaśca asāvacca ekāc nipāto ya ekāc āṅvarjitaḥ sa pragṛhyasañjño bhavati eka+a→ekāc · ekāc iti kim pra agnaye vācam īraya eka+a→ekāc
t y → d y	consonant / other	3	0.52	vacanādyatra dīrghatvaṃ tatra api sarasī yadi vacanāt+yatra→vacanādyatra · tyad tad yad etad idam adas eka dvi yuṣmad tad+yad · kṛd yo makārāntaḥ ejantaś ca tadantaṃ śabdarūpam avyayasañjñaṃ bhavati kṛd+yo
s y → r y	consonant / other	3	0.52	antaraṃ bahiryogopasaṃvyānayoḥ bahis+yoga→bahiryogopasaṃvyānayoḥ · antaram ity etacchabdarūpaṃ vibhāṣā jasi sarvanāmasañjñaṃ bhavati bahiryoge upasaṃvyāne ca gamyamāne bahis+yoge→bahiryoge · bahiryogopasaṃvyānayoḥ iti kim anayoḥ grāmayor antare tāpasaḥ prativasati bahis+yoga→bahiryogopasaṃvyānayoḥ
t bh → d bh	consonant / other	3	0.52	asmad bhavatu kim asmad+bhavatu · bahuvrīhivad bhāvena yo bahuvrīhiḥ tatra mā bhūt vat→bahuvrīhivad +bhāvena · acāṃ saṃniviṣṭānām antyād acaḥ paro mid bhavati it→mid +bhavati
aḥ dh → o dh	visarga	2	0.35	dhātvekadeśo dhātuḥ tasya lopo yasmin ārdhadhātuke tad ārdhadhātukaṃ dhātulopaṃ tatra ye guṇavṛddhī prāpnutaḥ te na bhavataḥ deśaḥ→dhātvekadeśo +dhātuḥ · dārūpāś catvāro dhātavaḥ dhārūpau ca dvau dābdaipau varjayitvā ghusañjñakā bhavanti catvāro+dhātavaḥ
aḥ a → o '	visarga	2	0.35	gakāro 'pi atra cartvabhūto nirdiśyate gakāro+'pi · dvitīyo 'nudāttaḥ dvitīyo+'nudāttaḥ
a ṛ → ar	vowel coalescence	2	0.35	gakāro 'pi atra cartvabhūto nirdiśyate ca+ṛtu→cartvabhūto · ulmukāni iva me 'mī svā jñātayo bharatarṣabha bharata+ṛṣabha→bharatarṣabha
u u → ū	vowel coalescence	2	0.35	laghūpadhaguṇasya apyatra pratiṣedhaḥ laghu+upadha→laghūpadhaguṇasya · vṛddhir iṭo na sambhavati iti laghūpadhaguṇasyātra pratiṣedhaḥ laghu+upadha→laghūpadhaguṇasyātra
i ā → y ā	vowel coalescence	2	0.35	acinavam asunavam ity ādau lakārasya saty api ṅittve yāsuṭo ṅidvacanaṃ jñāpakam ṅiti yat kāryaṃ tallakāre ṅiti na bhavati iti ity+ādau · bhūryādīnāṃ nivṛttyarthaṃ saṅkhyāsañjñā vidhīyate bhūri+ādīnām→bhūryādīnāṃ
ḥ u → Ø u	visarga	2	0.35	mukhasahitā nāsikā mukhanāsikā tayā ya uccāryate varṇaḥ so 'nunāsikasañjño bhavati ya+uccāryate · nagarabāhyāś cāṇḍālādigṛhā ucyante gṛhāḥ→cāṇḍālādigṛhā +ucyante
aḥ anunāsikaḥ → o 'nunāsikaś	visarga	2	0.35	āṅo 'nunāsikaś chandasi āṅo+'nunāsikaś · anunāsikapradeśāḥ āṅo 'nunāsikaś chandasi ity evamādayaḥ āṅo+'nunāsikaś
anunāsikaḥ ch → 'nunāsikaś ch	visarga	2	0.35	āṅo 'nunāsikaś chandasi 'nunāsikaś+chandasi · anunāsikapradeśāḥ āṅo 'nunāsikaś chandasi ity evamādayaḥ 'nunāsikaś+chandasi
a e → ai	vowel coalescence	2	0.35	mukhagrahaṇaṃ kim anusvārasyaiva hi syāt anusvārasya+eva→anusvārasyaiva · chāndasam etad evaikam udāharaṇam asme indrābṛhaspatī iti eva+ekam→evaikam
ḥ v → r v	visarga	2	0.35	prayatanaṃ prayatnaḥ spṛṣṭatādir varṇaguṇaḥ ādiḥ→spṛṣṭatādir +varṇa · bahugaṇaśabdayor vaipulye saṅghe ca vartamānayor iha grahaṇaṃ nāsti saṅkhyāvācinor eva śabdayoḥ→bahugaṇaśabdayor +vaipulye
m h → ṃ h	anusvāra / nasal	2	0.35	saṃdhyakṣarāṇāṃ hrasvā na santi tāny api dvādaśaprabhedāni saṃdhyakṣarāṇāṃ+hrasvā · ubhābhyāṃ hetubhyāṃ vasati ubhayoḥ hetvoḥ vasati ubhābhyāṃ+hetubhyāṃ
i i → ī	vowel coalescence	2	0.35	jampatīva jampati+iva→jampatīva · sarvaśabdaḥ ādir yeṣāṃ tānīmāni sarvādīni sarvanāmasaṃjñāni bhavanti tāni+imāni→tānīmāni
t e → d e	consonant / other	2	0.35	chāndasam etad evaikam udāharaṇam asme indrābṛhaspatī iti etad+eva · tyad tad yad etad idam adas eka dvi yuṣmad yad+etad
t v → d v	consonant / other	2	0.35	etam ātaṃ ṅitaṃ vidyād vākyasmaraṇayor aṅit vidyād+vākya · tatra pratiṣedhena samīkṛte viṣaye paścād vikalpaḥ pravartate paścād+vikalpaḥ
o i → av i	vowel coalescence	2	0.35	vāyo iti vāyaviti vāyo+iti→vāyaviti · bhāno iti bhānaviti bhāno+iti→bhānaviti
