rule	category	count	pct	examples
e a → e '	vowel coalescence	18	2.49	brahmādistambaparyantaṃ jagannāśe 'pi tiṣṭhataḥ nāśe+'pi · aho janasamūhe 'pi na dvaitaṃ paśyato mama samūhe+'pi · āsthitaḥ paramādvaitaṃ mokṣārthe 'pi vyavasthitaḥ arthe+'pi · niḥspṛhaṃ mānasaṃ yasya nairāśye 'pi mahātmanaḥ nairāśye+'pi
m m → ṃ m	anusvāra / nasal	15	2.08	kathaṃ jñānam avāpnoti kathaṃ muktir bhaviṣyati kathaṃ+muktir · dharmādharmau sukhaṃ duḥkhaṃ mānasāni na te vibho duḥkhaṃ+mānasāni · ābhāso 'haṃ bhramaṃ muktvā bhāvaṃ bāhyam athāntaraṃ bhramaṃ+muktvā · śuddhabuddhasvarūpas tvaṃ mā gamaḥ kṣudracittatām tvaṃ+mā
aḥ v → o v	visarga	15	2.08	matto vinirgataṃ viśvaṃ mayy eva layam eṣyati matto+vinirgataṃ · na me bandho 'sti mokṣo vā bhrāntiḥ śāntā nirāśrayā mokṣo+vā · abhāgyāj jīvavaṇijo jagat poto vinaśvaraḥ poto+vinaśvaraḥ · udeti bhavato viśvaṃ vāridher iva budbudaḥ bhavato+viśvaṃ
ḥ a → ḥ '	visarga	13	1.8	eko draṣṭāsi sarvasya muktaprāyo 'si sarvadā prāyaḥ+'si · eko viśuddhabodho 'ham iti niścayavahninā bodhaḥ+'ham · dṛśyam etan mṛṣā sarvaṃ eko 'haṃ cidraso 'malaḥ rasaḥ+'malaḥ · bodhamātro 'ham ajñānād upadhiḥ kalpito mayā mātraḥ+'ham
m c → ṃ c	anusvāra / nasal	12	1.66	vairāgyaṃ ca kathaṃ prāptam etad brūhi mama prabho vairāgyaṃ+ca · ānandaparamānandaḥ sa bodhas tvaṃ sukhaṃ cara sukhaṃ+cara · asaṃspṛśya śarīreṇa yena viśvaṃ ciraṃ dhṛtam viśvaṃ+ciraṃ · acintyaṃ cintyamāno 'pi cintārūpaṃ bhajaty asau acintyaṃ+cintyamāno
aḥ m → o m	visarga	12	1.66	ātmā sākṣī vibhuḥ pūrṇa eko muktaś cid akriyaḥ eko+muktaś · prakāśo me nijaṃ rūpaṃ nātirikto 'smy ahaṃ tataḥ prakāśo+me · aho ahaṃ namo mahyaṃ vināśo yasya nāsti me namo+mahyaṃ · aho ahaṃ namo mahyaṃ eko 'haṃ dehavān api namo+mahyaṃ
aḥ y → o y	visarga	12	1.66	tantumātro bhaved eva paṭo yadvad vicāritaḥ paṭo+yadvad · aho ahaṃ namo mahyaṃ vināśo yasya nāsti me vināśo+yasya · śukter ajñānato lobho yathā rajatavibhrame lobho+yathā · aho tatra sthito yogī na harṣam upagacchati sthito+yogī
ḥ e → Ø e	visarga	11	1.52	ātmā sākṣī vibhuḥ pūrṇa eko muktaś cid akriyaḥ pūrṇa+eko · yadā prakāśate viśvaṃ tadāham bhāsa eva hi bhāsa+eva · atiśānto nirākāra etad evāham āsthitaḥ nirākāra+etad · ity asakto 'spṛhaḥ śānta etad evāham āsthitaḥ śānta+etad
m y → ṃ y	anusvāra / nasal	11	1.52	tvayā vyāptam idaṃ viśvaṃ tvayi protaṃ yathārthataḥ protaṃ+yathārthataḥ · mṛdi kumbho jale vīciḥ kanake kaṭakaṃ yathā kaṭakaṃ+yathā · athavā yasya me sarvaṃ yad vāṅmanasagocaram sarvaṃ+yad · niḥspṛhaṃ mānasaṃ yasya nairāśye 'pi mahātmanaḥ mānasaṃ+yasya
aḥ d → o d	visarga	9	1.25	eko draṣṭāsi sarvasya muktaprāyo 'si sarvadā eko+draṣṭāsi · ayam eva hi te bandho draṣṭāraṃ paśyasītaram bandho+draṣṭāraṃ · yathā prakāśayāmy eko deham enaṃ tathā jagat eko+deham · svabhāvād eva jānāno dṛśyam etan na kiṃcana jānāno+dṛśyam
t a → d a	consonant / other	9	1.25	ātmā sākṣī vibhuḥ pūrṇa eko muktaś cid akriyaḥ cid+akriyaḥ · abhāvād adya he brahmann evam evāham āsthitaḥ abhāvād+adya · evam eva kṛtaṃ yena sa kṛtārtho bhaved asau bhaved+asau · evam eva svabhāvo yaḥ sa kṛtārtho bhaved asau bhaved+asau
ḥ v → r v	visarga	9	1.25	śūnyā dṛṣṭir vṛthā ceṣṭā vikalānīndriyāṇi ca dṛṣṭir+vṛthā · na spṛhā na viraktir vā kṣīṇasaṃsārasāgare viraktir+vā · bhikṣur vā bhūpatir vāpi yo niṣkāmaḥ sa śobhate bhikṣur+vā · kva svapnaḥ kva suṣuptir vā kva ca jāgaraṇaṃ tathā suṣuptir+vā
m d → ṃ d	anusvāra / nasal	8	1.11	dharmādharmau sukhaṃ duḥkhaṃ mānasāni na te vibho sukhaṃ+duḥkhaṃ · so 'ham asmīti vijñāya kiṃ dīna iva dhāvasi kiṃ+dīna · na tvaṃ deho na te deho bhoktā kartā na vā bhavān tvaṃ+deho · sānurāgāṃ striyaṃ dṛṣṭvā mṛtyuṃ vā samupasthitam striyaṃ+dṛṣṭvā
aḥ aham → o 'haṃ	visarga	8	1.11	ābhāso 'haṃ bhramaṃ muktvā bhāvaṃ bāhyam athāntaraṃ ābhāso+'haṃ · bodho 'haṃ jñānakhaḍgena tan niṣkṛtya sukhī bhava bodho+'haṃ · aho nirañjanaḥ śānto bodho 'haṃ prakṛteḥ paraḥ bodho+'haṃ · aho ahaṃ namo mahyaṃ eko 'haṃ dehavān api eko+'haṃ
ḥ n → r n	visarga	7	0.97	na pṛthvī na jalaṃ nāgnir na vāyur dyaur na vā bhavān dyaur+na · udetu vastam āyātu na me vṛddhir na ca kṣatiḥ vṛddhir+na · udetu vāstam āyātu na te vṛddhir na vā kṣatiḥ vṛddhir+na · asamādher avikṣepān na mumukṣur na cetaraḥ mumukṣur+na
aḥ bh → o bh	visarga	7	0.97	asaṅgo nispṛhaḥ śānto bhramāt saṃsāravān iva śānto+bhramāt · evam eva kṛtaṃ yena sa kṛtārtho bhaved asau kṛtārtho+bhaved · evam eva svabhāvo yaḥ sa kṛtārtho bhaved asau kṛtārtho+bhaved · na tvaṃ deho na te deho bhoktā kartā na vā bhavān deho+bhoktā
m b → ṃ b	anusvāra / nasal	7	0.97	kūṭasthaṃ bodham advaitam ātmānaṃ paribhāvaya kūṭasthaṃ+bodham · ābhāso 'haṃ bhramaṃ muktvā bhāvaṃ bāhyam athāntaraṃ bhāvaṃ+bāhyam · dehābhimānapāśena ciraṃ baddho 'si putraka ciraṃ+baddho · nityaṃ nirantaraṃ brahma sarvabhūtagaṇe tathā nirantaraṃ+brahma
t e → d e	consonant / other	7	0.97	kutaścit kauśalād eva paramātmā vilokyate kauśalād+eva · tantumātro bhaved eva paṭo yadvad vicāritaḥ bhaved+eva · āścaryaṃ mokṣakāmasya mokṣād eva vibhīṣikā mokṣād+eva · svabhāvād eva jānāno dṛśyam etan na kiṃcana svabhāvād+eva
t v → d v	consonant / other	7	0.97	tantumātro bhaved eva paṭo yadvad vicāritaḥ yadvad+vicāritaḥ · ātmatanmatram evedaṃ tadvad viśvaṃ vicāritam tadvad+viśvaṃ · yad vetti tat sa kurute na bhayaṃ tasya kutracit yad+vetti · spṛhā jīvati yāvad vai nirvicāradaśāspadam yāvad+vai
i a → y a	vowel coalescence	7	0.97	araṇyam iva saṃvṛttaṃ kva ratiṃ karavāṇy aham karavāṇy+aham · tajjñasya puṇyapāpābhyāṃ sparśo hy antar na jāyate hy+antar · kaivalyam iva samprāpto na smaraty akṛtaṃ kṛtam smaraty+akṛtaṃ · acintyaṃ cintyamāno 'pi cintārūpaṃ bhajaty asau bhajaty+asau
ḥ a → r a	visarga	7	0.97	tattyāgo vāsanātyāgāt sthitir adya yathā tathā sthitir+adya · bubhukṣur iha saṃsāre mumukṣur api dṛśyate mumukṣur+api · asamādher avikṣepān na mumukṣur na cetaraḥ asamādher+avikṣepān · ekāgratā nirodho vā mūḍhair abhyasyate bhṛśam mūḍhair+abhyasyate
aḥ h → o h	visarga	6	0.83	muktābhimānī mukto hi baddho baddhābhimāny api mukto+hi · tajjñasya puṇyapāpābhyāṃ sparśo hy antar na jāyate sparśo+hy · bhogamokṣanirākāṅkṣī viralo hi mahāśayaḥ viralo+hi · iti vijñāya dhīro hi kim abhyasyati bālavat dhīro+hi
aḥ b → o b	visarga	6	0.83	aho nirañjanaḥ śānto bodho 'haṃ prakṛteḥ paraḥ śānto+bodho · nāhaṃ deho na me deho bodho 'ham iti niścayī deho+bodho · nidrito bodhita iva kṣīṇasaṃsmaraṇo hi saḥ nidrito+bodhita · karoti tattvabodho 'yam atas tyakto bubhukṣubhiḥ tyakto+bubhukṣubhiḥ
m j → ṃ j	anusvāra / nasal	5	0.69	kathaṃ jñānam avāpnoti kathaṃ muktir bhaviṣyati kathaṃ+jñānam · jñānaṃ jñeyaṃ tathā jñātā tritayaṃ nāsti vāstavam jñānaṃ+jñeyaṃ · ātmaivedaṃ jagat sarvaṃ jñātaṃ yena mahātmanā sarvaṃ+jñātaṃ · ākāśavad ananto 'haṃ ghaṭavat prakṛtaṃ jagat prakṛtaṃ+jagat
m bh → ṃ bh	anusvāra / nasal	5	0.69	yatra viśvam idaṃ bhāti kalpitaṃ rajjusarpavat idaṃ+bhāti · sukhādirūpā niyamaṃ bhāveṣv ālokya bhūriśaḥ niyamaṃ+bhāveṣv · śuddham advayam ātmānaṃ bhāvayanti kubuddhayaḥ ātmānaṃ+bhāvayanti · śrotriyaṃ devatāṃ tīrtham aṅganāṃ bhūpatiṃ priyam aṅganāṃ+bhūpatiṃ
t n → n n	consonant / other	5	0.69	bodho 'haṃ jñānakhaḍgena tan niṣkṛtya sukhī bhava tan+niṣkṛtya · svabhāvād eva jānāno dṛśyam etan na kiṃcana etan+na · asamādher avikṣepān na mumukṣur na cetaraḥ avikṣepān+na · svātantryān nirvṛtiṃ gacchet svātantryāt paramaṃ padam svātantryān+nirvṛtiṃ
ama s → e s	consonant / other	5	0.69	athavā yasya me sarvaṃ yad vāṅmanasagocaram me+sarvaṃ · arthānarthau na me sthityā gatyā na śayanena vā me+sthityā · kva tṛptiḥ kva vitṛṣṇatvaṃ gatadvandvasya me sadā me+sadā · kvāparokṣaṃ phalaṃ vā kva niḥsvabhāvasya me sadā me+sadā
ḥ c → ś c	visarga	4	0.55	ātmā sākṣī vibhuḥ pūrṇa eko muktaś cid akriyaḥ muktaś+cid · tvam ekaś cetanaḥ śuddho jaḍaṃ viśvam asat tathā ekaś+cetanaḥ · bhṛtyaiḥ putraiḥ kalatraiś ca dauhitraiś cāpi gotrajaiḥ kalatraiś+ca · sarvārambheṣu niṣkāmo yaś cared bālavan muniḥ yaś+cared
i e → y e	vowel coalescence	4	0.55	yathā prakāśayāmy eko deham enaṃ tathā jagat prakāśayāmy+eko · matto vinirgataṃ viśvaṃ mayy eva layam eṣyati mayy+eva · dharmam apy etayor hetuṃ sarvatrānādaraṃ kuru apy+etayor · tadā kṣīṇā bhavanty eva samastāś cittavṛttayaḥ bhavanty+eva
d k → t k	consonant / other	4	0.55	kutaścit kauśalād eva paramātmā vilokyate kutaścit+kauśalād · naiva kiṃcit kṛtaṃ tena lokadṛṣṭyā vikurvatā kiṃcit+kṛtaṃ · samaduḥkhasukhas tṛptaḥ kiṃcit kṛtyaṃ na paśyati kiṃcit+kṛtyaṃ · kva kiṃcit kva na kiṃcid vā sarvadā vimalasya me kiṃcit+kva
m ś → ṃ ś	anusvāra / nasal	4	0.55	rūpyaṃ śuktau phaṇī rajjau vāri sūryakare yathā rūpyaṃ+śuktau · ceṣṭamānaṃ śarīraṃ svaṃ paśyaty anyaśarīravat ceṣṭamānaṃ+śarīraṃ · na te saṅgo 'sti kenāpi kiṃ śuddhas tyaktum icchasi kiṃ+śuddhas · sukham āste sukhaṃ śete sukham āyāti yāti ca sukhaṃ+śete
aḥ j → o j	visarga	4	0.55	mṛdi kumbho jale vīciḥ kanake kaṭakaṃ yathā kumbho+jale · nāham deho na me deho jīvo nāham ahaṃ hi cit deho+jīvo · tvam ekaś cetanaḥ śuddho jaḍaṃ viśvam asat tathā śuddho+jaḍaṃ · na svargo naiva narako jīvanmuktir na caiva hi narako+jīvanmuktir
ḥ m → r m	visarga	4	0.55	evaṃ vimṛśato nityaṃ nirvikalpe sthitir mama sthitir+mama · nirālambaiva niṣkāmā buddhir muktasya sarvadā buddhir+muktasya · na tu saspṛhacittasya śāntir mūḍhasya kṛtrimā śāntir+mūḍhasya · bhāvanābhāvanāsaktā dṛṣṭir mūḍhasya sarvadā dṛṣṭir+mūḍhasya
ḥ i → Ø i	visarga	4	0.55	so 'ham asmīti vijñāya kiṃ dīna iva dhāvasi dīna+iva · vāsanā eva saṃsāra iti sarvā vimuñca tāḥ saṃsāra+iti · nidrito bodhita iva kṣīṇasaṃsmaraṇo hi saḥ bodhita+iva · sa śītalamanā nityaṃ videha iva rājate videha+iva
ḥ k → Ø k	visarga	4	0.55	idaṃ grāhyam idaṃ tyājyaṃ sa kiṃ paśyati dhīradhīḥ sa+kiṃ · yad vetti tat sa kurute na bhayaṃ tasya kutracit sa+kurute · evam eva kṛtaṃ yena sa kṛtārtho bhaved asau sa+kṛtārtho · evam eva svabhāvo yaḥ sa kṛtārtho bhaved asau sa+kṛtārtho
aḥ l → o l	visarga	4	0.55	iti jñānaṃ tathaitasya na tyāgo na graho layaḥ graho+layaḥ · iti jñānaṃ tathaitasya na tyāgo na graho layaḥ graho+layaḥ · iti jñānaṃ tathaitasya na tyāgo na graho layaḥ graho+layaḥ · iti jñānaṃ tathaitasya na tyāgo na graho layaḥ graho+layaḥ
ḥ bh → r bh	visarga	3	0.42	kathaṃ jñānam avāpnoti kathaṃ muktir bhaviṣyati muktir+bhaviṣyati · kiṃvadantīha satyeyaṃ yā matiḥ sā gatir bhavet gatir+bhavet · rajjvajñānād ahir bhāti tajjñānād bhāsate na hi ahir+bhāti
as m → o m	consonant / other	3	0.42	ato mama jagat sarvam athavā na ca kiṃcana ato+mama · ato mama kathaṃ kutra heyopādeyakalpanā ato+mama · parigraheṣu vairāgyaṃ prāyo mūḍhasya dṛśyate prāyo+mūḍhasya
m r → ṃ r	anusvāra / nasal	3	0.42	prakāśo me nijaṃ rūpaṃ nātirikto 'smy ahaṃ tataḥ nijaṃ+rūpaṃ · cittaṃ nirastasarvāśam atyarthaṃ rocayiṣyati atyarthaṃ+rocayiṣyati · hātum icchati saṃsāraṃ rāgī duḥkhajihāsayā saṃsāraṃ+rāgī
t m → n m	consonant / other	3	0.42	aho vikalpitaṃ viśvam ajñānān mayi bhāsate ajñānān+mayi · dṛśyam etan mṛṣā sarvaṃ eko 'haṃ cidraso 'malaḥ etan+mṛṣā · ebhyaḥ saṃsārakāntāre na viśrāntam abhūn manaḥ abhūn+manaḥ
d n → n n	consonant / other	3	0.42	kvacin na gantā nāgantā vyāpya viśvam avasthitaḥ kvacin+na · bhāvasya bhāvakaḥ kaścin na kiṃcid bhāvako 'paraḥ kaścin+na · na mumukṣur na vā mukto na kiṃcin na ca kiṃcana kiṃcin+na
m h → ṃ h	anusvāra / nasal	3	0.42	nāham deho na me deho jīvo nāham ahaṃ hi cit ahaṃ+hi · asāraṃ ninditaṃ heyam iti niścitya śāmyati ninditaṃ+heyam · nirvāsanaṃ hariṃ dṛṣṭvā tūṣṇīṃ viṣayadantinaḥ nirvāsanaṃ+hariṃ
ḥ ā → Ø ā	visarga	3	0.42	ayam eva hi me bandha āsīt yā jīvite spṛhā bandha+āsīt · muner jānata āścaryaṃ mamatvam anuvartate jānata+āścaryaṃ · yathā jīvikayā tasmād dhanya āste yathāsukhaṃ dhanya+āste
m g → ṃ g	anusvāra / nasal	3	0.42	idaṃ grāhyam idaṃ tyājyaṃ sa kiṃ paśyati dhīradhīḥ idaṃ+grāhyam · kṛtvā mūrtiparijñānaṃ caitanyasya na kiṃ guruḥ kiṃ+guruḥ · svātantryān nirvṛtiṃ gacchet svātantryāt paramaṃ padam nirvṛtiṃ+gacchet
i ā → y ā	vowel coalescence	3	0.42	na hy ākāśasya dhūmena dṛśyamānāpi saṅgati hy+ākāśasya · guṇaiḥ saṃveṣṭito dehas tiṣṭhaty āyāti yāti ca tiṣṭhaty+āyāti · dhīrās taṃ taṃ na paśyanti paśyanty ātmānam avyayam paśyanty+ātmānam
ḥ y → r y	visarga	3	0.42	tadā muktir yadā cittaṃ na vāñchati na śocati muktir+yadā · svapato nāsti me hāniḥ siddhir yatnavato na vā siddhir+yatnavato · akṛtrimo 'navacchinne samādhir yasya vartate samādhir+yasya
t b → d b	consonant / other	2	0.28	vairāgyaṃ ca kathaṃ prāptam etad brūhi mama prabho etad+brūhi · mūḍho nāpnoti tad brahma yato bhavitum icchati tad+brahma
ḥ d → r d	visarga	2	0.28	na pṛthvī na jalaṃ nāgnir na vāyur dyaur na vā bhavān vāyur+dyaur · aho bhuvanakallolair vicitrair drāk samutthitam vicitrair+drāk
e antar → e 'ntaḥ	consonant / other	2	0.28	yathaivādarśamadhyasthe rūpe 'ntaḥ paritas tu saḥ rūpe+'ntaḥ · tathaivāsmin śarīre 'ntaḥ paritaḥ parameśvaraḥ śarīre+'ntaḥ
antar p → 'ntaḥ p	consonant / other	2	0.28	yathaivādarśamadhyasthe rūpe 'ntaḥ paritas tu saḥ 'ntaḥ+paritas · tathaivāsmin śarīre 'ntaḥ paritaḥ parameśvaraḥ 'ntaḥ+paritaḥ
t bh → d bh	consonant / other	2	0.28	ajñānād bhāti yatredaṃ so 'ham asmi nirañjanaḥ ajñānād+bhāti · evaṃ jñātveha nirvedād bhava tyāgaparo 'vratī nirvedād+bhava
ama b → e b	consonant / other	2	0.28	na me bandho 'sti mokṣo vā bhrāntiḥ śāntā nirāśrayā me+bandho · ayam eva hi me bandha āsīt yā jīvite spṛhā me+bandha
ama d → e d	consonant / other	2	0.28	nāham deho na me deho jīvo nāham ahaṃ hi cit me+deho · nāhaṃ deho na me deho bodho 'ham iti niścayī me+deho
ṃgāḥ i → ṅgā i	visarga	2	0.28	viśvaṃ sphurati yatredaṃ taraṅgā iva sāgare taraṅgā+iva · viśvaṃ sphurati yatredaṃ taraṅgā iva sāgare taraṅgā+iva
d j → j j	consonant / other	2	0.28	ātmānam advayaṃ kaścij jānāti jagad īśvaraṃ kaścij+jānāti · na kadācij jagaty asmiṃs tattvajño hanta khidyati kadācij+jagaty
ḥ i → r i	visarga	2	0.28	udeti bhavato viśvaṃ vāridher iva budbudaḥ vāridher+iva · bubhukṣur iha saṃsāre mumukṣur api dṛśyate bubhukṣur+iha
i u → y u	vowel coalescence	2	0.28	tāny upekṣya yathāprāptavartī siddhim avāpnuyāt tāny+upekṣya · haro yady upadeṣṭā te hariḥ kamalajo 'pi vā yady+upadeṣṭā
ḥ v → Ø v	visarga	2	0.28	vāsanā eva saṃsāra iti sarvā vimuñca tāḥ sarvā+vimuñca · ayaṃ so 'ham ayaṃ nāham iti kṣīṇā vikalpanāḥ kṣīṇā+vikalpanāḥ
t i → d i	consonant / other	2	0.28	bhāvābhāvavikāraś ca svabhāvād iti niścayī svabhāvād+iti · kṛtaṃ kim api naiva syād iti saṃcintya tattvataḥ syād+iti
aḥ r → o r	visarga	2	0.28	mokṣo viṣayavairasyaṃ bandho vaiṣayiko rasaḥ vaiṣayiko+rasaḥ · asaktaḥ sarvabhāveṣu kevalo ramate budhaḥ kevalo+ramate
s k → ḥ k	consonant / other	2	0.28	ataḥ kasya kathaṃ kutra heyopādeyakalpanā ataḥ+kasya · kuto janma kutaḥ karma kuto 'haṃkāra eva ca kutaḥ+karma
aḥ anyaḥ → o 'nyo	visarga	2	0.28	tvatto 'nyo nāsti saṃsārī nāsaṃsārī ca kaścana tvatto+'nyo · bruvann api na ca brūte ko 'nyo nirvāsanād ṛte ko+'nyo
e s → ava s	consonant / other	2	0.28	tathāpi na tava svāsthyaṃ sarvavismaraṇād ṛte tava+svāsthyaṃ · tathāpi na tava svāsthyaṃ sarvavismaraṇād ṛte tava+svāsthyaṃ
ṃdvaiḥ m → ndvair m	visarga	2	0.28	idaṃ kṛtam idaṃ neti dvandvair muktaṃ yadā manaḥ dvandvair+muktaṃ · idaṃ kṛtam idaṃ neti dvandvair muktasya yoginaḥ dvandvair+muktasya
t dh → d dh	consonant / other	2	0.28	yathā jīvikayā tasmād dhanya āste yathāsukhaṃ tasmād+dhanya · kva mohaḥ kva ca vā viśvaṃ kva tad dhyānaṃ kva muktatā tad+dhyānaṃ
ṃkāraḥ n → ṅkāro n	visarga	2	0.28	yasyāntaḥ syād ahaṅkāro na karoti karoti saḥ ahaṅkāro+na · nirmamo nirahaṅkāro niṣkāmaḥ śobhate budhaḥ nirahaṅkāro+niṣkāmaḥ
ḥ n → Ø n	visarga	2	0.28	śūnyākārā nirākārā nirvikārā nirāmayāḥ nirākārā+nirvikārā · śūnyākārā nirākārā nirvikārā nirāmayāḥ nirvikārā+nirāmayāḥ
d t → t t	consonant / other	1	0.14	muktim icchasi cet tāta viṣayān viṣavat tyaja cet+tāta
iḥ v → Ø v	visarga	1	0.14	muktim icchasi cet tāta viṣayān viṣavat tyaja tāta+viṣayān
ḥ b → Ø b	visarga	1	0.14	ānandaparamānandaḥ sa bodhas tvaṃ sukhaṃ cara sa+bodhas
aham bh → 'haṃ bh	anusvāra / nasal	1	0.14	ābhāso 'haṃ bhramaṃ muktvā bhāvaṃ bāhyam athāntaraṃ 'haṃ+bhramaṃ
s p → ḥ p	consonant / other	1	0.14	tathaivāsmin śarīre 'ntaḥ paritaḥ parameśvaraḥ paritaḥ+parameśvaraḥ
m b → a b	anusvāra / nasal	1	0.14	ekaṃ sarvagataṃ vyoma bahir antar yathā ghaṭe vyoma+bahir
s a → r a	consonant / other	1	0.14	ekaṃ sarvagataṃ vyoma bahir antar yathā ghaṭe bahir+antar
aham p → 'haṃ p	anusvāra / nasal	1	0.14	aho nirañjanaḥ śānto bodho 'haṃ prakṛteḥ paraḥ 'haṃ+prakṛteḥ
āt bh → ato bh	consonant / other	1	0.14	yathā na toyato bhinnās taraṅgāḥ phenabudbudāḥ toyato+bhinnās
nt bh → d bh	consonant / other	1	0.14	ātmājñānāj jagad bhāti ātmajñānān na bhāsate jagad+bhāti
ama n → e n	consonant / other	1	0.14	prakāśo me nijaṃ rūpaṃ nātirikto 'smy ahaṃ tataḥ me+nijaṃ
ḥ asmi → ḥ 'smy	visarga	1	0.14	prakāśo me nijaṃ rūpaṃ nātirikto 'smy ahaṃ tataḥ atiriktaḥ+'smy
asmi a → 'smy a	consonant / other	1	0.14	prakāśo me nijaṃ rūpaṃ nātirikto 'smy ahaṃ tataḥ 'smy+ahaṃ
e v → ahyaṃ v	anusvāra / nasal	1	0.14	aho ahaṃ namo mahyaṃ vināśo yasya nāsti me mahyaṃ+vināśo
e e → ahyaṃ e	anusvāra / nasal	1	0.14	aho ahaṃ namo mahyaṃ eko 'haṃ dehavān api mahyaṃ+eko
aham d → 'haṃ d	anusvāra / nasal	1	0.14	aho ahaṃ namo mahyaṃ eko 'haṃ dehavān api 'haṃ+dehavān
e d → ahyaṃ d	anusvāra / nasal	1	0.14	aho ahaṃ namo mahyaṃ dakṣo nāstīha matsamaḥ mahyaṃ+dakṣo
m dh → ṃ dh	anusvāra / nasal	1	0.14	asaṃspṛśya śarīreṇa yena viśvaṃ ciraṃ dhṛtam ciraṃ+dhṛtam
e y → ahyaṃ y	anusvāra / nasal	1	0.14	aho ahaṃ namo mahyaṃ yasya me nāsti kiṃcana mahyaṃ+yasya
m e → ṃ e	anusvāra / nasal	1	0.14	dṛśyam etan mṛṣā sarvaṃ eko 'haṃ cidraso 'malaḥ sarvaṃ+eko
t u → d u	consonant / other	1	0.14	bodhamātro 'ham ajñānād upadhiḥ kalpito mayā ajñānād+upadhiḥ
